# Date: 20201026
# Operator: DCC
# Notes: 248F-0 and 15 in/lb per nut
# Tap_cm: 5.0
# Sample: 248F-0
# Fit of Tap:
#	Ic = 112 +/- 1 A
#	n = 50 +/- 0.93 
#	Vc = 5 uV
#	Vfloor = 1.7 +/- 3.7e+85 uV
#	R = 6.24 +/- 8.8e+75 Ohms
Tap [uV],Shunt [A],Supply [A],Time [S],Hall [T],Cernox [K]
1.000000,0.290000,0.000000,0.045821,21.465241,245.937304
0.900000,0.330000,0.083333,0.065762,21.434938,247.544885
1.100000,0.350000,0.166667,0.075539,21.434938,245.937304
1.100000,0.450000,0.250000,0.091113,21.434938,249.174056
1.100000,0.510000,0.333333,0.107645,21.434938,250.825257
1.200000,0.630000,0.416667,0.123175,21.434938,247.544885
0.800000,0.730000,0.500000,0.139719,21.434938,250.825257
1.000000,0.810000,0.583333,0.155254,21.434938,252.498941
1.100000,0.890000,0.666667,0.171848,21.433155,250.825257
1.300000,0.970000,0.750000,0.187858,21.433155,254.195574
1.000000,1.090000,0.833333,0.203811,21.436720,242.785204
1.200000,1.250000,0.916667,0.219421,21.434938,252.498941
1.100000,1.270000,1.000000,0.240980,21.434938,249.174056
1.100000,1.350000,1.083333,0.251371,21.434938,250.825257
1.000000,1.430000,1.166667,0.267339,21.433155,254.195574
0.900000,1.570000,1.250000,0.283387,21.434938,250.825257
1.000000,1.630000,1.333333,0.299346,21.434938,249.174056
1.100000,1.690000,1.416667,0.315388,21.434938,254.195574
1.000000,1.830000,1.500000,0.331339,21.436720,250.825257
1.200000,1.870000,1.583333,0.347292,21.434938,245.937304
1.200000,2.010000,1.666667,0.363292,21.438503,244.350882
1.200000,2.090000,1.750000,0.379334,21.433155,245.937304
1.100000,2.230000,1.833333,0.395423,21.436720,245.937304
1.100000,2.230000,1.916667,0.411278,21.434938,245.937304
1.000000,2.350000,2.000000,0.427264,21.433155,244.350882
1.200000,2.510000,2.083333,0.443298,21.436720,244.350882
1.300000,2.610000,2.166667,0.459628,21.434938,247.544885
1.300000,2.670000,2.250000,0.475284,21.438503,236.721935
1.200000,2.670000,2.333333,0.491945,21.433155,245.937304
1.300000,2.850000,2.416667,0.507510,21.436720,247.544885
0.900000,3.010000,2.500000,0.523068,21.434938,249.174056
1.100000,3.030000,2.583333,0.541345,21.436720,247.544885
1.000000,3.190000,2.666667,0.555514,21.434938,250.825257
1.100000,3.210000,2.750000,0.571083,21.436720,254.195574
1.000000,3.350000,2.833333,0.588052,21.433155,252.498941
1.200000,3.450000,2.916667,0.603648,21.433155,252.498941
1.400000,3.530000,3.000000,0.619356,21.433155,252.498941
1.000000,3.630000,3.083333,0.635314,21.436720,252.498941
1.300000,3.670000,3.166667,0.651278,21.434938,254.195574
1.200000,3.790000,3.250000,0.667264,21.438503,244.350882
0.800000,3.930000,3.333333,0.683370,21.433155,252.498941
