# Date: 20201026
# Operator: DCC
# Notes: 248F-7 and 15 in/lb per nut
# Tap_cm: 5.0
# Sample: 248F-7
# Fit of Tap:
#	Ic = 179 +/- 0.033 A
#	n = 40 +/- 0.52 
#	Vc = 5 uV
#	Vfloor = 1.55 +/- 0.0078 uV
#	R = 0.00038 +/- 8.3e-05 Ohms
Tap [uV],Shunt [A],Supply [A],Time [S],Hall [T],Cernox [K]
1.600000,0.330000,0.000000,0.065536,21.465241,245.937304
1.500000,0.290000,0.083333,0.094644,21.434938,247.544885
1.400000,0.270000,0.166667,0.101686,21.436720,245.937304
1.200000,0.370000,0.250000,0.111237,21.436720,252.498941
1.300000,0.590000,0.333333,0.126764,21.434938,249.174056
1.100000,0.630000,0.416667,0.143285,21.436720,245.937304
1.500000,0.690000,0.500000,0.159078,21.431373,235.254074
1.200000,0.770000,0.583333,0.174742,21.436720,252.498941
1.500000,0.810000,0.666667,0.191310,21.436720,252.498941
1.400000,0.950000,0.750000,0.206960,21.442068,252.498941
1.300000,1.090000,0.833333,0.224336,21.472371,255.915633
1.500000,1.270000,0.916667,0.238936,21.497326,259.428015
1.500000,1.290000,1.000000,0.255500,21.433155,252.498941
1.300000,1.410000,1.083333,0.271029,21.468806,293.796829
1.400000,1.430000,1.166667,0.287555,21.433155,250.825257
1.500000,1.570000,1.250000,0.303136,21.431373,245.937304
1.500000,1.570000,1.333333,0.318681,21.433155,250.825257
1.400000,1.770000,1.416667,0.335204,21.434938,247.544885
1.300000,1.850000,1.500000,0.350730,21.433155,247.544885
1.700000,1.870000,1.583333,0.367877,21.431373,247.544885
1.500000,1.950000,1.666667,0.382987,21.434938,244.350882
1.600000,2.050000,1.750000,0.399546,21.434938,245.937304
1.300000,2.330000,1.833333,0.415170,21.434938,245.937304
1.300000,2.270000,1.916667,0.433741,21.438503,249.174056
1.400000,2.350000,2.000000,0.447348,21.433155,244.350882
1.500000,2.470000,2.083333,0.462909,21.433155,249.174056
1.300000,2.590000,2.166667,0.479454,21.436720,241.239861
1.300000,2.710000,2.250000,0.494974,21.434938,247.544885
1.400000,2.790000,2.333333,0.511529,21.436720,245.937304
1.400000,2.870000,2.416667,0.527085,21.431373,249.174056
1.600000,3.030000,2.500000,0.543618,21.433155,245.937304
1.300000,3.050000,2.583333,0.559183,21.433155,250.825257
1.200000,3.150000,2.666667,0.574748,21.434938,254.195574
1.300000,3.270000,2.750000,0.591286,21.433155,254.195574
1.300000,3.350000,2.833333,0.606839,21.434938,255.915633
1.400000,3.450000,2.916667,0.623378,21.434938,252.498941
1.300000,3.570000,3.000000,0.643086,21.431373,247.544885
1.500000,3.670000,3.083333,0.654776,21.450980,255.915633
1.400000,3.670000,3.166667,0.671298,21.434938,250.825257
1.800000,3.850000,3.250000,0.687493,21.458111,250.825257
1.400000,3.930000,3.333333,0.702834,21.431373,250.825257
1.300000,4.030000,3.416667,0.719743,21.434938,247.544885
