# Date: 20201023
# Operator: DCC
# Notes: 248F-3. test on new rig
# Tap_cm: 5.0
# Sample: 248F-3
# Fit of Tap:
#	Ic = 92.5 +/- 1 A
#	n = 50 +/- 0.99 
#	Vc = 5 uV
#	Vfloor = 1.8 +/- 1.7e+62 uV
#	R = 3.07 +/- 5.7e+57 Ohms
Tap [uV],Shunt [A],Supply [A],Time [S],Hall [T],Cernox [K]
1.300000,0.230000,0.000000,0.051050,21.461676,247.544885
1.200000,0.290000,0.083333,0.072158,21.467023,257.659612
1.300000,0.370000,0.166667,0.087317,21.468806,252.498941
1.300000,0.510000,0.250000,0.103885,21.468806,254.195574
1.400000,0.470000,0.333333,0.119437,21.472371,259.428015
1.000000,0.590000,0.416667,0.134984,21.461676,255.915633
1.500000,0.710000,0.500000,0.151540,21.461676,252.498941
1.200000,0.790000,0.583333,0.167069,21.459893,249.174056
1.100000,0.970000,0.666667,0.183596,21.465241,252.498941
1.200000,0.950000,0.750000,0.199127,21.468806,249.174056
1.100000,1.090000,0.833333,0.215668,21.463458,247.544885
1.200000,1.190000,0.916667,0.231349,21.463458,241.239861
1.200000,1.270000,1.000000,0.247930,21.468806,245.937304
1.200000,1.330000,1.083333,0.263459,21.468806,244.350882
1.200000,1.390000,1.166667,0.279071,21.468806,247.544885
1.200000,1.530000,1.250000,0.295611,21.461676,247.544885
1.300000,1.650000,1.333333,0.313390,21.463458,249.174056
1.000000,1.710000,1.416667,0.327541,21.463458,249.174056
1.200000,1.830000,1.500000,0.343128,21.461676,249.174056
1.100000,2.310000,1.583333,0.359789,21.504456,247.544885
1.100000,1.970000,1.666667,0.375436,21.465241,250.825257
1.400000,2.110000,1.750000,0.390974,21.463458,252.498941
1.500000,2.070000,1.833333,0.407663,21.463458,247.544885
1.200000,2.310000,1.916667,0.423515,21.468806,250.825257
1.200000,2.150000,2.000000,0.439579,21.468806,250.825257
1.100000,2.490000,2.083333,0.455480,21.468806,250.825257
1.200000,2.550000,2.166667,0.471041,21.461676,252.498941
1.300000,2.690000,2.250000,0.487598,21.465241,254.195574
1.300000,2.770000,2.333333,0.503130,21.461676,252.498941
1.200000,2.830000,2.416667,0.519704,21.467023,255.915633
1.100000,2.970000,2.500000,0.535226,21.465241,250.825257
1.300000,3.050000,2.583333,0.551840,21.459893,257.659612
1.200000,3.150000,2.666667,0.567519,21.461676,250.825257
1.300000,3.270000,2.750000,0.583078,21.472371,249.174056
1.100000,3.370000,2.833333,0.599611,21.468806,250.825257
1.200000,3.430000,2.916667,0.615884,21.468806,250.825257
1.200000,3.490000,3.000000,0.631970,21.461676,250.825257
1.300000,3.670000,3.083333,0.647933,21.461676,250.825257
1.400000,3.750000,3.166667,0.663588,21.461676,247.544885
1.000000,3.810000,3.250000,0.679153,21.465241,247.544885
1.300000,3.910000,3.333333,0.695681,21.461676,247.544885
1.000000,3.990000,3.416667,0.711496,21.463458,249.174056
1.300000,4.090000,3.500000,0.728833,21.429590,245.937304
1.500000,4.210000,3.583333,0.745311,21.431373,245.937304
1.300000,4.290000,3.666667,0.760876,21.434938,245.937304
1.300000,4.410000,3.750000,0.777335,21.434938,244.350882
1.400000,4.450000,3.833333,0.792879,21.440285,250.825257
1.100000,4.590000,3.916667,0.809495,21.434938,249.174056
1.000000,4.690000,4.000000,0.825235,21.442068,245.937304
1.200000,4.830000,4.083333,0.841086,21.431373,247.544885
1.200000,4.890000,4.166667,0.861046,21.427807,245.937304
1.100000,4.930000,4.250000,0.873675,21.431373,250.825257
1.000000,5.090000,4.333333,0.889139,21.433155,250.825257
1.300000,5.210000,4.416667,0.915099,21.431373,249.174056
1.200000,5.450000,4.500000,0.928081,21.467023,242.785204
1.400000,5.290000,4.583333,0.935101,21.470588,249.174056
1.400000,5.470000,4.666667,0.951690,21.468806,250.825257
1.200000,5.490000,4.750000,0.967283,21.463458,255.915633
1.300000,5.610000,4.833333,0.983839,21.459893,250.825257
1.200000,5.730000,4.916667,0.999376,21.467023,250.825257
1.200000,5.850000,5.000000,1.015975,21.463458,250.825257
1.300000,5.870000,5.083333,1.031499,21.463458,252.498941
1.300000,5.970000,5.166667,1.047019,21.463458,241.239861
1.200000,6.070000,5.250000,1.064166,21.461676,249.174056
1.400000,6.210000,5.333333,1.079834,21.459893,244.350882
1.100000,6.250000,5.416667,1.095373,21.468806,247.544885
1.300000,6.390000,5.500000,1.127108,21.470588,245.937304
1.500000,6.430000,5.583333,1.133973,21.470588,259.428015
