# Date: 20211028
# Operator: DCC
# Notes: NS-112 and 15 in/lb per nut
# Tap_cm: 5.0
# Sample: NS-112
# Fit of Tap:
#	Ic = 143 +/- 0.025 A
#	n = 29.6 +/- 0.21 
#	Vc = 5 uV
#	Vfloor = 1.27 +/- 0.01 uV
#	R = 0.0001 +/- 0.00014 Ohms
Tap [uV],Shunt [A],Supply [A],Time [S],Hall [T],Cernox [K]
1.300000,0.330000,0.000000,0.067494,21.408200,245.937304
0.900000,0.290000,0.083333,0.084817,21.406417,249.174056
1.000000,0.450000,0.166667,0.098573,21.406417,245.937304
1.300000,0.510000,0.250000,0.115193,21.406417,232.373366
1.300000,0.530000,0.333333,0.131182,21.406417,236.721935
1.100000,0.610000,0.416667,0.147136,21.406417,232.373366
1.100000,0.730000,0.500000,0.163100,21.408200,232.373366
1.000000,0.810000,0.583333,0.179011,21.406417,233.804667
1.400000,0.850000,0.666667,0.194936,21.408200,236.721935
1.000000,1.010000,0.750000,0.211379,21.408200,239.714457
0.900000,1.090000,0.833333,0.227528,21.409982,249.174056
1.100000,1.190000,0.916667,0.243439,21.409982,247.544885
1.000000,1.210000,1.000000,0.259394,21.409982,247.544885
1.000000,1.310000,1.083333,0.275496,21.408200,252.498941
1.100000,1.510000,1.166667,0.291413,21.406417,247.544885
1.200000,1.570000,1.250000,0.307342,21.408200,241.239861
1.100000,1.650000,1.333333,0.323122,21.408200,235.254074
1.100000,1.730000,1.416667,0.339179,21.406417,238.208608
0.900000,1.850000,1.500000,0.355148,21.406417,233.804667
1.100000,1.930000,1.583333,0.371147,21.406417,235.254074
1.300000,1.970000,1.666667,0.387130,21.409982,230.959832
0.900000,2.070000,1.750000,0.403160,21.408200,230.959832
1.200000,2.170000,1.833333,0.419205,21.406417,229.563733
1.000000,2.230000,1.916667,0.435188,21.408200,230.959832
1.200000,2.330000,2.000000,0.451202,21.406417,235.254074
0.800000,2.470000,2.083333,0.467196,21.408200,229.563733
1.000000,2.590000,2.166667,0.483212,21.406417,229.563733
1.000000,2.670000,2.250000,0.507235,21.408200,252.498941
1.100000,2.770000,2.333333,0.515510,21.406417,244.350882
1.100000,2.870000,2.416667,0.531568,21.408200,249.174056
1.200000,2.970000,2.500000,0.547518,21.408200,247.544885
1.200000,3.030000,2.583333,0.563458,21.409982,249.174056
1.000000,3.150000,2.666667,0.579418,21.409982,242.785204
1.100000,3.250000,2.750000,0.595575,21.408200,250.825257
1.300000,3.330000,2.833333,0.611617,21.406417,259.428015
0.800000,3.470000,2.916667,0.627588,21.408200,257.659612
0.900000,3.550000,3.000000,0.643571,21.408200,259.428015
1.000000,3.650000,3.083333,0.659638,21.409982,263.040192
1.000000,3.710000,3.166667,0.674653,21.408200,249.174056
1.200000,3.770000,3.250000,0.690628,21.408200,249.174056
1.000000,3.870000,3.333333,0.706623,21.406417,255.915633
1.300000,4.030000,3.416667,0.722611,21.409982,252.498941
1.000000,4.070000,3.500000,0.739594,21.411765,259.428015
1.100000,4.230000,3.583333,0.755649,21.408200,259.428015
1.000000,4.290000,3.666667,0.772290,21.388592,249.174056
1.200000,4.370000,3.750000,0.788788,21.385027,252.498941
1.200000,4.530000,3.833333,0.813348,21.386809,245.937304
1.100000,4.550000,3.916667,0.822519,21.386809,252.498941
1.200000,4.650000,4.000000,0.837116,21.385027,249.174056
1.000000,4.750000,4.083333,0.860624,21.385027,249.174056
1.200000,4.830000,4.166667,0.868570,21.393939,245.937304
1.000000,4.910000,4.250000,0.883157,21.406417,244.350882
1.200000,5.010000,4.333333,0.898737,21.406417,247.544885
1.000000,5.170000,4.416667,0.915288,21.406417,244.350882
1.200000,5.230000,4.500000,0.930831,21.408200,244.350882
1.300000,5.330000,4.583333,0.947412,21.409982,241.239861
1.100000,5.410000,4.666667,0.963378,21.406417,242.785204
1.400000,5.530000,4.750000,0.979329,21.409982,236.721935
1.100000,5.590000,4.833333,0.995289,21.409982,238.208608
0.900000,5.690000,4.916667,1.011579,21.406417,252.498941
1.300000,5.890000,5.000000,1.027552,21.408200,255.915633
1.000000,5.870000,5.083333,1.043443,21.406417,249.174056
1.000000,6.010000,5.166667,1.063583,21.406417,249.174056
1.200000,6.090000,5.250000,1.075574,21.406417,259.428015
1.200000,6.170000,5.333333,1.091544,21.406417,247.544885
1.200000,6.330000,5.416667,1.108281,21.415330,252.498941
1.000000,6.590000,5.500000,1.123826,21.426025,270.581565
1.300000,6.510000,5.583333,1.138772,21.408200,242.785204
1.100000,6.590000,5.666667,1.154721,21.408200,239.714457
1.300000,6.650000,5.750000,1.170707,21.408200,242.785204
1.100000,6.790000,5.833333,1.186652,21.404635,247.544885
1.200000,6.910000,5.916667,1.202612,21.404635,245.937304
1.200000,6.930000,6.000000,1.219595,21.408200,257.659612
1.500000,7.010000,6.083333,1.235029,21.404635,228.184748
1.000000,7.150000,6.166667,1.250982,21.406417,230.959832
1.000000,7.290000,6.250000,1.266905,21.406417,235.254074
1.200000,7.330000,6.333333,1.283159,21.408200,228.184748
1.000000,7.490000,6.416667,1.299098,21.404635,230.959832
1.000000,7.550000,6.500000,1.315585,21.404635,250.825257
1.300000,7.670000,6.583333,1.331099,21.408200,226.822561
1.300000,7.710000,6.666667,1.347368,21.406417,235.254074
1.100000,7.850000,6.750000,1.362668,21.406417,244.350882
1.200000,7.970000,6.833333,1.378926,21.409982,233.804667
1.100000,7.990000,6.916667,1.395288,21.406417,230.959832
1.000000,8.310000,7.000000,1.414305,21.408200,242.785204
1.100000,8.170000,7.083333,1.426911,21.408200,241.239861
1.000000,8.330000,7.166667,1.443190,21.406417,236.721935
1.200000,8.450000,7.250000,1.459421,21.408200,247.544885
1.400000,8.490000,7.333333,1.474789,21.406417,244.350882
1.100000,8.590000,7.416667,1.491137,21.409982,235.254074
1.100000,8.710000,7.500000,1.507368,21.409982,242.785204
1.300000,8.770000,7.583333,1.522688,21.404635,245.937304
1.200000,8.850000,7.666667,1.538878,21.406417,250.825257
1.300000,8.950000,7.750000,1.555518,21.408200,249.174056
1.300000,9.070000,7.833333,1.571104,21.406417,247.544885
1.100000,9.170000,7.916667,1.588462,21.383244,255.915633
1.300000,9.230000,8.000000,1.605123,21.386809,245.937304
1.300000,9.370000,8.083333,1.620639,21.386809,249.174056
1.300000,9.450000,8.166667,1.637153,21.385027,249.174056
1.200000,9.550000,8.250000,1.652620,21.385027,244.350882
1.100000,9.590000,8.333333,1.669081,21.386809,249.174056
1.400000,9.670000,8.416667,1.684597,21.386809,245.937304
1.300000,9.870000,8.500000,1.712672,21.385027,249.174056
1.500000,9.930000,8.583333,1.726476,21.383244,252.498941
1.100000,9.990000,8.666667,1.735642,21.385027,242.785204
1.200000,10.070000,8.750000,1.749100,21.383244,242.785204
1.300000,10.150000,8.833333,1.764662,21.388592,249.174056
1.300000,10.290000,8.916667,1.780816,21.397504,249.174056
1.300000,10.490000,9.000000,1.795421,21.408200,247.544885
1.200000,10.510000,9.083333,1.810990,21.409982,250.825257
1.200000,10.570000,9.166667,1.826543,21.408200,249.174056
