# Date: 20210222
# Operator: RDP
# Notes: New Rig, 77 K, 0.5 quench
# Tap_cm: 5.0
# Sample: DCCPnSn_003
# Fit of Tap:
#	Ic = 146 +/- 1.6 A
#	n = 38 +/- 12 
#	Vc = 0.5 uV
#	Vfloor = -1.36 +/- 0.0068 uV
#	R = 0.00111 +/- 9.1e-05 Ohms
Tap [uV],Shunt [A],Supply [A],Time [S],Hall [A],Cernox [T]
-1.700000,0.230000,0.000000,0.030808,37.315430,-4.519586
-1.900000,0.210000,0.083333,0.041429,37.144650,-4.358832
-1.500000,0.270000,0.166667,0.057394,37.230040,-4.360680
-1.600000,0.350000,0.250000,0.073035,36.888480,-4.373614
-1.500000,0.390000,0.333333,0.088597,36.888480,-4.392092
-1.700000,0.510000,0.416667,0.104824,36.803090,-4.408721
-1.500000,0.570000,0.500000,0.120549,36.888480,-4.425351
-1.800000,0.670000,0.583333,0.137112,36.803090,-4.423503
-1.600000,0.710000,0.666667,0.152680,36.803090,-4.456763
-1.500000,0.770000,0.750000,0.169235,36.973870,-4.453067
-1.600000,0.850000,0.833333,0.184779,36.973870,-4.488174
-1.500000,0.970000,0.916667,0.201338,36.973870,-4.499261
-1.600000,1.030000,1.000000,0.216868,36.888480,-4.521434
-1.400000,1.130000,1.083333,0.233062,36.888480,-4.525129
-1.600000,1.270000,1.166667,0.248642,37.144650,-4.532520
-1.500000,1.290000,1.250000,0.265211,37.144650,-4.532520
-1.500000,1.330000,1.333333,0.280767,37.230040,-4.526977
-1.600000,1.430000,1.416667,0.297384,37.059260,-4.519586
-1.500000,1.470000,1.500000,0.313049,37.400820,-4.484479
-1.500000,1.510000,1.583333,0.328658,36.973870,-4.440133
-1.400000,1.630000,1.666667,0.345255,37.400820,-4.443829
-1.400000,1.710000,1.750000,0.360810,37.486210,-4.414265
-1.600000,1.830000,1.833333,0.377412,37.315430,-4.406874
-1.500000,1.850000,1.916667,0.399917,36.888480,-4.521434
-1.500000,1.970000,2.000000,0.409032,36.973870,-4.362528
-1.500000,2.010000,2.083333,0.424632,37.144650,-4.362528
-1.700000,2.130000,2.166667,0.441501,37.059260,-4.366223
-1.400000,2.210000,2.250000,0.457096,37.059260,-4.362528
-1.600000,2.250000,2.333333,0.472757,36.888480,-4.379157
-1.400000,2.330000,2.416667,0.489369,36.973870,-4.377310
-1.400000,2.430000,2.500000,0.504986,36.632310,-4.408721
-1.400000,2.510000,2.583333,0.520554,36.717700,-4.443829
-1.600000,2.630000,2.666667,0.537099,36.717700,-4.443829
-1.600000,2.710000,2.750000,0.552664,36.803090,-4.460458
-1.300000,2.810000,2.833333,0.569340,36.717700,-4.460458
-1.500000,2.790000,2.916667,0.584996,37.059260,-4.488174
-1.200000,2.870000,3.000000,0.600565,36.803090,-4.506652
-1.300000,3.030000,3.083333,0.617129,36.888480,-4.515891
-1.600000,3.090000,3.166667,0.632679,36.888480,-4.526977
-1.500000,3.190000,3.250000,0.648685,36.973870,-4.528825
-1.500000,3.210000,3.333333,0.665293,36.888480,-4.530673
-1.700000,3.330000,3.416667,0.680846,37.230040,-4.510347
