# Date: 20210222
# Operator: RDP
# Notes: New Rig, 77 K, 0.5 quench
# Tap_cm: 5.0
# Sample: DCCPnSn_00
# Fit of Tap:
#	Ic = 62.8 +/- 0.76 A
#	n = 50 +/- 1.2 
#	Vc = 3 uV
#	Vfloor = 1.32 +/- 2.2e+129 uV
#	R = 9.72 +/- 2e+122 Ohms
Tap [uV],Shunt [A],Supply [A],Time [S],Hall [A],Cernox [T]
1.400000,0.250000,0.000000,0.049518,38.596280,-4.490022
1.200000,0.250000,0.083333,0.064034,38.852450,-4.419808
1.000000,0.250000,0.166667,0.079645,39.023230,-4.382853
1.300000,0.330000,0.250000,0.096192,38.681670,-4.381005
1.200000,0.410000,0.333333,0.111735,38.510890,-4.345898
1.000000,0.470000,0.416667,0.128013,38.340110,-4.336659
1.100000,0.570000,0.500000,0.144048,38.083940,-4.327421
1.400000,0.670000,0.583333,0.159602,37.230040,-4.323725
1.200000,0.710000,0.666667,0.176135,37.315430,-4.336659
1.000000,0.750000,0.750000,0.191655,36.546920,-4.356984
1.300000,0.870000,0.833333,0.208281,36.205360,-4.368071
1.100000,0.950000,0.916667,0.223863,35.522240,-4.403178
1.300000,1.010000,1.000000,0.239380,35.266070,-4.447524
1.200000,1.070000,1.083333,0.255903,35.351460,-4.451220
1.100000,1.190000,1.166667,0.271418,35.180680,-4.497413
1.200000,1.270000,1.250000,0.288048,35.351460,-4.502956
1.000000,1.350000,1.333333,0.303623,35.522240,-4.526977
1.000000,1.390000,1.416667,0.320188,35.607630,-4.538064
1.400000,1.470000,1.500000,0.335722,35.949190,-4.554693
1.300000,1.550000,1.583333,0.351295,36.888480,-4.534368
0.900000,1.630000,1.666667,0.367823,36.803090,-4.532520
1.100000,1.730000,1.750000,0.383355,37.742380,-4.510347
1.200000,1.850000,1.833333,0.400234,37.742380,-4.528825
1.000000,1.890000,1.916667,0.423728,35.436850,-4.421656
1.500000,2.050000,2.000000,0.431896,38.767060,-4.477088
1.200000,2.210000,2.083333,0.447819,38.681670,-4.438285
1.100000,2.250000,2.166667,0.463716,38.852450,-4.410569
1.100000,2.370000,2.250000,0.479594,38.596280,-4.386548
1.200000,2.370000,2.333333,0.495438,38.254720,-4.366223
1.100000,2.550000,2.416667,0.511648,38.510890,-4.362528
1.000000,2.590000,2.500000,0.527618,37.913160,-4.345898
1.000000,2.670000,2.583333,0.543721,37.571600,-4.334812
1.300000,2.790000,2.666667,0.559731,37.315430,-4.342203
1.200000,2.850000,2.750000,0.575666,36.632310,-4.360680
1.200000,2.730000,2.833333,0.591947,36.461530,-4.371766
1.300000,2.830000,2.916667,0.607840,35.949190,-4.401330
1.300000,2.910000,3.000000,0.623415,35.693020,-4.447524
1.200000,3.010000,3.083333,0.639946,35.436850,-4.449372
1.100000,3.070000,3.166667,0.655481,35.180680,-4.501109
1.100000,3.190000,3.250000,0.672042,35.266070,-4.506652
1.100000,3.350000,3.333333,0.687745,35.522240,-4.534368
1.100000,3.350000,3.416667,0.703655,35.607630,-4.563932
1.200000,3.350000,3.500000,0.724508,35.863800,-4.408721
1.100000,3.530000,3.583333,0.735761,36.205360,-4.563932
1.300000,3.630000,3.666667,0.751715,36.632310,-4.554693
0.900000,3.690000,3.750000,0.769057,36.717700,-4.560237
1.200000,3.730000,3.833333,0.789425,34.924510,-4.488174
1.100000,3.770000,3.916667,0.801500,37.230040,-4.547302
1.100000,3.810000,4.000000,0.816978,38.340110,-4.512195
1.400000,3.930000,4.083333,0.833572,38.254720,-4.510347
1.200000,4.070000,4.166667,0.848994,38.937840,-4.475240
1.200000,4.070000,4.250000,0.865151,38.937840,-4.458610
1.200000,4.190000,4.333333,0.879730,38.767060,-4.401330
1.200000,4.290000,4.416667,0.895242,38.596280,-4.362528
1.300000,4.390000,4.500000,0.911754,38.425500,-4.360680
1.100000,4.490000,4.583333,0.927286,37.913160,-4.351441
1.000000,4.510000,4.666667,0.943853,37.742380,-4.349593
1.200000,4.630000,4.750000,0.965136,38.681670,-4.469697
1.200000,4.630000,4.833333,0.975724,36.546920,-4.371766
1.200000,4.770000,4.916667,0.991306,36.119970,-4.408721
1.200000,4.850000,5.000000,1.007856,36.034580,-4.408721
1.300000,4.870000,5.083333,1.024394,35.607630,-4.416112
1.200000,5.010000,5.166667,1.039480,35.436850,-4.466001
1.100000,5.050000,5.250000,1.056069,35.266070,-4.475240
1.200000,5.130000,5.333333,1.071616,35.180680,-4.514043
1.200000,5.210000,5.416667,1.088201,35.436850,-4.512195
1.100000,5.270000,5.500000,1.103737,35.522240,-4.541759
1.100000,5.390000,5.583333,1.119265,36.205360,-4.556541
1.300000,5.490000,5.666667,1.135777,36.205360,-4.569475
