# Date: 20210222
# Operator: RDP
# Notes: New Rig, 77 K, 0.5 quench
# Tap_cm: 5.0
# Sample: DCCPnSn_001
# Fit of Tap:
#	Ic = 109 +/- 3.4 A
#	n = 30.8 +/- 16 
#	Vc = 0.5 uV
#	Vfloor = -1.26 +/- 0.0079 uV
#	R = 0.00458 +/- 0.00015 Ohms
Tap [uV],Shunt [A],Supply [A],Time [S],Hall [A],Cernox [T]
-1.200000,0.210000,0.000000,0.051997,36.717700,-4.381005
-1.400000,0.210000,0.083333,0.067767,37.315430,-4.392092
-1.200000,0.270000,0.166667,0.082375,36.632310,-4.440133
-1.200000,0.330000,0.250000,0.100812,36.888480,-4.386548
-1.300000,0.410000,0.333333,0.114866,36.119970,-4.445676
-1.500000,0.490000,0.416667,0.130535,36.632310,-4.467849
-1.300000,0.610000,0.500000,0.146093,36.717700,-4.499261
-1.300000,0.670000,0.583333,0.162628,36.717700,-4.504804
-1.300000,0.690000,0.666667,0.178177,36.973870,-4.539911
-1.400000,0.790000,0.750000,0.194970,36.803090,-4.547302
-1.300000,0.870000,0.833333,0.210607,36.888480,-4.547302
-1.200000,1.150000,0.916667,0.226341,37.144650,-4.565780
-1.400000,1.030000,1.000000,0.242026,37.059260,-4.536216
-1.600000,1.110000,1.083333,0.258620,37.230040,-4.541759
-1.400000,1.190000,1.166667,0.274175,37.230040,-4.515891
-1.300000,1.310000,1.250000,0.290730,37.059260,-4.510347
-1.300000,1.330000,1.333333,0.306328,37.315430,-4.473392
-1.400000,1.390000,1.416667,0.321894,37.230040,-4.447524
-1.300000,1.490000,1.500000,0.338420,37.144650,-4.443829
-1.400000,1.570000,1.583333,0.353997,36.973870,-4.412417
-1.100000,1.650000,1.666667,0.370660,37.059260,-4.417960
-1.600000,1.730000,1.750000,0.386301,36.803090,-4.390244
-1.400000,1.810000,1.833333,0.407788,37.144650,-4.508500
-1.200000,1.810000,1.916667,0.418527,37.059260,-4.371766
-1.300000,1.930000,2.000000,0.434099,37.059260,-4.373614
-1.300000,2.050000,2.083333,0.450677,36.803090,-4.373614
-1.100000,2.130000,2.166667,0.466283,36.803090,-4.397635
-1.200000,2.170000,2.250000,0.481836,36.461530,-4.423503
-1.200000,2.290000,2.333333,0.498363,36.632310,-4.430894
-1.400000,2.370000,2.416667,0.513939,36.546920,-4.466001
-1.400000,2.450000,2.500000,0.530468,36.632310,-4.466001
-1.400000,2.490000,2.583333,0.546002,36.888480,-4.506652
-1.500000,2.570000,2.666667,0.562542,36.888480,-4.512195
-1.400000,2.670000,2.750000,0.578067,36.888480,-4.539911
-1.300000,2.750000,2.833333,0.595940,36.888480,-4.515891
-1.300000,2.810000,2.916667,0.610562,36.973870,-4.549150
-1.600000,2.950000,3.000000,0.626271,36.973870,-4.545455
-1.500000,2.970000,3.083333,0.641872,36.973870,-4.536216
-1.500000,3.050000,3.166667,0.658416,37.059260,-4.532520
-1.200000,3.150000,3.250000,0.673992,37.144650,-4.508500
-1.300000,3.210000,3.333333,0.690545,37.315430,-4.497413
-1.200000,3.350000,3.416667,0.706744,37.230040,-4.490022
-1.400000,3.370000,3.500000,0.722833,37.486210,-4.469697
-1.300000,3.450000,3.583333,0.738400,37.230040,-4.440133
-1.400000,3.530000,3.666667,0.753999,37.230040,-4.403178
-1.400000,3.670000,3.750000,0.770700,37.059260,-4.421656
-1.500000,3.750000,3.833333,0.788242,36.973870,-4.421656
-1.300000,3.810000,3.916667,0.806897,37.144650,-4.477088
-1.200000,3.850000,4.000000,0.820440,37.059260,-4.388396
-1.200000,3.950000,4.083333,0.835995,36.888480,-4.382853
-1.200000,4.010000,4.166667,0.852475,37.059260,-4.371766
-1.300000,4.090000,4.250000,0.868149,36.717700,-4.362528
-1.200000,4.210000,4.333333,0.882021,36.717700,-4.414265
-1.200000,4.330000,4.416667,0.898632,36.632310,-4.425351
-1.300000,4.370000,4.500000,0.914199,36.632310,-4.447524
-1.300000,4.430000,4.583333,0.930771,36.632310,-4.469697
-1.100000,4.510000,4.666667,0.946323,36.717700,-4.491870
-1.200000,4.550000,4.750000,0.961866,36.888480,-4.519586
-1.400000,4.650000,4.833333,0.978424,36.546920,-4.526977
-1.300000,4.790000,4.916667,1.006367,37.230040,-4.458610
-1.400000,4.770000,5.000000,1.012965,36.888480,-4.493718
-1.600000,4.930000,5.083333,1.026502,36.803090,-4.536216
-1.400000,4.930000,5.166667,1.042046,37.144650,-4.519586
-1.500000,5.090000,5.250000,1.058624,37.230040,-4.523282
-1.200000,5.150000,5.333333,1.074161,37.059260,-4.491870
-1.600000,5.170000,5.416667,1.090702,37.315430,-4.478936
-1.500000,5.250000,5.500000,1.106276,37.400820,-4.441981
-1.200000,5.390000,5.583333,1.121934,37.059260,-4.425351
-1.400000,5.450000,5.666667,1.138581,37.059260,-4.414265
-1.500000,5.510000,5.750000,1.154144,36.803090,-4.388396
-1.400000,5.630000,5.833333,1.170714,37.144650,-4.388396
-1.600000,5.690000,5.916667,1.186286,37.230040,-4.373614
