# Date: 20210222
# Operator: RDP
# Notes: New Rig, 77 K, 0.5 quench
# Tap_cm: 5.0
# Sample: DCCPnSn_00
# Fit of Tap:
#	Ic = 57.1 +/- 0.7 A
#	n = 50 +/- 1.2 
#	Vc = 3 uV
#	Vfloor = 0.881 +/- 3.1e+78 uV
#	R = 3.24 +/- 4.8e+70 Ohms
Tap [uV],Shunt [A],Supply [A],Time [S],Hall [A],Cernox [T]
1.000000,0.210000,0.000000,0.072501,38.596280,-4.438285
1.000000,0.230000,0.083333,0.084889,37.486210,-4.345898
1.100000,0.250000,0.166667,0.094935,35.522240,-4.534368
1.100000,0.290000,0.250000,0.110525,36.290750,-4.550998
1.100000,0.350000,0.333333,0.127079,36.205360,-4.558389
0.700000,0.430000,0.416667,0.142611,37.059260,-4.545455
1.100000,0.570000,0.500000,0.159129,37.144650,-4.543607
1.200000,0.630000,0.583333,0.174658,37.913160,-4.525129
0.900000,0.690000,0.666667,0.191214,37.998550,-4.515891
1.200000,0.790000,0.750000,0.207203,38.340110,-4.506652
1.000000,0.830000,0.833333,0.222829,38.767060,-4.462306
1.300000,0.930000,0.916667,0.239405,38.852450,-4.467849
1.100000,1.010000,1.000000,0.254988,38.937840,-4.419808
1.300000,1.070000,1.083333,0.270564,38.340110,-4.390244
1.000000,1.170000,1.166667,0.287186,38.425500,-4.393939
1.300000,1.230000,1.250000,0.306584,38.681670,-4.488174
1.100000,1.270000,1.333333,0.318643,37.571600,-4.364375
1.000000,1.410000,1.416667,0.335263,37.486210,-4.360680
1.100000,1.430000,1.500000,0.350802,36.803090,-4.371766
1.100000,1.470000,1.583333,0.367417,36.632310,-4.375462
1.400000,1.570000,1.666667,0.383310,36.376140,-4.388396
1.000000,1.670000,1.750000,0.401424,36.376140,-4.345898
1.000000,1.710000,1.833333,0.415318,35.607630,-4.414265
1.100000,1.830000,1.916667,0.431382,35.436850,-4.440133
1.200000,1.890000,2.000000,0.447390,35.180680,-4.460458
1.100000,1.970000,2.083333,0.463347,35.180680,-4.486327
1.100000,2.170000,2.166667,0.479223,35.266070,-4.504804
0.900000,2.170000,2.250000,0.495199,35.436850,-4.539911
1.200000,2.190000,2.333333,0.510758,35.693020,-4.549150
1.000000,2.350000,2.416667,0.527315,36.119970,-4.547302
1.000000,2.410000,2.500000,0.542899,36.803090,-4.539911
1.100000,2.490000,2.583333,0.558435,37.656990,-4.530673
1.100000,2.630000,2.666667,0.574965,37.742380,-4.525129
0.800000,2.670000,2.750000,0.590528,38.425500,-4.488174
0.900000,2.750000,2.833333,0.612290,35.436850,-4.528825
1.000000,2.830000,2.916667,0.622983,38.681670,-4.466001
1.000000,2.850000,3.000000,0.638531,38.937840,-4.419808
1.100000,2.950000,3.083333,0.655101,38.767060,-4.416112
1.300000,3.010000,3.166667,0.670685,38.510890,-4.382853
1.200000,3.110000,3.250000,0.687209,38.425500,-4.377310
0.900000,3.230000,3.333333,0.702937,37.913160,-4.353289
0.900000,3.310000,3.416667,0.718529,37.486210,-4.358832
1.100000,3.390000,3.500000,0.735112,37.486210,-4.362528
1.100000,3.390000,3.583333,0.750653,36.546920,-4.373614
1.300000,3.530000,3.666667,0.767225,36.717700,-4.384701
1.200000,3.650000,3.750000,0.784443,36.376140,-4.368071
1.000000,3.730000,3.833333,0.808304,38.254720,-4.526977
1.000000,3.710000,3.916667,0.816937,35.949190,-4.393939
