# Date: 20210222
# Operator: RDP
# Notes: New Rig, 77 K, 0.5 quench
# Tap_cm: 5.0
# Sample: DCCPnSn_00
# Fit of Tap:
#	Ic = 150 A
#	n = 64.2 
#	Vc = 2.5 uV
#	Vfloor = 1.36 uV
#	R = 0.00167 Ohms
Tap [uV],Shunt [A],Supply [A],Time [S],Hall [A],Cernox [T]
1.200000,0.210000,0.000000,0.044693,37.571600,-4.526977
1.500000,0.210000,0.083333,0.058319,37.400820,-4.456763
1.400000,0.310000,0.166667,0.074137,37.059260,-4.423503
1.300000,0.330000,0.250000,0.091025,37.230040,-4.427199
1.300000,0.430000,0.333333,0.106848,37.059260,-4.408721
1.400000,0.490000,0.416667,0.122629,37.230040,-4.384701
1.100000,0.550000,0.500000,0.138397,37.059260,-4.364375
1.300000,0.650000,0.583333,0.154168,37.059260,-4.371766
1.000000,0.770000,0.666667,0.173060,37.230040,-4.386548
1.500000,0.790000,0.750000,0.186336,36.803090,-4.379157
1.300000,0.930000,0.833333,0.202147,36.632310,-4.399483
1.100000,0.990000,0.916667,0.218922,36.461530,-4.399483
1.300000,1.050000,1.000000,0.234277,36.632310,-4.438285
1.200000,1.150000,1.083333,0.250112,36.632310,-4.462306
1.400000,1.230000,1.166667,0.266892,36.803090,-4.467849
1.200000,1.270000,1.250000,0.282650,36.546920,-4.493718
1.400000,1.350000,1.333333,0.298416,36.803090,-4.508500
1.100000,1.410000,1.416667,0.314195,36.973870,-4.534368
1.500000,1.390000,1.500000,0.330071,36.888480,-4.539911
1.200000,1.550000,1.583333,0.346944,36.888480,-4.545455
1.200000,1.630000,1.666667,0.362737,37.059260,-4.552846
1.400000,1.710000,1.750000,0.378494,36.973870,-4.543607
1.300000,1.810000,1.833333,0.394264,37.144650,-4.526977
1.300000,1.850000,1.916667,0.410045,37.230040,-4.506652
1.500000,1.970000,2.000000,0.426840,37.230040,-4.504804
1.300000,2.030000,2.083333,0.442922,37.230040,-4.477088
1.200000,2.110000,2.166667,0.458757,37.230040,-4.456763
1.200000,2.230000,2.250000,0.475306,37.144650,-4.447524
1.400000,2.250000,2.333333,0.490702,36.973870,-4.405026
1.200000,2.350000,2.416667,0.506496,37.059260,-4.382853
1.200000,2.410000,2.500000,0.522265,37.144650,-4.375462
1.700000,2.490000,2.583333,0.538015,36.973870,-4.375462
1.400000,2.590000,2.666667,0.554772,36.973870,-4.375462
1.300000,2.630000,2.750000,0.570526,36.973870,-4.379157
1.400000,2.770000,2.833333,0.586398,36.803090,-4.390244
1.400000,2.830000,2.916667,0.602262,36.632310,-4.414265
1.300000,2.930000,3.000000,0.618044,36.803090,-4.440133
1.300000,3.050000,3.083333,0.634808,36.717700,-4.434590
1.300000,3.090000,3.166667,0.651038,36.546920,-4.456763
1.300000,3.130000,3.250000,0.666863,36.803090,-4.475240
1.100000,3.250000,3.333333,0.682641,36.888480,-4.501109
1.400000,3.310000,3.416667,0.698403,36.803090,-4.517738
1.400000,3.350000,3.500000,0.714188,37.059260,-4.536216
