# Date: 20210414
# Operator: RDP
# Notes: OCT01_04
# Tap_cm: 5.0
# Sample: 751-N3_020
# Fit of Tap:
#	Ic = 137 +/- 0.061 A
#	n = 37 +/- 0.9 
#	Vc = 5 uV
#	Vfloor = 2.32 +/- 0.012 uV
#	R = 0.0001 +/- 2.5e-06 Ohms
Tap [uV],Shunt [A],Supply [A],Input_5 [uV],Time [S],Hall [A],Cernox [T]
2.100000,0.270000,0.000000,-9.400000,0.029016,8.730000,-4.190731
2.100000,0.290000,0.166667,-12.200000,0.042172,8.690000,-4.190731
2.300000,0.350000,0.333333,-11.800000,0.057820,8.770000,-4.210339
2.300000,0.530000,0.500000,-9.200000,0.076702,8.690000,-4.187166
2.100000,0.690000,0.666667,-9.800000,0.103610,9.030000,-4.329768
2.300000,0.790000,0.833333,-9.200000,0.114452,8.850000,-4.249554
2.100000,0.910000,1.000000,-9.400000,0.124423,8.730000,-4.231729
2.300000,1.190000,1.166667,-9.400000,0.140469,8.810000,-4.245989
2.200000,1.330000,1.333333,-9.400000,0.156502,8.790000,-4.256684
2.200000,1.470000,1.500000,-9.400000,0.172553,8.830000,-4.276292
2.200000,1.610000,1.666667,-9.400000,0.188599,8.930000,-4.288770
2.000000,1.790000,1.833333,-9.600000,0.212506,8.710000,-4.190731
2.300000,1.890000,2.000000,-9.600000,0.222521,8.850000,-4.270945
2.400000,2.070000,2.166667,-9.600000,0.236565,9.030000,-4.329768
2.400000,2.250000,2.333333,-9.400000,0.252632,9.050000,-4.335116
2.200000,2.390000,2.500000,-9.200000,0.268907,9.070000,-4.333333
2.100000,2.590000,2.666667,-9.200000,0.284139,9.010000,-4.327986
2.100000,2.770000,2.833333,-9.400000,0.300193,9.030000,-4.324421
2.100000,2.870000,3.000000,-9.600000,0.316302,8.950000,-4.310160
2.200000,3.030000,3.166667,-9.600000,0.332362,8.930000,-4.285205
2.200000,3.210000,3.333333,-9.400000,0.348406,8.870000,-4.272727
2.500000,3.370000,3.500000,-9.400000,0.364531,8.830000,-4.263815
2.100000,3.550000,3.666667,-9.200000,0.380565,8.810000,-4.238859
2.600000,3.710000,3.833333,-9.600000,0.408686,8.670000,-4.221034
2.200000,3.850000,4.000000,-9.200000,0.426591,8.670000,-4.201426
2.200000,3.890000,4.166667,-9.600000,0.436574,9.050000,-4.340463
2.200000,4.010000,4.333333,-9.400000,0.446503,8.690000,-4.224599
2.200000,4.330000,4.500000,-9.400000,0.460511,8.670000,-4.206774
2.200000,4.470000,4.666667,-9.200000,0.476911,8.670000,-4.213904
2.000000,4.670000,4.833333,-9.400000,0.492091,8.690000,-4.226381
2.400000,4.790000,5.000000,-9.800000,0.508200,8.710000,-4.237077
2.000000,4.950000,5.166667,-9.400000,0.524415,8.710000,-4.238859
1.900000,5.090000,5.333333,-9.800000,0.540622,8.730000,-4.254902
2.100000,5.270000,5.500000,-9.600000,0.556655,8.770000,-4.265597
2.300000,5.390000,5.666667,-9.400000,0.572695,8.770000,-4.281640
2.200000,5.550000,5.833333,-9.800000,0.588875,8.890000,-4.297683
2.400000,5.770000,6.000000,-9.600000,0.609102,8.630000,-4.213904
2.100000,5.850000,6.166667,-9.200000,0.620173,8.990000,-4.327986
2.400000,5.990000,6.333333,-9.200000,0.636261,9.030000,-4.338681
2.000000,6.170000,6.500000,-9.400000,0.652321,8.990000,-4.338681
2.200000,6.330000,6.666667,-9.200000,0.668379,9.010000,-4.338681
1.900000,6.530000,6.833333,-9.800000,0.684568,9.010000,-4.326203
2.100000,6.710000,7.000000,-9.400000,0.710076,8.650000,-4.203209
2.400000,6.770000,7.166667,-9.200000,0.720893,8.990000,-4.326203
2.100000,6.930000,7.333333,-9.400000,0.732005,8.890000,-4.276292
2.300000,7.150000,7.500000,-9.400000,0.748048,8.810000,-4.258467
2.000000,7.370000,7.666667,-8.800000,0.764581,8.830000,-4.253119
2.000000,7.510000,7.833333,-9.400000,0.780748,8.770000,-4.247772
2.200000,7.650000,8.000000,-9.400000,0.801231,9.010000,-4.331551
2.100000,7.810000,8.166667,-9.600000,0.812426,8.730000,-4.194296
2.200000,7.950000,8.333333,-9.800000,0.828492,8.630000,-4.197861
2.100000,8.070000,8.500000,-9.800000,0.844545,8.630000,-4.196078
2.400000,8.270000,8.666667,-9.400000,0.860605,8.670000,-4.190731
2.200000,8.450000,8.833333,-9.800000,0.876642,8.630000,-4.188948
2.300000,8.630000,9.000000,-9.800000,0.892680,8.670000,-4.194296
2.500000,8.690000,9.166667,-9.400000,0.908791,8.630000,-4.213904
2.400000,8.910000,9.333333,-9.800000,0.924818,8.710000,-4.219251
2.300000,9.010000,9.500000,-9.400000,0.940886,8.710000,-4.235294
2.400000,9.210000,9.666667,-9.800000,0.956939,8.750000,-4.240642
2.400000,9.370000,9.833333,-9.400000,0.972189,8.870000,-4.279857
2.300000,9.530000,10.000000,-9.600000,0.988281,8.870000,-4.292335
2.000000,9.790000,10.166667,-9.400000,1.024895,8.730000,-4.210339
1.800000,9.870000,10.333333,-9.200000,1.041228,8.730000,-4.224599
2.200000,9.990000,10.500000,-9.800000,1.057349,8.750000,-4.231729
2.300000,10.150000,10.666667,-9.600000,1.073420,8.830000,-4.269162
2.200000,10.350000,10.833333,-9.600000,1.089505,8.830000,-4.272727
2.200000,10.510000,11.000000,-9.400000,1.105546,8.910000,-4.290553
2.300000,10.690000,11.166667,-9.400000,1.121596,8.890000,-4.304813
2.100000,10.870000,11.333333,-9.400000,1.137730,8.970000,-4.313725
2.400000,10.950000,11.500000,-9.600000,1.152755,9.030000,-4.335116
2.500000,11.190000,11.666667,-9.600000,1.168858,9.050000,-4.327986
2.300000,11.310000,11.833333,-9.800000,1.184961,9.030000,-4.315508
2.500000,11.450000,12.000000,-9.400000,1.205483,8.890000,-4.290553
2.300000,11.610000,12.166667,-9.800000,1.217567,8.950000,-4.313725
2.300000,11.830000,12.333333,-9.800000,1.233561,8.970000,-4.301248
2.500000,11.950000,12.500000,-9.800000,1.249603,8.930000,-4.279857
2.200000,12.050000,12.666667,-9.200000,1.266345,8.910000,-4.288770
2.400000,12.250000,12.833333,-9.400000,1.281526,8.870000,-4.247772
2.200000,12.430000,13.000000,-9.400000,1.306694,8.810000,-4.262032
1.900000,12.490000,13.166667,-9.400000,1.317555,8.970000,-4.324421
2.300000,12.690000,13.333333,-9.400000,1.329602,8.710000,-4.210339
2.100000,12.890000,13.500000,-9.600000,1.345598,8.670000,-4.210339
2.200000,12.970000,13.666667,-9.800000,1.361672,8.650000,-4.204991
2.100000,13.190000,13.833333,-9.400000,1.376706,8.650000,-4.206774
2.400000,13.410000,14.000000,-9.400000,1.399444,8.910000,-4.304813
2.300000,13.410000,14.166667,-9.400000,1.409428,8.610000,-4.206774
2.300000,13.650000,14.333333,-9.400000,1.425409,8.650000,-4.219251
2.300000,13.810000,14.500000,-9.400000,1.441442,8.690000,-4.233512
2.200000,13.990000,14.666667,-9.400000,1.457600,8.690000,-4.244207
2.400000,14.190000,14.833333,-9.600000,1.473628,8.730000,-4.251337
2.300000,14.290000,15.000000,-9.800000,1.489775,8.790000,-4.260250
2.500000,14.450000,15.166667,-9.600000,1.504809,8.910000,-4.294118
2.400000,14.630000,15.333333,-9.400000,1.521525,8.890000,-4.311943
2.500000,14.750000,15.500000,-10.800000,1.538220,8.850000,-4.313725
2.300000,14.950000,15.666667,-9.400000,1.553575,9.030000,-4.326203
2.200000,15.050000,15.833333,-9.200000,1.569661,8.990000,-4.320856
2.200000,15.170000,16.000000,-9.400000,1.585756,9.050000,-4.320856
2.300000,15.470000,16.166667,-9.400000,1.621292,8.910000,-4.295900
2.300000,15.610000,16.333333,-9.600000,1.637608,8.910000,-4.304813
2.200000,15.650000,16.500000,-9.600000,1.653696,9.030000,-4.308378
2.300000,15.910000,16.666667,-9.200000,1.669797,9.010000,-4.319073
2.400000,16.050000,16.833333,-9.200000,1.685926,8.990000,-4.313725
2.200000,16.210000,17.000000,-9.400000,1.702071,8.990000,-4.315508
2.000000,16.330000,17.166667,-9.600000,1.717180,8.930000,-4.295900
2.300000,16.490000,17.333333,-9.400000,1.733280,8.930000,-4.281640
2.500000,16.710000,17.500000,-9.000000,1.749306,8.950000,-4.267380
2.200000,16.850000,17.666667,-9.400000,1.765725,8.870000,-4.265597
2.200000,16.990000,17.833333,-9.600000,1.781925,8.870000,-4.256684
2.500000,17.110000,18.000000,-9.400000,1.802693,8.950000,-4.320856
2.100000,17.250000,18.166667,-9.800000,1.813793,8.790000,-4.219251
2.400000,17.450000,18.333333,-9.400000,1.829879,8.790000,-4.206774
2.200000,17.590000,18.500000,-9.400000,1.845915,8.730000,-4.187166
2.100000,17.790000,18.666667,-9.400000,1.862064,8.670000,-4.190731
2.300000,17.910000,18.833333,-9.400000,1.877191,8.670000,-4.190731
2.300000,18.170000,19.000000,-9.400000,1.903775,8.990000,-4.313725
2.100000,18.230000,19.166667,-9.000000,1.914506,8.870000,-4.240642
2.200000,18.390000,19.333333,-9.200000,1.925515,8.710000,-4.194296
2.300000,18.570000,19.500000,-10.000000,1.941737,8.770000,-4.188948
2.200000,18.750000,19.666667,-9.200000,1.957933,8.710000,-4.199643
2.300000,18.890000,19.833333,-9.600000,1.974041,8.770000,-4.226381
2.400000,19.050000,20.000000,-9.400000,1.992296,8.690000,-4.196078
2.400000,19.270000,20.166667,-9.400000,2.010393,8.630000,-4.185383
2.300000,19.270000,20.333333,-9.600000,2.021583,8.930000,-4.301248
2.200000,19.570000,20.500000,-9.200000,2.037775,8.970000,-4.313725
2.200000,19.670000,20.666667,-9.400000,2.053846,8.950000,-4.315508
2.100000,19.850000,20.833333,-9.200000,2.069964,8.970000,-4.311943
2.300000,19.970000,21.000000,-9.000000,2.086168,9.010000,-4.317291
2.100000,20.130000,21.166667,-9.400000,2.101277,9.010000,-4.320856
2.100000,20.270000,21.333333,-9.400000,2.117377,9.030000,-4.306595
2.300000,20.430000,21.500000,-9.600000,2.133449,8.970000,-4.286988
2.500000,20.570000,21.666667,-9.400000,2.149587,9.010000,-4.274510
2.500000,20.790000,21.833333,-9.400000,2.165602,8.890000,-4.262032
2.400000,20.950000,22.000000,-9.400000,2.181639,8.890000,-4.245989
2.100000,21.130000,22.166667,-9.600000,2.217924,9.010000,-4.311943
2.200000,21.270000,22.333333,-9.600000,2.234235,8.990000,-4.315508
2.100000,21.410000,22.500000,-9.400000,2.250287,9.030000,-4.303030
2.300000,21.590000,22.666667,-9.600000,2.266799,8.950000,-4.281640
2.400000,21.730000,22.833333,-9.400000,2.281994,8.930000,-4.253119
2.500000,21.910000,23.000000,-9.200000,2.298063,8.890000,-4.242424
