# Date: 20210217
# Operator: RDP
# Notes: New Rig, 77 K, 2500 uV floor
# Tap_cm: 5.0
# Sample: GrPt_001
# Fit of Tap:
#	Ic = 149 +/- 0.039 A
#	n = 32.5 +/- 0.56 
#	Vc = 5 uV
#	Vfloor = -1.59 +/- 0.013 uV
#	R = 0.00118 +/- 0.00017 Ohms
Tap [uV],Shunt [A],Supply [A],Time [S],Hall [A],Cernox [T]
-1.900000,0.230000,0.000000,0.035797,38.596280,-4.769032
-1.600000,0.270000,0.166667,0.055201,38.767060,-4.674797
-1.700000,0.290000,0.333333,0.061779,38.596280,-4.732077
-1.600000,0.530000,0.500000,0.072333,38.852450,-4.660015
-1.800000,0.690000,0.666667,0.087857,38.937840,-4.702513
-1.700000,0.850000,0.833333,0.104377,38.596280,-4.706208
-1.800000,1.030000,1.000000,0.119906,38.937840,-4.726534
-2.000000,1.150000,1.166667,0.136155,38.596280,-4.745011
-1.800000,1.310000,1.333333,0.152183,38.767060,-4.759793
-1.800000,1.510000,1.500000,0.167739,38.681670,-4.794900
-1.700000,1.590000,1.666667,0.184269,38.425500,-4.796748
-1.800000,1.750000,1.833333,0.199801,38.767060,-4.805987
-1.600000,2.050000,2.000000,0.216365,38.852450,-4.800443
-1.700000,2.090000,2.166667,0.232210,38.425500,-4.802291
-1.700000,2.270000,2.333333,0.247799,38.681670,-4.789357
-1.800000,2.410000,2.500000,0.264345,38.681670,-4.785661
-1.800000,2.530000,2.666667,0.280155,38.767060,-4.763489
-1.700000,2.730000,2.833333,0.295758,38.596280,-4.728381
-1.500000,2.890000,3.000000,0.312528,39.023230,-4.745011
-1.700000,2.970000,3.166667,0.328423,38.767060,-4.720990
-1.800000,3.170000,3.333333,0.344426,38.767060,-4.695122
-1.900000,3.390000,3.500000,0.360645,38.852450,-4.674797
-1.300000,3.490000,3.666667,0.378387,38.681670,-4.706208
-1.600000,3.670000,3.833333,0.392985,38.425500,-4.643385
-2.100000,3.890000,4.000000,0.408977,38.681670,-4.626755
-1.900000,3.990000,4.166667,0.425646,38.681670,-4.628603
-1.700000,4.250000,4.333333,0.447947,38.937840,-4.772727
-2.000000,4.290000,4.500000,0.457827,38.681670,-4.619364
-2.000000,4.490000,4.666667,0.473336,38.510890,-4.637842
-1.600000,4.630000,4.833333,0.487941,38.681670,-4.687731
-1.700000,4.810000,5.000000,0.504476,38.767060,-4.685883
-1.700000,4.950000,5.166667,0.520042,38.681670,-4.724686
-1.700000,5.090000,5.333333,0.535581,38.681670,-4.761641
-1.700000,5.250000,5.500000,0.587479,38.681670,-4.719143
-1.800000,5.490000,5.666667,0.606395,38.681670,-4.645233
-1.700000,5.570000,5.833333,0.661052,38.767060,-4.687731
-1.800000,5.830000,6.000000,0.679585,38.681670,-4.739468
-1.700000,5.890000,6.166667,0.693664,38.596280,-4.663710
