# Date: 20210217
# Operator: RDP
# Notes: New Rig, 77 K, 2500 uV floor
# Tap_cm: 5.0
# Sample: GrPt_001
# Fit of Tap:
#	Ic = 190 +/- 0.24 A
#	n = 56.6 +/- 2.9 
#	Vc = 5 uV
#	Vfloor = -1.42 +/- 0.0098 uV
#	R = 0.00169 +/- 9.7e-05 Ohms
Tap [uV],Shunt [A],Supply [A],Time [S],Hall [A],Cernox [T]
-1.600000,0.190000,0.000000,0.044918,38.596280,-4.767184
-1.700000,0.250000,0.166667,0.057096,38.425500,-4.684035
-1.300000,0.410000,0.333333,0.073361,38.340110,-4.674797
-1.800000,0.530000,0.500000,0.089163,38.425500,-4.647081
-1.700000,0.630000,0.666667,0.105956,38.340110,-4.639690
-1.600000,0.870000,0.833333,0.121851,38.425500,-4.634146
-1.700000,0.970000,1.000000,0.137655,38.510890,-4.606430
-2.000000,1.150000,1.166667,0.153469,38.510890,-4.602735
-1.500000,1.290000,1.333333,0.169256,38.425500,-4.602735
-1.700000,1.450000,1.500000,0.185043,38.510890,-4.599039
-1.400000,1.590000,1.666667,0.201809,38.510890,-4.589800
-1.500000,1.750000,1.833333,0.217595,38.510890,-4.608278
-1.600000,1.950000,2.000000,0.233464,38.510890,-4.635994
-1.700000,2.090000,2.166667,0.249257,38.510890,-4.665558
-1.700000,2.250000,2.333333,0.265419,38.425500,-4.680340
-1.800000,2.430000,2.500000,0.281282,38.340110,-4.706208
-1.500000,2.590000,2.666667,0.297051,38.510890,-4.737620
-1.500000,2.690000,2.833333,0.313831,38.596280,-4.715447
-1.600000,2.870000,3.000000,0.329582,38.681670,-4.750554
-1.800000,3.030000,3.166667,0.345329,38.596280,-4.750554
-1.500000,3.230000,3.333333,0.361444,38.596280,-4.757945
-1.700000,3.330000,3.500000,0.377298,38.510890,-4.752402
-1.600000,3.510000,3.666667,0.393083,38.425500,-4.750554
-1.800000,3.710000,3.833333,0.409866,38.510890,-4.746859
-1.700000,3.870000,4.000000,0.425634,38.596280,-4.733925
-1.600000,3.950000,4.166667,0.441990,38.596280,-4.719143
-1.500000,4.170000,4.333333,0.457815,38.510890,-4.693274
-1.400000,4.290000,4.500000,0.473595,38.425500,-4.671101
-1.500000,4.470000,4.666667,0.489357,38.425500,-4.643385
-1.700000,4.630000,4.833333,0.505138,38.340110,-4.621212
-1.600000,4.850000,5.000000,0.521890,38.340110,-4.611973
-1.600000,4.930000,5.166667,0.537635,38.254720,-4.600887
-1.700000,5.130000,5.333333,0.558998,38.254720,-4.748707
-1.500000,5.230000,5.500000,0.569235,38.425500,-4.599039
-1.600000,5.390000,5.666667,0.585047,38.510890,-4.604582
-1.400000,5.590000,5.833333,0.601855,38.340110,-4.589800
-1.600000,5.690000,6.000000,0.617769,38.510890,-4.600887
-1.500000,5.930000,6.166667,0.633600,38.340110,-4.632299
-1.500000,6.010000,6.333333,0.649980,38.596280,-4.648928
-1.600000,6.190000,6.500000,0.665812,38.596280,-4.682188
-1.600000,6.370000,6.666667,0.681599,38.510890,-4.709904
-1.800000,6.570000,6.833333,0.697364,38.596280,-4.735772
-1.800000,6.690000,7.000000,0.715075,38.254720,-4.704361
-1.500000,6.830000,7.166667,0.731063,38.681670,-4.722838
-1.600000,6.950000,7.333333,0.747079,38.767060,-4.750554
-1.600000,7.190000,7.500000,0.763036,38.425500,-4.765336
-1.700000,7.290000,7.666667,0.779037,38.425500,-4.783814
-1.700000,7.490000,7.833333,0.795038,38.425500,-4.787509
-1.700000,7.650000,8.000000,0.810732,38.425500,-4.778271
-1.600000,7.830000,8.166667,0.825488,38.510890,-4.763489
-1.600000,7.970000,8.333333,0.841224,38.340110,-4.728381
-1.600000,8.210000,8.500000,0.864584,38.510890,-4.711752
-1.800000,8.250000,8.666667,0.873910,38.425500,-4.693274
-1.700000,8.430000,8.833333,0.889693,38.254720,-4.652624
-1.600000,8.590000,9.000000,0.905457,38.425500,-4.634146
-1.500000,8.770000,9.166667,0.921231,38.254720,-4.599039
-1.700000,8.970000,9.333333,0.936981,38.425500,-4.587953
-1.600000,9.010000,9.500000,0.953755,38.681670,-4.580562
-1.700000,9.230000,9.666667,0.969533,38.596280,-4.580562
-1.600000,9.370000,9.833333,0.985304,38.425500,-4.589800
-1.400000,9.550000,10.000000,1.001053,38.425500,-4.608278
-1.700000,9.710000,10.166667,1.017791,38.425500,-4.597191
-1.600000,9.850000,10.333333,1.033540,38.425500,-4.632299
-1.500000,10.030000,10.500000,1.049281,38.254720,-4.663710
-1.700000,10.210000,10.666667,1.065724,38.425500,-4.671101
-1.500000,10.350000,10.833333,1.081549,38.425500,-4.696970
-1.600000,10.530000,11.000000,1.097307,38.425500,-4.720990
-1.500000,10.670000,11.166667,1.113234,38.596280,-4.746859
-1.500000,10.770000,11.333333,1.129105,38.510890,-4.757945
-1.500000,11.010000,11.500000,1.145903,38.510890,-4.763489
-1.400000,11.150000,11.666667,1.162555,38.425500,-4.763489
-1.400000,11.350000,11.833333,1.177900,38.254720,-4.765336
-1.800000,11.470000,12.000000,1.193714,38.425500,-4.767184
-1.800000,11.630000,12.166667,1.209495,38.425500,-4.754250
-1.400000,11.810000,12.333333,1.225263,38.425500,-4.724686
-1.400000,11.970000,12.500000,1.241019,38.510890,-4.704361
-1.300000,12.110000,12.666667,1.257617,38.340110,-4.708056
-1.800000,12.270000,12.833333,1.273452,38.510890,-4.667406
-1.600000,12.450000,13.000000,1.289223,38.425500,-4.637842
-1.600000,12.550000,13.166667,1.305239,38.254720,-4.619364
-1.500000,12.690000,13.333333,1.321089,38.596280,-4.593496
-1.400000,12.910000,13.500000,1.337847,38.425500,-4.597191
-1.500000,13.070000,13.666667,1.353613,38.340110,-4.584257
-1.700000,13.210000,13.833333,1.369514,38.510890,-4.573171
-1.300000,13.350000,14.000000,1.385308,38.254720,-4.578714
-1.400000,13.550000,14.166667,1.401089,38.510890,-4.578714
-1.600000,13.710000,14.333333,1.417864,38.425500,-4.582409
-1.400000,13.870000,14.500000,1.433635,38.425500,-4.611973
-1.600000,13.970000,14.666667,1.449418,38.169330,-4.647081
-1.500000,14.190000,14.833333,1.472956,38.425500,-4.641537
-1.700000,14.290000,15.000000,1.481816,38.425500,-4.676644
-1.600000,14.430000,15.166667,1.497578,38.681670,-4.706208
-1.600000,14.630000,15.333333,1.513401,38.425500,-4.730229
-1.600000,14.810000,15.500000,1.531169,38.510890,-4.719143
-1.300000,14.950000,15.666667,1.547182,38.510890,-4.735772
-1.300000,15.070000,15.833333,1.563140,38.681670,-4.748707
-1.500000,15.250000,16.000000,1.579127,38.425500,-4.757945
-1.700000,15.430000,16.166667,1.595076,38.169330,-4.765336
-1.600000,15.610000,16.333333,1.611080,38.596280,-4.769032
-1.300000,15.690000,16.500000,1.627231,38.596280,-4.756098
-1.400000,15.930000,16.666667,1.643312,38.596280,-4.752402
-1.500000,16.090000,16.833333,1.665594,38.425500,-4.691426
-1.400000,16.210000,17.000000,1.675592,38.425500,-4.720990
-1.300000,16.290000,17.166667,1.691557,38.340110,-4.708056
-1.500000,16.510000,17.333333,1.707520,38.510890,-4.667406
-1.400000,16.630000,17.500000,1.722963,38.937840,-4.632299
-1.400000,16.870000,17.666667,1.737752,38.425500,-4.582409
-1.700000,17.010000,17.833333,1.759227,38.425500,-4.728381
-1.400000,17.190000,18.000000,1.769459,38.425500,-4.563932
-1.500000,17.350000,18.166667,1.785242,38.596280,-4.580562
-1.000000,17.530000,18.333333,1.800996,38.169330,-4.589800
-1.600000,17.670000,18.500000,1.817754,38.254720,-4.586105
-1.500000,17.810000,18.666667,1.833538,38.169330,-4.624908
-1.600000,17.990000,18.833333,1.849299,38.510890,-4.647081
-1.500000,18.150000,19.000000,1.866091,38.254720,-4.635994
-1.600000,18.330000,19.166667,1.881946,38.340110,-4.658167
-1.600000,18.470000,19.333333,1.897721,38.340110,-4.680340
-1.600000,18.630000,19.500000,1.913523,38.254720,-4.700665
-1.700000,18.770000,19.666667,1.929300,38.596280,-4.724686
-1.400000,18.970000,19.833333,1.945086,38.169330,-4.728381
-1.600000,19.090000,20.000000,1.961859,38.083940,-4.722838
-1.400000,19.310000,20.166667,1.977667,38.254720,-4.735772
-1.500000,19.450000,20.333333,1.993464,38.254720,-4.728381
-1.400000,19.630000,20.500000,2.009217,37.998550,-4.711752
-1.500000,19.750000,20.666667,2.024961,38.083940,-4.687731
-1.500000,19.870000,20.833333,2.041713,38.169330,-4.689579
-1.400000,20.070000,21.000000,2.066464,38.083940,-4.615669
-1.200000,20.070000,21.166667,2.073300,38.083940,-4.630451
-1.300000,20.310000,21.333333,2.089090,38.169330,-4.604582
-1.600000,20.470000,21.500000,2.105875,38.254720,-4.619364
-1.400000,20.690000,21.666667,2.121755,38.169330,-4.602735
-1.400000,20.830000,21.833333,2.137583,38.083940,-4.584257
-1.500000,20.990000,22.000000,2.153400,38.425500,-4.576866
-1.500000,21.110000,22.166667,2.169181,38.596280,-4.587953
-1.200000,21.330000,22.333333,2.185962,38.596280,-4.587953
-1.200000,21.450000,22.500000,2.201720,38.425500,-4.597191
-1.400000,21.670000,22.666667,2.217516,38.510890,-4.623060
-1.700000,21.810000,22.833333,2.233277,38.510890,-4.656319
-1.500000,21.930000,23.000000,2.249054,38.596280,-4.685883
-1.500000,22.050000,23.166667,2.265747,38.681670,-4.685883
-1.600000,22.290000,23.333333,2.281558,38.254720,-4.722838
-1.100000,22.430000,23.500000,2.297315,38.425500,-4.757945
-1.500000,22.610000,23.666667,2.313079,38.510890,-4.770880
-1.400000,22.710000,23.833333,2.329842,38.681670,-4.769032
-1.600000,22.930000,24.000000,2.345582,38.510890,-4.785661
-1.100000,23.050000,24.166667,2.362254,38.425500,-4.776423
-1.600000,23.190000,24.333333,2.378014,38.425500,-4.780118
-1.400000,23.350000,24.500000,2.393819,38.425500,-4.769032
-1.400000,23.510000,24.666667,2.409644,38.340110,-4.752402
-1.300000,23.650000,24.833333,2.425668,38.510890,-4.735772
-1.300000,23.790000,25.000000,2.443718,38.425500,-4.756098
-1.500000,23.990000,25.166667,2.466168,38.510890,-4.663710
-1.500000,24.090000,25.333333,2.475080,38.340110,-4.709904
-1.400000,24.230000,25.500000,2.491066,38.425500,-4.687731
-1.300000,24.370000,25.666667,2.507071,38.425500,-4.652624
-1.400000,24.590000,25.833333,2.523038,38.510890,-4.626755
-1.500000,24.730000,26.000000,2.537491,38.425500,-4.573171
-1.600000,24.930000,26.166667,2.553260,38.340110,-4.573171
-1.500000,25.050000,26.333333,2.569041,38.340110,-4.573171
-1.400000,25.230000,26.500000,2.585829,38.596280,-4.580562
-1.500000,25.350000,26.666667,2.601580,38.425500,-4.586105
-1.200000,25.510000,26.833333,2.617708,38.510890,-4.608278
-1.300000,25.730000,27.000000,2.633566,38.425500,-4.647081
-1.500000,25.830000,27.166667,2.649345,38.425500,-4.672949
-1.400000,25.970000,27.333333,2.673244,38.596280,-4.647081
-1.300000,26.130000,27.500000,2.681146,38.340110,-4.709904
-1.500000,26.370000,27.666667,2.697902,38.425500,-4.698817
-1.700000,26.530000,27.833333,2.713681,38.425500,-4.715447
-1.300000,26.590000,28.000000,2.729445,38.510890,-4.730229
-1.500000,26.830000,28.166667,2.745202,38.340110,-4.732077
-1.300000,26.990000,28.333333,2.760968,38.510890,-4.743163
-1.400000,27.110000,28.500000,2.777725,38.510890,-4.743163
-1.300000,27.290000,28.666667,2.793497,38.425500,-4.737620
