# Date: 20210225
# Operator: RDP
# Notes: 10Nm
# Tap_cm: 5.0
# Sample: GrPt_003
# Fit of Tap:
#	Ic = 163 +/- 0.092 A
#	n = 129 +/- 8.8 
#	Vc = 2.5 uV
#	Vfloor = 1.13 +/- 0.0063 uV
#	R = 0.0001 +/- 6.9e-05 Ohms
Tap [uV],Shunt [A],Supply [A],Time [S],Hall [A],Cernox [T]
1.100000,0.270000,0.000000,0.024668,8.930000,-4.203209
0.900000,0.210000,0.083333,0.040686,8.890000,-4.183601
1.000000,0.250000,0.166667,0.056545,8.830000,-4.165775
1.000000,0.350000,0.250000,0.072320,8.770000,-4.162210
0.900000,0.270000,0.333333,0.089263,8.810000,-4.153298
1.000000,0.510000,0.416667,0.105164,8.770000,-4.158645
0.800000,0.550000,0.500000,0.130099,9.070000,-4.304813
1.200000,0.590000,0.583333,0.137364,8.690000,-4.165775
0.900000,0.750000,0.666667,0.152252,8.790000,-4.196078
0.900000,0.830000,0.750000,0.169027,8.810000,-4.196078
0.900000,0.930000,0.833333,0.184808,8.870000,-4.224599
1.300000,0.990000,0.916667,0.200832,8.830000,-4.249554
1.000000,1.050000,1.000000,0.216649,8.890000,-4.263815
0.900000,1.170000,1.083333,0.233170,8.810000,-4.262032
0.800000,1.230000,1.166667,0.249365,8.950000,-4.274510
0.700000,1.330000,1.250000,0.265233,9.050000,-4.295900
1.000000,1.370000,1.333333,0.281039,9.050000,-4.304813
1.100000,1.470000,1.416667,0.297027,9.090000,-4.304813
1.100000,1.510000,1.500000,0.312855,9.150000,-4.299465
1.000000,1.570000,1.583333,0.328626,9.110000,-4.295900
0.900000,1.650000,1.666667,0.345002,9.170000,-4.283422
0.900000,1.710000,1.750000,0.361128,9.090000,-4.262032
0.800000,1.790000,1.833333,0.376959,9.030000,-4.238859
0.900000,1.930000,1.916667,0.392874,8.950000,-4.221034
0.800000,1.910000,2.000000,0.408751,8.930000,-4.194296
0.900000,2.050000,2.083333,0.435852,8.810000,-4.190731
0.700000,2.070000,2.166667,0.442773,9.010000,-4.188948
0.800000,2.170000,2.250000,0.456713,8.810000,-4.156863
0.900000,2.270000,2.333333,0.472492,8.770000,-4.156863
1.000000,2.330000,2.416667,0.488311,8.750000,-4.142602
1.000000,2.470000,2.500000,0.505309,8.750000,-4.149733
0.900000,2.490000,2.583333,0.521091,8.750000,-4.156863
1.000000,2.510000,2.666667,0.537075,8.750000,-4.174688
0.700000,2.690000,2.750000,0.553099,8.750000,-4.185383
1.100000,2.770000,2.833333,0.568931,8.790000,-4.206774
0.800000,2.830000,2.916667,0.584732,8.850000,-4.238859
1.200000,2.870000,3.000000,0.600693,8.830000,-4.253119
0.800000,3.010000,3.083333,0.616509,8.910000,-4.281640
0.700000,3.090000,3.166667,0.632586,8.970000,-4.290553
0.800000,3.130000,3.250000,0.648561,9.050000,-4.297683
0.800000,3.190000,3.333333,0.664401,9.110000,-4.311943
1.000000,3.390000,3.416667,0.681161,9.090000,-4.310160
0.900000,3.250000,3.500000,0.697165,9.090000,-4.304813
1.200000,3.510000,3.583333,0.714988,9.050000,-4.306595
1.100000,3.650000,3.666667,0.750648,8.890000,-4.254902
0.900000,3.670000,3.750000,0.767839,8.950000,-4.251337
0.800000,3.750000,3.833333,0.783169,9.010000,-4.285205
0.900000,3.750000,3.916667,0.799439,9.050000,-4.294118
1.000000,4.010000,4.000000,0.813280,9.110000,-4.310160
1.000000,3.930000,4.083333,0.829476,9.150000,-4.301248
0.900000,4.210000,4.166667,0.845617,8.910000,-4.294118
1.000000,4.130000,4.250000,0.860512,9.050000,-4.240642
