# Date: 20210225
# Operator: RDP
# Notes: 10Nm
# Tap_cm: 5.0
# Sample: GrPt_005
# Fit of Tap:
#	Ic = 150 +/- 0.1 A
#	n = 85.6 +/- 4.8 
#	Vc = 2.5 uV
#	Vfloor = 0.537 +/- 0.0065 uV
#	R = 0.000885 +/- 8e-05 Ohms
Tap [uV],Shunt [A],Supply [A],Time [S],Hall [A],Cernox [T]
0.600000,0.250000,0.000000,0.036294,9.010000,-4.258467
0.500000,0.270000,0.083333,0.049400,9.010000,-4.172906
0.400000,0.210000,0.166667,0.057536,8.910000,-4.267380
0.200000,0.330000,0.250000,0.073096,8.990000,-4.290553
0.700000,0.390000,0.333333,0.088655,9.030000,-4.295900
0.400000,0.530000,0.416667,0.105418,9.010000,-4.281640
0.500000,0.550000,0.500000,0.121230,9.070000,-4.295900
0.400000,0.630000,0.583333,0.136824,9.050000,-4.269162
0.500000,0.730000,0.666667,0.153668,9.030000,-4.272727
0.700000,0.790000,0.750000,0.169279,9.010000,-4.249554
0.500000,0.850000,0.833333,0.184850,8.990000,-4.217469
0.600000,0.830000,0.916667,0.201529,8.950000,-4.221034
0.400000,1.070000,1.000000,0.217196,8.950000,-4.188948
0.300000,1.130000,1.083333,0.233685,8.930000,-4.188948
0.400000,1.230000,1.166667,0.249347,9.030000,-4.151515
0.500000,1.290000,1.250000,0.264992,8.850000,-4.135472
0.500000,1.350000,1.333333,0.280935,8.770000,-4.133690
0.400000,1.450000,1.416667,0.297048,8.650000,-4.133690
0.300000,1.490000,1.500000,0.313230,8.570000,-4.135472
0.200000,1.510000,1.583333,0.329449,8.690000,-4.126560
0.200000,1.750000,1.666667,0.345869,8.750000,-4.130125
0.300000,1.710000,1.750000,0.361008,8.750000,-4.156863
0.500000,1.850000,1.833333,0.377006,8.690000,-4.187166
0.400000,1.870000,1.916667,0.393038,8.690000,-4.208556
0.400000,1.910000,2.000000,0.409140,8.690000,-4.222816
0.600000,2.030000,2.083333,0.425131,8.890000,-4.240642
0.100000,2.070000,2.166667,0.441134,8.930000,-4.258467
0.500000,2.230000,2.250000,0.456914,8.930000,-4.279857
0.500000,2.250000,2.333333,0.473573,8.950000,-4.276292
0.300000,2.310000,2.416667,0.489116,9.050000,-4.279857
0.600000,2.230000,2.500000,0.504803,9.010000,-4.274510
0.200000,2.530000,2.583333,0.521464,9.110000,-4.265597
0.500000,2.610000,2.666667,0.536997,8.990000,-4.272727
0.500000,2.730000,2.750000,0.553733,8.890000,-4.272727
0.500000,2.790000,2.833333,0.577186,8.750000,-4.181818
0.500000,2.790000,2.916667,0.585289,8.930000,-4.224599
0.600000,2.890000,3.000000,0.601039,8.930000,-4.176471
0.100000,2.990000,3.083333,0.617138,8.950000,-4.197861
0.500000,2.910000,3.166667,0.632873,8.850000,-4.149733
0.500000,3.090000,3.250000,0.648843,8.850000,-4.146168
0.400000,3.230000,3.333333,0.665632,8.850000,-4.144385
0.200000,3.310000,3.416667,0.681276,8.790000,-4.131907
0.300000,3.370000,3.500000,0.696818,8.730000,-4.130125
0.300000,3.530000,3.583333,0.713667,8.750000,-4.147950
0.400000,3.510000,3.666667,0.729317,8.770000,-4.142602
0.500000,3.650000,3.750000,0.744856,8.990000,-4.172906
0.300000,3.670000,3.833333,0.763584,8.690000,-4.108734
0.300000,3.790000,3.916667,0.779215,8.770000,-4.149733
0.600000,3.850000,4.000000,0.794733,8.790000,-4.169340
0.500000,3.710000,4.083333,0.811579,8.810000,-4.160428
0.600000,3.990000,4.166667,0.827253,8.870000,-4.183601
0.400000,4.130000,4.250000,0.842751,8.850000,-4.217469
0.600000,4.230000,4.333333,0.860747,8.810000,-4.197861
0.300000,4.310000,4.416667,0.877346,8.770000,-4.181818
0.400000,4.350000,4.500000,0.889360,9.050000,-4.290553
0.300000,4.450000,4.583333,0.904958,8.890000,-4.274510
0.500000,4.550000,4.666667,0.920966,8.830000,-4.283422
0.600000,4.550000,4.750000,0.936761,9.050000,-4.281640
0.500000,4.670000,4.833333,0.953437,9.050000,-4.279857
0.400000,4.710000,4.916667,0.969217,9.010000,-4.249554
0.600000,4.810000,5.000000,0.984820,8.990000,-4.215686
0.500000,4.890000,5.083333,1.001375,8.970000,-4.206774
0.400000,4.990000,5.166667,1.017127,9.010000,-4.210339
0.500000,5.070000,5.250000,1.032789,8.830000,-4.162210
0.300000,5.130000,5.333333,1.049325,8.850000,-4.160428
0.600000,5.150000,5.416667,1.065667,8.850000,-4.147950
