# Date: 20210225
# Operator: RDP
# Notes: 10 Nm
# Tap_cm: 5.0
# Sample: DCC_PbSn_022
# Fit of Tap:
#	Ic = 159 +/- 0.065 A
#	n = 187 +/- 14 
#	Vc = 2.5 uV
#	Vfloor = 0.64 +/- 0.0062 uV
#	R = 0.00137 +/- 6.9e-05 Ohms
Tap [uV],Shunt [A],Supply [A],Time [S],Hall [A],Cernox [T]
0.600000,0.230000,0.000000,0.025345,9.030000,-4.260250
0.600000,0.230000,0.083333,0.041158,8.990000,-4.222816
0.600000,0.270000,0.166667,0.056933,8.950000,-4.185383
0.300000,0.390000,0.250000,0.074063,9.030000,-4.208556
0.300000,0.390000,0.333333,0.089313,8.950000,-4.155080
0.700000,0.470000,0.416667,0.105113,8.910000,-4.146168
0.400000,0.570000,0.500000,0.121024,8.890000,-4.139037
0.600000,0.690000,0.583333,0.136888,8.830000,-4.137255
0.500000,0.710000,0.666667,0.152672,8.830000,-4.156863
0.400000,0.870000,0.750000,0.169830,8.830000,-4.153298
0.500000,0.930000,0.833333,0.184692,8.790000,-4.210339
0.400000,1.010000,0.916667,0.204222,8.850000,-4.146168
0.600000,1.110000,1.000000,0.217149,8.830000,-4.263815
0.400000,1.050000,1.083333,0.233091,8.850000,-4.283422
0.100000,1.210000,1.166667,0.248998,8.850000,-4.310160
0.500000,1.270000,1.250000,0.264767,8.910000,-4.335116
0.500000,1.390000,1.333333,0.281738,8.870000,-4.322638
0.600000,1.430000,1.416667,0.297570,8.870000,-4.354724
0.700000,1.490000,1.500000,0.313336,8.930000,-4.379679
0.400000,1.530000,1.583333,0.329284,8.950000,-4.376114
0.400000,1.650000,1.666667,0.345094,8.990000,-4.372549
0.600000,1.750000,1.750000,0.360843,9.030000,-4.345811
0.500000,1.690000,1.833333,0.377417,9.010000,-4.344029
0.600000,1.930000,1.916667,0.393974,9.030000,-4.349376
0.600000,1.930000,2.000000,0.408778,9.030000,-4.270945
0.400000,2.070000,2.083333,0.425744,9.010000,-4.281640
0.600000,2.150000,2.166667,0.441571,9.010000,-4.247772
0.900000,2.230000,2.250000,0.457375,8.910000,-4.210339
0.400000,2.130000,2.333333,0.473456,8.930000,-4.190731
0.600000,2.370000,2.416667,0.489488,8.950000,-4.172906
0.700000,2.470000,2.500000,0.505304,8.910000,-4.156863
0.600000,2.490000,2.583333,0.521173,9.030000,-4.160428
0.700000,2.570000,2.666667,0.537044,8.830000,-4.163993
0.700000,2.690000,2.750000,0.552816,8.790000,-4.181818
0.500000,2.790000,2.833333,0.569613,8.830000,-4.169340
0.600000,2.830000,2.916667,0.585008,8.790000,-4.221034
0.600000,2.890000,3.000000,0.600807,8.810000,-4.254902
0.200000,3.010000,3.083333,0.617569,8.830000,-4.251337
0.600000,3.030000,3.166667,0.633511,8.830000,-4.278075
0.600000,3.170000,3.250000,0.649322,8.890000,-4.306595
0.500000,3.230000,3.333333,0.672865,9.050000,-4.171123
0.400000,3.290000,3.416667,0.681185,8.890000,-4.360071
0.500000,3.390000,3.500000,0.696960,8.930000,-4.379679
0.500000,3.470000,3.583333,0.712755,8.950000,-4.381462
0.500000,3.530000,3.666667,0.731890,8.890000,-4.351159
0.500000,3.650000,3.750000,0.747090,8.950000,-4.377897
0.400000,3.710000,3.833333,0.763134,9.010000,-4.372549
0.700000,3.770000,3.916667,0.783212,8.890000,-4.294118
0.700000,3.830000,4.000000,0.795215,9.010000,-4.358289
0.700000,3.990000,4.083333,0.811187,9.030000,-4.342246
0.500000,4.230000,4.166667,0.826301,8.950000,-4.304813
0.800000,4.110000,4.250000,0.841248,8.970000,-4.235294
0.600000,4.170000,4.333333,0.857023,8.950000,-4.201426
0.500000,4.330000,4.416667,0.873178,8.910000,-4.171123
0.400000,4.350000,4.500000,0.889216,8.870000,-4.153298
0.600000,4.410000,4.583333,0.905031,8.850000,-4.140820
0.500000,4.510000,4.666667,0.920778,8.830000,-4.133690
0.400000,4.590000,4.750000,0.937717,8.850000,-4.142602
0.300000,4.650000,4.833333,0.953560,8.810000,-4.155080
0.400000,4.550000,4.916667,0.979074,8.990000,-4.372549
0.500000,4.790000,5.000000,0.986262,8.830000,-4.171123
0.300000,4.930000,5.083333,1.001143,8.790000,-4.231729
0.600000,4.970000,5.166667,1.016927,8.810000,-4.267380
0.600000,5.090000,5.250000,1.032894,8.830000,-4.295900
0.600000,5.130000,5.333333,1.048721,8.870000,-4.320856
0.400000,5.210000,5.416667,1.065492,8.870000,-4.326203
0.600000,5.290000,5.500000,1.081588,8.890000,-4.344029
0.700000,5.350000,5.583333,1.097448,8.890000,-4.358289
0.500000,5.470000,5.666667,1.113205,8.950000,-4.376114
0.500000,5.630000,5.750000,1.129130,8.870000,-4.365419
0.600000,5.610000,5.833333,1.144999,9.010000,-4.363636
0.600000,5.690000,5.916667,1.160757,8.990000,-4.331551
0.700000,5.790000,6.000000,1.177242,9.030000,-4.313725
0.600000,5.790000,6.083333,1.193171,9.030000,-4.292335
0.500000,5.910000,6.166667,1.208987,8.990000,-4.260250
0.700000,6.010000,6.250000,1.224745,9.010000,-4.222816
0.600000,6.090000,6.333333,1.241733,8.970000,-4.240642
0.600000,6.150000,6.416667,1.257557,8.970000,-4.203209
0.600000,6.270000,6.500000,1.274290,8.950000,-4.196078
0.500000,6.350000,6.583333,1.289733,8.950000,-4.149733
0.600000,6.370000,6.666667,1.305559,8.850000,-4.140820
0.800000,6.470000,6.750000,1.321341,8.850000,-4.130125
0.700000,6.570000,6.833333,1.337346,8.750000,-4.144385
0.600000,6.650000,6.916667,1.353160,8.830000,-4.162210
0.800000,6.690000,7.000000,1.369432,8.790000,-4.172906
0.600000,6.790000,7.083333,1.385483,8.810000,-4.197861
0.400000,6.890000,7.166667,1.401355,8.810000,-4.228164
0.400000,6.990000,7.250000,1.417119,8.830000,-4.269162
0.500000,6.870000,7.333333,1.433061,8.810000,-4.299465
0.800000,7.150000,7.416667,1.448989,8.910000,-4.320856
0.700000,7.170000,7.500000,1.464812,8.870000,-4.349376
0.700000,7.230000,7.583333,1.481697,8.890000,-4.340463
0.700000,7.330000,7.666667,1.497687,8.910000,-4.352941
0.400000,7.430000,7.750000,1.513530,8.890000,-4.358289
0.500000,7.530000,7.833333,1.530009,8.830000,-4.368984
0.500000,7.590000,7.916667,1.547284,8.870000,-4.361854
0.600000,7.670000,8.000000,1.563307,8.990000,-4.363636
0.600000,7.810000,8.083333,1.598977,8.910000,-4.338681
0.600000,7.810000,8.166667,1.615119,8.890000,-4.347594
0.700000,7.890000,8.250000,1.630554,8.990000,-4.352941
0.200000,7.970000,8.333333,1.645516,8.990000,-4.352941
0.500000,8.030000,8.416667,1.661366,8.990000,-4.315508
0.700000,8.190000,8.500000,1.677353,9.090000,-4.315508
0.500000,8.250000,8.583333,1.693389,9.010000,-4.295900
0.700000,8.330000,8.666667,1.709245,8.970000,-4.256684
0.700000,8.450000,8.750000,1.725030,8.950000,-4.229947
0.600000,8.490000,8.833333,1.741426,8.990000,-4.210339
0.700000,8.490000,8.916667,1.757327,8.950000,-4.169340
0.400000,8.670000,9.000000,1.773611,8.950000,-4.160428
0.700000,8.710000,9.083333,1.789603,8.890000,-4.153298
0.500000,8.770000,9.166667,1.805454,8.870000,-4.142602
0.600000,8.850000,9.250000,1.821250,8.890000,-4.135472
0.600000,9.070000,9.333333,1.837150,8.770000,-4.140820
0.700000,9.010000,9.416667,1.852992,8.810000,-4.176471
0.500000,9.070000,9.500000,1.873496,8.950000,-4.153298
0.700000,9.150000,9.583333,1.885802,8.950000,-4.201426
0.400000,9.250000,9.666667,1.901706,8.770000,-4.213904
0.900000,9.330000,9.750000,1.917485,8.810000,-4.254902
0.600000,9.390000,9.833333,1.933244,8.790000,-4.278075
0.500000,9.410000,9.916667,1.949184,8.910000,-4.322638
0.600000,9.550000,10.000000,1.968674,8.810000,-4.212121
0.600000,9.590000,10.083333,1.981732,8.910000,-4.354724
0.500000,9.690000,10.166667,1.997824,8.910000,-4.365419
0.400000,9.790000,10.250000,2.013642,8.950000,-4.376114
0.500000,9.930000,10.333333,2.029418,8.970000,-4.385027
0.700000,9.990000,10.416667,2.045374,9.050000,-4.361854
0.600000,10.050000,10.500000,2.061291,9.050000,-4.342246
0.600000,10.070000,10.583333,2.077104,9.070000,-4.303030
0.600000,10.210000,10.666667,2.093123,9.030000,-4.267380
0.900000,10.270000,10.750000,2.108979,8.970000,-4.242424
0.600000,10.330000,10.833333,2.124743,8.990000,-4.196078
0.700000,10.410000,10.916667,2.141641,8.970000,-4.208556
0.500000,10.550000,11.000000,2.157497,8.930000,-4.178253
0.600000,10.530000,11.083333,2.179541,8.970000,-4.368984
0.500000,10.630000,11.166667,2.189522,8.810000,-4.147950
0.700000,10.750000,11.250000,2.205411,8.850000,-4.142602
1.000000,10.810000,11.333333,2.221177,8.830000,-4.149733
0.700000,10.910000,11.416667,2.237301,8.850000,-4.160428
0.700000,10.990000,11.500000,2.253305,8.830000,-4.178253
0.600000,11.130000,11.583333,2.269111,8.810000,-4.199643
0.400000,11.090000,11.666667,2.285127,8.790000,-4.224599
0.500000,11.270000,11.750000,2.301181,8.810000,-4.245989
0.700000,11.330000,11.833333,2.317025,8.830000,-4.278075
0.700000,11.430000,11.916667,2.332857,8.830000,-4.299465
0.700000,11.550000,12.000000,2.351955,8.790000,-4.222816
0.700000,11.490000,12.083333,2.376258,8.990000,-4.231729
0.300000,11.670000,12.166667,2.385372,8.830000,-4.222816
0.800000,11.730000,12.250000,2.399620,8.890000,-4.322638
