# Date: 20210225
# Operator: RDP
# Notes: 10Nm
# Tap_cm: 5.0
# Sample: GrPt_005
# Fit of Tap:
#	Ic = 150 +/- 0.065 A
#	n = 86.8 +/- 3.8 
#	Vc = 2.5 uV
#	Vfloor = 0.615 +/- 0.0064 uV
#	R = 0.000753 +/- 7.8e-05 Ohms
Tap [uV],Shunt [A],Supply [A],Time [S],Hall [A],Cernox [T]
0.600000,0.230000,0.000000,0.027569,8.830000,-4.242424
0.300000,0.250000,0.083333,0.042146,8.950000,-4.274510
0.300000,0.230000,0.166667,0.057341,9.010000,-4.303030
0.500000,0.330000,0.250000,0.073210,8.930000,-4.301248
0.400000,0.530000,0.333333,0.089595,9.090000,-4.303030
0.500000,0.470000,0.416667,0.104851,8.830000,-4.279857
0.500000,0.570000,0.500000,0.121157,8.890000,-4.274510
0.500000,0.690000,0.583333,0.137367,8.970000,-4.262032
0.400000,0.630000,0.666667,0.154912,9.050000,-4.283422
0.400000,0.950000,0.750000,0.169585,8.910000,-4.238859
0.500000,1.050000,0.833333,0.185763,8.930000,-4.219251
0.300000,0.970000,0.916667,0.201224,8.770000,-4.188948
0.600000,1.130000,1.000000,0.217414,8.830000,-4.178253
0.500000,1.250000,1.083333,0.233886,8.810000,-4.167558
0.600000,1.190000,1.166667,0.249309,8.690000,-4.149733
0.600000,1.370000,1.250000,0.265875,8.750000,-4.151515
0.500000,1.390000,1.333333,0.281299,8.670000,-4.155080
0.500000,1.610000,1.416667,0.297686,8.750000,-4.149733
0.400000,1.530000,1.500000,0.312878,8.650000,-4.174688
0.400000,1.570000,1.583333,0.328993,8.770000,-4.180036
0.500000,1.570000,1.666667,0.344985,8.790000,-4.192513
0.400000,1.730000,1.750000,0.360909,8.790000,-4.217469
0.700000,1.770000,1.833333,0.376750,8.810000,-4.240642
0.500000,1.970000,1.916667,0.393671,8.750000,-4.237077
0.300000,1.910000,2.000000,0.409563,8.850000,-4.256684
0.300000,2.070000,2.083333,0.425391,8.930000,-4.286988
0.300000,2.110000,2.166667,0.441784,8.910000,-4.306595
0.400000,2.190000,2.250000,0.458413,8.870000,-4.303030
0.300000,2.250000,2.333333,0.473702,8.990000,-4.299465
0.500000,2.310000,2.416667,0.489502,9.010000,-4.297683
0.500000,2.450000,2.500000,0.505482,8.970000,-4.297683
0.400000,2.490000,2.583333,0.521396,8.970000,-4.281640
0.600000,2.610000,2.666667,0.537245,8.890000,-4.260250
0.300000,2.630000,2.750000,0.553241,8.950000,-4.242424
0.300000,2.750000,2.833333,0.569089,8.910000,-4.221034
0.600000,2.790000,2.916667,0.585114,8.850000,-4.192513
0.500000,2.930000,3.000000,0.601150,8.830000,-4.178253
0.500000,2.970000,3.083333,0.616995,8.750000,-4.169340
0.400000,3.030000,3.166667,0.632770,8.790000,-4.163993
0.400000,3.090000,3.250000,0.649406,8.770000,-4.162210
0.500000,3.210000,3.333333,0.665277,8.710000,-4.169340
0.300000,3.350000,3.416667,0.681069,8.770000,-4.178253
0.300000,3.550000,3.500000,0.697007,8.710000,-4.197861
0.500000,3.470000,3.583333,0.712887,8.770000,-4.197861
0.500000,3.590000,3.666667,0.729680,8.770000,-4.196078
0.700000,3.670000,3.750000,0.759187,8.910000,-4.297683
0.700000,3.670000,3.833333,0.769680,8.870000,-4.221034
0.600000,3.750000,3.916667,0.778696,8.790000,-4.213904
0.700000,3.830000,4.000000,0.795968,8.770000,-4.201426
0.400000,3.950000,4.083333,0.811290,8.870000,-4.235294
0.500000,4.030000,4.166667,0.827393,8.870000,-4.253119
0.400000,4.130000,4.250000,0.843254,8.890000,-4.256684
0.400000,4.210000,4.333333,0.857256,8.930000,-4.303030
0.600000,4.410000,4.416667,0.873441,8.990000,-4.299465
0.600000,4.530000,4.500000,0.889897,8.970000,-4.299465
0.600000,4.390000,4.583333,0.907516,8.950000,-4.288770
0.600000,4.490000,4.666667,0.921545,8.970000,-4.276292
0.300000,4.610000,4.750000,0.937105,8.930000,-4.249554
0.500000,4.710000,4.833333,0.952872,8.910000,-4.217469
0.500000,4.730000,4.916667,0.968514,8.850000,-4.204991
0.400000,4.850000,5.000000,0.985057,8.830000,-4.196078
0.400000,5.030000,5.083333,1.000804,8.810000,-4.180036
0.500000,4.950000,5.166667,1.017547,8.790000,-4.165775
0.600000,5.070000,5.250000,1.033204,8.770000,-4.144385
0.400000,5.190000,5.333333,1.058661,8.870000,-4.290553
0.700000,5.170000,5.416667,1.065274,8.730000,-4.151515
0.600000,5.230000,5.500000,1.080839,8.770000,-4.147950
0.600000,5.350000,5.583333,1.097436,8.750000,-4.156863
0.500000,5.430000,5.666667,1.113191,8.730000,-4.167558
0.500000,5.490000,5.750000,1.128804,8.750000,-4.185383
0.600000,5.570000,5.833333,1.145337,8.770000,-4.194296
0.500000,5.750000,5.916667,1.161096,8.810000,-4.213904
0.400000,5.710000,6.000000,1.176753,8.870000,-4.240642
0.500000,5.810000,6.083333,1.193594,8.770000,-4.237077
0.400000,5.950000,6.166667,1.209370,8.890000,-4.276292
0.500000,5.990000,6.250000,1.224965,8.910000,-4.290553
0.500000,6.070000,6.333333,1.240673,8.970000,-4.304813
0.700000,6.150000,6.416667,1.256907,8.930000,-4.308378
0.400000,6.210000,6.500000,1.272988,9.010000,-4.294118
0.500000,6.250000,6.583333,1.288640,8.970000,-4.278075
0.700000,6.230000,6.666667,1.305319,9.030000,-4.274510
0.600000,6.350000,6.750000,1.320988,8.950000,-4.251337
0.300000,6.570000,6.833333,1.336569,9.010000,-4.217469
0.500000,6.650000,6.916667,1.353051,9.090000,-4.208556
0.300000,6.730000,7.000000,1.369231,8.910000,-4.201426
0.500000,6.750000,7.083333,1.384817,8.850000,-4.176471
0.600000,6.870000,7.166667,1.401427,8.890000,-4.167558
0.700000,6.930000,7.250000,1.417195,8.870000,-4.155080
0.900000,6.990000,7.333333,1.432829,8.770000,-4.144385
0.600000,7.070000,7.416667,1.448988,8.710000,-4.158645
0.700000,7.230000,7.500000,1.464757,8.750000,-4.167558
0.500000,7.270000,7.583333,1.481523,8.910000,-4.178253
0.700000,7.310000,7.666667,1.497231,8.750000,-4.169340
0.500000,7.490000,7.750000,1.512980,8.750000,-4.188948
0.600000,7.550000,7.833333,1.528661,8.790000,-4.210339
0.600000,7.590000,7.916667,1.545264,8.810000,-4.219251
0.600000,7.630000,8.000000,1.563072,8.830000,-4.199643
0.600000,7.750000,8.083333,1.578704,8.810000,-4.242424
0.600000,7.830000,8.166667,1.595192,8.810000,-4.245989
0.600000,7.870000,8.250000,1.611045,8.910000,-4.256684
0.700000,7.930000,8.333333,1.626715,8.870000,-4.279857
0.500000,8.070000,8.416667,1.643199,8.970000,-4.279857
0.600000,8.190000,8.500000,1.678231,8.850000,-4.231729
