# Date: 20210315
# Operator: RDP
# Notes: Transition Leads OldNewrig Thick
# Tap_cm: 5.0
# Sample: 865-R_1
# Fit of Tap:
#	Ic = 159 +/- 0.044 A
#	n = 40.7 +/- 0.72 
#	Vc = 5 uV
#	Vfloor = 1.87 +/- 0.0091 uV
#	R = 0.00173 +/- 0.00011 Ohms
Tap [uV],Shunt [A],Supply [A],Input_5 [uV],Time [S],Hall [A],Cernox [T]
1.800000,0.190000,0.000000,-9.600000,0.044652,8.230000,-4.035651
1.500000,0.230000,0.111111,-8.600000,0.074811,8.330000,-3.834225
1.600000,0.250000,0.222222,-8.400000,0.084443,9.510000,-4.552585
1.600000,0.350000,0.333333,-8.800000,0.095039,8.350000,-4.108734
1.500000,0.430000,0.444444,-8.600000,0.106591,8.530000,-3.909091
1.600000,0.550000,0.555556,-8.600000,0.117192,9.390000,-4.586453
1.800000,0.650000,0.666667,-8.800000,0.128730,8.410000,-4.149733
1.700000,0.750000,0.777778,-11.200000,0.137489,8.910000,-4.140820
1.600000,0.930000,0.888889,-10.600000,0.148874,9.330000,-4.566845
1.700000,0.970000,1.000000,-11.200000,0.159210,8.170000,-3.885918
1.700000,1.150000,1.111111,-11.000000,0.176314,8.190000,-3.914439
1.400000,1.230000,1.222222,-10.800000,0.184113,9.430000,-4.543672
1.600000,1.250000,1.333333,-11.600000,0.192478,8.190000,-3.878788
1.500000,1.410000,1.444444,-11.000000,0.205402,8.610000,-3.982175
1.800000,1.490000,1.555556,-11.000000,0.214792,9.150000,-4.529412
1.800000,1.570000,1.666667,-10.800000,0.225165,8.230000,-3.834225
1.700000,1.710000,1.777778,-11.000000,0.236559,9.130000,-4.283422
1.600000,1.790000,1.888889,-11.000000,0.247887,9.110000,-4.506239
1.600000,1.910000,2.000000,-11.000000,0.258197,8.210000,-3.830660
1.700000,2.030000,2.111111,-11.000000,0.269514,9.190000,-4.331551
1.500000,2.110000,2.222222,-10.800000,0.280829,8.990000,-4.484848
1.600000,2.230000,2.333333,-10.600000,0.291185,8.210000,-3.839572
1.800000,2.330000,2.444444,-10.600000,0.302518,9.230000,-4.363636
1.600000,2.410000,2.555556,-10.800000,0.313959,8.990000,-4.452763
1.600000,2.550000,2.666667,-10.800000,0.324384,8.270000,-3.839572
1.600000,2.690000,2.777778,-10.800000,0.335763,9.270000,-4.381462
1.500000,2.710000,2.888889,-10.800000,0.346100,8.730000,-4.317291
1.700000,2.830000,3.000000,-10.600000,0.357425,8.330000,-3.850267
1.700000,2.970000,3.111111,-10.800000,0.368736,9.290000,-4.422460
1.800000,2.870000,3.222222,-10.600000,0.379290,8.690000,-4.290553
2.000000,3.130000,3.333333,-10.600000,0.394122,8.350000,-4.042781
1.500000,3.010000,3.444444,-10.800000,0.401463,9.370000,-4.486631
1.800000,3.470000,3.555556,-11.000000,0.412838,8.770000,-4.329768
1.500000,3.230000,3.666667,-10.800000,0.423165,8.430000,-3.887701
1.800000,3.570000,3.777778,-10.800000,0.434479,9.430000,-4.515152
1.800000,3.750000,3.888889,-10.800000,0.445822,8.630000,-4.274510
1.700000,3.850000,4.000000,-11.000000,0.456133,8.490000,-3.905526
1.700000,3.950000,4.111111,-10.800000,0.476368,8.210000,-3.942959
1.600000,3.990000,4.222222,-10.600000,0.484221,9.450000,-4.541889
1.500000,4.090000,4.333333,-10.800000,0.491528,8.210000,-3.844920
1.800000,4.250000,4.444444,-11.000000,0.500843,9.450000,-4.545455
1.600000,4.350000,4.555556,-10.600000,0.511199,8.470000,-4.101604
1.900000,4.430000,4.666667,-11.000000,0.522527,8.550000,-3.934046
1.700000,4.570000,4.777778,-11.800000,0.533862,9.450000,-4.577540
1.800000,4.630000,4.888889,-10.800000,0.544188,8.330000,-4.060606
1.800000,4.770000,5.000000,-11.800000,0.555572,8.530000,-3.962567
1.600000,4.850000,5.111111,-10.600000,0.566994,9.410000,-4.577540
1.600000,4.970000,5.222222,-11.000000,0.577350,8.370000,-4.040998
1.700000,5.090000,5.333333,-10.800000,0.590085,8.450000,-3.871658
1.700000,5.110000,5.444444,-10.600000,0.599496,9.370000,-4.586453
1.500000,5.250000,5.555556,-11.200000,0.610839,8.350000,-4.048128
1.700000,5.370000,5.666667,-10.800000,0.621198,8.850000,-4.071301
1.700000,5.470000,5.777778,-10.600000,0.633263,9.370000,-4.588235
1.700000,5.570000,5.888889,-10.800000,0.643716,8.310000,-4.021390
1.600000,5.630000,6.000000,-10.800000,0.654047,8.990000,-4.158645
1.700000,5.830000,6.111111,-11.200000,0.665364,9.290000,-4.579323
1.700000,5.950000,6.222222,-10.800000,0.676715,8.270000,-3.976827
1.700000,5.970000,6.333333,-11.000000,0.687042,8.990000,-4.203209
1.700000,6.150000,6.444444,-11.000000,0.698381,9.250000,-4.561497
1.600000,6.210000,6.555556,-11.000000,0.709750,8.210000,-3.944742
1.800000,6.290000,6.666667,-11.200000,0.720079,9.070000,-4.238859
1.700000,6.470000,6.777778,-11.200000,0.731574,9.170000,-4.554367
1.400000,6.590000,6.888889,-11.000000,0.742019,8.150000,-3.869875
1.900000,6.650000,7.000000,-11.000000,0.753347,9.030000,-4.260250
1.700000,6.750000,7.111111,-11.000000,0.764737,9.150000,-4.540107
1.600000,6.910000,7.222222,-11.000000,0.788709,8.590000,-3.992870
1.700000,6.990000,7.333333,-11.000000,0.799328,9.330000,-4.598930
1.800000,7.090000,7.444444,-11.000000,0.810754,8.530000,-4.064171
1.800000,7.250000,7.555556,-10.800000,0.821191,8.810000,-4.098039
1.800000,7.610000,7.666667,-14.800000,0.832525,8.930000,-4.606061
1.800000,7.390000,7.777778,-11.000000,0.842916,8.250000,-3.946524
1.700000,7.590000,7.888889,-12.400000,0.854249,8.870000,-4.128342
1.700000,7.590000,8.000000,-10.800000,0.865582,9.310000,-4.590018
2.000000,7.710000,8.111111,-11.000000,0.875918,8.050000,-3.918004
1.800000,7.830000,8.222222,-10.800000,0.887274,8.910000,-4.163993
1.700000,7.950000,8.333333,-10.800000,0.898598,9.330000,-4.566845
1.700000,8.050000,8.444444,-11.000000,0.909014,8.130000,-3.871658
1.700000,8.130000,8.555556,-11.000000,0.920416,9.010000,-4.183601
1.800000,8.290000,8.666667,-11.000000,0.931735,9.190000,-4.566845
1.800000,8.330000,8.777778,-10.800000,0.942085,8.210000,-3.864528
1.700000,8.470000,8.888889,-10.600000,0.953396,9.070000,-4.235294
1.700000,8.650000,9.000000,-13.200000,0.965564,9.230000,-4.573975
1.700000,8.690000,9.111111,-10.800000,0.980634,8.870000,-4.470588
1.700000,8.730000,9.222222,-10.800000,0.987989,8.750000,-4.055258
1.500000,8.810000,9.333333,-11.000000,0.997344,9.050000,-4.465241
1.600000,8.950000,9.444444,-11.000000,1.008685,8.170000,-3.852050
2.000000,9.070000,9.555556,-10.800000,1.019256,9.250000,-4.351159
1.700000,9.210000,9.666667,-10.600000,1.030670,9.230000,-4.470588
1.600000,9.250000,9.777778,-11.000000,1.041053,8.250000,-3.830660
1.700000,9.410000,9.888889,-11.800000,1.052403,9.310000,-4.374332
1.900000,9.510000,10.000000,-11.400000,1.062924,8.810000,-4.351159
1.700000,9.650000,10.111111,-11.200000,1.080699,9.070000,-4.449198
1.800000,9.670000,10.222222,-11.200000,1.088719,8.610000,-3.962567
1.700000,9.730000,10.333333,-11.000000,1.096183,8.750000,-4.310160
1.700000,9.890000,10.444444,-11.200000,1.107632,8.270000,-3.841355
1.900000,10.010000,10.555556,-11.000000,1.117983,9.430000,-4.500891
1.400000,10.190000,10.666667,-10.800000,1.129567,8.770000,-4.351159
1.800000,10.270000,10.777778,-10.600000,1.140005,8.370000,-3.869875
1.600000,10.350000,10.888889,-10.800000,1.151359,9.410000,-4.484848
1.800000,10.470000,11.000000,-10.400000,1.162800,8.770000,-4.322638
1.800000,10.690000,11.111111,-11.000000,1.175756,8.250000,-3.882353
1.800000,10.610000,11.222222,-10.800000,1.184166,9.450000,-4.525847
1.700000,10.770000,11.333333,-12.000000,1.195518,8.650000,-4.245989
2.100000,10.910000,11.444444,-10.800000,1.205893,8.490000,-3.912656
1.500000,10.970000,11.555556,-12.200000,1.217230,9.410000,-4.556150
1.900000,11.110000,11.666667,-11.000000,1.228557,8.570000,-4.203209
1.900000,11.110000,11.777778,-11.200000,1.239028,8.550000,-3.932264
1.700000,11.330000,11.888889,-10.800000,1.250439,9.470000,-4.566845
1.900000,11.310000,12.000000,-10.600000,1.262026,8.670000,-4.213904
2.000000,11.510000,12.111111,-13.600000,1.272779,8.510000,-3.898396
1.600000,11.670000,12.222222,-13.000000,1.283856,9.470000,-4.566845
1.800000,11.770000,12.333333,-13.200000,1.294767,8.450000,-4.122995
1.800000,12.010000,12.444444,-13.200000,1.305723,8.550000,-3.934046
2.000000,11.970000,12.555556,-13.400000,1.316608,9.370000,-4.584670
1.800000,12.050000,12.666667,-13.000000,1.327882,8.450000,-4.096257
1.800000,12.150000,12.777778,-10.800000,1.338934,8.590000,-3.955437
1.900000,12.270000,12.888889,-11.000000,1.349645,9.390000,-4.579323
1.700000,12.370000,13.000000,-10.800000,1.360395,8.310000,-4.005348
1.700000,12.430000,13.111111,-11.000000,1.387315,9.030000,-4.158645
1.700000,12.730000,13.222222,-11.000000,1.398116,9.150000,-4.543672
1.900000,12.710000,13.333333,-10.800000,1.408715,8.230000,-3.855615
1.800000,12.790000,13.444444,-11.000000,1.420330,9.010000,-4.201426
1.600000,12.950000,13.555556,-10.800000,1.430941,9.110000,-4.504456
1.800000,12.990000,13.666667,-10.800000,1.441537,8.170000,-3.853832
1.700000,13.110000,13.777778,-10.800000,1.453124,9.130000,-4.281640
1.900000,13.190000,13.888889,-11.600000,1.463743,8.950000,-4.454545
1.800000,13.310000,14.000000,-11.000000,1.474391,8.250000,-3.841355
1.700000,13.430000,14.111111,-10.800000,1.486070,9.230000,-4.331551
1.900000,13.510000,14.222222,-10.600000,1.496698,8.870000,-4.404635
1.700000,13.630000,14.333333,-11.000000,1.508302,8.230000,-3.848485
2.000000,13.750000,14.444444,-10.800000,1.518910,9.350000,-4.392157
1.700000,13.750000,14.555556,-14.000000,1.530646,8.870000,-4.438503
1.800000,13.890000,14.666667,-13.200000,1.541445,7.990000,-3.834225
1.800000,14.050000,14.777778,-10.600000,1.552185,9.310000,-4.397504
1.800000,14.170000,14.888889,-10.800000,1.562937,8.770000,-4.349376
1.800000,14.290000,15.000000,-11.000000,1.576439,8.210000,-3.939394
1.900000,14.450000,15.111111,-11.000000,1.585159,9.350000,-4.443850
1.800000,14.510000,15.222222,-10.800000,1.595753,8.690000,-4.297683
1.800000,14.570000,15.333333,-10.800000,1.606317,8.470000,-3.905526
1.800000,14.670000,15.444444,-10.800000,1.617881,9.450000,-4.515152
1.900000,14.910000,15.555556,-10.800000,1.628464,8.550000,-4.206774
2.000000,14.910000,15.666667,-11.000000,1.640051,8.330000,-3.873440
