# Date: 20201210
# Operator: RDP
# Notes: new rig, plated
# Tap_cm: 5.0
# Sample: 248F-3
# Fit of Tap:
#	Ic = 51.5 +/- 0.82 A
#	n = 50 +/- 1.7 
#	Vc = 5 uV
#	Vfloor = 1.36 +/- 3e+88 uV
#	R = 3.86 +/- 9.3e+82 Ohms
Tap [uV],Shunt [A],Supply [A],Time [S],Hall [A],Cernox [T]
0.900000,0.170000,0.000000,0.034029,42.011880,0.267923
1.000000,0.230000,0.166667,0.055276,43.292730,0.267923
0.900000,0.210000,0.333333,0.061978,42.353440,0.269771
1.000000,0.390000,0.500000,0.073621,43.548900,0.271619
1.300000,0.650000,0.666667,0.090507,43.805070,0.266075
1.200000,0.750000,0.833333,0.104834,42.951170,0.271619
1.300000,0.930000,1.000000,0.120812,42.780390,0.269771
1.300000,1.110000,1.166667,0.137120,42.609610,0.273466
1.100000,1.250000,1.333333,0.160643,42.780390,0.271619
1.100000,1.210000,1.500000,0.167850,42.353440,0.275314
1.000000,1.550000,1.666667,0.185530,44.744360,0.269771
1.100000,1.710000,1.833333,0.205472,43.805070,0.273466
1.100000,1.910000,2.000000,0.216703,41.328760,0.271619
1.300000,1.750000,2.166667,0.233616,41.755710,0.269771
1.300000,2.170000,2.333333,0.248700,41.670320,0.273466
1.200000,2.290000,2.500000,0.264763,41.670320,0.262380
1.100000,2.470000,2.666667,0.280800,41.670320,0.269771
1.100000,2.690000,2.833333,0.296823,41.670320,0.267923
1.300000,2.730000,3.000000,0.312834,42.011880,0.269771
1.000000,2.890000,3.166667,0.329012,42.353440,0.267923
0.900000,2.870000,3.333333,0.347999,41.670320,0.280857
1.200000,3.190000,3.500000,0.361057,42.865780,0.273466
1.100000,3.350000,3.666667,0.384321,42.951170,0.251293
1.100000,3.470000,3.833333,0.398220,42.097270,0.271619
1.200000,3.610000,4.000000,0.409027,43.548900,0.269771
1.100000,3.830000,4.166667,0.425447,43.719680,0.267923
1.200000,4.050000,4.333333,0.440469,43.292730,0.271619
1.000000,4.130000,4.500000,0.461632,42.438830,0.269771
1.000000,4.250000,4.666667,0.472047,43.207340,0.273466
1.200000,4.510000,4.833333,0.489154,43.378120,0.266075
1.300000,4.610000,5.000000,0.504309,42.865780,0.269771
1.400000,4.730000,5.166667,0.520354,42.609610,0.269771
0.900000,4.950000,5.333333,0.538212,43.292730,0.249446
1.200000,5.090000,5.500000,0.552214,42.438830,0.269771
1.200000,5.250000,5.666667,0.568286,42.268050,0.269771
1.000000,5.410000,5.833333,0.583971,41.841100,0.277162
1.100000,5.550000,6.000000,0.601623,43.292730,0.266075
1.200000,5.690000,6.166667,0.616702,41.584930,0.271619
1.100000,5.790000,6.333333,0.632845,41.499540,0.273466
1.000000,6.010000,6.500000,0.654564,41.670320,0.254989
1.200000,6.130000,6.666667,0.664602,41.841100,0.264228
1.300000,6.330000,6.833333,0.681103,42.097270,0.271619
1.200000,6.430000,7.000000,0.696735,41.841100,0.267923
1.100000,6.590000,7.166667,0.712772,41.926490,0.269771
0.700000,6.730000,7.333333,0.728781,42.438830,0.275314
0.900000,6.890000,7.500000,0.744794,42.524220,0.269771
0.900000,7.130000,7.666667,0.762175,42.524220,0.267923
0.900000,7.210000,7.833333,0.776342,43.207340,0.271619
1.200000,7.430000,8.000000,0.792725,43.207340,0.271619
1.100000,7.530000,8.166667,0.808827,43.548900,0.271619
1.000000,7.690000,8.333333,0.825022,43.463510,0.271619
1.200000,7.870000,8.500000,0.842441,43.378120,0.243902
1.000000,7.970000,8.666667,0.856554,43.463510,0.273466
0.900000,8.170000,8.833333,0.872571,43.292730,0.267923
1.300000,8.270000,9.000000,0.888613,43.121950,0.267923
1.000000,8.450000,9.166667,0.904750,43.292730,0.277162
1.300000,8.630000,9.333333,0.920771,42.865780,0.286401
1.000000,8.790000,9.500000,0.936788,42.524220,0.269771
1.200000,8.930000,9.666667,0.953033,42.524220,0.273466
0.900000,9.050000,9.833333,0.969015,42.353440,0.277162
1.100000,9.190000,10.000000,0.986874,43.036560,0.271619
1.100000,9.230000,10.166667,1.000209,41.841100,0.271619
1.100000,9.470000,10.333333,1.016224,41.499540,0.273466
1.200000,9.650000,10.500000,1.032261,41.499540,0.271619
1.100000,9.850000,10.666667,1.048289,41.584930,0.269771
1.100000,10.010000,10.833333,1.066172,41.584930,0.271619
1.000000,10.190000,11.000000,1.080671,41.926490,0.269771
0.900000,10.290000,11.166667,1.098551,41.584930,0.297487
1.000000,10.450000,11.333333,1.112870,42.268050,0.269771
0.800000,10.590000,11.500000,1.129059,42.609610,0.295639
0.900000,10.470000,11.666667,1.145047,42.780390,0.271619
1.100000,10.850000,11.833333,1.160714,42.951170,0.273466
1.000000,11.090000,12.000000,1.177138,43.121950,0.273466
1.100000,11.210000,12.166667,1.192110,43.548900,0.266075
1.100000,11.110000,12.333333,1.208408,43.548900,0.267923
0.900000,11.530000,12.500000,1.224412,43.548900,0.264228
1.000000,11.730000,12.666667,1.240485,43.378120,0.269771
1.000000,11.870000,12.833333,1.256632,43.378120,0.264228
1.000000,11.950000,13.000000,1.272617,43.975850,0.273466
1.400000,12.030000,13.166667,1.292418,43.548900,0.266075
1.100000,12.230000,13.333333,1.304454,43.121950,0.269771
1.100000,12.470000,13.500000,1.320432,43.121950,0.271619
1.000000,12.590000,13.666667,1.336709,42.865780,0.273466
1.100000,12.830000,13.833333,1.367498,42.011880,0.271619
1.100000,12.870000,14.000000,1.374400,44.232020,0.264228
1.200000,12.970000,14.166667,1.384372,42.011880,0.269771
1.200000,12.870000,14.333333,1.401266,42.268050,0.269771
1.200000,13.390000,14.500000,1.416344,41.670320,0.271619
1.100000,13.570000,14.666667,1.432701,41.841100,0.273466
1.100000,13.710000,14.833333,1.452269,41.926490,0.269771
1.200000,13.810000,15.000000,1.464310,41.755710,0.271619
