# Date: 20210201
# Operator: RDP
# Notes: 15 inLb TFMC Peanut Butter
# Tap_cm: 5.0
# Sample: PbSn_4
# Fit of Tap:
#	Ic = 104 +/- 1.6 A
#	n = 50 +/- 1.5 
#	Vc = 5 uV
#	Vfloor = 3.46 +/- 6.8e+150 uV
#	R = 7.15 +/- 1.2e+142 Ohms
Tap [uV],Shunt [A],Supply [A],Time [S],Hall [A],Cernox [T]
1.000000,0.230000,0.000000,0.027527,38.852450,-4.719143
0.800000,0.270000,0.250000,0.042527,38.596280,-4.689579
0.800000,0.530000,0.500000,0.058155,38.425500,-4.650776
0.900000,0.750000,0.750000,0.073782,38.425500,-4.608278
0.500000,1.050000,1.000000,0.090453,38.340110,-4.621212
1.000000,1.190000,1.250000,0.106095,38.083940,-4.582409
0.800000,1.450000,1.500000,0.119882,37.656990,-4.519586
1.000000,1.730000,1.750000,0.143573,38.767060,-4.717295
1.000000,1.850000,2.000000,0.152811,37.486210,-4.512195
1.100000,2.150000,2.250000,0.168393,37.059260,-4.526977
0.900000,2.410000,2.500000,0.183996,36.888480,-4.534368
0.800000,2.630000,2.750000,0.200556,37.059260,-4.538064
1.000000,2.850000,3.000000,0.216118,37.400820,-4.562084
0.800000,3.070000,3.250000,0.232335,37.400820,-4.575018
0.800000,3.290000,3.500000,0.247964,37.571600,-4.611973
1.000000,3.610000,3.750000,0.264552,37.571600,-4.608278
0.900000,3.850000,4.000000,0.280105,37.827770,-4.645233
0.800000,4.110000,4.250000,0.296643,37.913160,-4.656319
0.700000,4.290000,4.500000,0.312194,38.083940,-4.684035
0.900000,4.530000,4.750000,0.327855,38.425500,-4.698817
1.000000,4.790000,5.000000,0.344458,38.425500,-4.711752
0.900000,5.090000,5.250000,0.360020,38.596280,-4.708056
0.800000,5.230000,5.500000,0.376565,38.596280,-4.711752
0.800000,5.390000,5.750000,0.392123,38.596280,-4.693274
1.200000,5.730000,6.000000,0.408657,38.681670,-4.691426
1.000000,5.930000,6.250000,0.424198,38.425500,-4.663710
0.800000,6.210000,6.500000,0.445954,37.742380,-4.672949
0.800000,6.350000,6.750000,0.456090,38.169330,-4.591648
0.800000,6.690000,7.000000,0.472660,38.083940,-4.586105
0.800000,6.890000,7.250000,0.488204,37.742380,-4.536216
0.900000,7.150000,7.500000,0.503734,37.656990,-4.514043
0.900000,7.330000,7.750000,0.520307,37.571600,-4.515891
1.100000,7.610000,8.000000,0.535841,37.230040,-4.501109
0.800000,7.870000,8.250000,0.552377,37.230040,-4.502956
