# Date: 20210201
# Operator: RDP
# Notes: 15 inLb TFMC Peanut Butter
# Tap_cm: 5.0
# Sample: DCC_PbSn_4
# Fit of Tap:
#	Ic = 104 +/- 1.6 A
#	n = 50 +/- 1.5 
#	Vc = 5 uV
#	Vfloor = 0.749 +/- 7.5e+104 uV
#	R = 4.84 +/- 5.1e+99 Ohms
Tap [uV],Shunt [A],Supply [A],Time [S],Hall [A],Cernox [T]
0.800000,0.230000,0.000000,0.039988,38.083940,-4.637842
1.100000,0.330000,0.250000,0.053141,37.827770,-4.556541
0.600000,0.450000,0.500000,0.062795,37.742380,-4.702513
0.800000,0.650000,0.750000,0.074796,38.340110,-4.689579
0.800000,1.010000,1.000000,0.089955,38.937840,-4.648928
0.900000,1.250000,1.250000,0.104774,38.169330,-4.587953
0.800000,1.470000,1.500000,0.121567,38.169330,-4.604582
0.600000,1.610000,1.750000,0.137322,37.827770,-4.578714
0.600000,1.910000,2.000000,0.153077,37.656990,-4.560237
1.000000,2.110000,2.250000,0.168827,37.742380,-4.554693
1.000000,2.390000,2.500000,0.185559,37.656990,-4.547302
0.800000,2.650000,2.750000,0.203938,37.913160,-4.571323
0.900000,2.810000,3.000000,0.216722,37.315430,-4.586105
0.900000,3.090000,3.250000,0.233459,37.400820,-4.571323
0.700000,3.310000,3.500000,0.249220,37.059260,-4.606430
0.800000,3.590000,3.750000,0.265084,37.230040,-4.626755
0.800000,3.810000,4.000000,0.280910,37.656990,-4.647081
0.800000,4.050000,4.250000,0.305926,38.340110,-4.632299
0.800000,4.150000,4.500000,0.313058,37.827770,-4.682188
0.900000,4.510000,4.750000,0.328834,37.742380,-4.709904
1.000000,4.790000,5.000000,0.345597,37.913160,-4.700665
0.600000,5.030000,5.250000,0.361354,37.742380,-4.720990
0.900000,5.250000,5.500000,0.377095,37.998550,-4.730229
0.900000,5.430000,5.750000,0.392835,38.425500,-4.730229
0.900000,5.710000,6.000000,0.409927,38.340110,-4.732077
0.700000,5.930000,6.250000,0.424731,38.596280,-4.706208
0.600000,6.150000,6.500000,0.441489,38.767060,-4.708056
