# Date: 20210222
# Operator: RDP
# Notes: New Rig, 77 K, 0.5 quench
# Tap_cm: 5.0
# Sample: GrPt_009
# Fit of Tap:
#	Ic = 163 +/- 0.063 A
#	n = 53.3 +/- 2.1 
#	Vc = 2.5 uV
#	Vfloor = 0.391 +/- 0.016 uV
#	R = 0.0871 +/- 0.00019 Ohms
Tap [uV],Shunt [A],Supply [A],Time [S],Hall [A],Cernox [T]
0.400000,0.210000,0.000000,0.042551,37.144650,-4.517738
0.500000,0.230000,0.083333,0.058446,36.973870,-4.490022
0.300000,0.270000,0.166667,0.074641,37.230040,-4.475240
0.400000,0.330000,0.250000,0.090621,37.059260,-4.451220
0.400000,0.390000,0.333333,0.107537,37.059260,-4.460458
0.300000,0.470000,0.416667,0.122787,36.973870,-4.410569
0.400000,0.650000,0.500000,0.138659,37.059260,-4.395787
0.100000,0.630000,0.583333,0.154619,36.973870,-4.388396
0.300000,0.690000,0.666667,0.170413,37.315430,-4.393939
0.100000,0.770000,0.750000,0.186174,37.059260,-4.408721
0.000000,0.810000,0.833333,0.204542,37.144650,-4.395787
0.300000,0.970000,0.916667,0.218391,36.803090,-4.441981
0.400000,1.130000,1.000000,0.234381,36.888480,-4.473392
0.300000,1.110000,1.083333,0.250239,37.059260,-4.490022
0.400000,1.150000,1.166667,0.266004,37.059260,-4.519586
0.400000,1.250000,1.250000,0.282753,36.973870,-4.530673
0.300000,1.250000,1.333333,0.298525,37.144650,-4.558389
0.200000,1.330000,1.416667,0.314444,37.144650,-4.573171
0.400000,1.390000,1.500000,0.330245,36.973870,-4.597191
0.300000,1.470000,1.583333,0.346009,37.059260,-4.599039
0.400000,1.550000,1.666667,0.362769,37.059260,-4.597191
0.100000,1.650000,1.750000,0.378518,36.803090,-4.599039
0.500000,1.750000,1.833333,0.408518,37.230040,-4.508500
0.200000,1.850000,1.916667,0.415311,37.230040,-4.558389
0.400000,1.850000,2.000000,0.426038,37.059260,-4.530673
0.600000,1.990000,2.083333,0.442801,37.144650,-4.536216
0.400000,2.010000,2.166667,0.458555,37.230040,-4.491870
0.400000,2.070000,2.250000,0.474593,37.144650,-4.469697
0.600000,2.210000,2.333333,0.490549,36.973870,-4.449372
0.400000,2.290000,2.416667,0.506554,37.059260,-4.423503
0.500000,2.370000,2.500000,0.522576,37.059260,-4.405026
0.300000,2.390000,2.583333,0.538559,36.973870,-4.395787
0.300000,2.430000,2.666667,0.554547,37.144650,-4.388396
0.300000,2.570000,2.750000,0.570891,37.144650,-4.393939
0.300000,2.670000,2.833333,0.586536,36.888480,-4.399483
0.400000,2.710000,2.916667,0.601952,37.059260,-4.430894
0.300000,2.810000,3.000000,0.618269,36.888480,-4.447524
0.400000,2.850000,3.083333,0.633930,36.888480,-4.484479
0.400000,2.970000,3.166667,0.650189,37.230040,-4.493718
0.400000,3.010000,3.250000,0.666289,37.144650,-4.514043
0.300000,3.110000,3.333333,0.682265,37.059260,-4.541759
0.400000,3.230000,3.416667,0.704620,37.059260,-4.393939
0.100000,3.250000,3.500000,0.714644,37.315430,-4.569475
0.200000,3.330000,3.583333,0.730190,37.230040,-4.595344
0.400000,3.430000,3.666667,0.747327,37.059260,-4.597191
