# Date: 20201210,,,,,
# Operator: RDP,,,,,
# Notes: Old rig, plated,mount 1,,,
# Tap_cm: 5.0
# Sample: SOX 447-C (2-316) 1,,,,,
# Fit of Tap:,,,,,
#	Ic = 156 +/- 0.11 A,,,,,
#	n = 39 +/- 1.2 ,,,,,
#	Vc = 5 uV,,,,,
#	Vfloor = 1.44 +/- 0.012 uV,,,,,
#	R = 0.000535 +/- 0.00015 Ohms,,,,,
Tap [uV],Shunt [A],Supply [A],Time [S],Hall [A],Cernox [T]
1.5,0,0,0.026959,41.49954,0.269771
1.2,0.35,0.166667,0.041124,41.8411,0.267923
1.1,0.35,0.333333,0.057211,42.18266,0.273466
1,0.49,0.5,0.073296,42.18266,0.251293
1.1,0.65,0.666667,0.090802,42.26805,0.267923
1.3,0.81,0.833333,0.105282,42.60961,0.269771
1.3,0.91,1,0.121532,43.03656,0.269771
1.4,1.15,1.166667,0.139265,42.35344,0.271619
1.2,1.27,1.333333,0.153321,43.20734,0.267923
1.4,1.77,1.5,0.169805,43.80507,0.282705
1.2,1.53,1.666667,0.190757,42.695,0.264228
1,1.69,1.833333,0.201779,43.29273,0.271619
1,1.89,2,0.217785,43.46351,0.267923
1.2,2.01,2.166667,0.23287,43.12195,0.271619
1.2,2.25,2.333333,0.249012,43.03656,0.277162
1.3,2.37,2.5,0.265021,42.86578,0.271619
1.2,2.55,2.666667,0.28112,42.35344,0.277162
1.1,2.63,2.833333,0.297204,42.35344,0.267923
1.2,2.77,3,0.313357,42.09727,0.267923
1.1,2.99,3.166667,0.330991,41.32876,0.277162
1.3,3.11,3.333333,0.345002,41.49954,0.269771
1.2,3.15,3.5,0.361028,41.41415,0.271619
1.3,3.41,3.666667,0.385208,43.63429,0.264228
1.2,3.53,3.833333,0.393318,41.15798,0.267923
1.1,3.69,4,0.409347,41.15798,0.269771
1.3,3.81,4.166667,0.425394,41.67032,0.271619
1.3,3.75,4.333333,0.444424,41.41415,0.273466
1.1,4.17,4.5,0.457526,41.8411,0.271619
1.1,4.29,4.666667,0.473859,42.18266,0.266075
1,4.59,4.833333,0.491805,41.75571,0.271619
1.3,4.55,5,0.505801,42.60961,0.269771
1.3,4.69,5.166667,0.521844,42.695,0.267923
1.2,4.89,5.333333,0.537832,43.12195,0.275314
1.2,5.09,5.5,0.554015,42.95117,0.271619
1.3,5.33,5.666667,0.569082,43.37812,0.275314
1.7,5.43,5.833333,0.585154,43.37812,0.267923
1,5.73,6,0.601248,43.37812,0.269771
1.1,5.75,6.166667,0.617317,43.37812,0.264228
1.4,5.87,6.333333,0.635217,43.20734,0.269771
1.3,6.05,6.5,0.65579,43.29273,0.271619
1.4,6.07,6.666667,0.668566,42.95117,0.269771
1.1,6.31,6.833333,0.692927,41.75571,0.258684
1.2,6.41,7,0.702506,43.37812,0.266075
1.5,6.57,7.166667,0.715284,42.09727,0.269771
1.2,6.75,7.333333,0.730595,42.78039,0.269771
1.2,6.99,7.5,0.745593,41.92649,0.269771
1.2,7.11,7.666667,0.761612,41.8411,0.269771
1.1,7.17,7.833333,0.777646,41.67032,0.271619
1.5,7.35,8,0.793698,41.58493,0.295639
1.4,7.57,8.166667,0.810278,41.75571,0.273466
1.4,7.67,8.333333,0.825306,42.01188,0.266075
1.4,7.93,8.5,0.846414,41.32876,0.267923
1.3,7.95,8.666667,0.860545,41.75571,0.269771
1.2,8.13,8.833333,0.873756,42.18266,0.266075
1.2,8.23,9,0.890102,42.26805,0.271619
1.4,8.43,9.166667,0.905523,43.71968,0.267923
1.4,8.59,9.333333,0.921815,43.29273,0.273466
1.4,8.73,9.5,0.937992,42.86578,0.269771
1.5,8.87,9.666667,0.954325,44.31741,0.290096
1.4,9.05,9.833333,0.96966,43.5489,0.271619
1.2,9.23,10,0.988099,44.57358,0.275314
1.1,9.29,10.166667,1.002949,43.46351,0.264228
1.3,9.55,10.333333,1.017199,43.46351,0.280857
1.3,9.67,10.5,1.033413,43.46351,0.269771
1.2,9.81,10.666667,1.049652,43.5489,0.267923
1.4,10.01,10.833333,1.065037,42.86578,0.273466
1.4,10.19,11,1.081295,42.60961,0.271619
1.6,10.29,11.166667,1.097666,41.92649,0.267923
1.4,10.43,11.333333,1.114184,42.18266,0.271619
1.3,10.85,11.5,1.130733,42.01188,0.277162
1.4,10.81,11.666667,1.14711,42.18266,0.264228
1.4,10.79,11.833333,1.161853,41.92649,0.271619
1.4,10.97,12,1.177245,41.49954,0.266075
1.2,11.19,12.166667,1.193613,41.49954,0.27901
1.4,11.31,12.333333,1.210026,41.41415,0.269771
1.2,11.59,12.5,1.225279,41.8411,0.269771
1.3,11.61,12.666667,1.241931,41.75571,0.275314
1.3,11.27,12.833333,1.259382,41.8411,0.273466
1.3,12.01,13,1.274844,41.32876,0.271619
1.4,12.05,13.166667,1.305068,42.78039,0.258684
1.2,12.25,13.333333,1.312266,41.92649,0.267923
1.7,12.41,13.5,1.321105,42.86578,0.273466
1.3,12.55,13.666667,1.337145,43.12195,0.273466
1.5,12.79,13.833333,1.353461,43.03656,0.271619
1.7,12.85,14,1.369524,43.5489,0.269771
1.4,13.03,14.166667,1.385532,43.29273,0.275314
1.3,13.23,14.333333,1.401774,43.63429,0.299335
1.5,13.35,14.5,1.417914,43.46351,0.269771
1.5,13.55,14.666667,1.43318,43.46351,0.269771
1.4,13.65,14.833333,1.451087,43.03656,0.266075
1.4,13.85,15,1.467259,43.29273,0.267923
1.5,13.99,15.166667,1.488059,43.29273,0.275314
1.3,14.01,15.333333,1.50138,43.29273,0.254989
1.5,14.21,15.5,1.515642,42.78039,0.271619
1.3,14.41,15.666667,1.531736,42.43883,0.273466
1.4,14.53,15.833333,1.544914,41.67032,0.269771
1.3,14.75,16,1.561047,41.58493,0.273466
1.5,14.91,16.166667,1.584924,43.5489,0.266075
1.5,14.99,16.333333,1.593338,41.32876,0.275314
1.2,15.17,16.5,1.609515,41.75571,0.314117
1.4,15.39,16.666667,1.625679,41.67032,0.269771
1.6,15.55,16.833333,1.641865,41.75571,0.269771
1.4,15.79,17,1.658312,40.30408,0.277162
1.4,15.85,17.166667,1.673461,41.8411,0.273466
1.1,15.97,17.333333,1.689439,42.78039,0.267923
1,16.15,17.5,1.705464,42.52422,0.273466
1.1,16.29,17.666667,1.721896,42.52422,0.269771
1.3,16.45,17.833333,1.736978,42.95117,0.275314
1.8,16.61,18,1.753227,42.86578,0.273466
1.3,16.73,18.166667,1.769368,42.95117,0.269771
1.5,16.87,18.333333,1.785469,43.20734,0.269771
1.6,16.85,18.5,1.809007,41.75571,0.282705
1.3,17.17,18.666667,1.816872,43.20734,0.267923
1.4,17.37,18.833333,1.832871,43.12195,0.269771
1.4,17.37,19,1.84906,43.03656,0.271619
1.4,17.63,19.166667,1.865469,43.12195,0.269771
1.3,17.89,19.333333,1.891126,41.8411,0.273466
1.4,17.85,19.5,1.897885,42.78039,0.280857
1,18.13,19.666667,1.914233,42.01188,0.227273
1.1,18.33,19.833333,1.929289,42.35344,0.269771
1.4,18.43,20,1.945487,41.75571,0.297487
1.2,18.51,20.166667,1.968157,43.46351,0.24575
1.3,18.73,20.333333,1.977011,41.41415,0.269771
1.4,18.87,20.5,1.993261,41.41415,0.249446
1.3,19.07,20.666667,2.009274,41.92649,0.266075
1.4,19.23,20.833333,2.025343,41.41415,0.269771
1.5,19.33,21,2.041496,41.32876,0.273466
1.5,19.43,21.166667,2.057564,41.75571,0.26238
1.5,19.69,21.333333,2.074233,41.67032,0.275314
1.2,19.77,21.5,2.089452,41.92649,0.275314
1.4,19.95,21.666667,2.109584,41.58493,0.253141
1.3,20.05,21.833333,2.121591,42.78039,0.266075
1.5,20.23,22,2.137788,42.86578,0.271619
1.5,20.41,22.166667,2.153927,43.29273,0.275314
1.4,20.55,22.333333,2.169085,43.37812,0.269771
1.6,20.69,22.5,2.186618,43.20734,0.271619
1.5,20.95,22.666667,2.201306,43.46351,0.269771
1.3,20.85,22.833333,2.220141,43.03656,0.271619
1.4,21.19,23,2.233309,43.5489,0.271619
1.2,21.29,23.166667,2.251805,43.71968,0.275314
1.4,21.55,23.333333,2.268957,43.29273,0.260532
1.7,21.59,23.5,2.289234,42.52422,0.266075
1.6,21.75,23.666667,2.298975,42.95117,0.264228
1.4,21.91,23.833333,2.314864,42.60961,0.271619
1.4,22.17,24,2.33099,41.92649,0.273466
1.1,22.25,24.166667,2.346401,42.86578,0.271619
1.4,22.39,24.333333,2.361744,42.09727,0.267923
1.6,22.57,24.5,2.377783,41.67032,0.282705
1.3,22.73,24.666667,2.395428,41.67032,0.310421
1.2,22.83,24.833333,2.409535,41.58493,0.266075
1.5,22.85,25,2.426682,41.67032,0.273466
1.3,23.01,25.166667,2.44179,41.67032,0.271619
1.4,23.37,25.333333,2.468291,41.24337,0.27901
1.5,23.65,25.5,2.47508,41.41415,0.275314
1.4,23.55,25.666667,2.498538,43.03656,0.271619
1.1,23.67,25.833333,2.505342,42.35344,0.273466
1.4,23.93,26,2.521513,42.60961,0.269771
1.4,24.05,26.166667,2.537637,42.52422,0.269771
1.4,24.19,26.333333,2.553724,42.86578,0.271619
1.6,24.37,26.5,2.570018,43.03656,0.26238
1.5,24.47,26.666667,2.58548,43.20734,0.269771
1.3,24.69,26.833333,2.601699,43.29273,0.267923
1.4,24.69,27,2.620275,43.37812,0.277162
1.5,24.95,27.166667,2.633669,43.20734,0.267923
1.4,25.13,27.333333,2.649718,43.5489,0.253141
1.4,25.21,27.5,2.665816,43.37812,0.267923
1.7,25.35,27.666667,2.681652,43.20734,0.273466
1.5,25.49,27.833333,2.697675,42.86578,0.280857
1.8,25.69,28,2.713729,42.695,0.27901
1.5,25.85,28.166667,2.729987,42.52422,0.269771
1.4,26.01,28.333333,2.74512,42.09727,0.269771
1.1,26.33,28.5,2.76305,42.26805,0.267923
1.5,26.37,28.666667,2.785011,43.37812,0.273466
1.5,26.41,28.833333,2.793477,41.75571,0.269771
1.7,26.31,29,2.814339,43.03656,0.271619
1.4,26.73,29.166667,2.825701,41.41415,0.269771
1.7,26.81,29.333333,2.842011,42.95117,0.273466
1.3,27.11,29.5,2.85709,41.8411,0.267923
1.3,27.03,29.666667,2.875398,41.8411,0.247598
1.5,27.39,29.833333,2.889093,41.92649,0.269771
1.4,27.55,30,2.905095,42.60961,0.271619
1.4,27.71,30.166667,2.923277,42.78039,0.264228
1.7,27.81,30.333333,2.937564,42.695,0.273466
1.4,28.03,30.5,2.953597,43.03656,0.269771
1.4,28.21,30.666667,2.969734,43.12195,0.269771
1.5,28.37,30.833333,2.986219,43.12195,0.267923
1.4,28.43,31,3.00122,43.46351,0.271619
1.3,28.61,31.166667,3.017286,43.37812,0.275314
1.6,28.71,31.333333,3.03476,43.12195,0.271619
1.4,28.89,31.5,3.049878,43.5489,0.269771
1.7,28.81,31.666667,3.066748,43.5489,0.273466
1.5,29.19,31.833333,3.092175,41.49954,0.277162
1.7,29.31,32,3.101062,43.20734,0.280857
1.5,29.45,32.166667,3.114705,42.09727,0.264228
1.5,29.63,32.333333,3.12999,43.71968,0.269771
1.4,29.91,32.5,3.144985,42.26805,0.266075
1.6,29.99,32.666667,3.160994,41.75571,0.273466
1.6,30.31,32.833333,3.178847,41.92649,0.256837
1.8,30.27,33,3.193448,41.8411,0.269771
1.4,30.73,33.166667,3.209713,41.75571,0.275314
1.5,30.57,33.333333,3.225914,41.32876,0.282705
1.5,30.77,33.5,3.241342,41.41415,0.277162
1.6,30.89,33.666667,3.257696,41.8411,0.266075
