# Date: 20201210
# Operator: RDP
# Notes: New rig, plated, mount 2
# Tap_cm: 5.0
# Sample: SOJ 803-N2 (2-322) 3
# Fit of Tap:
#	Ic = 180 +/- 0.047 A
#	n = 40.4 +/- 0.75 
#	Vc = 5 uV
#	Vfloor = 0.568 +/- 0.011 uV
#	R = 0.0011 +/- 0.00011 Ohms
Tap [uV],Shunt [A],Supply [A],Time [S],Hall [A],Cernox [T]
0.400000,0.210000,0.000000,0.025543,43.719680,0.277162
0.600000,0.210000,0.166667,0.041202,43.378120,0.262380
0.400000,0.310000,0.333333,0.056190,43.378120,0.269771
0.200000,0.530000,0.500000,0.072320,43.207340,0.269771
0.400000,0.610000,0.666667,0.088613,43.121950,0.271619
0.400000,0.830000,0.833333,0.105822,43.292730,0.271619
0.500000,0.990000,1.000000,0.120325,42.865780,0.271619
0.400000,0.470000,1.166667,0.137876,43.036560,0.273466
0.300000,1.250000,1.333333,0.152972,42.609610,0.271619
0.300000,1.470000,1.500000,0.170412,44.488190,0.273466
0.400000,1.490000,1.666667,0.186132,41.670320,0.266075
0.300000,1.690000,1.833333,0.202701,42.268050,0.269771
0.400000,1.870000,2.000000,0.219368,42.097270,0.273466
0.600000,1.990000,2.166667,0.241706,43.634290,0.267923
0.300000,2.070000,2.333333,0.251173,42.011880,0.269771
0.700000,2.270000,2.500000,0.266628,41.841100,0.271619
0.400000,2.410000,2.666667,0.283326,41.499540,0.277162
0.300000,2.570000,2.833333,0.296761,42.011880,0.271619
0.300000,2.750000,3.000000,0.313207,41.926490,0.267923
0.000000,2.910000,3.166667,0.328626,42.524220,0.266075
0.400000,3.050000,3.333333,0.347221,41.414150,0.273466
0.400000,3.250000,3.500000,0.360603,42.695000,0.269771
0.500000,3.350000,3.666667,0.377882,43.292730,0.269771
0.400000,3.570000,3.833333,0.392769,43.036560,0.277162
0.500000,3.770000,4.000000,0.410568,42.951170,0.266075
0.400000,3.810000,4.166667,0.424351,43.463510,0.269771
0.400000,4.030000,4.333333,0.440566,43.292730,0.269771
0.400000,4.190000,4.500000,0.456843,43.292730,0.266075
0.400000,4.330000,4.666667,0.473374,43.463510,0.267923
0.500000,4.490000,4.833333,0.489111,43.121950,0.221729
0.400000,4.750000,5.000000,0.505379,42.609610,0.266075
0.500000,4.890000,5.166667,0.520755,42.780390,0.269771
0.600000,4.770000,5.333333,0.538040,43.036560,0.266075
0.400000,5.110000,5.500000,0.552394,42.268050,0.269771
0.300000,5.270000,5.666667,0.568704,42.268050,0.266075
0.300000,5.390000,5.833333,0.585088,42.097270,0.273466
0.200000,5.570000,6.000000,0.600397,41.670320,0.269771
0.500000,5.790000,6.166667,0.616675,41.670320,0.273466
0.400000,5.890000,6.333333,0.633062,41.670320,0.271619
