# Date: 20201210
# Operator: RDP
# Notes: new rig, plated, mount 2
# Tap_cm: 5.0
# Sample: SOJ 803-N2 (2-322) 1
# Fit of Tap:
#	Ic = 176 +/- 0.074 A
#	n = 42.3 +/- 1 
#	Vc = 5 uV
#	Vfloor = 2.53 +/- 0.011 uV
#	R = 0.00109 +/- 0.00012 Ohms
Tap [uV],Shunt [A],Supply [A],Time [S],Hall [A],Cernox [T]
2.400000,0.170000,0.000000,0.024639,43.292730,0.266075
2.600000,0.230000,0.166667,0.040782,43.121950,0.271619
2.600000,0.310000,0.333333,0.056829,43.292730,0.269771
2.500000,0.350000,0.500000,0.074198,42.268050,0.290096
2.700000,0.630000,0.666667,0.088941,42.695000,0.277162
2.400000,0.810000,0.833333,0.104991,42.609610,0.269771
2.100000,1.050000,1.000000,0.121093,42.097270,0.273466
2.500000,1.350000,1.166667,0.136285,41.926490,0.273466
2.400000,1.310000,1.333333,0.152350,41.755710,0.266075
2.400000,1.410000,1.500000,0.168389,41.755710,0.271619
2.400000,1.550000,1.666667,0.185138,41.670320,0.249446
2.500000,1.730000,1.833333,0.204301,42.268050,0.269771
2.500000,1.790000,2.000000,0.216442,41.755710,0.273466
2.500000,2.010000,2.166667,0.233638,41.755710,0.254989
2.300000,2.130000,2.333333,0.256373,42.951170,0.273466
2.300000,2.490000,2.500000,0.264760,41.926490,0.267923
2.300000,2.530000,2.666667,0.280855,42.865780,0.275314
2.100000,2.650000,2.833333,0.296939,42.524220,0.267923
2.300000,2.650000,3.000000,0.312971,42.609610,0.269771
2.300000,2.890000,3.166667,0.329066,42.865780,0.273466
2.500000,2.810000,3.333333,0.350081,41.670320,0.269771
2.400000,3.190000,3.500000,0.362122,42.951170,0.275314
2.300000,3.350000,3.666667,0.378203,43.121950,0.273466
2.600000,3.530000,3.833333,0.401395,41.670320,0.269771
2.500000,3.670000,4.000000,0.419823,41.755710,0.253141
2.400000,3.770000,4.166667,0.428476,43.121950,0.269771
2.500000,3.990000,4.333333,0.441219,43.207340,0.277162
2.400000,4.190000,4.500000,0.456786,43.548900,0.273466
2.200000,4.330000,4.666667,0.472835,42.951170,0.273466
2.400000,4.510000,4.833333,0.488941,42.951170,0.267923
2.400000,4.590000,5.000000,0.504966,42.182660,0.273466
2.000000,4.810000,5.166667,0.521081,42.609610,0.273466
2.600000,4.910000,5.333333,0.536743,42.097270,0.275314
2.400000,5.130000,5.500000,0.556375,42.951170,0.271619
2.300000,5.190000,5.666667,0.568958,42.097270,0.271619
2.400000,5.430000,5.833333,0.589940,43.463510,0.266075
2.600000,5.510000,6.000000,0.600926,41.926490,0.275314
2.500000,5.690000,6.166667,0.616891,41.670320,0.284553
2.400000,5.790000,6.333333,0.632898,41.755710,0.273466
2.300000,6.030000,6.500000,0.649718,41.499540,0.273466
2.300000,6.150000,6.666667,0.664735,42.011880,0.271619
2.400000,6.350000,6.833333,0.680755,42.353440,0.267923
2.300000,6.450000,7.000000,0.696805,42.353440,0.269771
2.300000,6.570000,7.166667,0.712916,42.524220,0.271619
2.300000,6.770000,7.333333,0.730533,42.780390,0.251293
2.300000,7.450000,7.500000,0.744654,43.036560,0.279010
2.400000,7.030000,7.666667,0.760741,43.378120,0.319660
2.600000,7.230000,7.833333,0.776572,43.634290,0.269771
2.400000,7.310000,8.000000,0.792643,43.634290,0.269771
2.200000,7.870000,8.166667,0.808629,41.328760,0.273466
2.500000,7.670000,8.333333,0.825133,44.061240,0.267923
2.500000,7.970000,8.500000,0.842329,43.463510,0.271619
2.400000,7.950000,8.666667,0.860104,43.207340,0.262380
2.400000,8.130000,8.833333,0.874610,43.292730,0.273466
2.400000,8.250000,9.000000,0.888970,42.951170,0.269771
2.400000,8.410000,9.166667,0.905150,42.609610,0.269771
2.300000,8.750000,9.333333,0.920278,42.438830,0.262380
2.400000,8.790000,9.500000,0.936317,42.011880,0.271619
2.400000,8.930000,9.666667,0.952367,41.926490,0.269771
2.500000,9.050000,9.833333,0.968758,41.841100,0.275314
2.600000,9.210000,10.000000,0.986160,42.609610,0.266075
2.400000,9.350000,10.166667,1.000317,41.670320,0.275314
2.600000,9.370000,10.333333,1.016478,43.890460,0.249446
2.500000,9.610000,10.500000,1.033058,41.841100,0.271619
2.400000,9.830000,10.666667,1.048084,42.097270,0.273466
2.200000,10.070000,10.833333,1.064363,42.097270,0.271619
2.500000,11.210000,11.000000,1.080532,41.841100,0.279010
2.300000,10.290000,11.166667,1.096754,42.438830,0.280857
2.500000,10.490000,11.333333,1.113074,42.780390,0.269771
2.500000,10.630000,11.500000,1.128095,42.865780,0.271619
2.400000,10.750000,11.666667,1.145486,42.695000,0.266075
2.300000,10.970000,11.833333,1.164485,41.926490,0.269771
2.300000,11.050000,12.000000,1.187259,42.524220,0.271619
2.500000,11.110000,12.166667,1.193970,43.463510,0.238359
2.400000,11.290000,12.333333,1.209050,42.097270,0.279010
2.300000,11.530000,12.500000,1.224091,43.463510,0.271619
2.500000,11.570000,12.666667,1.240274,43.378120,0.262380
2.500000,11.830000,12.833333,1.256342,43.036560,0.269771
2.400000,12.050000,13.000000,1.272374,43.121950,0.273466
2.700000,12.110000,13.166667,1.289199,42.353440,0.273466
