# Date: 20201210,,,,,
# Operator: RDP,,,,,
# Notes: OLD rig, plated,mount 3,,,
# Tap_cm: 5.0,,,,,
# Sample: SOX 447-C (2-316) 3,,,,,
# Fit of Tap:,,,,,
"#	Ic = 156 +/- 0.025 A",,,,,
"#	n = 85.7 +/- 2.1 ",,,,,
"#	Vc = 5 uV",,,,,
"#	Vfloor = -0.328 +/- 0.012 uV",,,,,
"#	R = 0.00138 +/- 0.00014 Ohms",,,,,
Tap [uV],Shunt [A],Supply [A],Time [S],Hall [A],Cernox [T]
-0.5,0.19,0,0.042401,41.41415,0.267923
-0.2,0.23,0.166667,0.065103,43.03656,0.273466
-0.3,0.31,0.333333,0.081837,43.12195,0.271619
-0.4,0.53,0.5,0.097075,42.18266,0.271619
-0.4,0.59,0.666667,0.113428,42.26805,0.269771
-0.3,0.81,0.833333,0.129718,42.26805,0.271619
-0.5,0.93,1,0.145127,42.18266,0.267923
-0.6,1.03,1.166667,0.162954,42.26805,0.236511
-0.2,1.23,1.333333,0.177153,41.67032,0.269771
-0.1,1.39,1.5,0.193685,41.41415,0.273466
-0.5,1.55,1.666667,0.208899,41.67032,0.271619
-0.4,1.73,1.833333,0.224998,41.49954,0.269771
-0.1,1.83,2,0.241287,41.49954,0.267923
-0.2,1.99,2.166667,0.257576,41.75571,0.273466
-0.5,2.19,2.333333,0.276605,41.49954,0.271619
-0.4,2.39,2.5,0.291447,41.8411,0.269771
-0.3,2.47,2.666667,0.305009,42.26805,0.269771
-0.3,2.63,2.833333,0.321359,42.60961,0.266075
-0.3,2.77,3,0.337574,42.695,0.264228
-0.2,2.79,3.166667,0.353846,42.95117,0.269771
-0.4,3.07,3.333333,0.369058,43.03656,0.271619
-0.2,3.21,3.5,0.38542,43.20734,0.273466
-0.2,2.99,3.666667,0.407061,43.89046,0.254989
-0.3,3.53,3.833333,0.417864,43.46351,0.266075
-0.4,3.71,4,0.433711,43.20734,0.266075
-0.6,3.85,4.166667,0.450764,43.37812,0.266075
-0.6,3.89,4.333333,0.465278,43.20734,0.267923
-0.4,4.13,4.5,0.481317,42.52422,0.275314
-0.4,4.33,4.666667,0.497374,42.78039,0.273466
-0.5,4.43,4.833333,0.513669,42.78039,0.271619
-0.6,4.65,5,0.528724,42.01188,0.269771
-0.5,4.79,5.166667,0.54477,42.01188,0.267923
-0.4,4.93,5.333333,0.563785,42.695,0.267923
-0.4,5.05,5.5,0.581323,42.78039,0.269771
-0.4,5.17,5.666667,0.592958,41.67032,0.269771
-0.3,5.39,5.833333,0.609583,42.01188,0.284553
-0.3,5.57,6,0.624969,41.67032,0.271619
-0.5,5.77,6.166667,0.644628,42.01188,0.267923
-0.5,5.79,6.333333,0.657614,41.8411,0.269771
-0.5,6.01,6.5,0.673663,42.01188,0.271619
-0.6,6.17,6.666667,0.688751,42.695,0.273466
-0.5,6.29,6.833333,0.714669,43.03656,0.275314
-0.1,6.51,7,0.722204,42.35344,0.275314
-0.2,6.53,7.166667,0.737209,42.78039,0.269771
-0.4,6.65,7.333333,0.753881,42.695,0.271619
-0.3,6.91,7.5,0.769071,42.78039,0.273466
-0.5,7.07,7.666667,0.785231,43.20734,0.264228
-0.5,7.23,7.833333,0.801289,42.86578,0.264228
-0.2,7.35,8,0.817299,43.20734,0.267923
-0.3,7.47,8.166667,0.833333,43.37812,0.269771
-0.4,7.65,8.333333,0.853569,42.78039,0.271619
-0.3,7.81,8.5,0.865949,43.5489,0.249446
-0.2,8.09,8.666667,0.884858,42.695,0.275314
-0.5,8.13,8.833333,0.897599,42.60961,0.273466
-0.5,8.29,9,0.913722,42.52422,0.267923
