# Date: 20201210
# Operator: RDP
# Notes: new rig, plated, mount 3
# Tap_cm: 4.0
# Sample: SOJ 803-N2 (2-322) 1
# Fit of Tap:
#	Ic = 19.4 A
#	n = 50 
#	Vc = 4 uV
#	Vfloor = 0.975 uV
#	R = 2.07 Ohms
Tap [uV],Shunt [A],Supply [A],Time [S],Hall [A],Cernox [T]
0.700000,0.170000,0.000000,0.050122,43.121950,0.271619
0.900000,0.250000,0.166667,0.063497,42.353440,0.275314
1.200000,0.350000,0.333333,0.079965,42.353440,0.271619
1.000000,0.510000,0.500000,0.095952,42.182660,0.269771
1.100000,0.630000,0.666667,0.111930,42.011880,0.271619
1.200000,0.530000,0.833333,0.128532,42.011880,0.275314
1.100000,1.050000,1.000000,0.144663,41.670320,0.277162
1.100000,1.450000,1.166667,0.174965,41.841100,0.275314
1.200000,1.230000,1.333333,0.183703,43.463510,0.267923
1.200000,1.350000,1.500000,0.191774,41.499540,0.267923
1.000000,1.590000,1.666667,0.208075,41.584930,0.271619
1.100000,1.810000,1.833333,0.230454,41.926490,0.267923
1.000000,1.950000,2.000000,0.240573,41.926490,0.269771
0.800000,2.250000,2.166667,0.256850,42.011880,0.271619
1.200000,2.250000,2.333333,0.272181,42.353440,0.262380
1.200000,2.470000,2.500000,0.288497,42.609610,0.266075
1.100000,2.590000,2.666667,0.322316,42.524220,0.271619
1.100000,2.730000,2.833333,0.339204,42.182660,0.271619
1.300000,2.870000,3.000000,0.354657,42.951170,0.271619
1.000000,2.990000,3.166667,0.370982,42.524220,0.271619
1.300000,3.230000,3.333333,0.387257,43.121950,0.271619
0.900000,3.350000,3.500000,0.402500,43.121950,0.269771
1.000000,3.610000,3.666667,0.419465,43.292730,0.269771
1.200000,3.710000,3.833333,0.445214,42.609610,0.275314
1.300000,3.750000,4.000000,0.452139,43.292730,0.271619
1.100000,3.910000,4.166667,0.468277,43.463510,0.269771
1.000000,4.130000,4.333333,0.483155,43.036560,0.273466
1.000000,4.330000,4.500000,0.499709,43.292730,0.269771
1.000000,4.590000,4.666667,0.514746,43.036560,0.267923
0.900000,4.650000,4.833333,0.530776,42.609610,0.271619
1.000000,4.830000,5.000000,0.546902,42.268050,0.271619
1.000000,4.970000,5.166667,0.563005,42.268050,0.271619
1.100000,5.190000,5.333333,0.579111,42.097270,0.267923
1.300000,5.290000,5.500000,0.595811,41.670320,0.267923
1.000000,5.470000,5.666667,0.619186,43.378120,0.267923
1.200000,5.530000,5.833333,0.629203,42.182660,0.271619
1.200000,5.830000,6.000000,0.651837,43.207340,0.256837
1.100000,5.890000,6.166667,0.668539,43.207340,0.269771
1.200000,5.930000,6.333333,0.677493,41.584930,0.269771
1.100000,6.190000,6.500000,0.693276,41.499540,0.275314
1.100000,6.330000,6.666667,0.707156,41.755710,0.267923
1.100000,6.530000,6.833333,0.723211,42.097270,0.269771
1.200000,6.650000,7.000000,0.738405,42.609610,0.279010
1.100000,6.850000,7.166667,0.754417,42.865780,0.266075
1.200000,6.990000,7.333333,0.770510,42.865780,0.273466
1.100000,7.190000,7.500000,0.786601,43.207340,0.271619
1.100000,7.290000,7.666667,0.802763,43.121950,0.277162
1.200000,7.490000,7.833333,0.818999,43.207340,0.275314
1.100000,7.630000,8.000000,0.837085,43.121950,0.271619
1.100000,7.830000,8.166667,0.851202,43.121950,0.271619
0.900000,7.950000,8.333333,0.867196,43.292730,0.273466
1.200000,8.150000,8.500000,0.882403,43.121950,0.282705
1.000000,8.290000,8.666667,0.899132,41.926490,0.271619
1.000000,8.510000,8.833333,0.916338,43.292730,0.269771
1.000000,8.630000,9.000000,0.930928,42.695000,0.279010
1.300000,8.750000,9.166667,0.947075,42.524220,0.267923
0.800000,8.970000,9.333333,0.963177,42.011880,0.271619
1.300000,9.130000,9.500000,0.982090,42.524220,0.269771
1.200000,9.250000,9.666667,0.995161,42.097270,0.267923
1.300000,9.230000,9.833333,1.011467,41.841100,0.266075
0.800000,9.730000,10.000000,1.026579,41.499540,0.269771
1.100000,9.750000,10.166667,1.043270,41.243370,0.273466
1.000000,9.890000,10.333333,1.058406,41.670320,0.267923
1.100000,10.030000,10.500000,1.074440,41.755710,0.260532
1.300000,10.210000,10.666667,1.092613,41.499540,0.269771
1.000000,10.370000,10.833333,1.107070,41.755710,0.271619
0.900000,10.530000,11.000000,1.125292,42.011880,0.267923
0.900000,10.790000,11.166667,1.140095,42.780390,0.271619
1.100000,10.830000,11.333333,1.155414,42.353440,0.266075
1.100000,10.970000,11.500000,1.170611,42.951170,0.273466
1.300000,11.190000,11.666667,1.186887,42.951170,0.269771
1.100000,11.370000,11.833333,1.210539,41.755710,0.273466
1.000000,11.450000,12.000000,1.219104,43.548900,0.271619
1.100000,11.590000,12.166667,1.237475,42.865780,0.273466
0.900000,11.810000,12.333333,1.250743,43.292730,0.267923
