# Date: 20201210,,,,,
# Operator: RDP,,,,,
# Notes: New rig, plated, mount 1,,,
# Tap_cm: 5.0,,,,,
# Sample: SOJ 803-N2 (2-322) 1,,,,,
# Fit of Tap:,,,,,
"#	Ic = 181 +/- 0.17 A",,,,,
"#	n = 25.2 +/- 0.76 ",,,,,
"#	Vc = 5 uV",,,,,
"#	Vfloor = 2.54 +/- 0.014 uV",,,,,
"#	R = 0.000434 +/- 0.00016 Ohms",,,,,
Tap [uV],Shunt [A],Supply [A],Time [S],Hall [A],Cernox [T]
2.6,0.19,0,0.028286,40.9872,0.273466
2.2,0.21,0.166667,0.040356,42.18266,0.271619
2.3,0.31,0.333333,0.056453,43.5489,0.269771
2.4,0.45,0.5,0.072622,42.695,0.275314
2.2,0.61,0.666667,0.088695,42.60961,0.269771
2.4,0.81,0.833333,0.104725,43.29273,0.271619
2.7,0.93,1,0.120753,43.29273,0.269771
2.5,1.15,1.166667,0.136913,43.12195,0.269771
2.5,1.27,1.333333,0.153026,43.29273,0.266075
2.3,1.49,1.5,0.174337,43.5489,0.267923
2.1,1.57,1.666667,0.184687,43.5489,0.266075
2.3,1.75,1.833333,0.200688,43.46351,0.271619
2.6,1.83,2,0.216925,43.71968,0.26238
2.2,2.09,2.166667,0.240684,42.18266,0.275314
2.4,2.15,2.333333,0.247896,42.60961,0.269771
2.4,2.37,2.5,0.265032,42.695,0.277162
2.6,2.49,2.666667,0.283564,43.46351,0.267923
2.3,2.59,2.833333,0.296794,42.43883,0.266075
2.3,2.79,3,0.323595,41.24337,0.275314
2.3,2.87,3.166667,0.330378,42.01188,0.269771
2.6,2.95,3.333333,0.344452,41.41415,0.277162
2.5,3.21,3.5,0.360472,41.58493,0.273466
2.5,3.37,3.666667,0.376653,41.58493,0.295639
2.3,3.45,3.833333,0.392718,41.41415,0.266075
2.4,3.69,4,0.408761,41.67032,0.271619
2.3,3.79,4.166667,0.424803,41.67032,0.271619
2.3,3.99,4.333333,0.442097,42.01188,0.269771
2.3,4.13,4.5,0.457106,42.09727,0.273466
2.4,4.35,4.666667,0.477772,41.67032,0.271619
2.6,4.39,4.833333,0.488765,42.78039,0.269771
2.5,4.53,5,0.5048,43.20734,0.269771
