# Date: 20201210,,,,,
# Operator: RDP,,,,,
# Notes: OLD rig, plated, mount 3,,,
# Tap_cm: 5.0
# Sample: SOX 447-C (2-316) 3,,,,,
# Fit of Tap:,,,,,
"#	Ic = 152 +/- 0.15 A",,,,,
"#	n = 56 +/- 2.6 ",,,,,
"#	Vc = 5 uV",,,,,
"#	Vfloor = 2.74 +/- 0.01 uV",,,,,
"#	R = 0.000877 +/- 0.00012 Ohms",,,,,
Tap [uV],Shunt [A],Supply [A],Time [S],Hall [A],Cernox [T]
2.6,0.25,0,0.033063,41.49954,0.269771
2.7,0.09,0.166667,0.04049,43.46351,0.267923
3,0.33,0.333333,0.056844,42.95117,0.273466
2.9,0.47,0.5,0.073068,42.86578,0.269771
2.9,0.65,0.666667,0.089432,42.52422,0.271619
2.6,0.81,0.833333,0.104771,42.35344,0.264228
2.5,0.97,1,0.121233,42.26805,0.269771
2.7,1.15,1.166667,0.137859,42.18266,0.271619
2.7,1.25,1.333333,0.153107,42.18266,0.266075
2.7,1.35,1.5,0.178188,43.71968,0.286401
2.5,1.51,1.666667,0.185653,41.8411,0.267923
2.6,1.69,1.833333,0.200891,41.58493,0.275314
2.9,1.87,2,0.216994,41.41415,0.273466
2.9,2.05,2.166667,0.23331,41.75571,0.271619
2.5,2.15,2.333333,0.248433,42.35344,0.269771
2.7,2.33,2.5,0.264573,42.18266,0.269771
2.9,2.99,2.666667,0.282411,38.93784,0.267923
2.8,2.61,2.833333,0.296527,43.12195,0.269771
2.5,2.79,3,0.314114,42.43883,0.269771
2.5,2.89,3.166667,0.330308,42.18266,0.251293
2.6,3.05,3.333333,0.344571,43.29273,0.258684
2.6,3.19,3.5,0.360648,43.20734,0.269771
2.8,3.35,3.666667,0.376742,43.5489,0.273466
2.6,3.53,3.833333,0.392782,43.63429,0.266075
2.7,3.63,4,0.408843,43.46351,0.266075
2.3,3.87,4.166667,0.424898,43.37812,0.280857
2.9,4.15,4.333333,0.441804,43.80507,0.242055
2.7,4.11,4.5,0.456914,42.95117,0.271619
2.9,4.33,4.666667,0.473681,44.91514,0.266075
2.7,4.47,4.833333,0.489201,42.86578,0.293792
2.6,4.61,5,0.505271,42.60961,0.271619
2.7,4.77,5.166667,0.52031,42.26805,0.267923
2.5,4.99,5.333333,0.536338,42.26805,0.273466
2.7,4.81,5.5,0.552506,41.8411,0.269771
2.7,5.17,5.666667,0.568546,41.8411,0.269771
2.7,5.37,5.833333,0.584576,41.75571,0.273466
2.8,5.53,6,0.601112,41.58493,0.271619
3,5.69,6.166667,0.618556,42.09727,0.271619
2.7,5.79,6.333333,0.638593,42.52422,0.267923
2.6,5.97,6.5,0.65113,41.92649,0.277162
2.8,6.13,6.666667,0.665244,42.35344,0.269771
2.4,6.29,6.833333,0.68123,42.09727,0.267923
2.4,6.49,7,0.697681,42.09727,0.267923
2.6,6.51,7.166667,0.712734,42.78039,0.269771
2.8,6.71,7.333333,0.728862,43.03656,0.271619
2.8,6.89,7.5,0.745,43.20734,0.277162
2.7,7.07,7.666667,0.761073,43.20734,0.277162
2.4,7.13,7.833333,0.779007,42.695,0.275314
2.6,7.35,8,0.792489,43.5489,0.271619
2.7,7.43,8.166667,0.808545,43.20734,0.269771
2.4,7.67,8.333333,0.824577,43.37812,0.277162
2.8,7.85,8.5,0.841308,43.29273,0.24575
2.6,7.99,8.666667,0.857277,43.29273,0.26238
2.9,8.11,8.833333,0.872302,42.95117,0.269771
2.8,8.09,9,0.890205,41.8411,0.277162
2.7,8.43,9.166667,0.91212,42.86578,0.264228
2.6,8.57,9.333333,0.920943,42.695,0.280857
2.6,8.75,9.5,0.93738,42.09727,0.253141
2.6,8.85,9.666667,0.952433,42.09727,0.271619
