# Date: 20201210,,,,,
# Operator: RDP,,,,,
# Notes: Old rig, plated, mount 1,,,
# Tap_cm: 5.0,,,,,
# Sample: SOJ 803-N2 (2-322) 3,,,,,
# Fit of Tap:,,,,,
"#	Ic = 180 +/- 0.046 A",,,,,
"#	n = 33.5 +/- 0.54 ",,,,,
"#	Vc = 5 uV",,,,,
"#	Vfloor = 0.938 +/- 0.011 uV",,,,,
"#	R = 0.000764 +/- 0.00012 Ohms",,,,,
Tap [uV],Shunt [A],Supply [A],Time [S],Hall [A],Cernox [T]
0.7,0.17,0,0.024647,42.35344,0.271619
0.7,0.27,0.166667,0.040652,42.18266,0.267923
0.6,0.69,0.333333,0.057404,42.35344,0.275314
1,0.27,0.5,0.080182,43.5489,0.269771
0.6,0.63,0.666667,0.088536,42.09727,0.273466
0.6,0.87,0.833333,0.105543,41.92649,0.267923
0.6,0.95,1,0.120557,41.8411,0.273466
0.8,1.09,1.166667,0.136973,42.01188,0.275314
0.7,1.27,1.333333,0.15388,40.9872,0.230968
0.8,1.45,1.5,0.168926,41.75571,0.267923
0.8,1.57,1.666667,0.184895,41.58493,0.273466
0.6,1.73,1.833333,0.200901,42.09727,0.267923
0.6,1.85,2,0.216947,42.35344,0.269771
0.9,1.99,2.166667,0.232946,42.78039,0.271619
0.8,2.37,2.333333,0.251257,43.29273,0.260532
0.8,2.29,2.5,0.264328,43.46351,0.271619
0.8,2.53,2.666667,0.280708,43.37812,0.290096
0.8,2.55,2.833333,0.296481,43.71968,0.277162
0.7,2.73,3,0.312496,43.71968,0.277162
0.8,2.89,3.166667,0.328619,43.63429,0.271619
0.7,3.13,3.333333,0.344661,43.37812,0.269771
0.8,3.23,3.5,0.361107,43.46351,0.273466
0.7,3.43,3.666667,0.379301,43.5489,0.267923
0.5,3.51,3.833333,0.392886,43.20734,0.275314
1,3.65,4,0.408976,42.86578,0.269771
0.9,3.87,4.166667,0.425031,42.60961,0.267923
0.7,3.93,4.333333,0.443071,42.86578,0.267923
0.6,3.93,4.5,0.456379,42.18266,0.271619
0.8,4.27,4.666667,0.472368,42.01188,0.277162
0.7,4.45,4.833333,0.48847,42.01188,0.273466
0.8,4.61,5,0.504613,41.58493,0.288248
0.9,4.75,5.166667,0.52069,41.75571,0.27901
1,4.89,5.333333,0.536756,41.8411,0.267923
1,5.03,5.5,0.554974,41.49954,0.269771
0.6,5.27,5.666667,0.568978,41.92649,0.275314
0.7,5.09,5.833333,0.585327,42.09727,0.269771
0.6,5.45,6,0.600354,42.95117,0.264228
0.8,5.63,6.166667,0.616432,43.12195,0.269771
0.5,5.81,6.333333,0.632459,43.03656,0.277162
0.9,5.99,6.5,0.650883,42.86578,0.271619
0.7,6.15,6.666667,0.664226,43.5489,0.256837
0.8,6.33,6.833333,0.681274,43.20734,0.266075
0.6,6.43,7,0.697939,43.5489,0.27901
0.7,6.61,7.166667,0.712275,43.97585,0.269771
0.8,6.81,7.333333,0.733539,43.89046,0.273466
0.8,6.93,7.5,0.746241,43.46351,0.269771
0.8,7.01,7.666667,0.760532,43.29273,0.267923
0.8,7.11,7.833333,0.776599,43.12195,0.271619
1.2,7.33,8,0.792553,42.60961,0.27901
1,7.49,8.166667,0.809094,42.78039,0.271619
0.7,7.69,8.333333,0.824115,42.78039,0.267923
0.6,7.83,8.5,0.84012,42.35344,0.269771
0.7,8.03,8.666667,0.856983,42.09727,0.267923
0.7,8.17,8.833333,0.873022,42.52422,0.264228
1,8.33,9,0.891394,42.35344,0.271619
1,8.41,9.166667,0.905059,41.24337,0.314117
0.7,8.61,9.333333,0.920144,41.67032,0.269771
0.8,8.67,9.5,0.936248,41.75571,0.267923
0.8,8.93,9.666667,0.952813,41.75571,0.275314
1,8.99,9.833333,0.96889,42.18266,0.273466
0.9,9.21,10,0.986077,41.8411,0.266075
0.6,9.49,10.166667,1.001704,40.81642,0.275314
0.8,9.53,10.333333,1.016925,42.60961,0.264228
0.7,9.63,10.5,1.03935,45.17131,0.267923
1,9.79,10.666667,1.04916,43.03656,0.266075
0.8,9.97,10.833333,1.068848,40.38947,0.273466
1.1,9.73,11,1.080949,43.03656,0.273466
0.8,10.25,11.166667,1.097084,43.20734,0.275314
0.7,10.49,11.333333,1.112217,43.37812,0.269771
0.7,10.63,11.5,1.128236,43.5489,0.267923
0.8,10.79,11.666667,1.145772,45.2567,0.282705
0.8,10.99,11.833333,1.161065,43.29273,0.267923
1.1,11.01,12,1.176304,42.695,0.286401
