# Date: 20201210,,,,,
# Operator: RDP,,,,,
# Notes: OLD, plated, mount 2,,,
# Tap_cm: 5.0,,,,,
# Sample: SOX 447-C (2-316) 1,,,,,
# Fit of Tap:,,,,,
"#	Ic = 62 +/- 2.2 A",,,,,
"#	n = 94.9 +/- 1.6e+02 ",,,,,
"#	Vc = 5 uV",,,,,
"#	Vfloor = 0.196 +/- 0.14 uV",,,,,
"#	R = 0.0222 +/- 0.0041 Ohms",,,,,
Tap [uV],Shunt [A],Supply [A],Time [S],Hall [A],Cernox [T]
-0.3,0.23,0,0.02943,41.8411,0.267923
-0.2,0.21,0.166667,0.043235,42.78039,0.271619
-0.4,0.27,0.333333,0.057431,43.29273,0.267923
-0.2,0.43,0.5,0.073535,43.20734,0.288248
-0.4,0.35,0.666667,0.089684,43.29273,0.269771
-0.3,0.81,0.833333,0.104782,43.20734,0.273466
-0.1,0.91,1,0.121083,43.37812,0.267923
0,1.11,1.166667,0.137632,44.4028,0.267923
0,1.27,1.333333,0.152908,40.9872,0.275314
-0.2,1.45,1.5,0.168919,42.43883,0.273466
-0.1,1.61,1.666667,0.185552,42.26805,0.266075
0,1.73,1.833333,0.200814,42.01188,0.269771
-0.2,1.91,2,0.216982,42.18266,0.269771
-0.1,2.17,2.166667,0.236848,43.12195,0.275314
-0.1,2.17,2.333333,0.248813,41.58493,0.269771
0,2.33,2.5,0.264876,41.58493,0.275314
-0.2,2.41,2.666667,0.280907,41.67032,0.271619
-0.2,2.63,2.833333,0.299666,41.8411,0.267923
-0.2,2.79,3,0.313234,41.49954,0.273466
-0.2,2.93,3.166667,0.32927,41.8411,0.269771
-0.3,3.33,3.333333,0.348649,40.73103,0.260532
-0.5,3.21,3.5,0.360812,42.52422,0.266075
-0.4,3.37,3.666667,0.376956,42.78039,0.271619
-0.4,3.51,3.833333,0.394842,42.60961,0.256837
-0.1,3.69,4,0.409478,43.12195,0.271619
0,3.87,4.166667,0.424533,42.78039,0.273466
-0.1,3.99,4.333333,0.441221,42.95117,0.269771
-0.1,4.11,4.5,0.457774,43.46351,0.271619
-0.4,4.31,4.666667,0.472817,43.5489,0.258684
-0.2,4.49,4.833333,0.488835,43.29273,0.271619
-0.2,4.63,5,0.50827,43.20734,0.273466
-0.1,4.73,5.166667,0.521295,43.20734,0.269771
-0.1,4.89,5.333333,0.543829,42.52422,0.254989
0,5.03,5.5,0.552744,42.86578,0.267923
-0.1,5.27,5.666667,0.569433,42.09727,0.271619
-0.3,5.39,5.833333,0.584483,42.35344,0.275314
-0.4,5.57,6,0.601033,43.20734,0.243902
-0.2,5.69,6.166667,0.617004,42.01188,0.267923
-0.3,5.89,6.333333,0.633028,42.01188,0.269771
-0.2,5.81,6.5,0.650775,42.35344,0.275314
-0.2,6.17,6.666667,0.664922,41.8411,0.271619
0,6.13,6.833333,0.685662,43.12195,0.277162
0,6.43,7,0.697403,41.67032,0.256837
-0.1,6.61,7.166667,0.713694,42.01188,0.277162
-0.1,6.75,7.333333,0.728957,41.8411,0.271619
-0.1,6.87,7.5,0.745371,41.92649,0.269771
-0.5,7.09,7.666667,0.761772,42.09727,0.269771
-0.2,7.17,7.833333,0.777071,42.43883,0.266075
0,7.39,8,0.793711,42.78039,0.277162
-0.2,7.49,8.166667,0.809164,42.78039,0.269771
-0.1,7.63,8.333333,0.825697,42.95117,0.30303
-0.2,7.87,8.5,0.84141,43.12195,0.264228
-0.3,7.97,8.666667,0.866892,43.5489,0.258684
0,8.03,8.833333,0.873804,43.03656,0.267923
-0.1,8.29,9,0.897088,41.75571,0.27901
-0.3,8.59,9.166667,0.907103,43.46351,0.271619
-0.1,8.55,9.333333,0.920892,43.20734,0.267923
-0.2,8.65,9.5,0.937285,43.37812,0.284553
-0.3,8.89,9.666667,0.953706,43.03656,0.258684
-0.2,9.03,9.833333,0.969074,42.695,0.271619
-0.2,9.23,10,0.989138,43.37812,0.260532
-0.2,8.91,10.166667,1.001302,42.52422,0.269771
-0.2,9.59,10.333333,1.01746,42.43883,0.269771
-0.2,9.67,10.5,1.032543,41.8411,0.271619
-0.3,9.77,10.666667,1.048718,41.58493,0.301183
-0.1,9.99,10.833333,1.064893,41.49954,0.264228
-0.5,10.15,11,1.080877,41.75571,0.269771
-0.3,10.29,11.166667,1.09713,40.9872,0.275314
-0.2,10.41,11.333333,1.113306,41.75571,0.269771
-0.5,10.61,11.5,1.132152,41.8411,0.269771
-0.2,10.73,11.666667,1.144436,42.01188,0.273466
-0.3,10.91,11.833333,1.160549,42.43883,0.271619
-0.4,10.97,12,1.176767,42.78039,0.266075
-0.1,11.23,12.166667,1.199916,41.8411,0.271619
