# Date: 20201022
# Operator: DCC
# Notes: 349-L 208.425-208.535. 15 in/lb on each nut
# Tap_cm: 5.0
# Sample: 349-L 208.425-208.535
# Fit of Tap:
#	Ic = 621 A
#	n = 50 
#	Vc = 5 uV
#	Vfloor = 1.11 uV
#	R = 0.507 Ohms
Tap [uV],Shunt [A],Supply [A],Time [S],Hall [T],Cernox [K]
1.300000,-0.030000,0.000000,0.035802,21.470588,247.544885
1.300000,-0.030000,0.083333,0.046213,21.465241,255.915633
1.400000,-0.030000,0.166667,0.055799,21.467023,245.937304
1.300000,-0.010000,0.250000,0.072368,21.467023,245.937304
1.200000,-0.010000,0.333333,0.088480,21.467023,245.937304
1.100000,-0.030000,0.416667,0.104576,21.468806,244.350882
1.300000,-0.010000,0.500000,0.120145,21.468806,249.174056
1.200000,-0.050000,0.583333,0.135696,21.465241,242.785204
1.300000,-0.030000,0.666667,0.152127,21.468806,249.174056
1.500000,-0.030000,0.750000,0.168405,21.467023,242.785204
1.300000,-0.010000,0.833333,0.184333,21.468806,247.544885
1.400000,-0.070000,0.916667,0.200317,21.470588,249.174056
1.500000,-0.010000,1.000000,0.216327,21.467023,245.937304
1.500000,-0.030000,1.083333,0.232084,21.468806,252.498941
1.300000,-0.010000,1.166667,0.248402,21.467023,250.825257
1.300000,-0.030000,1.250000,0.264025,21.468806,252.498941
1.300000,-0.050000,1.333333,0.280412,21.468806,255.915633
1.300000,-0.450000,1.416667,0.297739,21.434938,254.195574
1.300000,-0.030000,1.500000,0.314623,21.436720,252.498941
1.300000,-0.030000,1.583333,0.329741,21.434938,247.544885
1.500000,-0.010000,1.666667,0.346561,21.434938,252.498941
1.400000,-0.050000,1.750000,0.362572,21.434938,255.915633
1.400000,-0.030000,1.833333,0.390039,21.450980,247.544885
1.600000,0.170000,1.916667,0.398274,21.465241,250.825257
1.200000,0.050000,2.000000,0.407892,21.474153,252.498941
1.300000,0.010000,2.083333,0.424351,21.468806,250.825257
1.400000,-0.030000,2.166667,0.440780,21.468806,247.544885
1.400000,-0.010000,2.250000,0.456317,21.468806,249.174056
1.500000,-0.070000,2.333333,0.472366,21.465241,245.937304
1.400000,-0.070000,2.416667,0.488352,21.467023,245.937304
1.400000,-0.070000,2.500000,0.503944,21.467023,247.544885
1.300000,-0.010000,2.583333,0.520488,21.467023,249.174056
1.400000,-0.030000,2.666667,0.536049,21.467023,247.544885
1.400000,0.410000,2.750000,0.553329,21.467023,242.785204
1.500000,-0.010000,2.833333,0.567979,21.468806,249.174056
1.200000,-0.030000,2.916667,0.584564,21.468806,245.937304
1.300000,-0.090000,3.000000,0.600126,21.468806,249.174056
1.600000,-0.030000,3.083333,0.616704,21.465241,249.174056
1.400000,-0.030000,3.166667,0.632237,21.468806,252.498941
1.300000,-0.030000,3.250000,0.648381,21.468806,250.825257
1.500000,-0.030000,3.333333,0.664017,21.468806,254.195574
1.200000,0.030000,3.416667,0.681447,21.467023,250.825257
1.400000,-0.030000,3.500000,0.696545,21.468806,254.195574
1.300000,-0.030000,3.583333,0.712171,21.468806,252.498941
1.300000,-0.070000,3.666667,0.727717,21.467023,252.498941
