# Date: 20201002
# Operator: DCC
# Notes:
#	
#	Torque wrench used. 40 in/lb 
# Tap_cm: 5.0
# Sample: MIT232-2
Tap [uV],Shunt [A],Supply [A],Time [S],Hall [T],Cernox [K]
1.500000,0.310000,0.000000,0.061602,20.704100,252.498941
1.300000,-0.050000,0.166667,0.075536,20.713012,245.937304
1.500000,0.510000,0.333333,0.107389,20.718360,245.937304
1.400000,0.770000,0.500000,0.139328,20.714795,247.544885
1.300000,0.870000,0.666667,0.171176,20.720143,247.544885
1.300000,1.110000,0.833333,0.202993,20.711230,239.714457
1.300000,1.250000,1.000000,0.235178,20.709447,245.937304
1.600000,1.490000,1.166667,0.267032,20.714795,245.937304
1.400000,1.630000,1.333333,0.299865,20.709447,250.825257
1.400000,1.870000,1.500000,0.331696,20.713012,250.825257
1.300000,2.010000,1.666667,0.363558,20.714795,242.785204
1.300000,2.290000,1.833333,0.395465,20.713012,250.825257
1.400000,2.410000,2.000000,0.427437,20.713012,249.174056
1.300000,2.610000,2.166667,0.459647,20.709447,247.544885
1.400000,2.830000,2.333333,0.492265,20.707665,249.174056
1.100000,3.010000,2.500000,0.523538,20.711230,247.544885
1.200000,3.170000,2.666667,0.555456,20.709447,242.785204
1.300000,3.330000,2.833333,0.587173,20.711230,244.350882
1.500000,3.590000,3.000000,0.619458,20.709447,247.544885
1.400000,3.730000,3.166667,0.651406,20.705882,249.174056
1.500000,3.950000,3.333333,0.683272,20.714795,250.825257
1.500000,4.110000,3.500000,0.718539,20.716578,247.544885
1.500000,4.330000,3.666667,0.751327,20.714795,249.174056
1.300000,4.550000,3.833333,0.783218,20.709447,249.174056
1.500000,4.730000,4.000000,0.822513,20.711230,244.350882
1.300000,4.870000,4.166667,0.843804,20.713012,254.195574
1.300000,5.090000,4.333333,0.875652,20.713012,245.937304
1.300000,5.210000,4.500000,0.907676,20.716578,247.544885
1.300000,5.430000,4.666667,0.939433,20.714795,245.937304
1.300000,5.630000,4.833333,0.971498,20.718360,245.937304
1.300000,5.890000,5.000000,1.003561,20.711230,241.239861
1.400000,6.070000,5.166667,1.035486,20.711230,244.350882
1.500000,6.230000,5.333333,1.067359,20.716578,247.544885
1.400000,6.390000,5.500000,1.099664,20.714795,247.544885
1.300000,6.650000,5.666667,1.131691,20.729055,249.174056
1.300000,6.770000,5.833333,1.163500,20.707665,255.915633
1.200000,7.010000,6.000000,1.195461,20.707665,250.825257
1.300000,7.170000,6.166667,1.227632,20.720143,250.825257
1.300000,7.350000,6.333333,1.259475,20.705882,249.174056
1.300000,7.610000,6.500000,1.291436,20.711230,250.825257
1.300000,7.770000,6.666667,1.323531,20.720143,247.544885
1.500000,7.990000,6.833333,1.355609,20.713012,245.937304
1.200000,8.110000,7.000000,1.387668,20.714795,247.544885
1.200000,8.150000,7.166667,1.425464,20.702317,249.174056
1.300000,8.490000,7.333333,1.451701,20.718360,245.937304
1.300000,8.750000,7.500000,1.483597,20.707665,249.174056
1.200000,8.950000,7.666667,1.516651,20.700535,244.350882
1.300000,9.030000,7.833333,1.549798,20.704100,247.544885
1.200000,9.250000,8.000000,1.581860,20.707665,250.825257
1.300000,9.490000,8.166667,1.623092,20.714795,244.350882
1.300000,9.570000,8.333333,1.645206,20.713012,250.825257
1.500000,9.850000,8.500000,1.677222,20.714795,252.498941
1.300000,10.050000,8.666667,1.709301,20.713012,245.937304
1.500000,10.230000,8.833333,1.741662,20.718360,249.174056
1.200000,10.390000,9.000000,1.773788,20.711230,247.544885
1.300000,10.590000,9.166667,1.805824,20.711230,244.350882
1.200000,10.830000,9.333333,1.837362,20.709447,247.544885
1.300000,10.990000,9.500000,1.870087,20.709447,245.937304
1.300000,11.210000,9.666667,1.901305,20.711230,249.174056
1.100000,11.430000,9.833333,1.933461,20.714795,247.544885
1.200000,11.610000,10.000000,1.965512,20.716578,249.174056
1.300000,11.790000,10.166667,1.997482,20.711230,249.174056
1.500000,11.990000,10.333333,2.041530,20.707665,252.498941
1.200000,12.050000,10.500000,2.061657,20.713012,252.498941
1.400000,12.330000,10.666667,2.093691,20.716578,250.825257
1.200000,12.550000,10.833333,2.125988,20.700535,249.174056
1.100000,12.770000,11.000000,2.157103,20.713012,244.350882
1.500000,12.890000,11.166667,2.189094,20.709447,244.350882
1.300000,13.110000,11.333333,2.221695,20.707665,245.937304
1.400000,13.290000,11.500000,2.253801,20.707665,249.174056
1.300000,13.470000,11.666667,2.285864,20.713012,247.544885
1.200000,13.770000,11.833333,2.327118,20.713012,250.825257
1.400000,13.790000,12.000000,2.350036,20.711230,249.174056
1.300000,14.110000,12.166667,2.381296,20.713012,250.825257
1.200000,14.270000,12.333333,2.421899,20.720143,244.350882
1.100000,14.330000,12.500000,2.445035,20.714795,249.174056
1.300000,14.710000,12.666667,2.477057,20.711230,250.825257
1.200000,14.890000,12.833333,2.509123,20.714795,242.785204
1.300000,15.070000,13.000000,2.541106,20.713012,250.825257
1.300000,15.230000,13.166667,2.573212,20.709447,245.937304
1.300000,15.430000,13.333333,2.605234,20.711230,245.937304
1.300000,15.650000,13.500000,2.646757,20.714795,249.174056
1.400000,15.770000,13.666667,2.666947,20.714795,247.544885
1.000000,16.070000,13.833333,2.699757,20.707665,247.544885
1.500000,16.150000,14.000000,2.731551,20.711230,247.544885
1.000000,16.390000,14.166667,2.763352,20.711230,247.544885
1.300000,16.570000,14.333333,2.795116,20.707665,255.915633
1.400000,16.710000,14.500000,2.827724,20.711230,255.915633
1.400000,16.930000,14.666667,2.859587,20.705882,252.498941
1.100000,17.170000,14.833333,2.891559,20.707665,254.195574
1.200000,17.350000,15.000000,2.923279,20.718360,245.937304
1.100000,17.410000,15.166667,2.955376,20.705882,244.350882
1.400000,17.730000,15.333333,2.987253,20.718360,247.544885
1.000000,17.910000,15.500000,3.019922,20.714795,249.174056
1.400000,18.070000,15.666667,3.051759,20.704100,245.937304
1.200000,18.270000,15.833333,3.083556,20.711230,249.174056
1.300000,18.530000,16.000000,3.115347,20.709447,247.544885
1.300000,18.650000,16.166667,3.147326,20.704100,249.174056
1.400000,18.910000,16.333333,3.179180,20.707665,252.498941
1.200000,19.050000,16.500000,3.227756,20.713012,249.174056
1.300000,19.210000,16.666667,3.243639,20.711230,254.195574
1.100000,19.490000,16.833333,3.275481,20.705882,241.239861
1.200000,19.590000,17.000000,3.307333,20.718360,250.825257
1.300000,19.790000,17.166667,3.339132,20.709447,244.350882
1.000000,20.110000,17.333333,3.373163,20.714795,242.785204
1.200000,20.170000,17.500000,3.405431,20.709447,257.659612
1.000000,20.450000,17.666667,3.437432,20.716578,245.937304
1.200000,20.770000,17.833333,3.469561,20.711230,244.350882
1.200000,20.750000,18.000000,3.501535,20.718360,242.785204
1.300000,21.030000,18.166667,3.533748,20.711230,249.174056
1.300000,21.150000,18.333333,3.565894,20.709447,249.174056
1.300000,21.310000,18.500000,3.597949,20.714795,242.785204
1.200000,21.570000,18.666667,3.630249,20.711230,250.825257
1.000000,21.670000,18.833333,3.661362,20.713012,247.544885
0.900000,21.910000,19.000000,3.693955,20.713012,252.498941
1.100000,22.090000,19.166667,3.726197,20.700535,247.544885
1.200000,22.310000,19.333333,3.757330,20.711230,247.544885
1.200000,22.470000,19.500000,3.789379,20.709447,244.350882
1.000000,22.750000,19.666667,3.841930,20.713012,247.544885
1.400000,22.770000,19.833333,3.853178,20.705882,244.350882
1.100000,23.110000,20.000000,3.883342,20.711230,250.825257
1.300000,23.230000,20.166667,3.915185,20.707665,247.544885
0.900000,23.470000,20.333333,3.946967,20.702317,250.825257
1.300000,23.670000,20.500000,3.979753,20.709447,250.825257
1.000000,23.890000,20.666667,4.015452,20.707665,247.544885
1.400000,24.030000,20.833333,4.043291,20.707665,250.825257
1.200000,24.130000,21.000000,4.075100,20.707665,250.825257
1.100000,24.410000,21.166667,4.107896,20.716578,250.825257
0.900000,24.610000,21.333333,4.139642,20.711230,244.350882
1.100000,24.710000,21.500000,4.171479,20.716578,247.544885
1.000000,24.950000,21.666667,4.203262,20.711230,245.937304
0.900000,25.150000,21.833333,4.236011,20.711230,242.785204
1.300000,25.350000,22.000000,4.267853,20.714795,245.937304
1.300000,25.570000,22.166667,4.299635,20.711230,249.174056
1.000000,25.750000,22.333333,4.331402,20.713012,249.174056
1.100000,25.910000,22.500000,4.363218,20.711230,254.195574
1.300000,26.170000,22.666667,4.395099,20.714795,255.915633
1.200000,26.250000,22.833333,4.429406,20.718360,247.544885
1.300000,26.570000,23.000000,4.459548,20.711230,252.498941
1.400000,26.730000,23.166667,4.491414,20.711230,247.544885
1.300000,26.910000,23.333333,4.523223,20.713012,245.937304
1.400000,27.010000,23.500000,4.555012,20.707665,244.350882
1.400000,27.250000,23.666667,4.589772,20.709447,247.544885
1.100000,27.370000,23.833333,4.623332,20.720143,244.350882
1.300000,27.670000,24.000000,4.653557,20.711230,245.937304
1.400000,27.830000,24.166667,4.685723,20.713012,242.785204
1.400000,27.990000,24.333333,4.727230,20.711230,252.498941
1.300000,28.190000,24.500000,4.749099,20.709447,245.937304
1.300000,28.290000,24.666667,4.781415,20.713012,247.544885
1.200000,28.530000,24.833333,4.822794,20.713012,247.544885
1.100000,28.710000,25.000000,4.845880,20.709447,254.195574
1.500000,28.870000,25.166667,4.878127,20.707665,254.195574
1.400000,29.150000,25.333333,4.909315,20.713012,250.825257
1.200000,29.330000,25.500000,4.941312,20.716578,247.544885
1.400000,29.510000,25.666667,4.973309,20.709447,249.174056
1.300000,29.750000,25.833333,5.005300,20.718360,250.825257
1.300000,29.850000,26.000000,5.044937,20.723708,250.825257
1.400000,30.090000,26.166667,5.069084,20.709447,245.937304
1.200000,30.250000,26.333333,5.100777,20.716578,235.254074
1.100000,30.510000,26.500000,5.131713,20.716578,245.937304
1.100000,30.610000,26.666667,5.163601,20.713012,254.195574
1.200000,30.890000,26.833333,5.195420,20.700535,252.498941
1.200000,31.070000,27.000000,5.227422,20.709447,250.825257
1.300000,31.170000,27.166667,5.259292,20.709447,252.498941
1.000000,31.430000,27.333333,5.291070,20.707665,249.174056
1.300000,31.590000,27.500000,5.323664,20.709447,244.350882
1.200000,31.730000,27.666667,5.355484,20.711230,245.937304
1.100000,31.970000,27.833333,5.387413,20.709447,245.937304
1.200000,32.150000,28.000000,5.419300,20.713012,245.937304
1.200000,32.270000,28.166667,5.451123,20.716578,245.937304
1.200000,32.530000,28.333333,5.482924,20.711230,250.825257
1.300000,32.710000,28.500000,5.515741,20.711230,247.544885
1.200000,32.950000,28.666667,5.547532,20.718360,247.544885
1.100000,33.050000,28.833333,5.579336,20.716578,250.825257
1.100000,33.310000,29.000000,5.629300,20.714795,250.825257
1.200000,33.390000,29.166667,5.643217,20.716578,252.498941
1.200000,33.750000,29.333333,5.675013,20.707665,250.825257
1.300000,33.830000,29.500000,5.707802,20.714795,245.937304
1.200000,34.110000,29.666667,5.739584,20.718360,247.544885
1.400000,34.190000,29.833333,5.771400,20.705882,244.350882
1.200000,34.450000,30.000000,5.803222,20.713012,245.937304
1.300000,34.610000,30.166667,5.837986,20.711230,245.937304
1.300000,34.810000,30.333333,5.869072,20.713012,244.350882
1.100000,34.990000,30.500000,5.901250,20.713012,244.350882
1.100000,35.190000,30.666667,5.933491,20.705882,250.825257
1.200000,35.370000,30.833333,5.965918,20.711230,249.174056
1.200000,35.550000,31.000000,5.997009,20.705882,250.825257
1.300000,35.770000,31.166667,6.029930,20.714795,252.498941
1.400000,35.910000,31.333333,6.060993,20.714795,252.498941
1.400000,36.130000,31.500000,6.092984,20.709447,252.498941
1.500000,36.330000,31.666667,6.125527,20.713012,252.498941
1.200000,36.530000,31.833333,6.157680,20.714795,247.544885
1.200000,36.710000,32.000000,6.189758,20.705882,247.544885
1.000000,36.930000,32.166667,6.242058,20.709447,245.937304
1.300000,36.990000,32.333333,6.253175,20.716578,245.937304
1.300000,37.330000,32.500000,6.285151,20.707665,244.350882
1.300000,37.490000,32.666667,6.317266,20.707665,245.937304
1.200000,37.710000,32.833333,6.349246,20.713012,247.544885
1.000000,37.850000,33.000000,6.381700,20.711230,247.544885
1.400000,38.070000,33.166667,6.423617,20.705882,247.544885
1.200000,38.230000,33.333333,6.445727,20.711230,252.498941
1.300000,38.390000,33.500000,6.477851,20.713012,255.915633
1.100000,38.610000,33.666667,6.509905,20.713012,249.174056
0.900000,38.810000,33.833333,6.542204,20.713012,250.825257
1.200000,39.030000,34.000000,6.573326,20.711230,247.544885
1.000000,39.170000,34.166667,6.605262,20.718360,244.350882
1.100000,39.390000,34.333333,6.638053,20.716578,245.937304
1.400000,39.550000,34.500000,6.669190,20.713012,245.937304
1.200000,39.750000,34.666667,6.701189,20.720143,245.937304
1.200000,39.990000,34.833333,6.733224,20.716578,249.174056
1.000000,40.210000,35.000000,6.765291,20.714795,247.544885
1.300000,40.330000,35.166667,6.797273,20.718360,252.498941
0.800000,40.590000,35.333333,6.842650,20.713012,250.825257
1.400000,40.670000,35.500000,6.861849,20.718360,250.825257
1.500000,40.930000,35.666667,6.894038,20.709447,249.174056
1.300000,41.110000,35.833333,6.925073,20.709447,247.544885
1.300000,41.310000,36.000000,6.957062,20.705882,250.825257
1.200000,41.570000,36.166667,6.989042,20.709447,245.937304
1.400000,41.730000,36.333333,7.022916,20.707665,249.174056
1.100000,41.910000,36.500000,7.052979,20.711230,249.174056
1.400000,42.070000,36.666667,7.084964,20.709447,244.350882
1.300000,42.290000,36.833333,7.126884,20.714795,255.915633
1.200000,42.370000,37.000000,7.149963,20.711230,247.544885
1.000000,42.570000,37.166667,7.180989,20.709447,249.174056
1.100000,42.790000,37.333333,7.223075,20.709447,250.825257
1.300000,42.990000,37.500000,7.245145,20.718360,250.825257
1.300000,43.210000,37.666667,7.277437,20.716578,254.195574
1.100000,43.410000,37.833333,7.309529,20.711230,245.937304
1.100000,43.550000,38.000000,7.341525,20.716578,249.174056
1.400000,43.810000,38.166667,7.373600,20.713012,250.825257
1.300000,43.950000,38.333333,7.405871,20.714795,250.825257
1.100000,44.190000,38.500000,7.443219,20.711230,249.174056
1.000000,44.390000,38.666667,7.469435,20.714795,244.350882
1.200000,44.550000,38.833333,7.501016,20.711230,245.937304
1.200000,44.750000,39.000000,7.532673,20.713012,250.825257
1.100000,44.890000,39.166667,7.565156,20.713012,250.825257
1.400000,45.130000,39.333333,7.596664,20.707665,250.825257
1.400000,45.290000,39.500000,7.629766,20.705882,255.915633
1.500000,45.510000,39.666667,7.661389,20.716578,249.174056
1.300000,45.670000,39.833333,7.692879,20.713012,250.825257
1.100000,45.870000,40.000000,7.725659,20.705882,250.825257
1.300000,46.090000,40.166667,7.757023,20.713012,247.544885
1.200000,46.250000,40.333333,7.788730,20.709447,245.937304
1.300000,46.470000,40.500000,7.822772,20.711230,250.825257
1.100000,46.610000,40.666667,7.853507,20.709447,244.350882
1.300000,46.830000,40.833333,7.885445,20.711230,247.544885
1.400000,47.070000,41.000000,7.916996,20.704100,244.350882
1.200000,47.150000,41.166667,7.948588,20.705882,247.544885
1.200000,47.430000,41.333333,7.981120,20.713012,250.825257
1.200000,47.670000,41.500000,8.038245,20.702317,242.785204
1.300000,47.750000,41.666667,8.046060,20.718360,247.544885
1.100000,47.970000,41.833333,8.075647,20.707665,252.498941
1.100000,48.150000,42.000000,8.107192,20.700535,249.174056
1.200000,48.370000,42.166667,8.138854,20.714795,247.544885
1.100000,48.510000,42.333333,8.171461,20.709447,247.544885
1.200000,48.750000,42.500000,8.203012,20.707665,244.350882
1.100000,48.950000,42.666667,8.235420,20.720143,245.937304
1.200000,49.130000,42.833333,8.267086,20.711230,245.937304
0.900000,49.290000,43.000000,8.299613,20.716578,249.174056
1.100000,49.550000,43.166667,8.331385,20.714795,249.174056
1.300000,49.710000,43.333333,8.362958,20.709447,250.825257
1.200000,49.850000,43.500000,8.395662,20.709447,252.498941
1.200000,50.070000,43.666667,8.427283,20.711230,249.174056
1.300000,50.230000,43.833333,8.458897,20.709447,252.498941
1.300000,50.430000,44.000000,8.491442,20.707665,250.825257
1.200000,50.650000,44.166667,8.522977,20.711230,249.174056
1.100000,50.870000,44.333333,8.555535,20.707665,245.937304
1.200000,51.050000,44.500000,8.587090,20.718360,247.544885
1.100000,51.270000,44.666667,8.626775,20.679144,249.174056
1.100000,51.410000,44.833333,8.651684,20.707665,245.937304
1.100000,51.610000,45.000000,8.683299,20.705882,245.937304
1.300000,51.790000,45.166667,8.714853,20.709447,245.937304
1.100000,51.950000,45.333333,8.747394,20.718360,241.239861
1.200000,52.150000,45.500000,8.780834,20.704100,250.825257
1.300000,52.410000,45.666667,8.822874,20.714795,245.937304
1.300000,52.490000,45.833333,8.844518,20.711230,252.498941
1.300000,52.750000,46.000000,8.877009,20.714795,255.915633
1.100000,52.950000,46.166667,8.908696,20.718360,247.544885
1.100000,53.170000,46.333333,8.941112,20.718360,250.825257
1.300000,53.290000,46.500000,8.972985,20.709447,247.544885
1.400000,53.490000,46.666667,9.004661,20.714795,245.937304
1.100000,53.670000,46.833333,9.037491,20.711230,244.350882
1.300000,53.830000,47.000000,9.069042,20.714795,247.544885
1.000000,54.010000,47.166667,9.100501,20.711230,245.937304
1.300000,54.230000,47.333333,9.133554,20.714795,244.350882
1.100000,54.450000,47.500000,9.165189,20.709447,249.174056
1.200000,54.610000,47.666667,9.197854,20.720143,245.937304
1.400000,54.750000,47.833333,9.243751,20.711230,249.174056
1.300000,54.870000,48.000000,9.260414,20.714795,250.825257
1.300000,55.150000,48.166667,9.291216,20.707665,252.498941
1.200000,55.350000,48.333333,9.322795,20.716578,249.174056
1.100000,55.610000,48.500000,9.355372,20.707665,249.174056
1.300000,55.750000,48.666667,9.387158,20.709447,245.937304
1.100000,55.970000,48.833333,9.419298,20.711230,245.937304
1.300000,56.170000,49.000000,9.450901,20.707665,242.785204
1.200000,56.390000,49.166667,9.483466,20.714795,244.350882
1.200000,56.470000,49.333333,9.518226,20.714795,242.785204
1.100000,56.770000,49.500000,9.547447,20.716578,244.350882
1.100000,56.890000,49.666667,9.579035,20.713012,247.544885
1.300000,57.170000,49.833333,9.616061,20.716578,249.174056
1.200000,57.310000,50.000000,9.643809,20.711230,249.174056
1.300000,57.430000,50.166667,9.675431,20.711230,250.825257
1.200000,57.690000,50.333333,9.707040,20.711230,249.174056
1.200000,57.870000,50.500000,9.739601,20.720143,249.174056
1.200000,58.010000,50.666667,9.771159,20.704100,247.544885
1.100000,58.230000,50.833333,9.802686,20.711230,249.174056
1.100000,58.510000,51.000000,9.835865,20.713012,244.350882
1.200000,58.570000,51.166667,9.867471,20.707665,245.937304
1.300000,58.730000,51.333333,9.899173,20.713012,247.544885
1.100000,58.930000,51.500000,9.930861,20.707665,252.498941
1.200000,59.150000,51.666667,9.963446,20.704100,247.544885
1.300000,59.350000,51.833333,9.996666,20.716578,249.174056
