# Date: 20201009
# Operator: JL
# Notes: Torque wrench used. 15 in-lbf 
# Tap_cm: 5.0
# Sample: curly-Q production sample
# Fit of Tap:
#	Ic = 5.7 +/- 0.011 A
#	n = 43.4 +/- 1.6 
#	Vc = 5 uV
#	Vfloor = 1.46 +/- 0.24 uV
#	R = 0.0001 +/- 0.073 Ohms
Tap [uV],Shunt [A],Supply [A],Time [S],Hall [T],Cernox [K]
1.300000,0.370000,0.000000,0.041682,20.714795,233.804667
1.700000,0.410000,0.166667,0.072367,20.707665,247.544885
1.600000,0.510000,0.333333,0.104324,20.713012,249.174056
1.300000,0.690000,0.500000,0.135985,20.709447,247.544885
1.600000,0.930000,0.666667,0.168599,20.718360,245.937304
1.500000,1.150000,0.833333,0.200175,20.714795,247.544885
1.700000,1.290000,1.000000,0.232101,20.707665,245.937304
1.300000,1.510000,1.166667,0.263688,20.716578,250.825257
1.400000,1.630000,1.333333,0.296232,20.713012,254.195574
1.600000,1.910000,1.500000,0.327883,20.714795,250.825257
1.500000,2.090000,1.666667,0.364112,20.713012,249.174056
1.500000,2.250000,1.833333,0.392247,20.711230,252.498941
1.600000,2.430000,2.000000,0.423805,20.709447,247.544885
1.500000,2.630000,2.166667,0.456438,20.714795,250.825257
1.400000,2.810000,2.333333,0.488010,20.714795,245.937304
1.600000,3.030000,2.500000,0.520587,20.713012,247.544885
1.500000,3.190000,2.666667,0.552184,20.711230,245.937304
1.500000,3.390000,2.833333,0.583848,20.718360,245.937304
1.800000,3.570000,3.000000,0.616438,20.713012,244.350882
1.600000,3.710000,3.166667,0.648204,20.714795,247.544885
1.700000,3.970000,3.333333,0.680085,20.714795,250.825257
1.400000,4.170000,3.500000,0.711680,20.709447,255.915633
1.600000,4.390000,3.666667,0.744216,20.709447,252.498941
1.800000,4.530000,3.833333,0.777539,20.711230,252.498941
1.600000,4.690000,4.000000,0.810054,20.714795,252.498941
1.400000,4.830000,4.166667,0.841715,20.709447,250.825257
1.400000,5.090000,4.333333,0.873993,20.709447,247.544885
1.800000,5.250000,4.500000,0.905533,20.714795,247.544885
1.500000,5.430000,4.666667,0.937962,20.718360,247.544885
1.500000,5.630000,4.833333,0.970685,20.709447,245.937304
17.800000,5.850000,5.000000,1.002192,20.709447,245.937304
49.600000,6.010000,5.166667,1.033712,20.714795,245.937304
