# Date: 20201016
# Operator: DCC
# Notes: 15 in/lb on each nut. pp2 top plate spool 5-4
# Tap_cm: 6.0
# Sample: pp2 top plate spool 5-4
# Fit of Tap:
#	Ic = 127 +/- 0.021 A
#	n = 29 +/- 0.22 
#	Vc = 6 uV
#	Vfloor = 3.15 +/- 0.011 uV
#	R = 0.0001 +/- 0.00018 Ohms
Tap [uV],Shunt [A],Supply [A],Time [S],Hall [T],Cernox [K]
3.100000,0.230000,0.000000,0.066220,20.711230,249.174056
2.800000,0.310000,0.083333,0.079609,20.705882,249.174056
3.000000,0.410000,0.166667,0.095850,20.707665,255.915633
3.100000,0.410000,0.250000,0.110896,20.707665,255.915633
3.100000,0.530000,0.333333,0.127893,20.714795,254.195574
3.000000,0.630000,0.416667,0.144335,20.707665,255.915633
2.900000,0.710000,0.500000,0.161088,20.711230,254.195574
3.100000,0.830000,0.583333,0.175821,20.713012,249.174056
3.000000,0.850000,0.666667,0.190890,20.713012,247.544885
2.800000,1.010000,0.750000,0.206798,20.713012,250.825257
3.000000,1.050000,0.833333,0.225176,20.702317,247.544885
3.100000,1.170000,0.916667,0.239834,20.716578,228.184748
3.300000,1.230000,1.000000,0.254896,20.709447,247.544885
3.000000,1.350000,1.083333,0.270913,20.714795,247.544885
3.000000,1.430000,1.166667,0.287873,20.713012,247.544885
3.000000,1.550000,1.250000,0.303506,20.700535,242.785204
2.800000,1.610000,1.333333,0.319192,20.705882,252.498941
3.100000,1.730000,1.416667,0.334796,20.711230,250.825257
3.100000,1.870000,1.500000,0.351369,20.707665,249.174056
3.300000,1.870000,1.583333,0.366955,20.709447,245.937304
3.300000,2.010000,1.666667,0.383504,20.711230,245.937304
3.100000,2.110000,1.750000,0.399063,20.714795,249.174056
3.200000,2.210000,1.833333,0.415615,20.713012,245.937304
3.000000,2.310000,1.916667,0.433384,20.705882,252.498941
3.000000,2.430000,2.000000,0.453786,20.718360,249.174056
3.100000,2.470000,2.083333,0.462906,20.709447,252.498941
3.100000,2.510000,2.166667,0.479508,20.711230,250.825257
2.900000,2.650000,2.250000,0.495086,20.709447,254.195574
3.100000,2.970000,2.333333,0.511722,20.707665,254.195574
3.000000,2.830000,2.416667,0.527379,20.707665,250.825257
3.100000,2.950000,2.500000,0.542956,20.705882,252.498941
3.100000,3.050000,2.583333,0.559529,20.705882,254.195574
3.000000,3.150000,2.666667,0.575117,20.711230,249.174056
3.000000,3.230000,2.750000,0.590676,20.711230,250.825257
3.000000,3.450000,2.833333,0.607253,20.709447,249.174056
3.200000,3.450000,2.916667,0.622859,20.705882,250.825257
3.100000,3.530000,3.000000,0.643532,20.713012,257.659612
3.100000,3.570000,3.083333,0.655168,20.707665,247.544885
2.900000,3.750000,3.166667,0.670718,20.714795,245.937304
2.900000,3.850000,3.250000,0.687292,20.704100,247.544885
3.100000,3.850000,3.333333,0.702832,20.713012,244.350882
3.100000,3.970000,3.416667,0.719422,20.709447,249.174056
3.100000,4.090000,3.500000,0.734960,20.711230,249.174056
3.300000,4.210000,3.583333,0.753794,20.709447,245.937304
3.000000,3.970000,3.666667,0.768281,20.713012,245.937304
3.200000,4.410000,3.750000,0.784979,20.709447,247.544885
3.200000,4.470000,3.833333,0.800853,20.711230,244.350882
3.000000,4.650000,3.916667,0.816530,20.711230,257.659612
2.800000,4.630000,4.000000,0.833168,20.707665,252.498941
3.200000,4.770000,4.083333,0.856892,20.713012,252.498941
2.900000,4.790000,4.166667,0.865108,20.705882,229.563733
3.200000,4.970000,4.250000,0.878746,20.709447,250.825257
3.100000,5.070000,4.333333,0.895439,20.709447,252.498941
3.000000,5.170000,4.416667,0.911037,20.707665,259.428015
3.000000,5.190000,4.500000,0.927629,20.713012,250.825257
3.100000,5.350000,4.583333,0.943338,20.713012,254.195574
3.000000,5.370000,4.666667,0.959100,20.711230,250.825257
3.100000,5.490000,4.750000,0.975664,20.714795,250.825257
3.100000,5.630000,4.833333,0.991253,20.704100,245.937304
3.000000,5.690000,4.916667,1.006807,20.707665,250.825257
3.000000,5.790000,5.000000,1.023499,20.709447,250.825257
3.000000,5.910000,5.083333,1.039125,20.709447,252.498941
3.100000,5.890000,5.166667,1.061779,20.704100,254.195574
2.800000,6.010000,5.250000,1.071537,20.707665,247.544885
3.000000,6.150000,5.333333,1.087084,20.707665,250.825257
3.200000,6.250000,5.416667,1.103643,20.711230,244.350882
3.200000,6.390000,5.500000,1.119209,20.714795,249.174056
3.100000,6.470000,5.583333,1.134823,20.709447,245.937304
3.400000,6.650000,5.666667,1.151427,20.709447,247.544885
2.900000,6.690000,5.750000,1.166997,20.713012,252.498941
3.300000,6.770000,5.833333,1.183556,20.716578,250.825257
3.100000,6.890000,5.916667,1.199130,20.713012,247.544885
3.300000,6.990000,6.000000,1.214704,20.705882,249.174056
3.000000,7.050000,6.083333,1.231262,20.709447,252.498941
3.100000,7.190000,6.166667,1.250218,20.707665,250.825257
3.000000,7.550000,6.250000,1.262895,20.705882,252.498941
3.100000,7.310000,6.333333,1.279566,20.714795,254.195574
3.200000,7.450000,6.416667,1.295176,20.707665,254.195574
3.200000,7.510000,6.500000,1.310743,20.707665,254.195574
3.300000,7.610000,6.583333,1.327324,20.705882,255.915633
3.100000,7.750000,6.666667,1.342888,20.705882,255.915633
2.900000,7.830000,6.750000,1.359444,20.704100,249.174056
2.900000,7.930000,6.833333,1.375178,20.714795,249.174056
3.100000,8.030000,6.916667,1.390743,20.713012,250.825257
3.200000,8.110000,7.000000,1.407292,20.707665,249.174056
3.100000,8.230000,7.083333,1.422830,20.707665,249.174056
3.000000,8.310000,7.166667,1.439423,20.709447,249.174056
2.800000,8.450000,7.250000,1.455292,20.705882,245.937304
3.200000,8.450000,7.333333,1.470977,20.714795,247.544885
3.200000,8.610000,7.416667,1.487557,20.713012,245.937304
2.700000,8.630000,7.500000,1.503120,20.716578,245.937304
3.100000,8.750000,7.583333,1.518812,20.695187,254.195574
3.000000,8.870000,7.666667,1.535448,20.702317,250.825257
3.300000,8.950000,7.750000,1.551027,20.709447,245.937304
3.400000,9.090000,7.833333,1.567598,20.713012,242.785204
3.100000,9.090000,7.916667,1.585053,20.713012,244.350882
3.200000,9.190000,8.000000,1.600596,20.713012,249.174056
2.900000,9.270000,8.083333,1.617081,20.707665,245.937304
3.000000,9.410000,8.166667,1.632598,20.704100,249.174056
2.900000,9.450000,8.250000,1.672589,20.716578,249.174056
3.100000,9.370000,8.333333,1.686387,20.691622,259.428015
3.100000,9.710000,8.416667,1.702027,20.705882,245.937304
2.900000,9.810000,8.500000,1.717624,20.704100,252.498941
3.100000,9.970000,8.583333,1.734266,20.711230,250.825257
3.200000,9.950000,8.666667,1.750132,20.705882,249.174056
3.100000,10.130000,8.750000,1.765804,20.716578,249.174056
3.200000,10.210000,8.833333,1.782589,20.713012,247.544885
3.100000,10.270000,8.916667,1.798212,20.707665,245.937304
2.900000,10.370000,9.000000,1.813799,20.720143,255.915633
3.200000,10.490000,9.083333,1.830375,20.716578,250.825257
3.100000,10.550000,9.166667,1.850391,20.709447,249.174056
3.000000,10.610000,9.250000,1.862014,20.711230,252.498941
3.100000,10.790000,9.333333,1.877597,20.714795,238.208608
3.200000,10.870000,9.416667,1.894151,20.700535,257.659612
3.100000,10.950000,9.500000,1.909694,20.709447,254.195574
2.900000,11.050000,9.583333,1.926923,20.709447,255.915633
3.100000,11.230000,9.666667,1.953738,20.716578,247.544885
2.900000,11.250000,9.750000,1.970654,20.707665,250.825257
3.200000,11.410000,9.833333,1.977972,20.702317,250.825257
2.700000,11.190000,9.916667,1.990249,20.711230,252.498941
3.000000,11.530000,10.000000,2.005933,20.705882,247.544885
3.000000,11.690000,10.083333,2.021730,20.709447,247.544885
3.000000,11.770000,10.166667,2.038384,20.707665,242.785204
3.100000,11.790000,10.250000,2.054429,20.714795,245.937304
3.100000,11.950000,10.333333,2.070097,20.711230,244.350882
3.000000,12.050000,10.416667,2.085696,20.709447,244.350882
3.300000,12.090000,10.500000,2.102273,20.714795,247.544885
3.100000,12.310000,10.583333,2.117861,20.716578,249.174056
3.400000,12.330000,10.666667,2.134424,20.709447,249.174056
3.300000,12.410000,10.750000,2.150094,20.709447,247.544885
3.200000,12.470000,10.833333,2.165676,20.705882,249.174056
2.900000,12.570000,10.916667,2.182218,20.709447,249.174056
3.000000,12.710000,11.000000,2.197827,20.709447,249.174056
3.100000,12.750000,11.083333,2.214461,20.707665,252.498941
3.100000,12.850000,11.166667,2.230022,20.709447,254.195574
3.300000,13.030000,11.250000,2.260381,20.711230,247.544885
3.200000,13.010000,11.333333,2.267185,20.707665,244.350882
3.200000,13.170000,11.416667,2.277824,20.709447,254.195574
3.400000,13.310000,11.500000,2.294423,20.709447,252.498941
3.400000,13.330000,11.583333,2.309975,20.714795,257.659612
3.100000,13.470000,11.666667,2.325532,20.711230,255.915633
3.300000,13.510000,11.750000,2.342102,20.707665,254.195574
3.300000,13.670000,11.833333,2.357688,20.709447,250.825257
3.200000,13.730000,11.916667,2.374366,20.709447,247.544885
3.100000,13.850000,12.000000,2.391978,20.705882,250.825257
3.000000,13.950000,12.083333,2.407582,20.711230,249.174056
3.100000,14.050000,12.166667,2.424200,20.711230,250.825257
3.100000,14.190000,12.250000,2.439849,20.714795,257.659612
