# Date: 20201022
# Operator: DCC
# Notes: 349-L 208.425-208.535. 15 in/lb on each nut
# Tap_cm: 5.0
# Sample: 349-L 208.425-208.535
# Fit of Tap:
#	Ic = 122 +/- 1.9 A
#	n = 212 +/- 1.8e+02 
#	Vc = 5 uV
#	Vfloor = 1.44 +/- 0.0074 uV
#	R = 0.00108 +/- 0.00011 Ohms
Tap [uV],Shunt [A],Supply [A],Time [S],Hall [T],Cernox [K]
1.200000,0.270000,0.000000,0.042959,21.500891,249.174056
1.400000,0.250000,0.083333,0.062073,21.467023,245.937304
1.300000,0.370000,0.166667,0.076997,21.468806,247.544885
1.400000,0.030000,0.250000,0.094352,21.436720,249.174056
1.400000,0.490000,0.333333,0.111443,21.434938,249.174056
1.400000,0.650000,0.416667,0.126668,21.445633,247.544885
1.600000,0.670000,0.500000,0.142952,21.433155,249.174056
1.100000,0.810000,0.583333,0.159144,21.433155,244.350882
1.000000,0.890000,0.666667,0.175232,21.434938,249.174056
1.200000,0.950000,0.750000,0.200681,21.468806,249.174056
1.200000,1.010000,0.833333,0.207921,21.468806,250.825257
1.400000,1.130000,0.916667,0.223555,21.465241,257.659612
1.200000,1.270000,1.000000,0.237444,21.467023,255.915633
1.300000,1.350000,1.083333,0.253300,21.468806,255.915633
1.300000,1.490000,1.166667,0.269108,21.465241,252.498941
1.400000,1.590000,1.250000,0.284930,21.467023,245.937304
1.300000,1.650000,1.333333,0.300800,21.468806,249.174056
1.300000,1.710000,1.416667,0.316773,21.470588,247.544885
1.500000,1.850000,1.500000,0.332640,21.468806,245.937304
1.400000,1.930000,1.583333,0.348539,21.467023,245.937304
1.200000,1.990000,1.666667,0.365370,21.468806,250.825257
1.200000,2.110000,1.750000,0.381270,21.467023,247.544885
1.400000,2.230000,1.833333,0.397235,21.468806,247.544885
1.300000,2.270000,1.916667,0.413123,21.465241,249.174056
1.300000,2.350000,2.000000,0.433428,21.468806,249.174056
1.300000,2.510000,2.083333,0.445322,21.468806,244.350882
1.500000,2.550000,2.166667,0.461166,21.468806,242.785204
1.400000,2.670000,2.250000,0.476967,21.465241,250.825257
1.500000,2.830000,2.333333,0.498857,21.468806,250.825257
1.400000,2.850000,2.416667,0.509203,21.468806,249.174056
1.400000,2.970000,2.500000,0.525014,21.467023,247.544885
1.300000,3.030000,2.583333,0.540814,21.468806,249.174056
1.300000,3.110000,2.666667,0.556611,21.467023,252.498941
1.200000,3.210000,2.750000,0.573418,21.468806,254.195574
1.500000,3.330000,2.833333,0.589180,21.467023,250.825257
1.200000,3.470000,2.916667,0.604999,21.468806,249.174056
1.300000,3.530000,3.000000,0.620800,21.468806,254.195574
1.300000,3.670000,3.083333,0.636707,21.465241,254.195574
1.400000,3.690000,3.166667,0.653048,21.467023,250.825257
1.400000,3.830000,3.250000,0.668896,21.468806,249.174056
1.400000,3.850000,3.333333,0.684736,21.465241,247.544885
1.600000,4.010000,3.416667,0.700555,21.468806,250.825257
1.400000,4.070000,3.500000,0.717403,21.468806,249.174056
1.400000,4.170000,3.583333,0.733265,21.467023,250.825257
1.400000,4.290000,3.666667,0.749077,21.468806,249.174056
1.500000,4.410000,3.750000,0.764912,21.467023,245.937304
1.200000,4.470000,3.833333,0.780737,21.465241,244.350882
1.400000,4.590000,3.916667,0.798537,21.468806,242.785204
1.500000,4.670000,4.000000,0.812908,21.467023,244.350882
1.400000,4.830000,4.083333,0.828724,21.467023,249.174056
1.600000,4.870000,4.166667,0.844515,21.468806,244.350882
1.300000,4.970000,4.250000,0.860765,21.467023,250.825257
1.100000,5.050000,4.333333,0.876640,21.467023,268.655146
1.200000,5.210000,4.416667,0.892537,21.465241,250.825257
1.500000,5.170000,4.500000,0.911403,21.433155,252.498941
1.400000,5.310000,4.583333,0.926511,21.433155,250.825257
1.500000,5.430000,4.666667,0.942650,21.434938,250.825257
1.200000,5.410000,4.750000,0.958733,21.436720,247.544885
1.500000,5.590000,4.833333,0.974896,21.434938,250.825257
1.500000,5.830000,4.916667,0.991450,21.443850,250.825257
1.200000,5.830000,5.000000,1.006002,21.467023,252.498941
1.400000,5.870000,5.083333,1.020826,21.468806,254.195574
1.300000,5.910000,5.166667,1.036633,21.468806,250.825257
1.500000,6.070000,5.250000,1.052476,21.468806,250.825257
1.500000,6.190000,5.333333,1.069207,21.468806,250.825257
1.300000,6.310000,5.416667,1.085059,21.468806,250.825257
1.400000,6.390000,5.500000,1.102195,21.467023,250.825257
1.400000,6.470000,5.583333,1.116574,21.467023,245.937304
1.200000,6.630000,5.666667,1.133518,21.467023,249.174056
1.400000,6.690000,5.750000,1.149372,21.468806,247.544885
1.400000,6.770000,5.833333,1.165169,21.468806,244.350882
1.400000,6.910000,5.916667,1.180966,21.465241,247.544885
1.400000,6.950000,6.000000,1.196796,21.467023,245.937304
1.500000,7.070000,6.083333,1.212635,21.465241,245.937304
1.500000,7.150000,6.166667,1.228435,21.468806,245.937304
1.300000,7.310000,6.250000,1.245228,21.467023,250.825257
1.400000,7.330000,6.333333,1.261037,21.470588,250.825257
1.700000,7.450000,6.416667,1.276949,21.468806,250.825257
1.400000,7.510000,6.500000,1.292785,21.467023,249.174056
1.300000,7.650000,6.583333,1.309372,21.468806,252.498941
1.500000,7.770000,6.666667,1.325297,21.468806,249.174056
1.600000,7.790000,6.750000,1.341117,21.468806,254.195574
1.100000,7.890000,6.833333,1.356914,21.468806,254.195574
1.600000,8.050000,6.916667,1.372702,21.465241,250.825257
1.600000,8.130000,7.000000,1.395886,21.465241,244.350882
1.700000,8.430000,7.083333,1.406374,21.511586,259.428015
1.300000,8.370000,7.166667,1.420829,21.468806,252.498941
1.200000,8.410000,7.250000,1.436675,21.467023,249.174056
1.600000,8.530000,7.333333,1.452559,21.468806,247.544885
1.400000,8.770000,7.416667,1.469416,21.467023,250.825257
1.500000,8.690000,7.500000,1.485600,21.465241,250.825257
1.500000,8.770000,7.583333,1.500476,21.467023,252.498941
1.400000,8.870000,7.666667,1.517398,21.465241,247.544885
1.300000,9.010000,7.750000,1.533248,21.467023,249.174056
1.500000,9.150000,7.833333,1.549067,21.467023,245.937304
1.300000,9.170000,7.916667,1.564914,21.468806,247.544885
1.300000,9.230000,8.000000,1.580740,21.468806,247.544885
1.400000,9.310000,8.083333,1.596564,21.468806,245.937304
1.200000,9.490000,8.166667,1.613366,21.465241,245.937304
1.400000,9.550000,8.250000,1.629454,21.474153,249.174056
1.500000,9.690000,8.333333,1.645391,21.467023,249.174056
1.300000,9.770000,8.416667,1.661224,21.468806,249.174056
1.600000,9.830000,8.500000,1.677045,21.475936,250.825257
1.600000,9.890000,8.583333,1.701352,21.468806,250.825257
1.400000,9.990000,8.666667,1.712376,21.434938,247.544885
1.400000,10.130000,8.750000,1.727324,21.433155,250.825257
1.100000,10.250000,8.833333,1.743543,21.434938,249.174056
1.400000,10.330000,8.916667,1.758678,21.434938,252.498941
1.300000,10.390000,9.000000,1.774866,21.434938,254.195574
1.500000,10.510000,9.083333,1.790991,21.431373,249.174056
1.600000,10.530000,9.166667,1.807146,21.433155,255.915633
1.400000,10.630000,9.250000,1.821182,21.470588,257.659612
1.500000,10.730000,9.333333,1.836985,21.467023,252.498941
1.400000,10.930000,9.416667,1.852788,21.467023,247.544885
1.300000,10.970000,9.500000,1.868602,21.467023,252.498941
1.200000,11.090000,9.583333,1.885560,21.467023,250.825257
1.600000,11.190000,9.666667,1.900743,21.467023,249.174056
1.400000,11.290000,9.750000,1.916585,21.467023,250.825257
1.400000,11.410000,9.833333,1.933401,21.467023,249.174056
1.500000,11.450000,9.916667,1.949192,21.467023,247.544885
1.500000,11.590000,10.000000,1.965004,21.467023,247.544885
1.400000,11.690000,10.083333,1.980798,21.467023,244.350882
1.600000,11.790000,10.166667,1.999058,21.468806,247.544885
1.100000,11.850000,10.250000,2.013391,21.467023,245.937304
1.500000,11.970000,10.333333,2.029210,21.467023,250.825257
1.500000,12.030000,10.416667,2.045006,21.468806,249.174056
1.500000,12.170000,10.500000,2.060918,21.468806,247.544885
1.400000,12.190000,10.583333,2.076762,21.468806,249.174056
1.500000,12.370000,10.666667,2.094864,21.470588,249.174056
1.400000,12.470000,10.750000,2.108737,21.467023,247.544885
1.300000,12.570000,10.833333,2.124553,21.467023,249.174056
1.200000,12.670000,10.916667,2.141521,21.472371,249.174056
1.300000,12.690000,11.000000,2.157381,21.468806,247.544885
1.500000,12.810000,11.083333,2.173204,21.468806,254.195574
1.600000,12.930000,11.166667,2.189003,21.467023,252.498941
1.400000,13.010000,11.250000,2.204824,21.468806,254.195574
1.400000,13.030000,11.333333,2.220622,21.465241,255.915633
1.400000,13.170000,11.416667,2.237444,21.465241,252.498941
1.400000,13.230000,11.500000,2.253266,21.467023,252.498941
1.300000,13.370000,11.583333,2.269069,21.468806,249.174056
1.500000,13.450000,11.666667,2.284884,21.468806,252.498941
1.500000,13.510000,11.750000,2.311140,21.468806,244.350882
1.400000,13.610000,11.833333,2.318131,21.467023,247.544885
1.500000,13.730000,11.916667,2.332913,21.468806,244.350882
1.400000,13.830000,12.000000,2.348713,21.467023,247.544885
1.400000,13.970000,12.083333,2.364506,21.468806,245.937304
1.200000,14.130000,12.166667,2.381336,21.467023,241.239861
1.400000,14.170000,12.250000,2.397253,21.467023,245.937304
1.500000,14.230000,12.333333,2.413107,21.461676,244.350882
1.500000,14.330000,12.416667,2.428945,21.468806,247.544885
1.400000,14.430000,12.500000,2.444760,21.472371,249.174056
1.700000,14.550000,12.583333,2.460572,21.468806,249.174056
1.400000,14.630000,12.666667,2.477450,21.468806,249.174056
1.600000,14.730000,12.750000,2.494896,21.467023,247.544885
1.300000,14.810000,12.833333,2.508820,21.479501,250.825257
1.400000,14.930000,12.916667,2.527081,21.434938,247.544885
1.200000,14.970000,13.000000,2.543258,21.434938,245.937304
1.100000,15.150000,13.083333,2.559559,21.433155,250.825257
1.500000,15.230000,13.166667,2.574769,21.434938,255.915633
1.700000,15.390000,13.250000,2.601046,21.433155,249.174056
1.700000,15.410000,13.333333,2.616669,21.433155,244.350882
1.300000,15.690000,13.416667,2.625083,21.467023,250.825257
1.400000,15.590000,13.500000,2.637034,21.465241,252.498941
1.300000,15.690000,13.583333,2.652908,21.467023,252.498941
1.400000,15.770000,13.666667,2.668739,21.468806,250.825257
1.500000,15.890000,13.750000,2.684559,21.470588,252.498941
1.500000,16.030000,13.833333,2.700832,21.468806,232.373366
1.500000,16.090000,13.916667,2.717045,21.468806,249.174056
1.500000,16.110000,14.000000,2.732933,21.467023,249.174056
1.400000,16.270000,14.083333,2.748743,21.468806,249.174056
1.600000,16.350000,14.166667,2.764561,21.468806,245.937304
1.600000,16.430000,14.250000,2.781367,21.467023,247.544885
1.400000,16.590000,14.333333,2.797209,21.465241,245.937304
1.500000,16.670000,14.416667,2.813053,21.465241,247.544885
1.400000,16.730000,14.500000,2.828853,21.470588,245.937304
1.600000,16.830000,14.583333,2.844648,21.468806,252.498941
1.500000,16.890000,14.666667,2.860434,21.465241,250.825257
1.100000,16.910000,14.750000,2.877236,21.467023,249.174056
1.300000,17.170000,14.833333,2.909150,21.467023,250.825257
1.300000,17.210000,14.916667,2.925803,21.472371,249.174056
1.400000,17.350000,15.000000,2.941349,21.468806,250.825257
1.400000,17.410000,15.083333,2.957909,21.470588,250.825257
1.300000,17.490000,15.166667,2.973435,21.467023,250.825257
1.300000,17.670000,15.250000,2.989945,21.467023,252.498941
1.500000,17.710000,15.333333,3.005478,21.468806,255.915633
1.500000,17.770000,15.416667,3.021005,21.468806,252.498941
1.500000,17.830000,15.500000,3.037517,21.467023,257.659612
1.500000,17.910000,15.583333,3.053077,21.468806,250.825257
1.500000,18.070000,15.666667,3.069601,21.468806,247.544885
1.200000,18.150000,15.750000,3.085110,21.465241,250.825257
1.300000,18.290000,15.833333,3.101694,21.468806,249.174056
1.500000,18.330000,15.916667,3.117292,21.467023,245.937304
1.500000,18.470000,16.000000,3.134225,21.467023,249.174056
1.400000,18.590000,16.083333,3.149846,21.467023,247.544885
1.400000,18.590000,16.166667,3.165402,21.468806,249.174056
1.600000,18.770000,16.250000,3.181965,21.467023,245.937304
1.500000,18.850000,16.333333,3.197589,21.468806,244.350882
1.700000,18.950000,16.416667,3.213676,21.468806,249.174056
1.600000,19.050000,16.500000,3.229231,21.467023,245.937304
1.500000,19.070000,16.583333,3.245748,21.467023,250.825257
1.500000,19.270000,16.666667,3.261262,21.467023,249.174056
1.400000,19.350000,16.750000,3.277812,21.468806,249.174056
1.700000,19.430000,16.833333,3.294384,21.467023,247.544885
1.400000,19.470000,16.916667,3.309077,21.520499,264.885052
1.300000,19.590000,17.000000,3.325864,21.467023,278.577704
1.300000,19.710000,17.083333,3.343318,21.433155,247.544885
1.400000,19.730000,17.166667,3.358771,21.433155,250.825257
1.400000,19.870000,17.250000,3.375151,21.433155,252.498941
1.500000,19.990000,17.333333,3.391856,21.434938,255.915633
1.700000,20.090000,17.416667,3.407413,21.434938,254.195574
1.500000,20.150000,17.500000,3.422859,21.433155,255.915633
1.600000,20.190000,17.583333,3.439380,21.434938,254.195574
1.600000,20.370000,17.666667,3.454804,21.433155,254.195574
1.600000,20.450000,17.750000,3.471211,21.434938,257.659612
1.500000,20.570000,17.833333,3.486764,21.433155,247.544885
1.400000,20.770000,17.916667,3.523156,21.438503,255.915633
1.500000,20.830000,18.000000,3.537852,21.470588,252.498941
1.500000,20.830000,18.083333,3.553409,21.467023,249.174056
1.600000,20.970000,18.166667,3.568929,21.468806,250.825257
1.500000,21.050000,18.250000,3.585483,21.467023,254.195574
1.600000,21.170000,18.333333,3.601019,21.467023,250.825257
1.400000,21.190000,18.416667,3.616586,21.465241,247.544885
1.500000,21.330000,18.500000,3.633564,21.468806,245.937304
1.500000,21.410000,18.583333,3.649181,21.467023,244.350882
1.400000,21.470000,18.666667,3.664743,21.465241,249.174056
1.600000,21.650000,18.750000,3.681276,21.467023,244.350882
1.400000,21.690000,18.833333,3.697116,21.468806,247.544885
1.500000,21.850000,18.916667,3.712714,21.468806,244.350882
1.600000,21.930000,19.000000,3.729238,21.467023,247.544885
1.400000,22.010000,19.083333,3.744772,21.467023,252.498941
1.700000,22.130000,19.166667,3.761342,21.468806,250.825257
1.500000,22.270000,19.250000,3.776860,21.467023,249.174056
1.400000,22.310000,19.333333,3.798435,21.467023,244.350882
1.300000,22.370000,19.416667,3.809559,21.467023,249.174056
1.400000,22.450000,19.500000,3.825124,21.467023,250.825257
1.400000,22.570000,19.583333,3.840649,21.468806,250.825257
1.700000,22.670000,19.666667,3.857163,21.468806,254.195574
1.500000,22.750000,19.750000,3.872672,21.467023,252.498941
1.600000,22.910000,19.833333,3.894462,21.470588,247.544885
1.600000,22.910000,19.916667,3.905086,21.468806,250.825257
1.500000,23.030000,20.000000,3.920609,21.467023,250.825257
1.400000,23.170000,20.083333,3.937150,21.467023,252.498941
1.400000,23.290000,20.166667,3.952678,21.467023,250.825257
1.300000,23.350000,20.250000,3.969197,21.468806,250.825257
1.400000,23.450000,20.333333,3.984760,21.468806,245.937304
1.600000,23.550000,20.416667,4.001578,21.468806,252.498941
1.700000,23.630000,20.500000,4.017172,21.467023,247.544885
1.500000,23.750000,20.583333,4.032710,21.467023,245.937304
1.600000,23.850000,20.666667,4.049242,21.468806,245.937304
1.400000,23.970000,20.750000,4.064809,21.465241,247.544885
1.500000,24.010000,20.833333,4.081371,21.467023,247.544885
1.400000,23.710000,20.916667,4.104146,21.468806,254.195574
1.600000,24.150000,21.000000,4.112874,21.468806,245.937304
1.500000,24.230000,21.083333,4.129401,21.468806,247.544885
1.500000,24.370000,21.166667,4.145045,21.467023,245.937304
1.400000,24.550000,21.250000,4.160628,21.468806,250.825257
1.700000,24.590000,21.333333,4.177195,21.467023,247.544885
1.400000,24.710000,21.416667,4.192726,21.468806,252.498941
1.700000,24.790000,21.500000,4.209300,21.467023,252.498941
1.600000,24.810000,21.583333,4.224827,21.467023,250.825257
1.500000,24.930000,21.666667,4.242253,21.431373,250.825257
1.700000,25.030000,21.750000,4.258716,21.433155,252.498941
1.600000,25.150000,21.833333,4.275106,21.438503,252.498941
1.900000,25.230000,21.916667,4.301767,21.433155,249.174056
1.500000,25.290000,22.000000,4.310267,21.438503,250.825257
1.500000,25.330000,22.083333,4.322866,21.434938,255.915633
1.300000,25.470000,22.166667,4.338297,21.433155,252.498941
1.500000,25.590000,22.250000,4.353071,21.467023,249.174056
1.500000,25.730000,22.333333,4.368595,21.468806,247.544885
1.700000,25.890000,22.416667,4.385602,21.467023,252.498941
1.700000,25.950000,22.500000,4.401747,21.468806,250.825257
1.500000,25.990000,22.583333,4.416869,21.465241,242.785204
1.400000,26.110000,22.666667,4.433430,21.465241,247.544885
1.500000,26.190000,22.750000,4.448967,21.467023,247.544885
1.500000,26.270000,22.833333,4.464484,21.467023,242.785204
1.300000,26.410000,22.916667,4.480995,21.465241,247.544885
1.700000,26.490000,23.000000,4.497109,21.465241,244.350882
1.600000,26.550000,23.083333,4.512718,21.467023,245.937304
1.700000,26.650000,23.166667,4.529245,21.467023,245.937304
1.700000,26.770000,23.250000,4.544770,21.465241,247.544885
1.600000,26.870000,23.333333,4.561377,21.468806,249.174056
1.300000,26.950000,23.416667,4.576976,21.467023,249.174056
1.400000,27.070000,23.500000,4.592495,21.468806,249.174056
1.400000,27.170000,23.583333,4.609017,21.468806,252.498941
1.500000,27.290000,23.666667,4.624536,21.468806,247.544885
1.600000,27.310000,23.750000,4.641228,21.467023,249.174056
1.500000,27.490000,23.833333,4.656868,21.465241,249.174056
1.500000,27.550000,23.916667,4.673398,21.468806,252.498941
1.700000,27.230000,24.000000,4.704926,21.467023,250.825257
1.500000,27.670000,24.083333,4.711628,21.467023,250.825257
1.500000,27.750000,24.166667,4.721153,21.468806,255.915633
1.400000,27.890000,24.250000,4.736682,21.468806,250.825257
1.500000,27.970000,24.333333,4.753215,21.467023,247.544885
1.500000,28.070000,24.416667,4.768732,21.467023,250.825257
1.500000,28.170000,24.500000,4.785253,21.467023,245.937304
1.800000,28.230000,24.583333,4.800770,21.468806,250.825257
1.400000,28.270000,24.666667,4.817292,21.463458,244.350882
1.400000,28.450000,24.750000,4.832806,21.467023,245.937304
1.600000,28.550000,24.833333,4.849316,21.463458,245.937304
1.300000,28.650000,24.916667,4.864831,21.465241,245.937304
1.500000,28.730000,25.000000,4.881346,21.467023,249.174056
1.700000,28.830000,25.083333,4.897069,21.467023,244.350882
1.700000,28.890000,25.166667,4.912692,21.467023,245.937304
1.700000,29.030000,25.250000,4.929224,21.468806,245.937304
1.700000,29.170000,25.333333,4.944773,21.467023,247.544885
1.700000,29.230000,25.416667,4.961289,21.467023,247.544885
1.300000,29.310000,25.500000,4.976836,21.467023,247.544885
1.600000,29.410000,25.583333,4.997546,21.468806,247.544885
1.500000,29.390000,25.666667,5.008630,21.467023,249.174056
1.400000,29.550000,25.750000,5.025203,21.470588,250.825257
1.600000,29.650000,25.833333,5.040746,21.465241,250.825257
1.600000,29.730000,25.916667,5.059000,21.436720,252.498941
1.700000,29.830000,26.000000,5.074469,21.433155,254.195574
1.500000,30.030000,26.083333,5.102738,21.434938,247.544885
1.500000,30.030000,26.166667,5.111228,21.434938,250.825257
1.600000,30.130000,26.250000,5.122684,21.434938,250.825257
1.500000,30.230000,26.333333,5.140250,21.431373,254.195574
1.300000,30.370000,26.416667,5.153157,21.468806,249.174056
1.400000,30.450000,26.500000,5.169018,21.465241,249.174056
1.700000,30.530000,26.583333,5.184681,21.467023,245.937304
1.600000,30.630000,26.666667,5.201338,21.474153,245.937304
1.800000,30.710000,26.750000,5.217090,21.467023,244.350882
1.300000,30.850000,26.833333,5.232658,21.467023,247.544885
1.400000,30.870000,26.916667,5.249192,21.467023,247.544885
1.500000,31.010000,27.000000,5.264742,21.468806,249.174056
1.600000,31.110000,27.083333,5.281257,21.467023,245.937304
1.500000,30.810000,27.166667,5.305996,21.470588,249.174056
1.600000,31.250000,27.250000,5.312732,21.520499,291.519544
1.600000,31.350000,27.333333,5.329379,21.467023,245.937304
1.500000,31.550000,27.416667,5.344930,21.468806,242.785204
1.400000,31.610000,27.500000,5.361452,21.467023,249.174056
1.500000,31.670000,27.583333,5.377041,21.468806,250.825257
1.300000,31.690000,27.666667,5.392667,21.467023,255.915633
1.500000,31.910000,27.750000,5.409262,21.467023,250.825257
1.400000,31.870000,27.833333,5.424804,21.468806,252.498941
1.600000,32.010000,27.916667,5.441345,21.467023,257.659612
1.500000,32.110000,28.000000,5.456869,21.467023,250.825257
1.700000,32.190000,28.083333,5.473401,21.470588,254.195574
1.700000,32.270000,28.166667,5.495530,21.468806,250.825257
1.700000,32.430000,28.250000,5.505188,21.468806,252.498941
1.500000,32.550000,28.333333,5.520740,21.467023,245.937304
1.500000,32.610000,28.416667,5.537300,21.463458,247.544885
1.500000,32.670000,28.500000,5.552845,21.468806,249.174056
1.600000,32.790000,28.583333,5.569406,21.467023,250.825257
1.500000,32.910000,28.666667,5.584943,21.465241,249.174056
1.800000,32.930000,28.750000,5.601930,21.467023,252.498941
1.600000,33.010000,28.833333,5.617052,21.467023,245.937304
1.300000,33.190000,28.916667,5.632806,21.468806,247.544885
1.700000,33.250000,29.000000,5.648965,21.467023,244.350882
1.500000,33.350000,29.083333,5.664564,21.467023,245.937304
1.400000,33.470000,29.166667,5.681126,21.467023,249.174056
1.600000,33.610000,29.250000,5.697256,21.470588,245.937304
1.600000,33.690000,29.333333,5.712857,21.467023,244.350882
1.600000,33.710000,29.416667,5.729405,21.467023,247.544885
1.300000,33.890000,29.500000,5.744981,21.467023,245.937304
1.600000,33.950000,29.583333,5.760527,21.467023,250.825257
1.500000,34.050000,29.666667,5.777105,21.467023,249.174056
1.300000,34.050000,29.750000,5.792622,21.470588,252.498941
1.500000,34.210000,29.833333,5.809135,21.468806,252.498941
1.500000,34.330000,29.916667,5.824680,21.470588,254.195574
1.400000,34.450000,30.000000,5.841205,21.467023,255.915633
1.500000,34.470000,30.083333,5.858343,21.434938,252.498941
1.800000,34.610000,30.166667,5.874782,21.434938,254.195574
1.300000,34.710000,30.250000,5.904182,21.436720,249.174056
1.400000,34.850000,30.333333,5.932937,21.433155,244.350882
1.900000,34.870000,30.416667,5.949567,21.433155,245.937304
1.700000,34.990000,30.500000,5.963745,21.467023,244.350882
1.500000,35.110000,30.583333,5.979303,21.468806,247.544885
1.400000,35.190000,30.666667,5.995829,21.465241,252.498941
1.600000,35.210000,30.750000,6.011360,21.465241,249.174056
1.500000,35.350000,30.833333,6.026884,21.467023,249.174056
1.600000,35.490000,30.916667,6.043407,21.465241,255.915633
1.500000,35.590000,31.000000,6.058985,21.467023,250.825257
1.600000,35.590000,31.083333,6.075595,21.467023,250.825257
1.500000,35.790000,31.166667,6.095725,21.468806,250.825257
1.700000,35.870000,31.250000,6.107364,21.467023,249.174056
1.500000,35.910000,31.333333,6.122897,21.467023,252.498941
1.600000,36.010000,31.416667,6.140005,21.467023,252.498941
1.400000,36.110000,31.500000,6.155636,21.467023,252.498941
1.400000,36.170000,31.583333,6.171180,21.467023,252.498941
1.600000,36.350000,31.666667,6.187776,21.467023,254.195574
1.400000,36.350000,31.750000,6.204866,21.467023,255.915633
1.600000,36.490000,31.833333,6.219966,21.467023,255.915633
1.300000,36.590000,31.916667,6.235744,21.467023,249.174056
1.500000,36.650000,32.000000,6.251371,21.465241,247.544885
1.500000,36.770000,32.083333,6.266950,21.467023,250.825257
1.600000,36.890000,32.166667,6.283499,21.470588,249.174056
1.500000,36.950000,32.250000,6.299640,21.467023,245.937304
1.500000,37.150000,32.333333,6.315272,21.499109,259.428015
1.700000,37.210000,32.416667,6.331150,21.470588,245.937304
1.500000,37.330000,32.500000,6.347954,21.467023,244.350882
1.500000,37.350000,32.583333,6.363739,21.465241,247.544885
1.500000,37.470000,32.666667,6.379512,21.467023,245.937304
1.200000,37.530000,32.750000,6.395428,21.467023,247.544885
1.600000,37.670000,32.833333,6.411948,21.465241,249.174056
1.800000,37.750000,32.916667,6.427648,21.467023,252.498941
1.500000,37.850000,33.000000,6.443221,21.468806,252.498941
1.500000,37.910000,33.083333,6.459786,21.467023,250.825257
1.700000,37.970000,33.166667,6.475325,21.465241,259.428015
1.500000,37.770000,33.250000,6.505610,21.467023,255.915633
1.500000,38.130000,33.333333,6.512340,21.465241,250.825257
1.600000,38.330000,33.416667,6.523923,21.467023,255.915633
1.700000,38.430000,33.500000,6.539461,21.467023,252.498941
1.500000,38.490000,33.583333,6.555008,21.465241,250.825257
1.500000,38.630000,33.666667,6.571582,21.465241,250.825257
1.500000,38.710000,33.750000,6.587181,21.467023,247.544885
1.400000,38.810000,33.833333,6.603737,21.467023,250.825257
1.500000,38.850000,33.916667,6.619273,21.468806,247.544885
1.500000,38.890000,34.000000,6.635860,21.467023,257.659612
1.500000,39.050000,34.083333,6.651567,21.465241,249.174056
1.400000,38.750000,34.166667,6.668423,21.433155,247.544885
1.600000,39.230000,34.250000,6.684954,21.431373,244.350882
1.500000,39.370000,34.333333,6.707070,21.434938,255.915633
1.600000,39.450000,34.416667,6.716806,21.431373,247.544885
1.700000,39.510000,34.500000,6.733263,21.431373,244.350882
1.600000,39.650000,34.583333,6.748813,21.431373,244.350882
1.600000,39.790000,34.666667,6.765198,21.436720,225.476864
1.500000,39.810000,34.750000,6.779794,21.467023,247.544885
