# Date: 20201022
# Operator: DCC
# Notes: 248F-2. 15 in/lb on each nut
# Tap_cm: 5.0
# Sample: 248F-2
# Fit of Tap:
#	Ic = 181 A
#	n = 176 
#	Vc = 5 uV
#	Vfloor = 3.14 uV
#	R = 0.00196 Ohms
Tap [uV],Shunt [A],Supply [A],Time [S],Hall [T],Cernox [K]
2.700000,0.370000,0.000000,0.043563,21.465241,244.350882
2.900000,0.250000,0.083333,0.061017,21.465241,245.937304
2.700000,0.430000,0.166667,0.077252,21.465241,245.937304
2.800000,0.430000,0.250000,0.091499,21.468806,235.254074
2.600000,0.510000,0.333333,0.107425,21.470588,257.659612
2.700000,0.650000,0.416667,0.123171,21.467023,252.498941
2.600000,0.650000,0.500000,0.139212,21.474153,257.659612
2.800000,0.870000,0.583333,0.155142,21.468806,254.195574
2.800000,0.930000,0.666667,0.171127,21.468806,257.659612
2.700000,0.990000,0.750000,0.187145,21.467023,255.915633
2.900000,1.130000,0.833333,0.203149,21.474153,255.915633
2.900000,1.430000,0.916667,0.224173,21.467023,249.174056
2.600000,1.250000,1.000000,0.234910,21.468806,255.915633
2.700000,1.310000,1.083333,0.250959,21.465241,254.195574
2.800000,1.410000,1.166667,0.267478,21.467023,255.915633
2.700000,1.590000,1.250000,0.283562,21.468806,259.428015
2.800000,1.630000,1.333333,0.299481,21.459893,255.915633
2.700000,1.730000,1.416667,0.314783,21.459893,249.174056
2.700000,1.790000,1.500000,0.331526,21.459893,249.174056
2.600000,1.970000,1.583333,0.347484,21.459893,247.544885
2.700000,1.890000,1.666667,0.363549,21.461676,244.350882
2.900000,2.110000,1.750000,0.379973,21.465241,247.544885
2.900000,2.210000,1.833333,0.394897,21.459893,250.825257
2.900000,2.270000,1.916667,0.411118,21.481283,245.937304
2.800000,2.370000,2.000000,0.427169,21.461676,245.937304
2.900000,2.450000,2.083333,0.443194,21.461676,254.195574
2.900000,2.530000,2.166667,0.458789,21.459893,250.825257
