# Date: 20201013
# Operator: DCC&JLC
# Notes: sample 2 15 in/lb on each nut
# Tap_cm: 5.0
# Sample: sample 2
# Fit of Tap:
#	Ic = 109 +/- 0.14 A
#	n = 63.1 +/- 4 
#	Vc = 5 uV
#	Vfloor = 2.99 +/- 0.012 uV
#	R = 0.00116 +/- 0.00021 Ohms
Tap [uV],Shunt [A],Supply [A],Time [S],Hall [T],Cernox [K]
2.800000,0.470000,0.000000,0.042205,20.714795,255.915633
2.700000,0.370000,0.166667,0.073062,20.713012,250.825257
2.700000,0.570000,0.333333,0.106850,20.711230,250.825257
2.700000,0.750000,0.500000,0.138657,20.711230,257.659612
2.900000,0.930000,0.666667,0.170452,20.707665,250.825257
2.700000,1.110000,0.833333,0.204891,20.705882,249.174056
2.800000,1.270000,1.000000,0.234821,20.709447,254.195574
2.800000,1.510000,1.166667,0.266696,20.714795,252.498941
2.900000,1.650000,1.333333,0.298622,20.705882,249.174056
3.000000,1.870000,1.500000,0.330465,20.713012,249.174056
2.800000,2.030000,1.666667,0.363514,20.705882,245.937304
3.000000,2.230000,1.833333,0.394693,20.714795,247.544885
2.800000,2.430000,2.000000,0.426504,20.714795,249.174056
2.900000,2.630000,2.166667,0.459450,20.707665,252.498941
2.900000,2.770000,2.333333,0.491393,20.705882,245.937304
2.900000,3.030000,2.500000,0.523252,20.711230,254.195574
2.900000,3.170000,2.666667,0.555063,20.705882,252.498941
2.900000,3.410000,2.833333,0.588056,20.707665,252.498941
2.900000,3.550000,3.000000,0.618879,20.709447,255.915633
2.900000,3.730000,3.166667,0.650838,20.707665,252.498941
2.600000,3.990000,3.333333,0.682758,20.705882,249.174056
2.900000,4.130000,3.500000,0.714573,20.702317,250.825257
2.900000,4.210000,3.666667,0.748106,20.709447,247.544885
2.900000,4.490000,3.833333,0.785070,20.718360,250.825257
2.800000,4.670000,4.000000,0.813220,20.705882,245.937304
2.800000,4.890000,4.166667,0.845306,20.705882,245.937304
2.900000,5.070000,4.333333,0.889833,20.714795,255.915633
2.900000,5.230000,4.500000,0.908666,20.707665,250.825257
2.700000,5.430000,4.666667,0.940689,20.698752,250.825257
2.800000,5.630000,4.833333,0.972699,20.704100,257.659612
2.800000,5.830000,5.000000,1.005256,20.702317,252.498941
3.000000,5.990000,5.166667,1.036513,20.704100,249.174056
2.800000,6.230000,5.333333,1.068593,20.705882,252.498941
3.000000,6.390000,5.500000,1.100607,20.711230,247.544885
2.900000,6.630000,5.666667,1.132613,20.707665,250.825257
2.800000,6.790000,5.833333,1.164663,20.702317,245.937304
2.900000,7.070000,6.000000,1.200132,20.700535,254.195574
3.100000,7.210000,6.166667,1.229398,20.707665,255.915633
2.600000,7.410000,6.333333,1.260554,20.702317,249.174056
2.800000,7.650000,6.500000,1.292589,20.711230,252.498941
2.900000,7.710000,6.666667,1.324596,20.705882,254.195574
2.700000,7.910000,6.833333,1.356584,20.709447,252.498941
3.000000,8.090000,7.000000,1.389025,20.704100,254.195574
3.100000,8.370000,7.166667,1.421282,20.713012,255.915633
2.900000,8.490000,7.333333,1.453392,20.709447,252.498941
2.900000,8.730000,7.500000,1.490207,20.709447,250.825257
