# Date: 20201016
# Operator: DCC
# Notes: 15 in/lb on each nut. 363-C 463-794-l
# Tap_cm: 6.0
# Sample: 363-C 463-794-l
Tap [uV],Shunt [A],Supply [A],Time [S],Hall [T],Cernox [K]
1.200000,0.310000,0.000000,0.037363,20.707665,254.195574
1.400000,0.350000,0.083333,0.048140,20.713012,242.785204
1.300000,0.350000,0.166667,0.055963,20.713012,250.825257
1.100000,0.430000,0.250000,0.072759,20.711230,250.825257
1.200000,0.510000,0.333333,0.088562,20.704100,255.915633
1.100000,0.610000,0.416667,0.104350,20.713012,252.498941
1.100000,0.630000,0.500000,0.120160,20.711230,250.825257
1.000000,0.810000,0.583333,0.135939,20.711230,249.174056
1.200000,0.890000,0.666667,0.152751,20.713012,249.174056
1.200000,0.990000,0.750000,0.168540,20.707665,250.825257
1.100000,1.110000,0.833333,0.187632,20.711230,254.195574
1.000000,1.130000,0.916667,0.200923,20.711230,249.174056
1.200000,1.270000,1.000000,0.216727,20.716578,250.825257
1.400000,1.610000,1.083333,0.232527,20.711230,245.937304
1.100000,1.450000,1.166667,0.248633,20.718360,244.350882
1.100000,1.830000,1.250000,0.264594,20.709447,245.937304
1.200000,1.570000,1.333333,0.280889,20.711230,242.785204
1.200000,1.850000,1.416667,0.296089,20.704100,245.937304
1.200000,2.010000,1.500000,0.312675,20.718360,245.937304
1.200000,1.830000,1.583333,0.328882,20.716578,247.544885
1.100000,1.810000,1.666667,0.345063,20.702317,247.544885
1.200000,2.290000,1.750000,0.360231,20.709447,252.498941
1.300000,2.470000,1.833333,0.376506,20.709447,245.937304
1.100000,2.470000,1.916667,0.392673,20.711230,250.825257
1.000000,2.370000,2.000000,0.408825,20.720143,250.825257
1.000000,2.270000,2.083333,0.425037,20.707665,250.825257
1.100000,2.810000,2.166667,0.440256,20.713012,254.195574
1.200000,2.970000,2.250000,0.456562,20.720143,252.498941
1.200000,2.790000,2.333333,0.472779,20.714795,255.915633
1.200000,2.590000,2.416667,0.489325,20.713012,255.915633
1.000000,2.870000,2.500000,0.504934,20.711230,254.195574
1.400000,3.230000,2.583333,0.520217,20.702317,254.195574
1.100000,3.430000,2.666667,0.536549,20.716578,255.915633
1.100000,3.430000,2.750000,0.552713,20.713012,254.195574
1.100000,3.330000,2.833333,0.568867,20.705882,245.937304
1.000000,3.210000,2.916667,0.585093,20.709447,249.174056
1.200000,3.750000,3.000000,0.600275,20.716578,250.825257
1.200000,3.630000,3.083333,0.616488,20.711230,249.174056
1.100000,3.710000,3.166667,0.632330,20.711230,239.714457
1.200000,3.790000,3.250000,0.648269,20.713012,245.937304
1.300000,3.890000,3.333333,0.664089,20.714795,242.785204
1.300000,3.830000,3.416667,0.680935,20.716578,245.937304
1.300000,4.250000,3.500000,0.696087,20.704100,250.825257
1.200000,4.450000,3.583333,0.712336,20.713012,249.174056
1.100000,4.610000,3.666667,0.728491,20.707665,242.785204
1.100000,4.530000,3.750000,0.744711,20.709447,245.937304
1.400000,4.350000,3.833333,0.760887,20.711230,250.825257
1.100000,4.830000,3.916667,0.776196,20.713012,247.544885
1.200000,4.490000,4.000000,0.792997,20.711230,250.825257
1.200000,5.010000,4.083333,0.808598,20.711230,245.937304
1.100000,4.950000,4.166667,0.824814,20.702317,252.498941
1.100000,4.790000,4.250000,0.841007,20.714795,255.915633
1.000000,5.310000,4.333333,0.856443,20.709447,254.195574
1.400000,5.330000,4.416667,0.872611,20.711230,263.040192
1.100000,5.250000,4.500000,0.888791,20.714795,254.195574
1.300000,5.230000,4.583333,0.904986,20.713012,254.195574
1.100000,5.550000,4.666667,0.920146,20.713012,249.174056
1.100000,5.810000,4.750000,0.936454,20.713012,255.915633
1.200000,5.810000,4.833333,0.952633,20.705882,255.915633
1.200000,5.730000,4.916667,0.968793,20.702317,270.581565
0.900000,5.650000,5.000000,0.985015,20.718360,250.825257
