# Date: 20201022
# Operator: DCC
# Notes: No Name 1. 15 in/lb on each nut
# Tap_cm: 6.0
# Sample: No Name 1
# Fit of Tap:
#	Ic = 107 +/- 0.65 A
#	n = 25.6 +/- 1.8 
#	Vc = 6 uV
#	Vfloor = 1.14 +/- 0.0088 uV
#	R = 0.0301 +/- 0.00018 Ohms
Tap [uV],Shunt [A],Supply [A],Time [S],Hall [T],Cernox [K]
1.300000,0.330000,0.000000,0.047614,21.495544,247.544885
1.300000,0.410000,0.083333,0.074133,21.493761,263.040192
1.000000,0.310000,0.166667,0.083775,21.459893,247.544885
1.200000,0.410000,0.250000,0.092881,21.458111,252.498941
1.300000,0.490000,0.333333,0.109486,21.458111,255.915633
1.100000,0.590000,0.416667,0.125038,21.459893,252.498941
1.100000,0.750000,0.500000,0.141568,21.459893,252.498941
1.300000,0.810000,0.583333,0.157094,21.461676,254.195574
1.300000,0.890000,0.666667,0.173644,21.459893,249.174056
1.300000,0.950000,0.750000,0.189199,21.459893,257.659612
1.000000,1.110000,0.833333,0.205561,21.459893,250.825257
1.200000,1.210000,0.916667,0.221143,21.458111,250.825257
1.000000,1.230000,1.000000,0.236657,21.458111,252.498941
1.200000,1.330000,1.083333,0.253278,21.461676,250.825257
1.000000,1.370000,1.166667,0.268863,21.456328,249.174056
1.100000,1.610000,1.250000,0.285234,21.458111,245.937304
1.200000,1.670000,1.333333,0.301197,21.461676,242.785204
0.900000,1.730000,1.416667,0.317200,21.459893,249.174056
1.200000,1.810000,1.500000,0.337311,21.456328,249.174056
1.200000,1.930000,1.583333,0.349461,21.459893,247.544885
1.000000,1.950000,1.666667,0.366199,21.459893,247.544885
1.100000,2.110000,1.750000,0.381836,21.459893,244.350882
1.100000,2.270000,1.833333,0.397743,21.459893,247.544885
1.100000,2.290000,1.916667,0.413774,21.458111,244.350882
1.100000,2.370000,2.000000,0.429762,21.461676,247.544885
1.000000,2.510000,2.083333,0.445732,21.459893,249.174056
1.100000,2.570000,2.166667,0.461805,21.458111,252.498941
1.200000,2.690000,2.250000,0.477389,21.459893,249.174056
1.200000,2.770000,2.333333,0.492932,21.459893,252.498941
0.900000,2.830000,2.416667,0.509557,21.459893,252.498941
1.100000,2.970000,2.500000,0.525149,21.459893,249.174056
1.300000,3.010000,2.583333,0.540762,21.459893,252.498941
1.300000,3.150000,2.666667,0.557360,21.458111,250.825257
1.100000,3.230000,2.750000,0.572902,21.459893,257.659612
1.100000,3.350000,2.833333,0.588911,21.458111,254.195574
1.100000,3.450000,2.916667,0.605505,21.456328,252.498941
1.200000,3.530000,3.000000,0.621050,21.458111,249.174056
1.200000,3.610000,3.083333,0.637575,21.459893,250.825257
1.300000,3.770000,3.166667,0.661132,21.459893,250.825257
0.900000,3.730000,3.250000,0.669305,21.458111,252.498941
1.100000,3.910000,3.333333,0.684865,21.459893,245.937304
1.200000,4.010000,3.416667,0.701404,21.459893,241.239861
1.200000,4.110000,3.500000,0.716972,21.459893,247.544885
1.200000,4.230000,3.583333,0.733533,21.458111,245.937304
1.200000,4.290000,3.666667,0.749100,21.461676,245.937304
1.200000,4.390000,3.750000,0.764722,21.459893,244.350882
1.100000,4.530000,3.833333,0.781643,21.458111,245.937304
1.200000,4.590000,3.916667,0.797242,21.458111,250.825257
1.000000,4.670000,4.000000,0.812787,21.459893,247.544885
0.800000,4.810000,4.083333,0.829788,21.459893,245.937304
1.000000,4.890000,4.166667,0.845563,21.459893,252.498941
1.100000,4.970000,4.250000,0.861893,21.458111,250.825257
1.200000,5.110000,4.333333,0.877803,21.459893,254.195574
1.100000,5.190000,4.416667,0.893767,21.461676,255.915633
1.000000,5.290000,4.500000,0.909689,21.461676,254.195574
0.800000,5.350000,4.583333,0.925978,21.458111,255.915633
1.300000,5.370000,4.666667,0.941999,21.459893,254.195574
1.000000,5.510000,4.750000,0.961942,21.459893,249.174056
1.000000,5.610000,4.833333,0.977845,21.459893,255.915633
1.100000,5.690000,4.916667,0.990284,21.459893,255.915633
1.200000,5.750000,5.000000,1.006226,21.458111,255.915633
1.100000,5.930000,5.083333,1.022037,21.454545,250.825257
1.100000,6.030000,5.166667,1.037925,21.459893,249.174056
0.900000,6.070000,5.250000,1.053930,21.456328,249.174056
1.200000,6.230000,5.333333,1.069939,21.456328,252.498941
1.200000,6.310000,5.416667,1.085733,21.459893,247.544885
1.200000,6.350000,5.500000,1.101338,21.458111,250.825257
1.100000,6.470000,5.583333,1.116901,21.461676,244.350882
1.100000,6.610000,5.666667,1.133439,21.459893,252.498941
1.100000,6.650000,5.750000,1.148963,21.459893,247.544885
1.200000,6.790000,5.833333,1.165444,21.459893,244.350882
1.200000,6.890000,5.916667,1.181055,21.459893,245.937304
1.200000,6.990000,6.000000,1.197592,21.456328,244.350882
1.200000,7.070000,6.083333,1.213120,21.459893,250.825257
1.100000,7.190000,6.166667,1.229650,21.459893,250.825257
1.200000,7.270000,6.250000,1.245175,21.459893,244.350882
1.000000,7.370000,6.333333,1.261542,21.458111,245.937304
0.900000,7.410000,6.416667,1.277610,21.456328,250.825257
1.000000,7.530000,6.500000,1.293190,21.461676,254.195574
1.100000,7.650000,6.583333,1.308745,21.459893,254.195574
1.000000,7.750000,6.666667,1.325341,21.459893,259.428015
1.100000,7.850000,6.750000,1.340890,21.458111,250.825257
1.400000,7.950000,6.833333,1.357106,21.456328,257.659612
1.100000,7.930000,6.916667,1.373221,21.459893,259.428015
1.000000,8.130000,7.000000,1.389137,21.458111,252.498941
1.000000,8.150000,7.083333,1.404964,21.461676,249.174056
1.100000,8.350000,7.166667,1.421769,21.456328,250.825257
1.000000,7.970000,7.250000,1.439152,21.426025,250.825257
1.100000,8.450000,7.333333,1.455265,21.426025,247.544885
0.900000,8.590000,7.416667,1.471328,21.427807,249.174056
1.100000,8.650000,7.500000,1.487366,21.424242,249.174056
1.300000,8.850000,7.583333,1.503522,21.426025,252.498941
1.200000,8.770000,7.666667,1.519669,21.426025,249.174056
1.300000,8.950000,7.750000,1.535747,21.426025,225.476864
1.100000,9.090000,7.833333,1.549588,21.458111,249.174056
1.100000,8.810000,7.916667,1.572373,21.456328,250.825257
1.300000,9.210000,8.000000,1.581356,21.459893,247.544885
1.100000,9.310000,8.083333,1.597140,21.458111,247.544885
1.100000,9.430000,8.166667,1.612947,21.456328,249.174056
1.200000,9.510000,8.250000,1.629813,21.458111,245.937304
1.200000,9.630000,8.333333,1.645629,21.458111,247.544885
1.200000,9.710000,8.416667,1.661421,21.459893,252.498941
1.000000,9.830000,8.500000,1.677201,21.461676,250.825257
1.200000,9.950000,8.583333,1.693003,21.456328,252.498941
1.200000,9.970000,8.666667,1.709798,21.459893,257.659612
1.300000,10.150000,8.750000,1.725597,21.461676,254.195574
1.300000,10.210000,8.833333,1.741420,21.459893,255.915633
1.200000,10.310000,8.916667,1.758195,21.459893,255.915633
1.300000,10.390000,9.000000,1.773056,21.461676,254.195574
1.000000,10.450000,9.083333,1.789855,21.459893,249.174056
1.200000,10.570000,9.166667,1.805633,21.458111,252.498941
1.100000,10.650000,9.250000,1.821412,21.458111,252.498941
1.200000,10.750000,9.333333,1.837199,21.458111,250.825257
1.100000,10.950000,9.416667,1.861628,21.459893,250.825257
1.100000,10.990000,9.500000,1.869919,21.456328,249.174056
1.300000,11.050000,9.583333,1.885719,21.458111,245.937304
1.100000,11.150000,9.666667,1.901534,21.459893,249.174056
1.100000,11.250000,9.750000,1.917313,21.458111,241.239861
1.100000,11.390000,9.833333,1.933091,21.459893,241.239861
0.900000,11.510000,9.916667,1.949968,21.459893,247.544885
1.100000,11.590000,10.000000,1.965571,21.459893,247.544885
1.200000,11.710000,10.083333,1.981459,21.456328,245.937304
1.200000,11.750000,10.166667,1.997271,21.459893,245.937304
1.100000,11.850000,10.250000,2.013183,21.458111,250.825257
1.100000,11.950000,10.333333,2.029047,21.459893,249.174056
1.100000,12.030000,10.416667,2.045862,21.458111,255.915633
1.200000,12.170000,10.500000,2.061694,21.458111,250.825257
1.200000,12.550000,10.583333,2.077604,21.491979,249.174056
1.100000,12.410000,10.666667,2.093482,21.459893,252.498941
1.000000,12.410000,10.750000,2.109276,21.459893,254.195574
1.200000,12.510000,10.833333,2.125064,21.459893,250.825257
1.100000,12.650000,10.916667,2.141849,21.456328,257.659612
1.000000,12.370000,11.000000,2.168221,21.459893,247.544885
1.300000,12.810000,11.083333,2.175087,21.458111,254.195574
1.200000,12.870000,11.166667,2.189868,21.459893,252.498941
1.000000,12.950000,11.250000,2.205652,21.461676,252.498941
1.200000,13.110000,11.333333,2.221425,21.463458,250.825257
0.900000,13.150000,11.416667,2.237194,21.456328,252.498941
1.100000,13.270000,11.500000,2.255516,21.426025,245.937304
1.100000,13.370000,11.583333,2.271673,21.426025,250.825257
1.100000,13.470000,11.666667,2.287749,21.424242,252.498941
1.100000,13.550000,11.750000,2.303783,21.426025,252.498941
1.200000,13.570000,11.833333,2.319871,21.427807,247.544885
1.000000,13.690000,11.916667,2.335967,21.422460,247.544885
0.900000,13.870000,12.000000,2.350508,21.447415,245.937304
1.100000,13.990000,12.083333,2.365277,21.459893,247.544885
1.200000,13.950000,12.166667,2.381125,21.459893,249.174056
1.200000,14.230000,12.250000,2.397501,21.483066,247.544885
1.100000,14.190000,12.333333,2.413657,21.459893,245.937304
1.000000,14.310000,12.416667,2.429802,21.459893,250.825257
0.900000,14.430000,12.500000,2.445679,21.458111,250.825257
1.100000,14.550000,12.583333,2.462323,21.456328,247.544885
1.000000,14.650000,12.666667,2.477669,21.458111,250.825257
1.000000,14.650000,12.750000,2.493522,21.458111,257.659612
