# Date: 20201022
# Operator: DCC
# Notes: Hawk A 351-L 754.9-754.78 15 in/lb on each nut
# Tap_cm: 5.0
# Sample: Hawk A 351-L 754.9-754.78
# Fit of Tap:
#	Ic = 73.8 +/- 0.82 A
#	n = 50 +/- 1.1 
#	Vc = 5 uV
#	Vfloor = 1.73 +/- inf uV
#	R = 2.88 +/- 1.1e+151 Ohms
Tap [uV],Shunt [A],Supply [A],Time [S],Hall [T],Cernox [K]
0.900000,0.270000,0.000000,0.067977,21.467023,247.544885
1.000000,0.290000,0.083333,0.087471,21.467023,244.350882
0.900000,0.270000,0.166667,0.094535,21.465241,254.195574
0.900000,0.450000,0.250000,0.108095,21.468806,249.174056
0.900000,0.490000,0.333333,0.123684,21.470588,247.544885
1.000000,0.570000,0.416667,0.140214,21.468806,250.825257
1.100000,0.750000,0.500000,0.155736,21.467023,247.544885
1.100000,0.810000,0.583333,0.172249,21.468806,245.937304
1.000000,0.890000,0.666667,0.187767,21.467023,245.937304
1.000000,0.730000,0.750000,0.203980,21.465241,244.350882
1.200000,1.130000,0.833333,0.219902,21.468806,245.937304
1.000000,0.970000,0.916667,0.235536,21.470588,242.785204
0.900000,1.270000,1.000000,0.254894,21.468806,242.785204
1.100000,1.330000,1.083333,0.268212,21.468806,250.825257
1.100000,1.310000,1.166667,0.284160,21.465241,250.825257
0.900000,1.570000,1.250000,0.300203,21.467023,252.498941
1.000000,1.670000,1.333333,0.316225,21.467023,247.544885
1.100000,1.730000,1.416667,0.332259,21.470588,250.825257
0.800000,1.850000,1.500000,0.348322,21.470588,252.498941
1.100000,1.890000,1.583333,0.364309,21.467023,255.915633
1.000000,2.090000,1.666667,0.380365,21.468806,255.915633
0.800000,2.070000,1.750000,0.396387,21.468806,252.498941
0.800000,2.270000,1.833333,0.412411,21.467023,252.498941
1.000000,2.270000,1.916667,0.428438,21.468806,254.195574
1.200000,2.370000,2.000000,0.444705,21.465241,257.659612
0.900000,2.270000,2.083333,0.459646,21.467023,250.825257
1.000000,2.350000,2.166667,0.475554,21.468806,252.498941
1.000000,2.670000,2.250000,0.492505,21.465241,250.825257
0.600000,2.790000,2.333333,0.508527,21.468806,249.174056
1.100000,2.530000,2.416667,0.523583,21.468806,245.937304
0.900000,2.730000,2.500000,0.539527,21.468806,241.239861
1.200000,2.870000,2.583333,0.555958,21.467023,244.350882
1.000000,3.230000,2.666667,0.572373,21.468806,242.785204
0.800000,3.270000,2.750000,0.588602,21.467023,245.937304
1.100000,3.070000,2.833333,0.603623,21.467023,245.937304
0.900000,3.250000,2.916667,0.619534,21.468806,247.544885
1.100000,3.570000,3.000000,0.636456,21.465241,247.544885
0.900000,3.630000,3.083333,0.652434,21.468806,249.174056
1.100000,3.690000,3.166667,0.668417,21.468806,249.174056
0.900000,3.810000,3.250000,0.684366,21.468806,252.498941
1.000000,3.910000,3.333333,0.700332,21.468806,247.544885
1.100000,4.030000,3.416667,0.716297,21.468806,249.174056
1.000000,4.090000,3.500000,0.732264,21.468806,250.825257
0.700000,4.310000,3.583333,0.750053,21.436720,247.544885
0.900000,4.270000,3.666667,0.766120,21.433155,252.498941
0.800000,4.310000,3.750000,0.784681,21.434938,245.937304
1.000000,4.470000,3.833333,0.797240,21.434938,250.825257
1.000000,4.630000,3.916667,0.813688,21.434938,254.195574
1.000000,4.670000,4.000000,0.829221,21.436720,255.915633
0.800000,4.750000,4.083333,0.845300,21.436720,235.254074
1.000000,4.830000,4.166667,0.861401,21.468806,250.825257
1.000000,4.770000,4.250000,0.875538,21.468806,249.174056
0.900000,5.090000,4.333333,0.892473,21.468806,252.498941
0.900000,5.190000,4.416667,0.908493,21.468806,252.498941
0.900000,5.290000,4.500000,0.924561,21.472371,252.498941
1.200000,5.390000,4.583333,0.940545,21.467023,254.195574
1.300000,5.450000,4.666667,0.956453,21.468806,247.544885
1.100000,5.370000,4.750000,0.971760,21.468806,247.544885
0.800000,5.370000,4.833333,0.988348,21.468806,249.174056
0.900000,5.690000,4.916667,1.004454,21.467023,244.350882
