# Date: 20201016
# Operator: DCC
# Notes: 15 in/lb on each nut. pp2 top plate spool 5-4
# Tap_cm: 6.0
# Sample: pp2 top plate spool 5-4
# Fit of Tap:
#	Ic = 127 +/- 0.024 A
#	n = 27.6 +/- 0.23 
#	Vc = 6 uV
#	Vfloor = 3.12 +/- 0.013 uV
#	R = 0.0001 +/- 5.1e-05 Ohms
Tap [uV],Shunt [A],Supply [A],Time [S],Hall [T],Cernox [K]
3.200000,0.470000,0.000000,0.054222,20.716578,254.195574
3.000000,0.290000,0.083333,0.067746,20.711230,252.498941
3.200000,0.310000,0.166667,0.083901,20.716578,249.174056
3.100000,0.390000,0.250000,0.099728,20.709447,254.195574
2.700000,0.490000,0.333333,0.116057,20.711230,252.498941
2.700000,0.610000,0.416667,0.131743,20.713012,249.174056
3.200000,0.670000,0.500000,0.147723,20.707665,247.544885
2.900000,0.750000,0.583333,0.163795,20.705882,245.937304
2.900000,0.910000,0.666667,0.179703,20.707665,250.825257
3.100000,0.990000,0.750000,0.202684,20.700535,250.825257
3.100000,1.010000,0.833333,0.211842,20.707665,245.937304
3.100000,1.150000,0.916667,0.227941,20.716578,242.785204
3.000000,1.210000,1.000000,0.243672,20.707665,250.825257
3.000000,1.350000,1.083333,0.259760,20.707665,247.544885
2.800000,1.390000,1.166667,0.275659,20.702317,254.195574
3.000000,1.550000,1.250000,0.291691,20.709447,254.195574
2.800000,1.630000,1.333333,0.307686,20.709447,250.825257
2.900000,1.750000,1.416667,0.323661,20.713012,252.498941
2.900000,1.810000,1.500000,0.339637,20.711230,250.825257
3.100000,1.870000,1.583333,0.355639,20.716578,255.915633
3.000000,1.970000,1.666667,0.371632,20.725490,252.498941
3.200000,2.070000,1.750000,0.387695,20.704100,255.915633
3.000000,2.170000,1.833333,0.403628,20.713012,254.195574
3.000000,2.290000,1.916667,0.419629,20.716578,252.498941
3.000000,2.330000,2.000000,0.435639,20.707665,252.498941
3.000000,2.490000,2.083333,0.452273,20.711230,250.825257
3.100000,2.550000,2.166667,0.467813,20.709447,252.498941
3.000000,2.690000,2.250000,0.483357,20.705882,249.174056
3.000000,2.810000,2.333333,0.505138,20.711230,250.825257
2.900000,2.850000,2.416667,0.516259,20.713012,249.174056
3.100000,3.070000,2.500000,0.531812,20.716578,249.174056
3.100000,3.010000,2.583333,0.547380,20.709447,250.825257
3.000000,3.150000,2.666667,0.563930,20.713012,247.544885
3.000000,3.250000,2.750000,0.579433,20.707665,250.825257
3.000000,3.310000,2.833333,0.595960,20.704100,245.937304
3.100000,3.450000,2.916667,0.611530,20.709447,247.544885
3.100000,3.490000,3.000000,0.628049,20.709447,247.544885
3.000000,3.570000,3.083333,0.643989,20.713012,247.544885
3.100000,3.730000,3.166667,0.659565,20.721925,252.498941
3.200000,3.770000,3.250000,0.676082,20.718360,252.498941
3.000000,3.890000,3.333333,0.691599,20.707665,245.937304
2.900000,4.030000,3.416667,0.708104,20.718360,250.825257
2.900000,4.090000,3.500000,0.723608,20.714795,252.498941
2.900000,4.190000,3.583333,0.740812,20.684492,257.659612
2.900000,4.250000,3.666667,0.757483,20.709447,254.195574
3.000000,4.310000,3.750000,0.773991,20.714795,252.498941
3.200000,4.530000,3.833333,0.789588,20.709447,255.915633
3.000000,4.590000,3.916667,0.813055,20.709447,249.174056
