# Date: 20201022
# Operator: DCC
# Notes: Hawk B 351-L 754.78-754.66. 15 in/lb on each nut
# Tap_cm: 5.0
# Sample: Hawk B 351-L 754.78-754.66
# Fit of Tap:
#	Ic = 621 A
#	n = 50 
#	Vc = 5 uV
#	Vfloor = 1.52 uV
#	R = 7.14 Ohms
Tap [uV],Shunt [A],Supply [A],Time [S],Hall [T],Cernox [K]
1.500000,-0.050000,0.000000,0.058213,21.467023,252.498941
1.400000,-0.010000,0.083333,0.077778,21.467023,252.498941
1.500000,-0.030000,0.166667,0.085008,21.465241,245.937304
1.500000,-0.030000,0.250000,0.097807,21.465241,252.498941
1.300000,-0.030000,0.333333,0.113586,21.470588,249.174056
1.700000,-0.050000,0.416667,0.130651,21.465241,244.350882
1.400000,-0.030000,0.500000,0.145495,21.467023,255.915633
1.500000,-0.050000,0.583333,0.162271,21.468806,254.195574
1.600000,0.010000,0.666667,0.178121,21.468806,255.915633
1.600000,0.010000,0.750000,0.194163,21.468806,255.915633
1.500000,-0.010000,0.833333,0.210038,21.500891,291.519544
1.600000,-0.110000,0.916667,0.225630,21.470588,252.498941
1.400000,-0.050000,1.000000,0.241464,21.467023,252.498941
1.500000,0.010000,1.083333,0.261167,21.472371,257.659612
1.500000,-0.010000,1.166667,0.274444,21.467023,252.498941
1.500000,-0.030000,1.250000,0.290275,21.470588,250.825257
1.400000,-0.050000,1.333333,0.306121,21.467023,249.174056
1.600000,-0.010000,1.416667,0.321917,21.467023,247.544885
1.500000,-0.050000,1.500000,0.337707,21.465241,249.174056
1.500000,-0.030000,1.583333,0.353496,21.467023,245.937304
1.600000,-0.030000,1.666667,0.370272,21.467023,249.174056
1.400000,-0.030000,1.750000,0.386049,21.468806,245.937304
1.700000,-0.050000,1.833333,0.401853,21.465241,249.174056
1.600000,0.010000,1.916667,0.417626,21.465241,247.544885
1.300000,-0.030000,2.000000,0.434918,21.468806,247.544885
1.400000,-0.090000,2.083333,0.449772,21.468806,247.544885
1.600000,-0.070000,2.166667,0.465603,21.472371,250.825257
1.400000,-0.070000,2.250000,0.482390,21.468806,249.174056
1.900000,-0.050000,2.333333,0.498157,21.465241,249.174056
1.600000,-0.070000,2.416667,0.513957,21.467023,250.825257
1.400000,-0.090000,2.500000,0.529734,21.468806,252.498941
1.300000,-0.070000,2.583333,0.545534,21.468806,245.937304
1.600000,-0.030000,2.666667,0.562003,21.468806,250.825257
1.700000,-0.010000,2.750000,0.577880,21.468806,252.498941
1.600000,-0.050000,2.833333,0.593664,21.467023,257.659612
1.600000,-0.030000,2.916667,0.609486,21.467023,254.195574
1.500000,-0.050000,3.000000,0.626252,21.468806,255.915633
1.700000,-0.030000,3.083333,0.644449,21.465241,252.498941
1.700000,-0.050000,3.166667,0.658272,21.468806,254.195574
1.400000,-0.030000,3.250000,0.674071,21.467023,250.825257
1.500000,-0.030000,3.333333,0.689969,21.467023,252.498941
1.500000,-0.050000,3.416667,0.705791,21.470588,250.825257
1.500000,-0.030000,3.500000,0.721563,21.467023,245.937304
1.600000,-0.030000,3.583333,0.740337,21.433155,245.937304
1.700000,-0.030000,3.666667,0.756383,21.434938,252.498941
1.600000,-0.010000,3.750000,0.772428,21.433155,249.174056
1.400000,-0.050000,3.833333,0.787445,21.434938,245.937304
1.300000,-0.010000,3.916667,0.803411,21.434938,247.544885
1.600000,-0.050000,4.000000,0.820443,21.433155,245.937304
1.600000,0.010000,4.083333,0.835117,21.434938,245.937304
1.600000,-0.030000,4.166667,0.854329,21.467023,250.825257
1.500000,-0.010000,4.250000,0.870763,21.468806,247.544885
1.400000,-0.050000,4.333333,0.882034,21.465241,250.825257
1.500000,-0.130000,4.416667,0.897828,21.468806,247.544885
1.400000,-0.030000,4.500000,0.913590,21.468806,254.195574
1.400000,-0.170000,4.583333,0.930452,21.465241,254.195574
1.700000,-0.070000,4.666667,0.946341,21.468806,254.195574
1.500000,-0.050000,4.750000,0.962109,21.467023,254.195574
1.500000,-0.030000,4.833333,0.977886,21.468806,254.195574
1.500000,-0.070000,4.916667,0.993677,21.467023,252.498941
1.600000,-0.050000,5.000000,1.009481,21.468806,254.195574
1.600000,-0.010000,5.083333,1.026241,21.468806,254.195574
1.800000,-0.050000,5.166667,1.041993,21.468806,252.498941
1.500000,-0.030000,5.250000,1.058163,21.467023,252.498941
1.700000,-0.050000,5.333333,1.074071,21.467023,249.174056
1.600000,-0.030000,5.416667,1.089845,21.468806,252.498941
1.700000,-0.090000,5.500000,1.105642,21.467023,250.825257
1.400000,0.010000,5.583333,1.121400,21.468806,245.937304
1.600000,-0.030000,5.666667,1.138151,21.467023,249.174056
1.500000,0.050000,5.750000,1.160802,21.470588,250.825257
1.400000,-0.030000,5.833333,1.170048,21.467023,249.174056
1.400000,-0.070000,5.916667,1.185921,21.472371,247.544885
1.500000,-0.010000,6.000000,1.201763,21.468806,247.544885
1.600000,0.030000,6.083333,1.217678,21.465241,244.350882
1.500000,-0.010000,6.166667,1.236164,21.499109,270.581565
1.700000,-0.030000,6.250000,1.250140,21.468806,242.785204
1.500000,-0.010000,6.333333,1.266490,21.472371,249.174056
1.500000,-0.050000,6.416667,1.282310,21.465241,249.174056
1.400000,-0.030000,6.500000,1.298115,21.470588,250.825257
1.400000,-0.070000,6.583333,1.313920,21.467023,252.498941
1.300000,0.010000,6.666667,1.329751,21.468806,252.498941
1.500000,-0.050000,6.750000,1.345577,21.468806,252.498941
1.600000,-0.050000,6.833333,1.362448,21.468806,250.825257
1.800000,-0.050000,6.916667,1.377613,21.497326,254.195574
1.300000,-0.070000,7.000000,1.393762,21.493761,255.915633
1.600000,-0.030000,7.083333,1.410097,21.511586,255.915633
1.600000,-0.050000,7.166667,1.426292,21.470588,252.498941
1.500000,-0.030000,7.250000,1.442580,21.468806,252.498941
1.300000,-0.070000,7.333333,1.465893,21.472371,254.195574
1.600000,-0.030000,7.416667,1.474023,21.481283,250.825257
1.300000,-0.050000,7.500000,1.490227,21.467023,250.825257
1.300000,-0.050000,7.583333,1.506353,21.467023,249.174056
1.300000,-0.010000,7.666667,1.522167,21.470588,254.195574
1.400000,-0.050000,7.750000,1.538216,21.465241,247.544885
1.500000,0.070000,7.833333,1.557144,21.445633,252.498941
1.800000,-0.090000,7.916667,1.572511,21.433155,254.195574
1.500000,-0.010000,8.000000,1.587598,21.434938,249.174056
1.500000,-0.030000,8.083333,1.603595,21.433155,247.544885
1.500000,0.030000,8.166667,1.619610,21.434938,245.937304
1.500000,-0.010000,8.250000,1.636015,21.433155,245.937304
1.600000,-0.050000,8.333333,1.650575,21.468806,249.174056
1.400000,-0.030000,8.416667,1.666044,21.475936,252.498941
