# Date: 20201022
# Operator: DCC
# Notes: Hawk B 351-L 754.06-753.94. 15 in/lb on each nut
# Tap_cm: 5.0
# Sample: Hawk B 351-L 754.06-753.94
# Fit of Tap:
#	Ic = 148 +/- 0.06 A
#	n = 38.4 +/- 0.75 
#	Vc = 5 uV
#	Vfloor = 1.41 +/- 0.0082 uV
#	R = 0.0001 +/- 7.9e-06 Ohms
Tap [uV],Shunt [A],Supply [A],Time [S],Hall [T],Cernox [K]
1.600000,0.310000,0.000000,0.048460,21.461676,255.915633
1.100000,0.330000,0.083333,0.069581,21.465241,254.195574
1.200000,0.370000,0.166667,0.084921,21.465241,254.195574
1.300000,0.470000,0.250000,0.100792,21.474153,255.915633
1.400000,0.490000,0.333333,0.116628,21.468806,252.498941
1.300000,0.570000,0.416667,0.132437,21.468806,252.498941
1.200000,0.710000,0.500000,0.149231,21.463458,254.195574
1.300000,0.810000,0.583333,0.165016,21.459893,255.915633
1.000000,0.850000,0.666667,0.180827,21.461676,250.825257
1.200000,0.990000,0.750000,0.196756,21.467023,252.498941
1.300000,1.270000,0.833333,0.212780,21.458111,250.825257
1.300000,1.190000,0.916667,0.228634,21.459893,249.174056
1.200000,1.250000,1.000000,0.244424,21.463458,249.174056
1.300000,1.350000,1.083333,0.261225,21.470588,249.174056
1.400000,1.470000,1.166667,0.277011,21.467023,247.544885
1.400000,1.550000,1.250000,0.296088,21.470588,249.174056
1.100000,1.650000,1.333333,0.308462,21.463458,244.350882
1.300000,1.750000,1.416667,0.324334,21.459893,244.350882
1.500000,1.890000,1.500000,0.341134,21.467023,249.174056
1.200000,1.890000,1.583333,0.356930,21.465241,244.350882
1.300000,2.030000,1.666667,0.372698,21.463458,250.825257
1.100000,2.030000,1.750000,0.390051,21.465241,245.937304
1.400000,2.190000,1.833333,0.404847,21.461676,245.937304
1.200000,2.290000,1.916667,0.420687,21.463458,250.825257
1.200000,2.370000,2.000000,0.436455,21.468806,250.825257
1.200000,2.530000,2.083333,0.453234,21.470588,252.498941
1.100000,2.590000,2.166667,0.469167,21.468806,254.195574
1.300000,2.710000,2.250000,0.484976,21.465241,249.174056
1.200000,2.810000,2.333333,0.500832,21.461676,252.498941
1.500000,2.850000,2.416667,0.516593,21.465241,257.659612
1.400000,2.950000,2.500000,0.532381,21.463458,254.195574
1.200000,3.070000,2.583333,0.549223,21.465241,252.498941
1.300000,3.190000,2.666667,0.564999,21.463458,254.195574
1.400000,3.250000,2.750000,0.580801,21.463458,250.825257
1.000000,3.290000,2.833333,0.603691,21.470588,254.195574
1.300000,3.510000,2.916667,0.612730,21.520499,254.195574
1.300000,3.490000,3.000000,0.628624,21.467023,247.544885
1.300000,3.670000,3.083333,0.644418,21.470588,252.498941
1.300000,3.710000,3.166667,0.661219,21.463458,249.174056
1.200000,3.790000,3.250000,0.677002,21.465241,249.174056
1.300000,3.870000,3.333333,0.692784,21.461676,247.544885
1.200000,4.210000,3.416667,0.710590,21.427807,250.825257
1.200000,4.070000,3.500000,0.726806,21.427807,247.544885
1.300000,4.230000,3.583333,0.742814,21.429590,247.544885
1.100000,4.330000,3.666667,0.758809,21.431373,245.937304
1.400000,4.370000,3.750000,0.774811,21.433155,247.544885
1.300000,4.490000,3.833333,0.798111,21.433155,254.195574
1.100000,4.550000,3.916667,0.806511,21.449198,247.544885
1.100000,4.730000,4.000000,0.820285,21.463458,250.825257
1.300000,4.850000,4.083333,0.837032,21.461676,254.195574
1.100000,4.850000,4.166667,0.852779,21.461676,252.498941
1.100000,4.990000,4.250000,0.868599,21.463458,254.195574
1.400000,5.110000,4.333333,0.884352,21.461676,255.915633
1.300000,5.190000,4.416667,0.900911,21.461676,254.195574
1.300000,5.310000,4.500000,0.917267,21.461676,255.915633
1.400000,5.330000,4.583333,0.933103,21.465241,247.544885
1.100000,5.470000,4.666667,0.948886,21.468806,257.659612
1.500000,5.510000,4.750000,0.964833,21.468806,250.825257
1.100000,5.550000,4.833333,0.980694,21.472371,242.785204
1.300000,5.690000,4.916667,0.996982,21.461676,252.498941
1.200000,5.870000,5.000000,1.012882,21.465241,250.825257
1.300000,5.850000,5.083333,1.028705,21.461676,252.498941
1.300000,6.010000,5.166667,1.044492,21.459893,278.577704
1.200000,6.110000,5.250000,1.060326,21.465241,249.174056
1.300000,6.230000,5.333333,1.077122,21.468806,247.544885
1.200000,6.290000,5.416667,1.092909,21.468806,245.937304
1.200000,6.410000,5.500000,1.108703,21.467023,249.174056
1.300000,6.390000,5.583333,1.124469,21.465241,247.544885
1.300000,6.590000,5.666667,1.141248,21.461676,242.785204
1.300000,6.750000,5.750000,1.157023,21.474153,264.885052
1.500000,6.810000,5.833333,1.172832,21.461676,249.174056
1.300000,6.790000,5.916667,1.202544,21.470588,252.498941
1.300000,6.910000,6.000000,1.209485,21.467023,239.714457
1.100000,6.990000,6.083333,1.220347,21.472371,254.195574
1.200000,7.150000,6.166667,1.237171,21.468806,252.498941
1.200000,7.310000,6.250000,1.253009,21.465241,250.825257
1.300000,7.050000,6.333333,1.268805,21.461676,252.498941
1.300000,7.470000,6.416667,1.284618,21.461676,255.915633
1.300000,7.570000,6.500000,1.300883,21.472371,230.959832
1.300000,7.690000,6.583333,1.316775,21.468806,255.915633
1.300000,7.690000,6.666667,1.332574,21.467023,254.195574
1.100000,7.850000,6.750000,1.348362,21.467023,245.937304
1.300000,7.930000,6.833333,1.365458,21.467023,249.174056
1.100000,8.010000,6.916667,1.380334,21.550802,255.915633
1.300000,8.170000,7.000000,1.397090,21.550802,348.425027
1.400000,8.290000,7.083333,1.412911,21.465241,247.544885
1.500000,8.330000,7.166667,1.428707,21.474153,245.937304
1.200000,8.430000,7.250000,1.444489,21.465241,245.937304
1.200000,8.170000,7.333333,1.461383,21.470588,244.350882
1.400000,8.630000,7.416667,1.477244,21.467023,241.239861
1.400000,8.750000,7.500000,1.496745,21.465241,255.915633
1.300000,8.870000,7.583333,1.509119,21.465241,249.174056
1.200000,8.910000,7.666667,1.526987,21.434938,245.937304
1.500000,8.970000,7.750000,1.542969,21.434938,247.544885
1.200000,8.990000,7.833333,1.558968,21.433155,245.937304
