# Date: 20210406
# Operator: RDP&PP
# Notes: OCT0104 -5A/s
# Tap_cm: 5.0
# Sample: 4-PP
# Fit of Tap:
#	Ic = 43.2 +/- 0.89 A
#	n = 327 +/- 5.4e+02 
#	Vc = 5 uV
#	Vfloor = 2.06 +/- 0.0083 uV
#	R = 0.00117 +/- 0.00034 Ohms
Tap [uV],Shunt [A],Supply [A],Input_5 [uV],Time [S],Hall [A],Cernox [T]
1.900000,0.190000,0.000000,-12.000000,0.016584,8.830000,-4.251337
2.000000,0.210000,0.041667,-9.800000,0.026950,8.730000,-4.196078
2.200000,0.210000,0.083333,-9.600000,0.036315,8.910000,-4.322638
1.700000,0.270000,0.125000,-9.600000,0.045749,8.710000,-4.171123
2.200000,0.230000,0.166667,-9.600000,0.055174,8.830000,-4.315508
1.900000,0.290000,0.208333,-9.200000,0.064535,8.790000,-4.199643
1.800000,0.330000,0.250000,-9.200000,0.074023,8.830000,-4.270945
2.100000,0.350000,0.291667,-9.600000,0.083386,8.850000,-4.247772
1.700000,0.450000,0.333333,-9.400000,0.092836,8.790000,-4.215686
2.100000,0.430000,0.375000,-9.400000,0.102242,8.890000,-4.306595
1.900000,0.490000,0.416667,-9.600000,0.111678,8.750000,-4.183601
2.000000,0.490000,0.458333,-9.400000,0.121932,8.810000,-4.322638
2.000000,0.550000,0.500000,-9.600000,0.131414,8.810000,-4.201426
1.900000,0.610000,0.541667,-9.400000,0.140866,8.770000,-4.270945
2.100000,0.670000,0.583333,-9.400000,0.150243,8.790000,-4.265597
1.900000,0.710000,0.625000,-9.600000,0.169156,8.830000,-4.313725
1.900000,0.750000,0.666667,-9.400000,0.184169,8.790000,-4.270945
2.100000,0.730000,0.708333,-9.600000,0.194447,8.690000,-4.183601
2.000000,0.770000,0.750000,-9.600000,0.204026,8.910000,-4.319073
1.800000,0.930000,0.791667,-9.600000,0.223984,8.750000,-4.269162
2.100000,0.870000,0.833333,-9.800000,0.233417,8.870000,-4.253119
2.300000,0.930000,0.875000,-9.600000,0.242930,8.710000,-4.221034
2.200000,0.950000,0.916667,-10.600000,0.252390,8.870000,-4.313725
1.900000,1.030000,0.958333,-9.800000,0.262067,8.730000,-4.187166
2.100000,1.010000,1.000000,-9.600000,0.271486,8.810000,-4.324421
2.000000,1.030000,1.041667,-9.400000,0.280978,8.790000,-4.185383
2.200000,1.110000,1.083333,-9.600000,0.290375,8.770000,-4.283422
2.400000,1.150000,1.125000,-9.400000,0.299827,8.790000,-4.238859
2.200000,1.170000,1.166667,-10.000000,0.309181,8.730000,-4.228164
1.900000,1.190000,1.208333,-9.600000,0.318631,8.850000,-4.290553
1.800000,1.270000,1.250000,-9.600000,0.328069,8.730000,-4.183601
2.100000,1.290000,1.291667,-9.400000,0.337430,8.890000,-4.320856
1.900000,1.330000,1.333333,-9.600000,0.346886,8.710000,-4.167558
2.200000,1.310000,1.375000,-9.200000,0.356264,8.790000,-4.290553
2.000000,1.370000,1.416667,-9.400000,0.366176,8.790000,-4.204991
2.100000,1.430000,1.458333,-9.600000,0.375934,8.690000,-4.228164
1.900000,1.510000,1.500000,-9.800000,0.385369,8.850000,-4.288770
2.100000,1.490000,1.541667,-9.800000,0.394808,8.690000,-4.176471
2.300000,1.590000,1.583333,-9.400000,0.414535,8.770000,-4.174688
1.900000,1.590000,1.625000,-9.400000,0.424280,8.750000,-4.253119
2.300000,1.650000,1.666667,-9.800000,0.433793,8.830000,-4.235294
1.900000,1.630000,1.708333,-9.600000,0.443167,8.690000,-4.199643
2.100000,1.670000,1.750000,-9.200000,0.452573,8.870000,-4.294118
2.100000,1.750000,1.791667,-9.600000,0.471389,8.890000,-4.320856
2.100000,1.810000,1.833333,-9.400000,0.486388,8.890000,-4.322638
2.000000,1.890000,1.875000,-9.600000,0.496683,8.710000,-4.180036
2.000000,1.830000,1.916667,-9.800000,0.506180,8.790000,-4.301248
2.100000,1.870000,1.958333,-9.200000,0.515543,8.770000,-4.199643
2.000000,1.970000,2.000000,-9.600000,0.524977,8.710000,-4.249554
2.000000,1.990000,2.041667,-9.800000,0.534348,8.850000,-4.256684
2.000000,2.070000,2.083333,-9.600000,0.543705,8.730000,-4.185383
1.900000,2.070000,2.125000,-9.400000,0.553070,8.870000,-4.297683
2.100000,2.110000,2.166667,-9.800000,0.562403,8.670000,-4.167558
2.200000,2.150000,2.208333,-9.600000,0.571839,8.850000,-4.319073
1.900000,2.170000,2.250000,-9.600000,0.581187,8.750000,-4.180036
1.900000,2.190000,2.291667,-9.600000,0.601086,8.870000,-4.253119
2.100000,2.270000,2.333333,-9.200000,0.610645,8.710000,-4.187166
1.700000,2.290000,2.375000,-9.400000,0.620622,8.890000,-4.303030
