# Date: 20210225
# Operator: RDP
# Notes: 10 Nm
# Tap_cm: 5.0
# Sample: DCC_PbSn_005
# Fit of Tap:
#	Ic = 149 +/- 0.12 A
#	n = 77.2 +/- 4.4 
#	Vc = 2.5 uV
#	Vfloor = 0.279 +/- 0.0067 uV
#	R = 0.00151 +/- 8.3e-05 Ohms
Tap [uV],Shunt [A],Supply [A],Time [S],Hall [A],Cernox [T]
0.200000,0.270000,0.000000,0.024355,8.850000,-3.939394
0.300000,0.210000,0.083333,0.040008,8.810000,-3.878788
0.100000,0.270000,0.166667,0.055749,8.750000,-3.807487
0.100000,0.350000,0.250000,0.072338,8.770000,-3.814617
-0.200000,0.330000,0.333333,0.087880,8.810000,-3.852050
0.000000,0.510000,0.416667,0.104601,8.750000,-3.836007
0.100000,0.530000,0.500000,0.120187,8.750000,-3.909091
-0.100000,0.850000,0.583333,0.143313,9.050000,-4.238859
0.200000,0.710000,0.666667,0.152439,8.790000,-4.023173
0.100000,0.770000,0.750000,0.168124,8.830000,-4.190731
-0.100000,0.930000,0.833333,0.183692,8.870000,-4.370766
0.000000,1.010000,0.916667,0.200480,8.870000,-4.363636
0.100000,1.010000,1.000000,0.216077,8.930000,-4.506239
0.300000,1.130000,1.083333,0.232179,8.970000,-4.550802
0.300000,1.170000,1.166667,0.247935,8.950000,-4.616756
0.200000,1.310000,1.250000,0.264512,8.990000,-4.616756
0.200000,1.330000,1.333333,0.280032,8.990000,-4.620321
0.000000,1.350000,1.416667,0.295798,8.970000,-4.552585
0.300000,1.570000,1.500000,0.312614,8.890000,-4.570410
0.000000,1.610000,1.583333,0.328375,9.150000,-4.450980
-0.100000,1.610000,1.666667,0.344207,9.070000,-4.358289
0.200000,1.710000,1.750000,0.359876,8.930000,-4.208556
0.200000,1.810000,1.833333,0.376428,8.970000,-4.190731
0.100000,1.830000,1.916667,0.392025,8.890000,-4.017825
0.100000,1.990000,2.000000,0.407809,8.850000,-3.921569
0.100000,2.070000,2.083333,0.424464,8.830000,-3.921569
0.400000,2.350000,2.166667,0.446341,8.970000,-4.584670
0.300000,2.170000,2.250000,0.456523,8.830000,-3.830660
0.300000,2.330000,2.333333,0.472083,8.750000,-3.793226
0.200000,2.350000,2.416667,0.487605,8.750000,-3.846702
0.300000,2.490000,2.500000,0.504348,8.790000,-3.852050
0.300000,2.510000,2.583333,0.519927,8.770000,-3.960784
0.100000,2.570000,2.666667,0.536497,8.810000,-3.980392
0.200000,2.670000,2.750000,0.552219,8.790000,-4.101604
-0.100000,2.750000,2.833333,0.567794,8.830000,-4.263815
0.300000,2.870000,2.916667,0.584342,8.850000,-4.290553
0.200000,2.910000,3.000000,0.600079,8.870000,-4.443850
0.000000,3.050000,3.083333,0.615760,8.930000,-4.550802
0.200000,3.050000,3.166667,0.632282,8.990000,-4.565062
0.100000,3.290000,3.250000,0.648325,8.910000,-4.593583
0.400000,3.210000,3.333333,0.664064,9.030000,-4.639929
0.300000,3.270000,3.416667,0.679682,9.010000,-4.591800
0.100000,3.390000,3.500000,0.696314,9.030000,-4.573975
0.100000,3.470000,3.583333,0.713751,8.970000,-4.614973
0.000000,3.530000,3.666667,0.730211,8.950000,-4.602496
0.000000,3.670000,3.750000,0.753572,8.790000,-3.980392
0.100000,3.690000,3.833333,0.762914,9.010000,-4.547237
0.100000,3.770000,3.916667,0.777381,8.950000,-4.256684
0.500000,3.870000,4.000000,0.793817,8.950000,-4.217469
0.400000,3.970000,4.083333,0.809951,9.030000,-4.190731
0.200000,4.010000,4.166667,0.824546,8.830000,-3.923351
0.400000,4.130000,4.250000,0.840615,8.830000,-3.884135
0.300000,4.210000,4.333333,0.856366,8.810000,-3.830660
0.300000,4.290000,4.416667,0.871980,8.750000,-3.811052
0.100000,4.370000,4.500000,0.888498,8.750000,-3.814617
0.000000,4.450000,4.583333,0.904273,8.770000,-3.889483
0.100000,4.490000,4.666667,0.919961,8.770000,-3.975045
0.000000,4.570000,4.750000,0.936555,8.790000,-3.980392
0.200000,4.710000,4.833333,0.952225,8.610000,-4.110517
0.100000,4.770000,4.916667,0.967888,8.890000,-4.274510
0.000000,4.870000,5.000000,0.984427,8.830000,-4.297683
0.000000,4.930000,5.083333,1.000007,8.930000,-4.454545
0.300000,4.930000,5.166667,1.015806,8.930000,-4.559715
0.200000,5.050000,5.250000,1.032352,8.950000,-4.563280
-0.100000,5.030000,5.333333,1.054472,8.730000,-3.869875
0.300000,5.150000,5.416667,1.064204,8.990000,-4.632799
0.400000,5.270000,5.500000,1.079792,9.030000,-4.563280
0.400000,5.390000,5.583333,1.096303,9.030000,-4.566845
0.200000,5.510000,5.666667,1.112084,9.030000,-4.461676
0.200000,5.510000,5.750000,1.127666,8.970000,-4.319073
0.000000,5.610000,5.833333,1.144187,8.990000,-4.299465
0.300000,5.630000,5.916667,1.159937,8.890000,-4.155080
0.200000,5.750000,6.000000,1.176607,8.890000,-4.142602
0.200000,5.770000,6.083333,1.192164,8.910000,-3.983957
0.300000,5.910000,6.166667,1.207847,8.830000,-3.903743
0.300000,5.970000,6.250000,1.224471,8.830000,-3.900178
0.300000,6.050000,6.333333,1.240616,8.830000,-3.850267
0.200000,6.210000,6.416667,1.256297,8.770000,-3.793226
0.200000,6.250000,6.500000,1.271961,8.790000,-3.825312
0.300000,6.330000,6.583333,1.288506,8.690000,-3.823529
0.100000,6.350000,6.666667,1.304160,8.730000,-3.928699
0.400000,6.450000,6.750000,1.319827,8.810000,-4.026738
0.200000,6.570000,6.833333,1.342198,8.870000,-3.966132
0.300000,6.690000,6.916667,1.352548,8.790000,-4.112299
0.200000,6.690000,7.000000,1.368301,8.870000,-4.249554
0.200000,6.790000,7.083333,1.383883,8.930000,-4.427807
0.200000,6.870000,7.166667,1.400456,8.950000,-4.442068
0.200000,6.990000,7.250000,1.416221,8.970000,-4.540107
0.200000,7.010000,7.333333,1.431846,9.030000,-4.611408
0.200000,7.110000,7.416667,1.447982,9.010000,-4.645276
0.200000,7.170000,7.500000,1.464739,9.010000,-4.647059
0.300000,7.330000,7.583333,1.480319,9.050000,-4.618538
0.500000,7.370000,7.666667,1.495902,8.990000,-4.500891
