# Date: 20210222
# Operator: RDP
# Notes: New Rig, 77 K, 0.5 quench
# Tap_cm: 5.0
# Sample: PnSn_10
# Fit of Tap:
#	Ic = 102 +/- 0.81 A
#	n = 49.7 +/- 3.3 
#	Vc = 3.5 uV
#	Vfloor = 1.3 +/- 4.8e+37 uV
#	R = 4.1 +/- 2.8e+30 Ohms
Tap [uV],Shunt [A],Supply [A],Time [S],Hall [A],Cernox [T]
1.300000,0.230000,0.000000,0.027311,36.803090,-4.329268
1.100000,0.250000,0.083333,0.043522,37.230040,-4.325573
1.200000,0.410000,0.166667,0.058306,37.144650,-4.340355
1.400000,0.330000,0.250000,0.073146,37.144650,-4.408721
1.000000,0.390000,0.333333,0.089689,37.144650,-4.405026
1.100000,0.430000,0.416667,0.105084,36.888480,-4.456763
1.100000,0.550000,0.500000,0.120908,36.973870,-4.497413
1.200000,0.670000,0.583333,0.136701,37.059260,-4.525129
1.100000,0.690000,0.666667,0.153525,37.144650,-4.510347
1.200000,0.790000,0.750000,0.169306,36.973870,-4.530673
1.100000,0.870000,0.833333,0.185088,36.888480,-4.550998
1.200000,1.010000,0.916667,0.204606,37.059260,-4.486327
1.300000,1.050000,1.000000,0.217451,37.059260,-4.549150
1.100000,1.150000,1.083333,0.233243,36.888480,-4.550998
0.900000,1.210000,1.166667,0.249023,36.888480,-4.523282
1.100000,1.330000,1.250000,0.264804,36.803090,-4.495565
1.000000,1.350000,1.333333,0.281619,36.888480,-4.497413
1.200000,1.410000,1.416667,0.297414,36.973870,-4.473392
1.200000,1.530000,1.500000,0.313221,37.059260,-4.438285
1.000000,1.550000,1.583333,0.329035,36.803090,-4.399483
1.200000,1.650000,1.666667,0.344817,36.888480,-4.369919
1.100000,1.730000,1.750000,0.361745,36.803090,-4.379157
0.800000,1.870000,1.833333,0.377579,36.973870,-4.364375
1.000000,1.890000,1.916667,0.395445,36.888480,-4.401330
1.000000,1.970000,2.000000,0.409682,36.803090,-4.344050
1.100000,2.070000,2.083333,0.425543,37.144650,-4.349593
1.200000,2.110000,2.166667,0.441348,37.059260,-4.373614
1.200000,2.190000,2.250000,0.457164,37.230040,-4.401330
1.200000,2.290000,2.333333,0.472989,37.059260,-4.436438
1.200000,2.390000,2.416667,0.488774,36.888480,-4.462306
1.100000,2.430000,2.500000,0.505582,37.144650,-4.462306
1.000000,2.550000,2.583333,0.521383,36.888480,-4.497413
0.900000,2.590000,2.666667,0.537180,36.973870,-4.523282
1.100000,2.630000,2.750000,0.553014,37.144650,-4.552846
1.200000,2.790000,2.833333,0.568798,36.888480,-4.571323
1.200000,2.830000,2.916667,0.584956,36.888480,-4.573171
1.200000,2.890000,3.000000,0.601196,36.888480,-4.571323
1.200000,2.970000,3.083333,0.617081,36.717700,-4.565780
1.200000,3.070000,3.166667,0.632877,36.888480,-4.550998
1.000000,3.170000,3.250000,0.648695,36.803090,-4.534368
0.900000,3.230000,3.333333,0.665536,36.888480,-4.541759
1.000000,3.350000,3.416667,0.689149,37.059260,-4.436438
1.100000,3.350000,3.500000,0.697421,36.973870,-4.488174
1.300000,3.470000,3.583333,0.713234,36.888480,-4.451220
1.100000,3.530000,3.666667,0.729026,36.973870,-4.397635
1.100000,3.650000,3.750000,0.744804,36.803090,-4.373614
1.100000,3.770000,3.833333,0.762845,36.717700,-4.406874
1.200000,3.790000,3.916667,0.778896,36.717700,-4.388396
1.200000,3.890000,4.000000,0.798989,36.888480,-4.510347
1.000000,3.970000,4.083333,0.811087,36.888480,-4.351441
1.200000,4.050000,4.166667,0.827088,36.973870,-4.332964
1.300000,4.130000,4.250000,0.843088,37.059260,-4.323725
1.200000,4.150000,4.333333,0.859396,37.230040,-4.321877
1.300000,4.270000,4.416667,0.873446,37.144650,-4.375462
1.100000,4.350000,4.500000,0.889239,36.973870,-4.430894
1.400000,4.450000,4.583333,0.905071,37.059260,-4.475240
1.200000,4.550000,4.666667,0.920859,36.973870,-4.502956
1.000000,4.570000,4.750000,0.937627,37.059260,-4.491870
1.300000,4.690000,4.833333,0.953429,37.400820,-4.519586
1.200000,4.750000,4.916667,0.969234,36.973870,-4.547302
1.200000,4.850000,5.000000,0.994387,36.717700,-4.368071
1.500000,4.910000,5.083333,1.001243,37.144650,-4.562084
1.200000,4.990000,5.166667,1.017062,36.888480,-4.554693
1.300000,5.070000,5.250000,1.032844,36.888480,-4.552846
1.000000,5.130000,5.333333,1.049648,37.059260,-4.554693
1.100000,5.230000,5.416667,1.065471,37.059260,-4.536216
1.100000,5.290000,5.500000,1.081249,37.144650,-4.501109
1.200000,5.350000,5.583333,1.097064,37.230040,-4.469697
1.200000,5.450000,5.666667,1.113054,37.059260,-4.441981
1.300000,5.510000,5.750000,1.128877,37.059260,-4.405026
1.300000,5.590000,5.833333,1.145666,36.973870,-4.416112
1.300000,5.670000,5.916667,1.161469,36.973870,-4.382853
1.100000,5.770000,6.000000,1.177267,37.059260,-4.362528
1.200000,5.790000,6.083333,1.193677,36.973870,-4.358832
1.000000,5.930000,6.166667,1.209520,36.888480,-4.344050
1.000000,5.970000,6.250000,1.225297,37.059260,-4.338507
1.100000,6.050000,6.333333,1.241084,37.144650,-4.364375
1.100000,6.150000,6.416667,1.256863,37.059260,-4.395787
1.100000,6.190000,6.500000,1.273643,36.973870,-4.382853
1.000000,6.330000,6.583333,1.290488,36.973870,-4.384701
1.200000,6.390000,6.666667,1.304768,37.144650,-4.478936
1.300000,6.510000,6.750000,1.321618,37.059260,-4.475240
1.200000,6.550000,6.833333,1.337411,37.144650,-4.514043
1.000000,6.610000,6.916667,1.353265,37.059260,-4.538064
1.200000,6.730000,7.000000,1.369141,37.059260,-4.558389
1.000000,6.790000,7.083333,1.385615,36.973870,-4.556541
1.200000,6.890000,7.166667,1.401464,37.144650,-4.563932
1.200000,6.950000,7.250000,1.417260,37.059260,-4.575018
1.300000,7.030000,7.333333,1.433110,36.973870,-4.560237
1.000000,7.130000,7.416667,1.448906,37.144650,-4.532520
1.300000,7.210000,7.500000,1.464719,37.059260,-4.517738
1.200000,7.250000,7.583333,1.481531,36.888480,-4.521434
1.200000,7.350000,7.666667,1.497309,37.059260,-4.478936
1.100000,7.410000,7.750000,1.513138,36.888480,-4.438285
1.300000,7.570000,7.833333,1.528919,36.888480,-4.403178
1.200000,7.630000,7.916667,1.544715,36.803090,-4.382853
1.300000,7.610000,8.000000,1.561566,36.888480,-4.390244
1.200000,7.710000,8.083333,1.579412,36.717700,-4.416112
1.200000,7.870000,8.166667,1.616048,36.888480,-4.543607
1.100000,7.910000,8.250000,1.632391,37.059260,-4.532520
1.300000,7.970000,8.333333,1.648596,37.144650,-4.528825
1.300000,8.070000,8.416667,1.664700,36.717700,-4.512195
1.400000,8.150000,8.500000,1.679113,37.144650,-4.416112
1.400000,8.230000,8.583333,1.693940,36.973870,-4.366223
1.100000,8.350000,8.666667,1.709770,37.144650,-4.349593
1.200000,8.390000,8.750000,1.726555,37.230040,-4.340355
1.000000,8.450000,8.833333,1.742392,36.888480,-4.327421
1.100000,8.530000,8.916667,1.758767,36.205360,-4.316334
1.500000,8.630000,9.000000,1.774691,36.888480,-4.316334
1.400000,8.750000,9.083333,1.790030,37.144650,-4.353289
1.400000,8.770000,9.166667,1.805926,37.059260,-4.379157
1.300000,8.850000,9.250000,1.822736,37.059260,-4.382853
1.400000,8.930000,9.333333,1.838511,36.973870,-4.425351
1.000000,8.910000,9.416667,1.854385,37.144650,-4.469697
1.000000,9.070000,9.500000,1.870262,36.973870,-4.502956
1.100000,9.210000,9.583333,1.889122,36.973870,-4.405026
1.000000,9.210000,9.666667,1.902412,36.803090,-4.539911
1.200000,9.350000,9.750000,1.918223,36.888480,-4.550998
