# Date: 20210222
# Operator: RDP
# Notes: New Rig, 77 K, 0.5 quench
# Tap_cm: 5.0
# Sample: PnSn_10
# Fit of Tap:
#	Ic = 140 +/- 0.72 A
#	n = 50 +/- 3.6 
#	Vc = 3.5 uV
#	Vfloor = 1.28 +/- 1.2e+24 uV
#	R = 9.88 +/- 0.14 Ohms
Tap [uV],Shunt [A],Supply [A],Time [S],Hall [A],Cernox [T]
0.900000,0.210000,0.000000,0.027121,36.888480,-4.375462
1.100000,0.230000,0.166667,0.042997,37.144650,-4.393939
1.100000,0.370000,0.333333,0.058581,37.230040,-4.419808
0.900000,0.570000,0.500000,0.075026,37.059260,-4.430894
1.100000,0.710000,0.666667,0.090114,37.571600,-4.493718
1.300000,0.890000,0.833333,0.109571,37.144650,-4.381005
0.900000,0.950000,1.000000,0.120593,37.059260,-4.580562
1.300000,1.190000,1.166667,0.137129,36.973870,-4.576866
1.100000,1.350000,1.333333,0.152647,36.973870,-4.589800
1.200000,1.470000,1.500000,0.169158,36.973870,-4.589800
1.000000,1.650000,1.666667,0.184677,36.973870,-4.563932
1.100000,1.830000,1.833333,0.205846,36.973870,-4.530673
0.900000,1.970000,2.000000,0.217435,36.973870,-4.560237
1.100000,2.110000,2.166667,0.232950,37.059260,-4.508500
0.900000,2.290000,2.333333,0.248470,36.888480,-4.462306
1.000000,2.430000,2.500000,0.265026,36.888480,-4.453067
1.000000,2.590000,2.666667,0.280731,36.803090,-4.412417
1.200000,2.750000,2.833333,0.297394,36.973870,-4.410569
1.100000,2.850000,3.000000,0.312952,36.973870,-4.375462
1.100000,3.030000,3.166667,0.328491,36.888480,-4.347746
1.100000,3.250000,3.333333,0.345043,37.059260,-4.338507
1.000000,3.350000,3.500000,0.360589,36.973870,-4.349593
1.000000,3.530000,3.666667,0.377107,37.144650,-4.349593
1.200000,3.650000,3.833333,0.392622,37.059260,-4.377310
1.200000,3.870000,4.000000,0.415060,37.059260,-4.445676
1.100000,3.970000,4.166667,0.424731,37.144650,-4.416112
1.300000,4.170000,4.333333,0.441263,37.059260,-4.425351
1.100000,4.350000,4.500000,0.456777,37.059260,-4.480783
1.100000,4.530000,4.666667,0.473288,36.803090,-4.495565
1.100000,4.670000,4.833333,0.488855,37.059260,-4.536216
1.000000,4.810000,5.000000,0.505378,37.144650,-4.538064
0.800000,4.930000,5.166667,0.521258,37.059260,-4.558389
1.100000,5.150000,5.333333,0.536884,37.059260,-4.567627
1.000000,5.250000,5.500000,0.553470,36.888480,-4.571323
1.200000,5.410000,5.666667,0.569024,36.803090,-4.571323
1.000000,5.610000,5.833333,0.584569,36.973870,-4.556541
1.000000,5.790000,6.000000,0.605394,37.059260,-4.543607
1.200000,5.810000,6.166667,0.616975,36.803090,-4.532520
1.000000,6.050000,6.333333,0.632490,36.803090,-4.488174
1.300000,6.290000,6.500000,0.649007,36.888480,-4.477088
1.300000,6.330000,6.666667,0.664524,36.973870,-4.429047
1.200000,6.550000,6.833333,0.681038,36.888480,-4.416112
1.200000,6.710000,7.000000,0.696588,36.717700,-4.386548
1.000000,6.870000,7.166667,0.712728,36.803090,-4.377310
1.100000,7.070000,7.333333,0.729313,36.803090,-4.375462
0.900000,7.250000,7.500000,0.744897,36.888480,-4.351441
0.900000,7.310000,7.666667,0.761445,36.973870,-4.356984
1.300000,7.570000,7.833333,0.777062,37.059260,-4.368071
0.800000,7.690000,8.000000,0.792708,36.973870,-4.382853
0.900000,7.810000,8.166667,0.812359,36.888480,-4.358832
1.300000,7.970000,8.333333,0.826863,37.059260,-4.366223
1.200000,8.130000,8.500000,0.842289,36.888480,-4.416112
