# Date: 20210202
# Operator: RDP
# Notes: PbSN DCC 10inLb
# Tap_cm: 5.0
# Sample: DCC_PbSn_34
# Fit of Tap:
#	Ic = 106 +/- 1.6 A
#	n = 50 +/- 1.5 
#	Vc = 5 uV
#	Vfloor = 3.21 +/- 6.1e+71 uV
#	R = 8 +/- 1.6e+65 Ohms
Tap [uV],Shunt [A],Supply [A],Time [S],Hall [A],Cernox [T]
1.200000,0.210000,0.000000,0.037015,38.340110,-4.597191
1.000000,0.330000,0.250000,0.050708,38.083940,-4.493718
1.000000,0.390000,0.500000,0.057706,37.827770,-4.604582
0.800000,0.750000,0.750000,0.073253,37.827770,-4.624908
0.900000,0.950000,1.000000,0.088799,38.340110,-4.628603
0.800000,1.290000,1.250000,0.105327,38.169330,-4.632299
1.100000,1.430000,1.500000,0.120849,38.425500,-4.608278
1.000000,1.710000,1.750000,0.137366,38.340110,-4.626755
0.900000,1.870000,2.000000,0.153121,38.425500,-4.611973
1.200000,2.090000,2.250000,0.168741,38.254720,-4.571323
1.000000,2.430000,2.500000,0.185267,38.169330,-4.580562
1.000000,2.670000,2.750000,0.204470,38.425500,-4.637842
1.100000,2.850000,3.000000,0.217088,37.998550,-4.523282
0.700000,3.130000,3.250000,0.232595,37.913160,-4.467849
1.000000,3.310000,3.500000,0.249106,38.083940,-4.475240
1.000000,3.570000,3.750000,0.264661,37.742380,-4.460458
1.000000,3.810000,4.000000,0.281174,37.315430,-4.449372
1.200000,4.090000,4.250000,0.301037,37.998550,-4.534368
1.300000,4.270000,4.500000,0.313041,37.315430,-4.464154
0.800000,4.510000,4.750000,0.328609,37.230040,-4.490022
1.200000,4.730000,5.000000,0.345146,37.486210,-4.501109
1.100000,5.050000,5.250000,0.360667,37.144650,-4.538064
1.300000,5.250000,5.500000,0.377197,37.144650,-4.530673
1.000000,5.490000,5.750000,0.395993,37.059260,-4.482631
1.000000,5.670000,6.000000,0.408601,37.486210,-4.589800
1.100000,5.990000,6.250000,0.425122,37.486210,-4.584257
1.000000,6.170000,6.500000,0.440637,37.486210,-4.611973
1.100000,6.390000,6.750000,0.457156,37.486210,-4.608278
1.000000,6.650000,7.000000,0.472658,37.827770,-4.630451
1.000000,6.930000,7.250000,0.489161,37.913160,-4.641537
1.200000,7.130000,7.500000,0.504697,38.083940,-4.634146
1.100000,7.410000,7.750000,0.521203,37.998550,-4.623060
0.900000,7.610000,8.000000,0.536705,38.340110,-4.600887
1.000000,7.890000,8.250000,0.553343,38.169330,-4.589800
0.900000,8.110000,8.500000,0.568902,38.254720,-4.575018
1.100000,8.350000,8.750000,0.584445,38.083940,-4.543607
0.700000,8.610000,9.000000,0.605698,38.083940,-4.635994
1.000000,8.750000,9.250000,0.617351,38.083940,-4.521434
1.000000,8.930000,9.500000,0.632859,37.913160,-4.486327
0.800000,9.310000,9.750000,0.649403,37.913160,-4.484479
1.200000,9.570000,10.000000,0.664906,37.827770,-4.471545
1.100000,9.790000,10.250000,0.681401,37.827770,-4.466001
1.100000,9.970000,10.500000,0.696899,37.656990,-4.475240
1.000000,10.250000,10.750000,0.713390,37.571600,-4.467849
1.200000,10.450000,11.000000,0.728885,37.230040,-4.504804
1.000000,10.730000,11.250000,0.745418,37.144650,-4.506652
1.000000,10.950000,11.500000,0.762570,37.315430,-4.517738
1.000000,11.170000,11.750000,0.779102,37.400820,-4.521434
1.100000,11.530000,12.000000,0.803497,38.254720,-4.630451
1.100000,11.610000,12.250000,0.812030,37.400820,-4.517738
1.200000,11.870000,12.500000,0.826436,37.400820,-4.576866
1.000000,12.150000,12.750000,0.842861,37.571600,-4.571323
0.800000,12.370000,13.000000,0.858036,37.827770,-4.595344
0.900000,12.610000,13.250000,0.872565,37.998550,-4.635994
0.900000,12.870000,13.500000,0.889074,38.083940,-4.652624
1.000000,13.070000,13.750000,0.905231,38.083940,-4.650776
1.300000,13.290000,14.000000,0.921265,38.254720,-4.635994
1.100000,13.550000,14.250000,0.936807,38.425500,-4.619364
1.200000,13.790000,14.500000,0.953325,39.108620,-4.611973
