# Date: 20201209
# Operator: RDP
# Notes: OLD Rig, 15Nm, PLATED, mount1
# Tap_cm: 5.0
# Sample: SOX 717-C 1
# Fit of Tap:
#	Ic = 160 +/- 0.077 A
#	n = 40.4 +/- 1.1 
#	Vc = 5 uV
#	Vfloor = 1.04 +/- 0.012 uV
#	R = 0.00177 +/- 0.00015 Ohms
Tap [uV],Shunt [A],Supply [A],Time [S],Hall [A],Cernox [T]
0.900000,0.170000,0.000000,0.028198,41.841100,0.273466
0.800000,0.170000,0.166667,0.043062,41.499540,0.275314
0.700000,0.330000,0.333333,0.058442,42.011880,0.269771
0.700000,0.530000,0.500000,0.074769,41.499540,0.299335
0.800000,0.630000,0.666667,0.089337,42.353440,0.271619
1.100000,0.810000,0.833333,0.109040,41.755710,0.275314
0.800000,0.910000,1.000000,0.121055,42.865780,0.271619
0.900000,1.110000,1.166667,0.137603,42.695000,0.267923
1.100000,1.250000,1.333333,0.153165,43.121950,0.269771
1.000000,1.390000,1.500000,0.168694,43.121950,0.271619
0.900000,1.550000,1.666667,0.185345,43.121950,0.273466
0.700000,1.690000,1.833333,0.200942,43.548900,0.266075
0.800000,1.850000,2.000000,0.217473,43.378120,0.267923
1.000000,2.090000,2.166667,0.233820,43.121950,0.267923
0.800000,2.170000,2.333333,0.249383,43.292730,0.269771
1.000000,2.290000,2.500000,0.264913,43.036560,0.271619
1.000000,2.410000,2.666667,0.281440,43.121950,0.273466
1.100000,2.630000,2.833333,0.296947,42.695000,0.269771
1.000000,2.770000,3.000000,0.313462,42.438830,0.271619
0.800000,2.950000,3.166667,0.328999,42.524220,0.271619
0.800000,3.130000,3.333333,0.345852,42.268050,0.269771
0.800000,3.230000,3.500000,0.361563,42.438830,0.267923
1.000000,3.430000,3.666667,0.377227,42.182660,0.271619
0.900000,3.530000,3.833333,0.392765,42.097270,0.269771
0.700000,3.670000,4.000000,0.409212,41.841100,0.271619
1.100000,3.810000,4.166667,0.425292,41.841100,0.271619
1.100000,3.950000,4.333333,0.441244,42.951170,0.266075
0.700000,4.190000,4.500000,0.456836,42.011880,0.269771
0.800000,4.290000,4.666667,0.473406,42.268050,0.267923
0.700000,4.490000,4.833333,0.488942,42.353440,0.267923
0.800000,4.670000,5.000000,0.505468,42.524220,0.269771
0.900000,4.770000,5.166667,0.521014,43.036560,0.266075
1.000000,4.950000,5.333333,0.537547,42.780390,0.271619
1.000000,5.090000,5.500000,0.553095,43.121950,0.271619
1.100000,5.270000,5.666667,0.569628,42.695000,0.275314
0.900000,5.330000,5.833333,0.585148,43.548900,0.273466
1.100000,5.690000,6.000000,0.601035,43.719680,0.269771
1.000000,5.710000,6.166667,0.617644,43.463510,0.266075
0.900000,5.830000,6.333333,0.633181,43.292730,0.273466
1.000000,6.010000,6.500000,0.648987,43.292730,0.269771
1.000000,6.090000,6.666667,0.665546,43.121950,0.266075
0.900000,6.310000,6.833333,0.681048,42.780390,0.269771
1.000000,6.450000,7.000000,0.697561,42.780390,0.269771
1.200000,6.590000,7.166667,0.713507,42.609610,0.271619
0.900000,6.710000,7.333333,0.729558,42.438830,0.273466
0.800000,6.910000,7.500000,0.745113,42.268050,0.267923
0.900000,7.050000,7.666667,0.761632,42.268050,0.267923
0.900000,7.250000,7.833333,0.777155,42.182660,0.266075
1.000000,7.350000,8.000000,0.794335,41.926490,0.271619
0.900000,7.490000,8.166667,0.810760,42.097270,0.271619
0.800000,7.630000,8.333333,0.827156,41.841100,0.273466
1.000000,7.830000,8.500000,0.842565,41.841100,0.275314
1.100000,7.930000,8.666667,0.861913,42.353440,0.269771
0.700000,8.110000,8.833333,0.874417,42.097270,0.269771
0.800000,8.310000,9.000000,0.890479,42.524220,0.269771
0.600000,8.530000,9.166667,0.905572,42.438830,0.273466
0.800000,8.570000,9.333333,0.921652,42.695000,0.271619
0.900000,8.750000,9.500000,0.937572,43.121950,0.269771
0.800000,8.950000,9.666667,0.953387,42.951170,0.273466
1.000000,9.050000,9.833333,0.969162,43.121950,0.267923
0.900000,9.250000,10.000000,0.984965,43.378120,0.267923
0.800000,9.330000,10.166667,1.008939,42.011880,0.267923
1.100000,9.450000,10.333333,1.017191,43.292730,0.266075
0.900000,9.630000,10.500000,1.032986,43.121950,0.267923
0.900000,9.830000,10.666667,1.049755,43.463510,0.269771
1.000000,9.970000,10.833333,1.066027,43.805070,0.264228
1.100000,10.110000,11.000000,1.081910,43.121950,0.267923
0.800000,10.270000,11.166667,1.098028,42.951170,0.277162
1.100000,10.450000,11.333333,1.113925,42.951170,0.269771
0.900000,10.590000,11.500000,1.129753,42.609610,0.269771
0.700000,10.770000,11.666667,1.145524,42.438830,0.266075
0.800000,10.910000,11.833333,1.161292,42.524220,0.266075
1.000000,11.050000,12.000000,1.177066,42.182660,0.271619
0.800000,11.250000,12.166667,1.193983,42.011880,0.260532
0.800000,11.390000,12.333333,1.209856,41.841100,0.269771
1.000000,11.530000,12.500000,1.225663,42.011880,0.269771
1.100000,11.710000,12.666667,1.241437,41.841100,0.273466
0.600000,11.850000,12.833333,1.257195,42.182660,0.271619
1.100000,11.970000,13.000000,1.274560,41.755710,0.266075
0.600000,12.150000,13.166667,1.289382,42.524220,0.266075
1.100000,12.310000,13.333333,1.309334,41.670320,0.275314
1.000000,12.410000,13.500000,1.321567,42.780390,0.269771
1.000000,12.610000,13.666667,1.337421,42.865780,0.269771
1.200000,12.790000,13.833333,1.353265,42.951170,0.269771
0.900000,12.850000,14.000000,1.369131,43.207340,0.273466
1.100000,13.070000,14.166667,1.384914,43.207340,0.273466
0.700000,13.250000,14.333333,1.401706,43.548900,0.271619
1.000000,13.390000,14.500000,1.417536,43.207340,0.269771
1.100000,13.490000,14.666667,1.433365,43.463510,0.269771
1.000000,13.650000,14.833333,1.449148,43.463510,0.271619
1.100000,13.790000,15.000000,1.464910,43.121950,0.273466
0.900000,13.990000,15.166667,1.484351,43.292730,0.266075
1.300000,14.090000,15.333333,1.497176,42.780390,0.267923
1.000000,14.250000,15.500000,1.512939,42.438830,0.269771
1.000000,14.430000,15.666667,1.529757,42.609610,0.264228
0.800000,14.630000,15.833333,1.545567,42.268050,0.269771
1.000000,14.730000,16.000000,1.561339,42.097270,0.267923
1.000000,14.810000,16.166667,1.577108,42.011880,0.267923
1.300000,15.050000,16.333333,1.592949,41.926490,0.271619
1.100000,15.210000,16.500000,1.616140,43.036560,0.269771
1.000000,15.330000,16.666667,1.627863,41.926490,0.269771
1.000000,15.490000,16.833333,1.643937,41.926490,0.269771
1.100000,15.690000,17.000000,1.658894,41.841100,0.267923
