# Date: 20201209,,,,,
# Operator: RDP,,,,,
# Notes: NEW Rig, 15Nm, Bare, mount3,,
# Tap_cm: 5.0,,,,,
# Sample: X-4,SOX 717-C (124-408) 1,,,,
# Fit of Tap:,,,,,
"#	Ic = 29.7 A",,,,,
"#	n = 50 ",,,,,
"#	Vc = 5 uV",,,,,
"#	Vfloor = 0.619 uV",,,,,
"#	R = 0.701 Ohms",,,,,
Tap [uV],Shunt [A],Supply [A],Time [S],Hall [A],Cernox [T]
0.9,0.19,0,0.046094,42.43883,0.264228
1.1,0.19,0.083333,0.072615,43.29273,0.267923
1,0.23,0.166667,0.079852,42.26805,0.269771
0.9,0.29,0.25,0.093643,43.12195,0.266075
1.1,0.37,0.333333,0.109443,43.29273,0.269771
0.9,0.43,0.416667,0.125294,43.5489,0.269771
1.2,0.59,0.5,0.141087,43.37812,0.267923
0.8,0.63,0.583333,0.157903,43.63429,0.260532
1.2,0.69,0.666667,0.173732,43.5489,0.269771
0.8,0.63,0.75,0.189529,43.46351,0.269771
1,0.83,0.833333,0.205331,43.29273,0.269771
1.1,0.97,0.916667,0.224881,43.29273,0.269771
1.2,0.95,1,0.237752,43.03656,0.273466
1,1.05,1.083333,0.253636,42.86578,0.271619
1,1.15,1.166667,0.269458,42.78039,0.267923
0.8,1.29,1.25,0.28527,42.35344,0.266075
0.8,1.29,1.333333,0.301074,42.35344,0.267923
1.2,1.39,1.416667,0.317862,42.26805,0.269771
1.1,1.49,1.5,0.333655,42.26805,0.269771
0.8,1.49,1.583333,0.352693,42.695,0.271619
1.1,1.59,1.666667,0.366007,41.8411,0.271619
1,1.67,1.75,0.381836,42.18266,0.275314
1,1.79,1.833333,0.397642,42.26805,0.264228
1,1.81,1.916667,0.413727,42.35344,0.269771
0.9,1.85,2,0.430895,42.09727,0.267923
0.8,2.03,2.083333,0.445644,42.60961,0.271619
1,2.01,2.166667,0.461228,43.12195,0.271619
1.2,2.07,2.25,0.477387,43.20734,0.271619
1.1,2.15,2.333333,0.492995,43.46351,0.271619
1.1,2.19,2.416667,0.509634,43.20734,0.269771
1.2,2.33,2.5,0.525256,43.5489,0.271619
0.9,2.41,2.583333,0.540808,43.63429,0.271619
0.9,2.51,2.666667,0.557346,43.5489,0.267923
0.8,2.59,2.75,0.572879,43.37812,0.266075
1,2.65,2.833333,0.589413,43.5489,0.271619
0.9,2.69,2.916667,0.604942,43.03656,0.269771
1.1,2.81,3,0.621466,43.37812,0.273466
1,2.87,3.083333,0.636993,42.695,0.266075
0.9,2.87,3.166667,0.658648,43.5489,0.267923
1.1,2.99,3.25,0.669679,42.60961,0.271619
1,3.13,3.333333,0.685281,42.26805,0.271619
1,3.21,3.416667,0.700826,42.18266,0.269771
1,3.25,3.5,0.717357,42.18266,0.271619
1,3.31,3.583333,0.73455,42.18266,0.267923
1.2,3.37,3.666667,0.751636,42.09727,0.269771
1.2,3.45,3.75,0.767741,42.43883,0.271619
1.2,3.53,3.833333,0.783755,42.01188,0.271619
1,3.65,3.916667,0.79977,42.01188,0.271619
1,3.73,4,0.815766,42.26805,0.275314
1,3.85,4.083333,0.831071,43.29273,0.275314
