# Date: 20201209
# Operator: RDP
# Notes: 
# Tap_cm: 5.0
# Sample: X-3
# Fit of Tap:
#	Ic = 51.3 +/- 0.041 A
#	n = 116 +/- 11 
#	Vc = 5 uV
#	Vfloor = -1.18 +/- 0.02 uV
#	R = 0.0442 +/- 0.00071 Ohms
Tap [uV],Shunt [A],Supply [A],Time [S],Hall [A],Cernox [T]
-1.900000,0.090000,0.000000,0.050747,42.609610,0.273466
-1.900000,0.070000,0.083333,0.080017,42.695000,0.269771
-2.100000,0.210000,0.166667,0.087082,39.706350,0.266075
-1.800000,0.150000,0.250000,0.098685,42.780390,0.269771
-2.000000,0.210000,0.333333,0.115253,42.951170,0.269771
-1.900000,0.350000,0.416667,0.130783,42.865780,0.247598
-1.600000,0.270000,0.500000,0.146359,42.609610,0.266075
-1.700000,0.390000,0.583333,0.162930,42.780390,0.286401
-1.700000,0.310000,0.666667,0.178704,42.524220,0.264228
-1.900000,0.430000,0.750000,0.194363,42.011880,0.273466
-1.900000,0.510000,0.833333,0.210936,42.011880,0.269771
-1.800000,0.590000,0.916667,0.226525,41.926490,0.273466
-1.900000,0.610000,1.000000,0.243107,41.926490,0.269771
-1.700000,0.630000,1.083333,0.258662,41.584930,0.267923
-1.500000,0.690000,1.166667,0.275194,41.584930,0.273466
-1.900000,0.790000,1.250000,0.290720,41.499540,0.266075
-2.100000,0.770000,1.333333,0.307273,42.268050,0.271619
-1.600000,0.850000,1.416667,0.322803,41.499540,0.273466
-1.900000,0.870000,1.500000,0.338336,41.926490,0.266075
-1.900000,0.930000,1.583333,0.354648,42.353440,0.269771
-1.800000,1.010000,1.666667,0.371285,41.670320,0.271619
-1.800000,1.010000,1.750000,0.387035,42.182660,0.273466
-2.000000,1.070000,1.833333,0.403403,41.072590,0.273466
-1.800000,1.110000,1.916667,0.418971,42.097270,0.273466
-1.700000,1.150000,2.000000,0.434652,42.609610,0.269771
-1.500000,1.190000,2.083333,0.451252,42.695000,0.269771
-1.400000,1.230000,2.166667,0.466838,42.695000,0.267923
-1.800000,1.310000,2.250000,0.482500,42.865780,0.269771
-1.600000,1.430000,2.333333,0.499125,42.951170,0.271619
-1.700000,1.430000,2.416667,0.514717,42.951170,0.290096
-1.800000,1.430000,2.500000,0.531360,43.463510,0.267923
-1.700000,1.530000,2.583333,0.549179,42.609610,0.271619
-1.800000,1.530000,2.666667,0.562849,42.609610,0.275314
-1.700000,1.630000,2.750000,0.580043,42.780390,0.267923
-1.700000,1.670000,2.833333,0.594663,42.011880,0.271619
-1.700000,1.710000,2.916667,0.611284,42.268050,0.269771
-1.800000,1.750000,3.000000,0.626843,41.926490,0.271619
-2.000000,1.790000,3.083333,0.642430,42.011880,0.269771
-1.800000,1.810000,3.166667,0.663919,42.951170,0.269771
-1.600000,1.890000,3.250000,0.675424,41.670320,0.273466
-1.600000,1.870000,3.333333,0.690665,41.499540,0.269771
-1.600000,1.930000,3.416667,0.706593,41.755710,0.275314
-1.500000,2.090000,3.500000,0.723499,41.499540,0.269771
-1.600000,2.010000,3.583333,0.740675,41.499540,0.273466
-1.800000,2.090000,3.666667,0.756674,41.755710,0.273466
-1.900000,2.190000,3.750000,0.783590,43.548900,0.269771
-1.500000,2.170000,3.833333,0.797748,42.780390,0.271619
-1.800000,2.170000,3.916667,0.811347,42.011880,0.271619
-1.600000,2.230000,4.000000,0.820036,42.268050,0.266075
-1.500000,2.290000,4.083333,0.835916,42.951170,0.267923
-1.700000,2.350000,4.166667,0.850604,42.524220,0.271619
-1.800000,2.390000,4.250000,0.866592,42.865780,0.271619
-1.700000,2.450000,4.333333,0.882623,42.780390,0.266075
-1.700000,2.570000,4.416667,0.898625,42.780390,0.269771
-1.500000,2.610000,4.500000,0.914553,42.695000,0.267923
-1.600000,2.610000,4.583333,0.931261,42.695000,0.273466
-1.600000,2.650000,4.666667,0.952838,42.268050,0.269771
-1.600000,2.690000,4.750000,0.966260,42.695000,0.273466
-1.500000,2.730000,4.833333,0.978891,42.438830,0.271619
-1.700000,2.810000,4.916667,0.994519,42.011880,0.267923
-1.600000,2.890000,5.000000,1.011087,42.011880,0.267923
-1.600000,2.970000,5.083333,1.026691,41.841100,0.267923
-1.600000,2.990000,5.166667,1.043317,41.926490,0.269771
-1.500000,3.050000,5.250000,1.058867,41.755710,0.273466
-1.500000,3.050000,5.333333,1.074412,41.670320,0.273466
-1.600000,3.130000,5.416667,1.090990,41.670320,0.273466
-1.500000,3.310000,5.500000,1.106520,42.011880,0.266075
