# Date: 20201209,,,,,
# Operator: RDP,,,,,
# Notes: NEW Rig, 15Nm, Bare, mount3,,
# Tap_cm: 5.0,,,,,
# Sample: X-4,SOX 717-C (124-408) 1,,,,
# Fit of Tap:,,,,,
"#	Ic = 602 A",,,,,
"#	n = 50 ",,,,,
"#	Vc = 5 uV",,,,,
"#	Vfloor = 0.917 uV",,,,,
"#	R = 0.00435 Ohms",,,,,
Tap [uV],Shunt [A],Supply [A],Time [S],Hall [A],Cernox [T]
1,0.25,0,0.024828,42.09727,0.269771
0.7,0.27,0.166667,0.04043,42.52422,0.266075
1.1,0.49,0.333333,0.055972,42.95117,0.271619
1,0.63,0.5,0.072524,42.86578,0.271619
1.1,0.87,0.666667,0.088091,43.03656,0.266075
0.9,1.07,0.833333,0.104633,43.12195,0.269771
1,1.23,1,0.120162,43.12195,0.266075
1,1.49,1.166667,0.135696,43.29273,0.269771
1.2,1.63,1.333333,0.152317,43.12195,0.269771
1.2,1.85,1.5,0.176175,41.32876,0.267923
1,1.97,1.666667,0.18429,43.29273,0.26238
0.9,2.19,1.833333,0.199903,43.03656,0.273466
1,2.35,2,0.216494,42.86578,0.271619
1.2,2.61,2.166667,0.232801,42.695,0.269771
1.1,2.79,2.333333,0.24839,42.35344,0.271619
1.1,2.93,2.5,0.26399,42.43883,0.267923
1.2,2.91,2.666667,0.283614,42.95117,0.273466
1,3.31,2.833333,0.297659,42.52422,0.267923
1.1,3.45,3,0.313101,40.38947,0.277162
1.1,3.67,3.166667,0.329743,41.8411,0.271619
1.3,3.89,3.333333,0.346332,42.18266,0.271619
1.2,4.03,3.5,0.361828,41.92649,0.271619
1.3,4.25,3.666667,0.378378,41.75571,0.269771
0.9,4.45,3.833333,0.393849,41.75571,0.271619
1,4.69,4,0.410613,41.8411,0.266075
0.8,4.85,4.166667,0.426327,42.26805,0.271619
1.2,5.05,4.333333,0.445328,42.01188,0.269771
1,5.35,4.5,0.457991,42.78039,0.267923
1,5.45,4.666667,0.486767,43.29273,0.269771
1.3,5.61,4.833333,0.496118,41.92649,0.271619
1,5.83,5,0.505665,43.20734,0.275314
1.2,5.99,5.166667,0.520643,43.37812,0.266075
1.1,6.23,5.333333,0.536201,43.29273,0.269771
0.9,6.37,5.5,0.551777,43.5489,0.271619
1,6.59,5.666667,0.568328,43.46351,0.271619
1,6.77,5.833333,0.583905,43.12195,0.271619
1.1,6.97,6,0.600465,43.29273,0.269771
1.3,7.19,6.166667,0.616006,42.695,0.271619
1.2,7.37,6.333333,0.63258,42.86578,0.273466
1,7.51,6.5,0.648642,42.695,0.269771
0.9,7.77,6.666667,0.664311,42.26805,0.26238
1,7.97,6.833333,0.67994,42.09727,0.273466
0.9,8.17,7,0.696552,42.26805,0.269771
1,8.33,7.166667,0.712125,41.92649,0.267923
1,8.47,7.333333,0.728726,42.18266,0.267923
1.1,8.71,7.5,0.744292,42.01188,0.271619
1.1,8.89,7.666667,0.759854,41.8411,0.271619
0.8,9.09,7.833333,0.780581,42.18266,0.264228
