# Date: 20201209
# Operator: RDP
# Notes: 
# Tap_cm: 5.0
# Sample: X-3
# Fit of Tap:
#	Ic = 54.5 +/- 0.012 A
#	n = 55.9 +/- 1.2 
#	Vc = 5 uV
#	Vfloor = -0.437 +/- 0.012 uV
#	R = 0.00468 +/- 0.0004 Ohms
Tap [uV],Shunt [A],Supply [A],Time [S],Hall [A],Cernox [T]
-0.400000,0.150000,0.000000,0.068023,42.438830,0.271619
-0.600000,0.110000,0.083333,0.087313,41.670320,0.277162
-0.400000,0.110000,0.166667,0.098944,43.036560,0.273466
-0.500000,0.130000,0.250000,0.115468,42.951170,0.266075
-0.700000,0.210000,0.333333,0.131005,42.780390,0.267923
-0.600000,0.290000,0.416667,0.147506,43.036560,0.273466
-0.600000,0.310000,0.500000,0.163750,42.865780,0.275314
-0.500000,0.390000,0.583333,0.180229,42.780390,0.271619
-0.400000,0.350000,0.666667,0.195689,42.780390,0.271619
-0.400000,0.490000,0.750000,0.211355,42.353440,0.273466
-0.600000,0.550000,0.833333,0.227585,42.097270,0.273466
-0.500000,0.610000,0.916667,0.243324,42.097270,0.271619
-0.500000,0.610000,1.000000,0.259661,42.097270,0.267923
-0.400000,0.630000,1.083333,0.275517,41.841100,0.269771
-0.500000,0.730000,1.166667,0.291613,41.755710,0.271619
-0.300000,0.750000,1.250000,0.307617,41.584930,0.269771
-0.300000,0.830000,1.333333,0.323655,41.499540,0.273466
-0.300000,0.850000,1.416667,0.339690,41.584930,0.271619
-0.400000,0.910000,1.500000,0.355307,41.414150,0.269771
-0.500000,0.910000,1.583333,0.370840,41.841100,0.271619
-0.400000,0.970000,1.666667,0.387353,41.841100,0.269771
-0.600000,0.990000,1.750000,0.403221,41.926490,0.267923
-0.400000,1.010000,1.833333,0.418794,42.438830,0.273466
-0.500000,1.110000,1.916667,0.435310,42.524220,0.267923
-0.400000,1.130000,2.000000,0.450838,42.438830,0.279010
-0.400000,1.210000,2.083333,0.467353,42.268050,0.271619
-0.300000,1.230000,2.166667,0.483947,42.353440,0.269771
-0.300000,1.310000,2.250000,0.499004,43.036560,0.267923
-0.700000,1.250000,2.333333,0.515562,43.036560,0.262380
-0.700000,1.410000,2.416667,0.531121,42.524220,0.275314
-0.300000,1.490000,2.500000,0.547625,42.865780,0.269771
-0.400000,1.510000,2.583333,0.563134,42.780390,0.267923
-0.500000,1.510000,2.666667,0.580241,43.036560,0.273466
-0.400000,1.610000,2.750000,0.595695,42.695000,0.269771
