# Date: 20201211
# Operator: RDP
# Notes: New rig X
# Tap_cm: 5.0
# Sample: 248F-1
# Fit of Tap:
#	Ic = 153 A
#	n = 353 
#	Vc = 5 uV
#	Vfloor = 3.1 uV
#	R = 0.000902 Ohms
Tap [uV],Shunt [A],Supply [A],Time [S],Hall [A],Cernox [T]
2.800000,-0.250000,0.000000,0.041875,41.584930,0.267923
3.000000,0.190000,0.166667,0.062308,42.951170,0.266075
3.100000,0.130000,0.333333,0.075461,41.414150,0.267923
2.900000,0.470000,0.500000,0.098510,42.353440,0.269771
3.000000,0.550000,0.666667,0.106259,41.926490,0.267923
3.000000,1.030000,0.833333,0.124105,41.584930,0.275314
3.100000,0.930000,1.000000,0.138634,40.731030,0.267923
3.100000,1.210000,1.166667,0.153971,40.816420,0.267923
3.100000,1.230000,1.333333,0.169995,40.987200,0.267923
3.000000,1.410000,1.500000,0.186134,41.499540,0.269771
2.700000,1.490000,1.666667,0.204417,40.816420,0.275314
2.700000,1.690000,1.833333,0.217458,41.841100,0.271619
2.900000,1.790000,2.000000,0.233516,41.755710,0.271619
2.900000,2.050000,2.166667,0.249620,42.011880,0.271619
3.000000,2.170000,2.333333,0.267564,41.499540,0.256837
3.200000,2.310000,2.500000,0.281699,42.524220,0.267923
3.100000,2.430000,2.666667,0.297746,42.182660,0.267923
3.100000,2.710000,2.833333,0.313994,42.438830,0.262380
3.100000,2.710000,3.000000,0.330284,42.780390,0.267923
3.200000,2.890000,3.166667,0.346492,42.268050,0.269771
3.100000,3.010000,3.333333,0.361813,41.414150,0.271619
3.000000,3.330000,3.500000,0.381895,42.268050,0.262380
2.900000,3.410000,3.666667,0.406039,40.816420,0.273466
2.800000,3.410000,3.833333,0.413137,41.926490,0.275314
3.000000,3.610000,4.000000,0.428458,41.841100,0.266075
2.800000,3.750000,4.166667,0.443322,40.389470,0.251293
3.000000,3.990000,4.333333,0.457412,41.328760,0.269771
3.100000,4.230000,4.500000,0.473490,41.072590,0.266075
3.000000,4.250000,4.666667,0.489575,41.157980,0.269771
2.900000,4.430000,4.833333,0.506097,40.987200,0.267923
3.100000,4.610000,5.000000,0.522249,41.157980,0.271619
3.000000,4.410000,5.166667,0.539157,40.560250,0.282705
3.000000,4.870000,5.333333,0.554383,40.731030,0.271619
3.000000,5.110000,5.500000,0.572926,41.755710,0.271619
2.900000,5.430000,5.666667,0.586034,41.243370,0.266075
3.000000,5.650000,5.833333,0.603194,41.414150,0.267923
2.900000,5.490000,6.000000,0.617746,41.755710,0.264228
3.300000,5.770000,6.166667,0.634003,41.670320,0.267923
3.300000,5.810000,6.333333,0.650293,41.841100,0.269771
3.100000,5.990000,6.500000,0.666801,42.097270,0.269771
3.200000,6.090000,6.666667,0.685170,41.584930,0.264228
3.000000,6.330000,6.833333,0.705328,40.816420,0.273466
3.200000,6.450000,7.000000,0.713979,42.438830,0.273466
2.800000,6.730000,7.166667,0.732871,42.438830,0.271619
2.800000,6.710000,7.333333,0.746500,42.438830,0.267923
3.000000,6.930000,7.500000,0.761995,42.353440,0.273466
2.900000,7.050000,7.666667,0.778306,42.097270,0.273466
3.300000,7.170000,7.833333,0.793619,41.926490,0.271619
3.000000,7.390000,8.000000,0.809878,41.841100,0.266075
3.100000,7.510000,8.166667,0.826875,40.304080,0.266075
2.900000,7.930000,8.333333,0.843102,41.584930,0.253141
2.900000,7.830000,8.500000,0.858590,41.584930,0.267923
3.200000,7.970000,8.666667,0.874931,41.157980,0.269771
3.100000,8.190000,8.833333,0.890608,40.901810,0.251293
3.100000,8.270000,9.000000,0.906006,40.987200,0.266075
3.100000,8.410000,9.166667,0.922306,41.157980,0.273466
3.100000,8.550000,9.333333,0.937842,40.816420,0.271619
3.100000,8.750000,9.500000,0.954541,40.901810,0.243902
2.900000,8.950000,9.666667,0.970215,40.901810,0.267923
2.900000,8.990000,9.833333,0.986573,41.157980,0.271619
2.900000,9.230000,10.000000,1.012767,42.182660,0.267923
3.000000,9.290000,10.166667,1.019583,40.987200,0.266075
3.000000,9.490000,10.333333,1.034214,44.061240,0.267923
3.000000,9.670000,10.500000,1.052133,41.670320,0.262380
3.000000,9.850000,10.666667,1.065468,42.268050,0.266075
3.000000,9.990000,10.833333,1.081489,42.268050,0.254989
3.100000,10.170000,11.000000,1.097488,42.524220,0.267923
3.000000,10.310000,11.166667,1.113741,42.524220,0.236511
3.200000,10.430000,11.333333,1.129746,42.438830,0.269771
3.000000,10.570000,11.500000,1.145921,42.438830,0.269771
3.100000,10.750000,11.666667,1.162424,42.011880,0.243902
2.800000,10.850000,11.833333,1.177596,42.011880,0.271619
3.200000,10.970000,12.000000,1.193566,41.755710,0.267923
3.000000,11.170000,12.166667,1.209971,42.097270,0.288248
