# Date: 20210202
# Operator: RDP
# Notes: PbSN DCC 10inLb
# Tap_cm: 5.0
# Sample: DCC_PbSn_34
# Fit of Tap:
#	Ic = 104 +/- 1.6 A
#	n = 50 +/- 1.5 
#	Vc = 5 uV
#	Vfloor = 3.95 +/- 4.9e+124 uV
#	R = 2.44 +/- 1.5e+118 Ohms
Tap [uV],Shunt [A],Supply [A],Time [S],Hall [A],Cernox [T]
1.200000,0.230000,0.000000,0.026838,37.486210,-4.589800
1.000000,0.310000,0.250000,0.042417,37.656990,-4.626755
1.000000,0.450000,0.500000,0.058948,37.571600,-4.634146
1.000000,0.670000,0.750000,0.082066,37.486210,-4.480783
1.000000,0.850000,1.000000,0.090634,37.998550,-4.660015
1.000000,1.150000,1.250000,0.105196,38.254720,-4.671101
1.100000,1.410000,1.500000,0.120720,38.340110,-4.665558
1.000000,1.630000,1.750000,0.137222,38.510890,-4.648928
1.000000,1.770000,2.000000,0.152742,38.340110,-4.621212
0.900000,2.090000,2.250000,0.169346,38.340110,-4.619364
1.000000,2.330000,2.500000,0.184957,38.254720,-4.587953
0.900000,2.670000,2.750000,0.204156,38.510890,-4.669254
0.900000,2.770000,3.000000,0.216777,37.827770,-4.512195
1.200000,3.030000,3.250000,0.233297,37.827770,-4.469697
1.000000,3.230000,3.500000,0.248799,37.913160,-4.443829
0.900000,3.590000,3.750000,0.265305,37.656990,-4.443829
0.800000,3.770000,4.000000,0.280823,37.656990,-4.458610
1.300000,3.970000,4.250000,0.297373,37.656990,-4.471545
0.800000,4.230000,4.500000,0.312924,37.486210,-4.525129
1.000000,4.470000,4.750000,0.329435,37.486210,-4.532520
1.200000,4.750000,5.000000,0.344986,37.571600,-4.563932
0.600000,4.970000,5.250000,0.360708,37.400820,-4.604582
0.900000,5.130000,5.500000,0.376995,37.571600,-4.619364
1.000000,5.370000,5.750000,0.394648,37.230040,-4.595344
0.900000,5.650000,6.000000,0.409375,37.827770,-4.650776
1.000000,5.850000,6.250000,0.425027,37.742380,-4.693274
0.900000,6.130000,6.500000,0.440631,37.827770,-4.719143
0.800000,6.390000,6.750000,0.457175,38.083940,-4.711752
0.900000,6.590000,7.000000,0.472673,38.083940,-4.687731
1.200000,6.890000,7.250000,0.488659,38.340110,-4.678492
1.100000,7.090000,7.500000,0.504591,38.169330,-4.652624
1.000000,7.370000,7.750000,0.520622,38.254720,-4.658167
1.000000,7.550000,8.000000,0.536587,38.254720,-4.645233
1.000000,7.790000,8.250000,0.552585,38.169330,-4.632299
1.000000,8.050000,8.500000,0.568606,38.254720,-4.599039
1.100000,8.270000,8.750000,0.584739,37.913160,-4.571323
1.100000,8.550000,9.000000,0.601356,37.998550,-4.575018
1.000000,8.770000,9.250000,0.616870,37.913160,-4.532520
1.000000,8.950000,9.500000,0.633378,37.913160,-4.519586
1.100000,9.210000,9.750000,0.649958,37.827770,-4.466001
0.900000,9.570000,10.000000,0.673731,37.827770,-4.663710
1.200000,9.570000,10.250000,0.680696,37.315430,-4.486327
1.000000,9.970000,10.500000,0.697273,37.486210,-4.493718
1.100000,10.110000,10.750000,0.712812,37.230040,-4.534368
