# Date: 20210217
# Operator: RDP
# Notes: New Rig, 77 K, 2500 uV floor
# Tap_cm: 5.0
# Sample: GrPt_001
# Fit of Tap:
#	Ic = 189 +/- 0.14 A
#	n = 79.3 +/- 3.8 
#	Vc = 5 uV
#	Vfloor = -1.29 +/- 0.0096 uV
#	R = 0.00113 +/- 9.4e-05 Ohms
Tap [uV],Shunt [A],Supply [A],Time [S],Hall [A],Cernox [T]
-1.600000,0.190000,0.000000,0.038235,38.254720,-4.637842
-1.800000,0.250000,0.166667,0.057733,38.425500,-4.573171
-1.500000,0.350000,0.333333,0.073627,38.425500,-4.578714
-1.600000,0.550000,0.500000,0.089396,38.596280,-4.611973
-1.400000,0.670000,0.666667,0.106185,38.510890,-4.606430
-1.400000,0.850000,0.833333,0.121985,38.425500,-4.632299
-1.400000,0.990000,1.000000,0.137737,38.425500,-4.665558
-1.600000,1.170000,1.166667,0.153494,38.767060,-4.708056
-1.600000,1.290000,1.333333,0.169275,38.340110,-4.728381
-1.400000,1.470000,1.500000,0.186048,38.340110,-4.724686
-1.600000,1.610000,1.666667,0.204706,38.340110,-4.663710
-1.500000,1.710000,1.833333,0.217518,38.254720,-4.765336
-1.500000,1.950000,2.000000,0.238251,38.340110,-4.648928
-1.500000,2.050000,2.166667,0.249617,38.425500,-4.770880
-1.400000,2.230000,2.333333,0.265397,38.596280,-4.780118
-1.500000,2.390000,2.500000,0.282236,38.340110,-4.776423
-1.500000,2.590000,2.666667,0.298051,38.169330,-4.769032
-1.600000,2.730000,2.833333,0.313805,38.340110,-4.756098
-1.400000,2.850000,3.000000,0.329556,38.425500,-4.722838
-1.500000,3.010000,3.166667,0.345352,38.425500,-4.695122
-1.300000,3.210000,3.333333,0.362140,38.254720,-4.693274
-1.600000,3.330000,3.500000,0.377879,38.425500,-4.652624
-1.500000,3.490000,3.666667,0.395277,38.510890,-4.671101
-1.300000,3.650000,3.833333,0.410101,38.254720,-4.611973
-1.500000,3.850000,4.000000,0.425849,38.425500,-4.591648
-1.500000,3.930000,4.166667,0.441619,38.425500,-4.586105
-1.700000,4.170000,4.333333,0.457393,38.596280,-4.586105
-1.400000,4.330000,4.500000,0.474170,38.510890,-4.589800
-1.400000,4.490000,4.666667,0.489928,38.254720,-4.602735
-1.300000,4.670000,4.833333,0.505669,38.425500,-4.634146
-1.300000,4.790000,5.000000,0.521415,38.340110,-4.661863
-1.400000,4.930000,5.166667,0.537856,38.510890,-4.660015
-1.400000,5.150000,5.333333,0.553744,38.596280,-4.685883
-1.400000,5.250000,5.500000,0.569503,38.510890,-4.722838
-1.500000,5.430000,5.666667,0.585913,38.510890,-4.722838
-1.500000,5.570000,5.833333,0.601744,38.510890,-4.752402
-1.400000,5.710000,6.000000,0.617525,38.510890,-4.769032
-1.400000,5.910000,6.166667,0.633281,38.340110,-4.774575
-1.500000,6.010000,6.333333,0.650040,38.425500,-4.776423
-1.500000,6.230000,6.500000,0.665796,38.340110,-4.772727
-1.600000,6.310000,6.666667,0.681545,38.681670,-4.763489
-1.600000,6.530000,6.833333,0.698524,38.510890,-4.763489
-1.600000,6.710000,7.000000,0.715527,38.596280,-4.778271
-1.500000,6.870000,7.166667,0.731502,38.510890,-4.759793
-1.500000,6.990000,7.333333,0.747448,38.852450,-4.741316
-1.700000,7.150000,7.500000,0.763401,38.596280,-4.708056
-1.300000,7.310000,7.666667,0.785133,38.510890,-4.752402
-1.400000,7.450000,7.833333,0.796137,38.767060,-4.674797
-1.400000,7.670000,8.000000,0.809906,38.340110,-4.611973
-1.900000,7.830000,8.166667,0.825663,38.254720,-4.589800
-1.600000,7.990000,8.333333,0.842356,38.425500,-4.582409
-1.300000,8.170000,8.500000,0.857631,38.681670,-4.589800
-1.400000,8.250000,8.666667,0.873444,38.425500,-4.595344
-1.500000,8.430000,8.833333,0.889215,38.510890,-4.619364
-1.400000,8.650000,9.000000,0.906037,38.767060,-4.604582
-1.500000,8.730000,9.166667,0.921790,38.425500,-4.639690
-1.300000,8.910000,9.333333,0.940763,38.510890,-4.582409
-1.600000,9.010000,9.500000,0.953615,38.510890,-4.693274
-1.500000,9.230000,9.666667,0.969967,38.425500,-4.713599
-1.500000,9.310000,9.833333,0.985774,38.510890,-4.737620
-1.700000,9.530000,10.000000,1.001538,38.596280,-4.757945
-1.400000,9.690000,10.166667,1.017291,38.681670,-4.778271
-1.600000,9.850000,10.333333,1.034385,38.083940,-4.769032
-1.700000,9.990000,10.500000,1.049285,38.596280,-4.770880
-1.500000,10.210000,10.666667,1.066102,38.596280,-4.774575
-1.500000,10.330000,10.833333,1.081868,38.596280,-4.763489
-1.500000,10.550000,11.000000,1.097670,38.681670,-4.752402
-1.400000,10.690000,11.166667,1.113435,38.681670,-4.719143
-1.400000,10.910000,11.333333,1.138221,38.681670,-4.661863
-1.600000,10.910000,11.500000,1.145362,38.510890,-4.663710
-1.600000,11.130000,11.666667,1.161881,38.596280,-4.656319
-1.300000,11.270000,11.833333,1.177664,38.425500,-4.630451
-1.400000,11.470000,12.000000,1.193445,38.767060,-4.611973
-1.500000,11.590000,12.166667,1.209230,38.596280,-4.599039
-1.600000,11.750000,12.333333,1.226016,38.596280,-4.599039
-1.500000,11.970000,12.500000,1.241808,38.596280,-4.584257
-1.500000,12.050000,12.666667,1.257570,38.425500,-4.591648
-1.300000,12.290000,12.833333,1.273317,38.596280,-4.606430
-1.400000,12.430000,13.000000,1.290227,38.425500,-4.608278
-1.500000,12.530000,13.166667,1.306047,38.596280,-4.632299
-1.400000,12.690000,13.333333,1.321801,38.425500,-4.660015
-1.600000,12.910000,13.500000,1.337542,38.510890,-4.693274
-1.300000,13.010000,13.666667,1.354112,38.596280,-4.696970
-1.500000,13.230000,13.833333,1.369915,38.510890,-4.728381
-1.500000,13.370000,14.000000,1.385667,38.596280,-4.743163
-1.300000,13.510000,14.166667,1.401422,38.596280,-4.769032
-1.500000,13.670000,14.333333,1.418165,38.510890,-4.772727
-1.400000,13.910000,14.500000,1.437513,38.596280,-4.700665
-1.300000,14.010000,14.666667,1.449775,38.510890,-4.774575
-1.400000,14.210000,14.833333,1.465557,38.510890,-4.772727
-1.400000,14.290000,15.000000,1.481333,38.510890,-4.756098
-1.500000,14.490000,15.166667,1.498083,38.510890,-4.761641
-1.400000,14.670000,15.333333,1.515782,38.340110,-4.750554
-1.300000,14.830000,15.500000,1.543065,38.596280,-4.591648
-1.300000,14.850000,15.666667,1.552006,38.596280,-4.754250
-1.300000,15.110000,15.833333,1.563947,38.510890,-4.695122
-1.400000,15.270000,16.000000,1.579935,38.510890,-4.674797
-1.300000,15.430000,16.166667,1.595938,38.596280,-4.648928
-1.300000,15.550000,16.333333,1.611510,38.937840,-4.628603
-1.700000,15.770000,16.500000,1.625359,38.767060,-4.575018
