# Date: 20210119
# Operator: RDP
# Notes: PbSn 15 Nm
# Tap_cm: 5.0
# Sample: DCC-PbSn-11
# Fit of Tap:
#	Ic = 98.1 +/- 1.7 A
#	n = 50 +/- 1.5 
#	Vc = 5 uV
#	Vfloor = 5 +/- 2.6e+126 uV
#	R = 7.65 +/- 5e+118 Ohms
Tap [uV],Shunt [A],Supply [A],Time [S],Hall [A],Cernox [T]
0.900000,0.370000,0.000000,0.038806,12.296160,-4.757945
0.800000,0.210000,0.250000,0.045710,12.296160,-4.746859
0.700000,0.490000,0.500000,0.057254,12.210770,-4.706208
0.900000,0.750000,0.750000,0.072781,12.039990,-4.739468
1.000000,0.970000,1.000000,0.089481,11.954600,-4.741316
0.800000,1.210000,1.250000,0.105462,12.039990,-4.761641
0.800000,1.470000,1.500000,0.121409,11.954600,-4.778271
0.700000,1.670000,1.750000,0.137466,11.954600,-4.791205
0.800000,1.930000,2.000000,0.152877,12.039990,-4.835551
1.000000,2.110000,2.250000,0.168831,12.039990,-4.839246
0.800000,2.410000,2.500000,0.184770,12.039990,-4.852180
0.900000,2.630000,2.750000,0.200802,12.125380,-4.848485
0.700000,2.870000,3.000000,0.217503,12.210770,-4.854028
0.800000,3.090000,3.250000,0.233245,12.296160,-4.852180
0.900000,3.310000,3.500000,0.249291,12.210770,-4.839246
0.900000,3.570000,3.750000,0.265208,12.466940,-4.820769
1.300000,3.830000,4.000000,0.281274,12.381550,-4.802291
0.800000,4.030000,4.250000,0.297104,12.466940,-4.780118
1.000000,4.250000,4.500000,0.313359,12.381550,-4.763489
0.800000,4.530000,4.750000,0.329382,12.552330,-4.745011
1.000000,4.770000,5.000000,0.344986,12.296160,-4.730229
0.600000,5.050000,5.250000,0.360606,12.466940,-4.715447
1.100000,5.270000,5.500000,0.377117,12.296160,-4.715447
0.800000,5.430000,5.750000,0.392629,12.552330,-4.713599
0.900000,5.650000,6.000000,0.409122,12.552330,-4.698817
0.900000,5.910000,6.250000,0.424693,12.296160,-4.696970
0.900000,6.170000,6.500000,0.441206,12.125380,-4.700665
1.100000,6.410000,6.750000,0.456746,12.125380,-4.726534
0.600000,6.650000,7.000000,0.473252,12.125380,-4.728381
1.100000,6.910000,7.250000,0.488754,12.039990,-4.759793
0.900000,7.150000,7.500000,0.505252,12.039990,-4.759793
0.900000,7.370000,7.750000,0.520756,12.296160,-4.789357
0.900000,7.590000,8.000000,0.537443,12.296160,-4.789357
0.700000,7.830000,8.250000,0.553010,12.125380,-4.805987
1.200000,8.130000,8.500000,0.568534,12.125380,-4.824464
1.100000,8.350000,8.750000,0.585080,12.039990,-4.817073
1.000000,8.590000,9.000000,0.600628,12.210770,-4.828160
0.800000,8.830000,9.250000,0.622157,12.125380,-4.739468
1.000000,8.930000,9.500000,0.632781,12.210770,-4.818921
1.000000,9.250000,9.750000,0.649292,12.466940,-4.817073
1.100000,9.510000,10.000000,0.664812,12.381550,-4.794900
1.000000,9.730000,10.250000,0.681307,12.552330,-4.789357
0.800000,9.970000,10.500000,0.696814,12.381550,-4.752402
1.000000,10.170000,10.750000,0.713326,12.381550,-4.750554
1.000000,10.490000,11.000000,0.728829,12.210770,-4.726534
1.100000,10.570000,11.250000,0.746384,12.210770,-4.748707
1.000000,10.970000,11.500000,0.762852,12.296160,-4.743163
1.000000,11.210000,11.750000,0.778812,12.466940,-4.717295
1.100000,11.450000,12.000000,0.794456,12.296160,-4.709904
1.100000,11.690000,12.250000,0.814164,12.296160,-4.781966
0.900000,11.870000,12.500000,0.826653,12.552330,-4.693274
1.000000,12.150000,12.750000,0.842940,12.466940,-4.685883
0.900000,12.350000,13.000000,0.856469,12.381550,-4.722838
1.000000,12.610000,13.250000,0.872968,12.125380,-4.720990
1.100000,12.790000,13.500000,0.888469,12.125380,-4.754250
0.900000,13.090000,13.750000,0.911768,12.296160,-4.724686
1.000000,13.250000,14.000000,0.920762,11.954600,-4.780118
0.900000,13.530000,14.250000,0.937286,12.039990,-4.780118
0.900000,13.810000,14.500000,0.952804,11.954600,-4.818921
0.900000,14.070000,14.750000,0.969311,12.039990,-4.828160
0.900000,14.270000,15.000000,0.984808,12.210770,-4.837398
1.000000,14.510000,15.250000,1.001312,12.125380,-4.842942
0.800000,14.770000,15.500000,1.017199,12.125380,-4.828160
1.000000,15.050000,15.750000,1.033044,12.381550,-4.839246
1.100000,15.270000,16.000000,1.048655,12.210770,-4.818921
1.000000,15.490000,16.250000,1.065189,12.466940,-4.807834
