# Date: 20201103
# Operator: DCC
# Notes: MIT448-1 with 15 in/lb per nut. TFMC post testing
# Tap_cm: 5.0
# Sample: MIT448-1
# Fit of Tap:
#	Ic = 36.3 +/- 8.1e+06 A
#	n = 90.7 +/- 1e+08 
#	Vc = 5 uV
#	Vfloor = 1.21 +/- 0.015 uV
#	R = 0.000864 +/- 0.00091 Ohms
Tap [uV],Shunt [A],Supply [A],Time [S],Hall [T],Cernox [K]
1.500000,0.330000,0.000000,0.045454,21.434938,247.544885
1.100000,0.330000,0.083333,0.075138,21.409982,245.937304
1.100000,0.370000,0.166667,0.090325,21.404635,245.937304
1.200000,0.490000,0.250000,0.105921,21.409982,245.937304
1.200000,0.550000,0.333333,0.122492,21.408200,247.544885
1.200000,0.610000,0.416667,0.138387,21.404635,249.174056
1.200000,0.710000,0.500000,0.154033,21.409982,249.174056
1.200000,0.870000,0.583333,0.170612,21.406417,247.544885
1.300000,0.870000,0.666667,0.186174,21.406417,250.825257
1.300000,0.990000,0.750000,0.203509,21.406417,252.498941
0.900000,1.070000,0.833333,0.218186,21.406417,255.915633
1.000000,1.170000,0.916667,0.233735,21.404635,252.498941
0.900000,1.270000,1.000000,0.250280,21.406417,254.195574
1.300000,1.410000,1.083333,0.265859,21.408200,249.174056
1.300000,1.510000,1.166667,0.282395,21.411765,250.825257
1.100000,1.530000,1.250000,0.297931,21.406417,252.498941
1.300000,1.610000,1.333333,0.314478,21.408200,254.195574
1.200000,1.730000,1.416667,0.330013,21.406417,249.174056
1.200000,1.790000,1.500000,0.350806,21.408200,252.498941
1.300000,1.850000,1.583333,0.361913,21.409982,247.544885
1.200000,1.970000,1.666667,0.378528,21.408200,250.825257
1.300000,2.130000,1.750000,0.394073,21.404635,250.825257
1.200000,2.190000,1.833333,0.409750,21.406417,242.785204
1.200000,2.290000,1.916667,0.426322,21.404635,245.937304
1.000000,2.390000,2.000000,0.441881,21.406417,242.785204
1.300000,2.510000,2.083333,0.458454,21.406417,247.544885
1.300000,2.590000,2.166667,0.474003,21.406417,245.937304
1.100000,2.650000,2.250000,0.490576,21.406417,247.544885
1.000000,2.770000,2.333333,0.506123,21.406417,247.544885
1.400000,2.870000,2.416667,0.522677,21.406417,244.350882
1.100000,3.010000,2.500000,0.538257,21.404635,249.174056
1.100000,3.030000,2.583333,0.553788,21.404635,249.174056
1.300000,3.130000,2.666667,0.570323,21.408200,250.825257
1.100000,3.270000,2.750000,0.586496,21.406417,247.544885
1.000000,3.390000,2.833333,0.602102,21.408200,254.195574
1.200000,3.510000,2.916667,0.618696,21.406417,252.498941
1.500000,3.550000,3.000000,0.634378,21.408200,255.915633
1.000000,3.610000,3.083333,0.651387,21.406417,252.498941
1.400000,3.690000,3.166667,0.666582,21.404635,252.498941
1.100000,3.770000,3.250000,0.682188,21.409982,249.174056
1.400000,3.890000,3.333333,0.698232,21.411765,255.915633
1.100000,4.030000,3.416667,0.715754,21.385027,252.498941
1.100000,4.050000,3.500000,0.732293,21.388592,254.195574
1.100000,4.170000,3.583333,0.748369,21.392157,255.915633
1.200000,4.350000,3.666667,0.764353,21.385027,252.498941
1.100000,4.410000,3.750000,0.783534,21.383244,254.195574
1.500000,4.470000,3.833333,0.796254,21.383244,249.174056
1.400000,4.550000,3.916667,0.810048,21.406417,244.350882
1.200000,4.730000,4.000000,0.826642,21.406417,247.544885
1.100000,4.770000,4.083333,0.842202,21.406417,247.544885
1.100000,4.830000,4.166667,0.857743,21.406417,247.544885
1.200000,4.970000,4.250000,0.874274,21.406417,247.544885
1.100000,5.050000,4.333333,0.890123,21.406417,247.544885
1.100000,5.170000,4.416667,0.905768,21.406417,247.544885
1.300000,5.230000,4.500000,0.922344,21.408200,242.785204
1.200000,5.310000,4.583333,0.937898,21.406417,250.825257
1.200000,5.430000,4.666667,0.954125,21.406417,245.937304
1.300000,5.510000,4.750000,0.970549,21.406417,247.544885
1.300000,5.630000,4.833333,0.986162,21.409982,249.174056
0.900000,5.710000,4.916667,1.001715,21.408200,250.825257
1.200000,5.830000,5.000000,1.018270,21.408200,254.195574
1.200000,5.930000,5.083333,1.033791,21.406417,255.915633
1.300000,6.010000,5.166667,1.050317,21.406417,252.498941
1.300000,6.130000,5.250000,1.066395,21.408200,252.498941
1.200000,6.190000,5.333333,1.082325,21.408200,254.195574
1.200000,6.290000,5.416667,1.098799,21.409982,252.498941
1.100000,6.370000,5.500000,1.114710,21.409982,252.498941
1.200000,6.490000,5.583333,1.130762,21.433155,252.498941
1.200000,6.590000,5.666667,1.146296,21.409982,254.195574
1.100000,6.690000,5.750000,1.164194,21.408200,249.174056
1.400000,6.830000,5.833333,1.177943,21.409982,250.825257
1.400000,6.870000,5.916667,1.194134,21.404635,245.937304
1.400000,6.990000,6.000000,1.210147,21.406417,244.350882
1.200000,7.090000,6.083333,1.226311,21.409982,245.937304
1.300000,7.210000,6.166667,1.249716,21.409982,254.195574
1.300000,7.230000,6.250000,1.259357,21.406417,245.937304
1.300000,7.290000,6.333333,1.274478,21.406417,244.350882
1.300000,7.470000,6.416667,1.290186,21.402852,242.785204
1.300000,7.510000,6.500000,1.306321,21.406417,247.544885
1.100000,7.690000,6.583333,1.322174,21.408200,250.825257
1.300000,7.710000,6.666667,1.338382,21.409982,247.544885
1.100000,7.850000,6.750000,1.354584,21.404635,247.544885
1.100000,8.010000,6.833333,1.370167,21.409982,241.239861
1.300000,8.070000,6.916667,1.386314,21.417112,249.174056
1.200000,8.130000,7.000000,1.402410,21.408200,250.825257
0.900000,8.270000,7.083333,1.418190,21.409982,252.498941
1.300000,8.270000,7.166667,1.434078,21.408200,255.915633
1.200000,8.430000,7.250000,1.450106,21.406417,252.498941
1.200000,8.510000,7.333333,1.466233,21.402852,250.825257
1.300000,8.530000,7.416667,1.481821,21.408200,250.825257
1.000000,8.630000,7.500000,1.498336,21.408200,250.825257
1.200000,8.730000,7.583333,1.515536,21.386809,257.659612
1.200000,8.810000,7.666667,1.536073,21.386809,255.915633
1.200000,8.990000,7.750000,1.576352,21.383244,245.937304
1.100000,9.070000,7.833333,1.593070,21.386809,245.937304
1.200000,9.130000,7.916667,1.608554,21.383244,242.785204
1.200000,9.250000,8.000000,1.623305,21.411765,247.544885
1.300000,9.190000,8.083333,1.638980,21.408200,247.544885
1.300000,9.410000,8.166667,1.654613,21.406417,250.825257
