# Date: 20201103
# Operator: DCC
# Notes: Sample 7 with 15 in/lb per nut. TFMC post testing
# Tap_cm: 5.0
# Sample: Sample 7
# Fit of Tap:
#	Ic = 107 +/- 1.1 A
#	n = 50 +/- 5 
#	Vc = 5 uV
#	Vfloor = 1.65 +/- 3.9e+28 uV
#	R = 8.57 +/- 8e+03 Ohms
Tap [uV],Shunt [A],Supply [A],Time [S],Hall [T],Cernox [K]
0.800000,0.350000,0.000000,0.048292,21.433155,252.498941
1.200000,0.310000,0.083333,0.067673,21.404635,247.544885
1.000000,0.350000,0.166667,0.077605,21.408200,255.915633
1.200000,0.430000,0.250000,0.093385,21.406417,252.498941
1.300000,0.570000,0.333333,0.109211,21.409982,252.498941
1.200000,0.570000,0.416667,0.126011,21.406417,252.498941
1.100000,0.710000,0.500000,0.141809,21.409982,254.195574
0.900000,0.850000,0.583333,0.158021,21.408200,252.498941
0.900000,0.850000,0.666667,0.173443,21.404635,247.544885
1.100000,1.010000,0.750000,0.189298,21.409982,247.544885
1.000000,1.090000,0.833333,0.206010,21.408200,249.174056
1.100000,1.130000,0.916667,0.221856,21.409982,244.350882
1.100000,1.250000,1.000000,0.237868,21.404635,247.544885
1.200000,1.350000,1.083333,0.253725,21.406417,247.544885
1.000000,1.410000,1.166667,0.269390,21.406417,245.937304
0.900000,1.490000,1.250000,0.285383,21.406417,247.544885
1.100000,1.610000,1.333333,0.301414,21.408200,249.174056
1.200000,1.750000,1.416667,0.317465,21.408200,241.239861
1.200000,1.850000,1.500000,0.333398,21.406417,245.937304
1.300000,1.950000,1.583333,0.349408,21.406417,250.825257
1.100000,1.990000,1.666667,0.365256,21.409982,249.174056
1.100000,2.070000,1.750000,0.381399,21.406417,247.544885
1.000000,2.170000,1.833333,0.398099,21.408200,247.544885
1.100000,2.290000,1.916667,0.413443,21.408200,247.544885
1.200000,2.350000,2.000000,0.429455,21.408200,247.544885
1.000000,2.510000,2.083333,0.452119,21.417112,250.825257
