# Date: 20201103
# Operator: DCC
# Notes: Sample 7 with 15 in/lb per nut. TFMC post testing
# Tap_cm: 5.0
# Sample: Sample 7
# Fit of Tap:
#	Ic = 72.8 +/- 8.7 A
#	n = 119 +/- 3.3e+02 
#	Vc = 5 uV
#	Vfloor = 1.16 +/- 0.0096 uV
#	R = 0.00143 +/- 0.00025 Ohms
Tap [uV],Shunt [A],Supply [A],Time [S],Hall [T],Cernox [K]
0.900000,0.270000,0.000000,0.067288,21.408200,249.174056
1.000000,0.290000,0.083333,0.089461,21.409982,245.937304
1.300000,0.330000,0.166667,0.104903,21.406417,250.825257
1.300000,0.450000,0.250000,0.120749,21.406417,252.498941
1.000000,0.530000,0.333333,0.136555,21.406417,250.825257
1.200000,0.610000,0.416667,0.152377,21.406417,250.825257
1.300000,0.710000,0.500000,0.169224,21.409982,249.174056
1.300000,0.810000,0.583333,0.185042,21.408200,250.825257
1.100000,0.870000,0.666667,0.200991,21.406417,252.498941
1.300000,0.930000,0.750000,0.216885,21.406417,252.498941
1.300000,1.090000,0.833333,0.233530,21.404635,252.498941
1.100000,1.150000,0.916667,0.248463,21.408200,250.825257
1.200000,1.250000,1.000000,0.265304,21.409982,247.544885
1.000000,1.330000,1.083333,0.281160,21.404635,249.174056
1.200000,1.410000,1.166667,0.296981,21.404635,249.174056
1.100000,1.570000,1.250000,0.312824,21.409982,247.544885
1.200000,1.650000,1.333333,0.329051,21.406417,250.825257
1.200000,1.710000,1.416667,0.344487,21.408200,245.937304
1.100000,1.850000,1.500000,0.360334,21.402852,245.937304
1.100000,1.870000,1.583333,0.377142,21.404635,250.825257
1.000000,2.030000,1.666667,0.392943,21.406417,244.350882
1.200000,2.050000,1.750000,0.408755,21.408200,245.937304
1.100000,2.170000,1.833333,0.425078,21.404635,247.544885
1.100000,2.270000,1.916667,0.440997,21.406417,242.785204
1.400000,2.370000,2.000000,0.456891,21.402852,239.714457
1.300000,2.450000,2.083333,0.472753,21.406417,247.544885
1.100000,2.570000,2.166667,0.488574,21.406417,244.350882
1.300000,2.650000,2.250000,0.504409,21.406417,252.498941
1.100000,2.810000,2.333333,0.521220,21.406417,249.174056
1.000000,2.910000,2.416667,0.537038,21.406417,250.825257
0.900000,2.970000,2.500000,0.552871,21.406417,252.498941
1.200000,3.050000,2.583333,0.568690,21.408200,252.498941
1.100000,3.170000,2.666667,0.584492,21.406417,252.498941
1.200000,3.250000,2.750000,0.601300,21.409982,249.174056
1.300000,3.370000,2.833333,0.617133,21.406417,252.498941
1.000000,3.330000,2.916667,0.640665,21.406417,241.239861
1.200000,3.470000,3.000000,0.648664,21.408200,254.195574
1.100000,3.670000,3.083333,0.664468,21.409982,249.174056
1.200000,3.670000,3.166667,0.680499,21.411765,250.825257
1.100000,3.830000,3.250000,0.696472,21.406417,247.544885
1.100000,3.930000,3.333333,0.712318,21.406417,252.498941
0.900000,4.030000,3.416667,0.729183,21.406417,249.174056
1.100000,4.090000,3.500000,0.745053,21.402852,250.825257
1.100000,4.210000,3.583333,0.762991,21.386809,245.937304
1.000000,4.310000,3.666667,0.779147,21.383244,247.544885
1.000000,4.390000,3.750000,0.795272,21.385027,245.937304
1.200000,4.510000,3.833333,0.811395,21.385027,242.785204
1.100000,4.570000,3.916667,0.832219,21.383244,250.825257
1.200000,4.610000,4.000000,0.842354,21.385027,245.937304
1.300000,4.790000,4.083333,0.857627,21.406417,247.544885
1.200000,4.830000,4.166667,0.872466,21.404635,245.937304
1.100000,4.970000,4.250000,0.888397,21.408200,245.937304
1.200000,5.050000,4.333333,0.905243,21.406417,249.174056
1.200000,5.170000,4.416667,0.930619,21.406417,249.174056
