# Date: 20201103
# Operator: DCC
# Notes: MIT448-1 with 15 in/lb per nut. TFMC post testing
# Tap_cm: 5.0
# Sample: MIT448-1
# Fit of Tap:
#	Ic = 41 +/- 1.8 A
#	n = 160 +/- 2.7e+02 
#	Vc = 5 uV
#	Vfloor = 1.19 +/- 0.013 uV
#	R = 0.0025 +/- 0.00058 Ohms
Tap [uV],Shunt [A],Supply [A],Time [S],Hall [T],Cernox [K]
1.400000,0.290000,0.000000,0.072527,21.413547,255.915633
1.100000,0.350000,0.083333,0.094173,21.417112,249.174056
1.200000,0.330000,0.166667,0.101462,21.413547,247.544885
1.100000,0.410000,0.250000,0.109418,21.415330,250.825257
1.200000,0.530000,0.333333,0.126135,21.411765,250.825257
1.200000,0.570000,0.416667,0.142159,21.417112,252.498941
1.200000,0.690000,0.500000,0.158213,21.411765,254.195574
1.100000,0.870000,0.583333,0.174308,21.415330,252.498941
1.300000,0.930000,0.666667,0.190231,21.413547,250.825257
1.300000,0.930000,0.750000,0.205999,21.413547,252.498941
1.100000,1.090000,0.833333,0.222233,21.411765,250.825257
1.000000,1.170000,0.916667,0.238192,21.406417,250.825257
1.200000,1.270000,1.000000,0.254163,21.408200,250.825257
1.100000,1.350000,1.083333,0.270222,21.408200,250.825257
1.200000,1.450000,1.166667,0.286206,21.406417,247.544885
1.100000,1.570000,1.250000,0.302238,21.406417,249.174056
1.300000,1.670000,1.333333,0.324012,21.409982,250.825257
1.200000,1.710000,1.416667,0.334212,21.408200,245.937304
1.400000,1.810000,1.500000,0.349818,21.411765,247.544885
1.200000,1.910000,1.583333,0.365384,21.404635,245.937304
1.300000,1.990000,1.666667,0.381946,21.406417,247.544885
1.400000,2.050000,1.750000,0.398050,21.406417,245.937304
1.400000,2.250000,1.833333,0.413993,21.404635,247.544885
1.200000,2.250000,1.916667,0.429677,21.408200,252.498941
1.200000,2.410000,2.000000,0.445281,21.408200,249.174056
1.400000,2.510000,2.083333,0.461864,21.408200,247.544885
1.100000,2.590000,2.166667,0.477431,21.408200,250.825257
1.300000,2.670000,2.250000,0.494001,21.411765,247.544885
1.000000,2.750000,2.333333,0.509616,21.408200,250.825257
1.400000,2.830000,2.416667,0.525213,21.404635,254.195574
1.000000,3.050000,2.500000,0.541896,21.404635,252.498941
1.300000,3.090000,2.583333,0.557556,21.408200,250.825257
1.300000,3.130000,2.666667,0.573200,21.408200,254.195574
1.300000,3.230000,2.750000,0.589445,21.406417,250.825257
1.200000,3.390000,2.833333,0.606085,21.409982,252.498941
1.100000,3.430000,2.916667,0.623360,21.404635,255.915633
1.100000,3.490000,3.000000,0.637545,21.404635,249.174056
1.200000,3.650000,3.083333,0.653186,21.406417,249.174056
1.200000,3.710000,3.166667,0.669746,21.408200,250.825257
1.100000,3.810000,3.250000,0.685295,21.406417,244.350882
1.300000,3.910000,3.333333,0.701848,21.406417,247.544885
0.900000,4.010000,3.416667,0.717422,21.402852,245.937304
1.300000,4.170000,3.500000,0.733985,21.409982,249.174056
1.300000,4.210000,3.583333,0.751271,21.385027,244.350882
1.000000,4.330000,3.666667,0.767943,21.383244,245.937304
1.100000,4.430000,3.750000,0.787301,21.386809,250.825257
1.300000,4.470000,3.833333,0.799138,21.386809,247.544885
1.200000,4.570000,3.916667,0.815710,21.383244,245.937304
1.100000,4.670000,4.000000,0.831269,21.386809,245.937304
1.200000,4.750000,4.083333,0.847237,21.395722,245.937304
1.300000,4.830000,4.166667,0.861815,21.406417,247.544885
1.400000,4.950000,4.250000,0.877379,21.409982,252.498941
1.200000,5.130000,4.333333,0.893968,21.409982,252.498941
1.000000,5.150000,4.416667,0.909535,21.404635,252.498941
1.000000,5.230000,4.500000,0.925758,21.408200,255.915633
1.100000,5.370000,4.583333,0.941965,21.409982,254.195574
1.300000,5.450000,4.666667,0.957565,21.406417,250.825257
1.300000,5.530000,4.750000,0.973706,21.408200,252.498941
1.200000,5.610000,4.833333,0.989374,21.408200,249.174056
1.200000,5.610000,4.916667,1.006005,21.404635,249.174056
1.400000,5.990000,5.000000,1.030111,21.411765,247.544885
1.200000,5.930000,5.083333,1.038061,21.404635,254.195574
1.000000,6.010000,5.166667,1.054204,21.404635,247.544885
