# Date: 20201103
# Operator: DCC
# Notes: SOX351-C 755.16-755.04with 15 in/lb per nut. TFMC post testing
# Tap_cm: 5.0
# Sample: SOX351-C 755.16-755.04
# Fit of Tap:
#	Ic = 110 +/- 1.7 A
#	n = 22.1 +/- 3.2 
#	Vc = 5 uV
#	Vfloor = 0.8 +/- 0.073 uV
#	R = 0.00876 +/- 0.00026 Ohms
Tap [uV],Shunt [A],Supply [A],Time [S],Hall [T],Cernox [K]
1.000000,0.290000,0.000000,0.049027,21.427807,244.350882
1.100000,0.350000,0.083333,0.068557,21.404635,247.544885
1.200000,0.350000,0.166667,0.078243,21.406417,242.785204
1.200000,0.450000,0.250000,0.094814,21.406417,244.350882
1.300000,0.530000,0.333333,0.110396,21.408200,245.937304
1.300000,0.590000,0.416667,0.125962,21.406417,249.174056
1.200000,0.690000,0.500000,0.142518,21.406417,250.825257
1.200000,0.890000,0.583333,0.166368,21.406417,245.937304
1.200000,0.870000,0.666667,0.174522,21.408200,250.825257
1.100000,0.970000,0.750000,0.190119,21.411765,252.498941
1.000000,1.050000,0.833333,0.206445,21.406417,252.498941
1.000000,1.170000,0.916667,0.222037,21.408200,250.825257
1.200000,1.270000,1.000000,0.238603,21.404635,250.825257
1.200000,1.350000,1.083333,0.254169,21.406417,250.825257
1.100000,1.450000,1.166667,0.270901,21.406417,249.174056
0.900000,1.550000,1.250000,0.286517,21.409982,255.915633
1.300000,1.670000,1.333333,0.302129,21.404635,250.825257
1.000000,1.670000,1.416667,0.318721,21.406417,252.498941
1.000000,1.810000,1.500000,0.334277,21.408200,249.174056
1.100000,1.930000,1.583333,0.350882,21.408200,245.937304
1.300000,1.950000,1.666667,0.366435,21.408200,247.544885
1.300000,2.110000,1.750000,0.381983,21.404635,247.544885
1.000000,2.190000,1.833333,0.398855,21.402852,244.350882
1.200000,2.290000,1.916667,0.414449,21.408200,249.174056
1.200000,2.430000,2.000000,0.430024,21.406417,247.544885
0.900000,2.470000,2.083333,0.446602,21.406417,247.544885
1.200000,2.610000,2.166667,0.465444,21.404635,244.350882
1.100000,2.650000,2.250000,0.478570,21.404635,245.937304
1.100000,2.750000,2.333333,0.494171,21.408200,247.544885
1.100000,2.830000,2.416667,0.510771,21.406417,245.937304
1.100000,3.010000,2.500000,0.526461,21.406417,247.544885
1.100000,3.070000,2.583333,0.542065,21.406417,249.174056
1.000000,3.150000,2.666667,0.558654,21.406417,245.937304
0.900000,3.310000,2.750000,0.574261,21.406417,250.825257
1.300000,3.350000,2.833333,0.590493,21.408200,249.174056
1.000000,3.390000,2.916667,0.606116,21.408200,250.825257
0.800000,3.570000,3.000000,0.622674,21.408200,254.195574
1.000000,3.610000,3.083333,0.638246,21.406417,254.195574
1.200000,3.710000,3.166667,0.654801,21.406417,252.498941
1.000000,3.770000,3.250000,0.670355,21.409982,250.825257
1.100000,3.930000,3.333333,0.685907,21.404635,254.195574
1.000000,4.010000,3.416667,0.704232,21.386809,255.915633
0.900000,4.070000,3.500000,0.719805,21.381462,247.544885
1.100000,4.170000,3.583333,0.736441,21.383244,244.350882
1.400000,4.310000,3.666667,0.752023,21.385027,250.825257
1.300000,4.430000,3.750000,0.776912,21.383244,247.544885
1.000000,4.510000,3.833333,0.796665,21.385027,245.937304
1.100000,4.530000,3.916667,0.803771,21.409982,252.498941
1.100000,4.630000,4.000000,0.814341,21.406417,245.937304
1.000000,4.770000,4.083333,0.829963,21.406417,242.785204
1.000000,4.850000,4.166667,0.846520,21.406417,245.937304
1.200000,4.910000,4.250000,0.862071,21.408200,247.544885
1.100000,5.070000,4.333333,0.878634,21.406417,244.350882
1.200000,5.150000,4.416667,0.894193,21.409982,245.937304
1.000000,5.250000,4.500000,0.910804,21.406417,250.825257
1.200000,5.310000,4.583333,0.926363,21.408200,247.544885
1.100000,5.470000,4.666667,0.941924,21.406417,249.174056
1.200000,5.570000,4.750000,0.962991,21.404635,244.350882
1.100000,5.610000,4.833333,0.974692,21.408200,249.174056
1.000000,5.670000,4.916667,0.990251,21.404635,255.915633
1.100000,5.850000,5.000000,1.006832,21.409982,250.825257
1.200000,5.910000,5.083333,1.022495,21.404635,254.195574
1.000000,6.010000,5.166667,1.038104,21.406417,249.174056
1.300000,6.130000,5.250000,1.054745,21.408200,250.825257
1.000000,6.230000,5.333333,1.071421,21.406417,249.174056
1.300000,6.270000,5.416667,1.086611,21.406417,250.825257
1.300000,6.350000,5.500000,1.102184,21.409982,247.544885
1.100000,6.550000,5.583333,1.118749,21.408200,252.498941
1.100000,6.670000,5.666667,1.134292,21.406417,249.174056
1.200000,6.670000,5.750000,1.149875,21.402852,249.174056
