# Date: 20201030
# Operator: DCC
# Notes: Spool 1-3 and 15 in/lb per nut. 
# Tap_cm: 5.0
# Sample: Spool 1-3
Tap [uV],Shunt [A],Supply [A],Time [S],Hall [T],Cernox [K]
1.100000,0.330000,0.000000,0.061239,20.689840,250.825257
1.200000,0.330000,0.083333,0.078423,20.704100,245.937304
1.200000,0.410000,0.166667,0.092204,20.709447,250.825257
1.200000,0.450000,0.250000,0.108806,20.698752,255.915633
1.200000,0.550000,0.333333,0.124771,20.702317,254.195574
1.400000,0.610000,0.416667,0.140778,20.705882,254.195574
1.300000,0.710000,0.500000,0.156767,20.707665,252.498941
1.400000,0.770000,0.583333,0.172455,20.707665,252.498941
1.200000,0.870000,0.666667,0.188516,20.704100,250.825257
1.400000,0.930000,0.750000,0.206002,20.711230,245.937304
1.400000,1.070000,0.833333,0.221620,20.705882,250.825257
1.400000,1.150000,0.916667,0.236706,20.705882,247.544885
1.200000,1.230000,1.000000,0.252409,20.705882,247.544885
1.300000,1.330000,1.083333,0.268500,20.705882,247.544885
1.200000,1.450000,1.166667,0.284377,20.709447,241.239861
1.200000,1.530000,1.250000,0.300626,20.705882,244.350882
1.200000,1.610000,1.333333,0.316408,20.704100,242.785204
1.000000,1.710000,1.416667,0.332553,20.705882,245.937304
1.200000,1.930000,1.500000,0.348620,20.705882,242.785204
1.300000,1.910000,1.583333,0.364387,20.704100,247.544885
1.300000,1.970000,1.666667,0.380486,20.707665,244.350882
1.100000,2.110000,1.750000,0.397504,20.709447,242.785204
1.200000,2.190000,1.833333,0.412403,20.707665,245.937304
1.300000,2.290000,1.916667,0.428516,20.705882,247.544885
1.200000,2.410000,2.000000,0.444404,20.698752,250.825257
1.300000,2.490000,2.083333,0.460517,20.702317,252.498941
1.100000,2.590000,2.166667,0.476405,20.705882,249.174056
1.100000,2.690000,2.250000,0.499398,20.700535,244.350882
1.100000,2.750000,2.333333,0.508934,20.704100,252.498941
1.200000,2.870000,2.416667,0.524696,20.700535,254.195574
1.400000,3.090000,2.500000,0.540315,20.707665,255.915633
1.400000,3.050000,2.583333,0.556934,20.707665,252.498941
1.300000,3.130000,2.666667,0.572484,20.704100,257.659612
1.100000,3.290000,2.750000,0.589019,20.709447,252.498941
1.100000,3.330000,2.833333,0.604892,20.713012,249.174056
1.100000,3.450000,2.916667,0.620588,20.704100,250.825257
1.100000,3.550000,3.000000,0.637144,20.698752,249.174056
1.300000,3.810000,3.083333,0.652751,20.705882,266.756509
1.200000,3.810000,3.166667,0.668651,20.705882,250.825257
1.300000,3.790000,3.250000,0.684474,20.700535,247.544885
1.100000,3.910000,3.333333,0.701264,20.713012,250.825257
1.200000,4.050000,3.416667,0.717054,20.705882,249.174056
1.100000,4.110000,3.500000,0.732878,20.702317,245.937304
1.100000,4.270000,3.583333,0.748763,20.696970,247.544885
1.300000,4.270000,3.666667,0.764619,20.705882,245.937304
1.300000,4.390000,3.750000,0.780678,20.707665,245.937304
1.300000,4.510000,3.833333,0.807476,20.704100,252.498941
1.300000,4.550000,3.916667,0.814287,20.705882,250.825257
1.000000,4.690000,4.000000,0.829067,20.704100,249.174056
1.300000,4.750000,4.083333,0.844876,20.702317,250.825257
1.100000,4.830000,4.166667,0.860736,20.707665,252.498941
1.300000,4.910000,4.250000,0.876568,20.705882,255.915633
1.400000,4.990000,4.333333,0.893361,20.698752,250.825257
0.900000,5.150000,4.416667,0.909160,20.707665,250.825257
1.400000,5.210000,4.500000,0.924969,20.704100,254.195574
1.400000,5.330000,4.583333,0.940777,20.704100,250.825257
1.300000,5.370000,4.666667,0.956592,20.705882,254.195574
1.100000,5.490000,4.750000,0.973353,20.713012,250.825257
1.200000,5.590000,4.833333,0.989166,20.705882,252.498941
1.300000,5.690000,4.916667,1.005390,20.700535,249.174056
1.300000,5.830000,5.000000,1.021208,20.707665,247.544885
1.200000,5.890000,5.083333,1.036993,20.707665,252.498941
1.200000,5.970000,5.166667,1.052879,20.711230,249.174056
1.300000,6.070000,5.250000,1.068696,20.702317,249.174056
1.500000,6.230000,5.333333,1.084528,20.704100,245.937304
1.300000,6.310000,5.416667,1.102144,20.698752,245.937304
1.600000,6.370000,5.500000,1.117452,20.698752,245.937304
1.100000,6.490000,5.583333,1.133260,20.702317,242.785204
1.400000,6.630000,5.666667,1.149072,20.696970,245.937304
1.300000,6.730000,5.750000,1.164902,20.704100,247.544885
1.400000,6.770000,5.833333,1.180745,20.700535,247.544885
1.200000,6.910000,5.916667,1.197170,20.709447,249.174056
1.200000,6.990000,6.000000,1.213025,20.700535,250.825257
1.100000,7.030000,6.083333,1.228843,20.707665,247.544885
1.200000,7.170000,6.166667,1.244645,20.702317,249.174056
1.100000,7.290000,6.250000,1.305158,20.691622,249.174056
1.300000,7.310000,6.333333,1.321119,20.702317,250.825257
1.000000,7.450000,6.416667,1.336096,20.707665,247.544885
1.300000,7.590000,6.500000,1.352899,20.704100,250.825257
1.400000,7.610000,6.583333,1.368692,20.707665,244.350882
1.600000,7.650000,6.666667,1.384504,20.704100,242.785204
1.200000,7.850000,6.750000,1.407753,20.709447,252.498941
1.200000,7.870000,6.833333,1.416676,20.698752,245.937304
1.500000,8.070000,6.916667,1.432452,20.709447,242.785204
1.200000,8.150000,7.000000,1.448280,20.698752,247.544885
1.300000,8.210000,7.083333,1.464120,20.709447,249.174056
1.100000,8.270000,7.166667,1.480911,20.700535,244.350882
1.100000,8.450000,7.250000,1.496715,20.702317,250.825257
1.300000,8.450000,7.333333,1.512503,20.702317,247.544885
1.200000,8.550000,7.416667,1.528303,20.704100,252.498941
1.100000,8.670000,7.500000,1.544234,20.700535,247.544885
1.200000,8.750000,7.583333,1.560102,20.709447,247.544885
1.300000,8.810000,7.666667,1.576911,20.698752,247.544885
1.100000,8.990000,7.750000,1.597403,20.704100,245.937304
1.400000,9.030000,7.833333,1.608260,20.707665,254.195574
1.200000,9.150000,7.916667,1.624048,20.705882,249.174056
1.200000,9.190000,8.000000,1.640841,20.711230,255.915633
1.100000,9.290000,8.083333,1.656653,20.709447,255.915633
1.200000,9.490000,8.166667,1.672425,20.709447,249.174056
1.300000,9.490000,8.250000,1.688232,20.700535,247.544885
1.200000,9.590000,8.333333,1.704672,20.714795,250.825257
1.200000,9.750000,8.416667,1.721075,20.705882,249.174056
1.300000,9.850000,8.500000,1.736919,20.709447,249.174056
1.400000,9.910000,8.583333,1.752708,20.702317,245.937304
1.200000,10.010000,8.666667,1.768470,20.704100,242.785204
1.300000,10.150000,8.750000,1.784248,20.702317,244.350882
1.200000,10.190000,8.833333,1.800997,20.705882,245.937304
1.200000,10.330000,8.916667,1.816864,20.707665,247.544885
1.400000,10.390000,9.000000,1.832670,20.709447,245.937304
1.600000,10.530000,9.083333,1.848454,20.707665,244.350882
1.400000,10.550000,9.166667,1.864235,20.704100,249.174056
1.400000,10.730000,9.250000,1.881018,20.700535,245.937304
1.400000,10.850000,9.333333,1.896816,20.700535,245.937304
1.400000,10.870000,9.416667,1.912807,20.702317,249.174056
1.100000,10.950000,9.500000,1.928664,20.704100,249.174056
1.200000,11.090000,9.583333,1.944464,20.700535,245.937304
1.400000,11.170000,9.666667,1.960256,20.713012,250.825257
