# Date: 20201103
# Operator: DCC
# Notes: MIT448-1 with 15 in/lb per nut. TFMC post testing
# Tap_cm: 5.0
# Sample: MIT448-1
# Fit of Tap:
#	Ic = 130 +/- 0.71 A
#	n = 50 +/- 3.4 
#	Vc = 5 uV
#	Vfloor = 4.89 +/- 3.4e+32 uV
#	R = 6.58 +/- 5.6e+24 Ohms
Tap [uV],Shunt [A],Supply [A],Time [S],Hall [T],Cernox [K]
1.300000,0.350000,0.000000,0.039712,21.429590,255.915633
1.300000,0.310000,0.083333,0.068822,21.406417,249.174056
1.300000,0.330000,0.166667,0.084131,21.409982,252.498941
1.300000,0.470000,0.250000,0.100702,21.408200,249.174056
1.100000,0.530000,0.333333,0.116242,21.408200,245.937304
1.000000,0.590000,0.416667,0.131816,21.408200,249.174056
1.400000,0.710000,0.500000,0.148335,21.408200,244.350882
1.200000,0.810000,0.583333,0.163923,21.406417,247.544885
1.300000,0.830000,0.666667,0.180553,21.408200,247.544885
1.200000,1.030000,0.750000,0.196124,21.406417,245.937304
1.300000,1.050000,0.833333,0.212884,21.408200,245.937304
1.200000,1.190000,0.916667,0.228483,21.409982,247.544885
1.100000,1.250000,1.000000,0.244025,21.408200,250.825257
1.200000,1.330000,1.083333,0.260566,21.409982,250.825257
1.200000,1.450000,1.166667,0.276089,21.406417,247.544885
1.300000,1.570000,1.250000,0.292651,21.406417,250.825257
1.200000,1.590000,1.333333,0.308196,21.409982,254.195574
1.200000,1.650000,1.416667,0.324719,21.406417,254.195574
1.300000,1.810000,1.500000,0.340398,21.406417,254.195574
1.100000,1.910000,1.583333,0.356556,21.409982,250.825257
1.300000,2.010000,1.666667,0.372126,21.409982,252.498941
1.000000,2.090000,1.750000,0.392939,21.406417,245.937304
1.000000,2.210000,1.833333,0.404555,21.411765,254.195574
0.900000,2.330000,1.916667,0.420224,21.406417,257.659612
1.000000,2.390000,2.000000,0.435819,21.404635,250.825257
1.200000,2.470000,2.083333,0.452365,21.409982,247.544885
1.100000,2.570000,2.166667,0.467925,21.406417,247.544885
1.300000,2.690000,2.250000,0.484466,21.408200,245.937304
1.200000,2.730000,2.333333,0.499998,21.408200,247.544885
1.300000,2.890000,2.416667,0.516532,21.406417,247.544885
1.200000,2.970000,2.500000,0.532066,21.409982,247.544885
1.300000,3.070000,2.583333,0.548621,21.406417,242.785204
1.400000,3.110000,2.666667,0.564781,21.406417,247.544885
1.400000,3.310000,2.750000,0.582712,21.408200,247.544885
1.000000,3.390000,2.833333,0.596744,21.408200,242.785204
1.100000,3.410000,2.916667,0.612711,21.406417,247.544885
1.200000,3.510000,3.000000,0.635380,21.409982,263.040192
1.200000,3.570000,3.083333,0.644670,21.408200,249.174056
1.200000,3.590000,3.166667,0.660225,21.408200,250.825257
1.200000,3.810000,3.250000,0.676823,21.409982,245.937304
1.300000,3.910000,3.333333,0.692721,21.408200,247.544885
1.200000,4.030000,3.416667,0.710662,21.383244,249.174056
1.100000,4.070000,3.500000,0.726006,21.386809,249.174056
1.200000,4.230000,3.583333,0.745023,21.385027,249.174056
1.200000,4.270000,3.666667,0.759756,21.386809,245.937304
1.100000,4.470000,3.750000,0.780248,21.390374,247.544885
1.200000,4.510000,3.833333,0.793826,21.385027,249.174056
1.300000,4.550000,3.916667,0.806138,21.406417,250.825257
1.100000,4.670000,4.000000,0.820082,21.408200,252.498941
1.200000,4.750000,4.083333,0.836027,21.406417,247.544885
1.000000,4.870000,4.166667,0.852064,21.404635,247.544885
1.300000,4.990000,4.250000,0.868690,21.411765,247.544885
1.100000,5.030000,4.333333,0.884255,21.408200,250.825257
1.200000,5.130000,4.416667,0.899778,21.406417,245.937304
1.200000,5.250000,4.500000,0.916360,21.408200,244.350882
1.200000,5.290000,4.583333,0.934296,21.406417,245.937304
1.200000,5.470000,4.666667,0.948411,21.408200,247.544885
1.100000,5.510000,4.750000,0.964495,21.406417,245.937304
1.300000,5.590000,4.833333,0.980121,21.406417,249.174056
1.200000,5.730000,4.916667,0.997087,21.406417,244.350882
1.100000,5.830000,5.000000,1.012704,21.406417,249.174056
1.100000,5.930000,5.083333,1.028263,21.406417,242.785204
1.400000,6.010000,5.166667,1.043802,21.408200,249.174056
1.200000,6.110000,5.250000,1.060355,21.406417,249.174056
1.200000,6.210000,5.333333,1.075890,21.409982,249.174056
1.100000,6.310000,5.416667,1.092412,21.409982,250.825257
1.200000,6.370000,5.500000,1.107928,21.406417,252.498941
1.200000,6.470000,5.583333,1.124455,21.406417,254.195574
1.000000,6.550000,5.666667,1.139978,21.409982,255.915633
1.200000,6.710000,5.750000,1.156130,21.411765,255.915633
1.300000,6.770000,5.833333,1.172822,21.409982,252.498941
1.100000,6.850000,5.916667,1.188435,21.406417,252.498941
1.400000,6.970000,6.000000,1.204011,21.411765,252.498941
1.200000,7.130000,6.083333,1.220571,21.409982,252.498941
1.500000,7.190000,6.166667,1.236745,21.406417,254.195574
1.200000,7.290000,6.250000,1.251926,21.409982,250.825257
1.200000,7.330000,6.333333,1.268501,21.406417,249.174056
0.900000,7.390000,6.416667,1.284085,21.409982,249.174056
1.300000,7.610000,6.500000,1.300619,21.409982,250.825257
1.500000,7.630000,6.583333,1.316153,21.406417,245.937304
1.400000,7.790000,6.666667,1.332675,21.404635,245.937304
1.300000,7.810000,6.750000,1.348813,21.406417,245.937304
1.200000,7.930000,6.833333,1.364407,21.406417,245.937304
1.400000,8.090000,6.916667,1.379944,21.408200,245.937304
1.300000,8.130000,7.000000,1.396503,21.408200,247.544885
1.300000,8.250000,7.083333,1.412090,21.406417,247.544885
1.200000,8.350000,7.166667,1.428784,21.409982,250.825257
1.300000,8.390000,7.250000,1.444378,21.408200,250.825257
1.200000,8.470000,7.333333,1.459958,21.411765,250.825257
0.900000,8.570000,7.416667,1.476068,21.408200,249.174056
1.200000,8.690000,7.500000,1.492067,21.406417,252.498941
1.100000,8.550000,7.583333,1.509648,21.386809,247.544885
1.300000,8.870000,7.666667,1.527488,21.386809,250.825257
1.300000,8.950000,7.750000,1.553985,21.385027,255.915633
1.400000,9.090000,7.833333,1.570989,21.386809,255.915633
1.200000,9.070000,7.916667,1.579426,21.388592,244.350882
1.200000,9.190000,8.000000,1.589928,21.386809,250.825257
1.300000,9.370000,8.083333,1.606355,21.385027,245.937304
1.300000,9.410000,8.166667,1.619935,21.404635,252.498941
1.100000,9.530000,8.250000,1.636496,21.408200,252.498941
0.900000,9.630000,8.333333,1.652024,21.406417,250.825257
1.300000,9.750000,8.416667,1.668765,21.409982,250.825257
1.400000,9.870000,8.500000,1.684616,21.406417,250.825257
1.100000,9.930000,8.583333,1.700410,21.411765,247.544885
1.200000,9.970000,8.666667,1.716193,21.406417,247.544885
1.300000,10.150000,8.750000,1.732718,21.406417,244.350882
1.300000,10.210000,8.833333,1.748645,21.408200,245.937304
1.300000,10.350000,8.916667,1.764462,21.406417,244.350882
1.300000,10.410000,9.000000,1.780274,21.408200,245.937304
1.400000,10.530000,9.083333,1.796077,21.404635,245.937304
